date,asset,realized,historical_mean,ols,ols_restricted,ols4,ols4_restricted,ridge,ridge_restricted,elastic_net,elastic_net_restricted,random_forest
1997-04-01,Hlth_excess,0.0564,0.00905833,-0.01235795,0.0,-0.00104195,0.0,0.00905585,0.00905585,0.00905833,0.00905833,0.01511073
1997-04-01,Manuf_excess,0.0494,0.0064725,-0.01932387,0.0,-0.00626109,0.0,0.00647345,0.00647345,0.0064725,0.0064725,0.00682298
1997-04-01,NoDur_excess,0.0488,0.01015958,-0.014389,0.0,7.756e-05,7.756e-05,0.01015527,0.01015527,0.01015958,0.01015958,0.00856697
1997-04-01,Other_excess,0.0467,0.00812375,-0.01559807,0.0,-0.0085167,0.0,0.00809832,0.00809832,0.00812375,0.00812375,0.00561638
1997-04-01,Shops_excess,0.0168,0.00789375,-0.03050764,0.0,-0.01388511,0.0,0.00788554,0.00788554,0.00789375,0.00789375,0.00316626
1997-04-01,Telcm_excess,0.0206,0.00683917,-0.00667693,0.0,0.002718,0.002718,0.00683761,0.00683761,0.00683917,0.00683917,-0.00034809
1997-04-01,Utils_excess,-0.0182,0.00496417,-0.01264339,0.0,-0.00137245,0.0,0.0049607,0.0049607,0.00496417,0.00496417,-0.00022018
1997-05-01,Durbl_excess,0.0581,0.00559958,-0.01688983,0.0,-0.01463646,0.0,0.00559928,0.00559928,0.00559958,0.00559958,0.00647192
1997-05-01,Enrgy_excess,0.0683,0.00696833,-0.01562625,0.0,-0.0032877,0.0,0.00696879,0.00696879,0.00696833,0.00696833,0.00463175
1997-05-01,HiTec_excess,0.0969,0.00611417,-0.01995775,0.0,-0.01507033,0.0,0.00611646,0.00611646,0.00611417,0.00611417,0.0141145
1997-05-01,Hlth_excess,0.0652,0.00952667,-0.01067591,0.0,-0.00053922,0.0,0.00952546,0.00952546,0.00952667,0.00952667,0.01026396
1997-05-01,Manuf_excess,0.0733,0.00667375,-0.01510899,0.0,-0.00566453,0.0,0.00667692,0.00667692,0.00667375,0.00667375,0.00955535
1997-05-01,NoDur_excess,0.0544,0.01035708,-0.01137819,0.0,0.0008604,0.0008604,0.01035373,0.01035373,0.01035708,0.01035708,0.0059973
1997-05-01,Other_excess,0.0554,0.00824542,-0.01019145,0.0,-0.00829797,0.0,0.00823717,0.00823717,0.00824542,0.00824542,0.01185044
1997-05-01,Shops_excess,0.0554,0.00812292,-0.02878326,0.0,-0.01508834,0.0,0.0081158,0.0081158,0.00812292,0.00812292,0.00376723
1997-05-01,Telcm_excess,0.0607,0.00691333,-0.00744014,0.0,0.00238974,0.00238974,0.00691179,0.00691179,0.00691333,0.00691333,0.00241114
1997-05-01,Utils_excess,0.0314,0.00482333,-0.01109549,0.0,-0.00268158,0.0,0.00481995,0.00481995,0.00482333,0.00482333,0.00136129
1997-06-01,Durbl_excess,0.0298,0.00587917,-0.00153806,0.0,-0.01281473,0.0,0.00588181,0.00588181,0.00587917,0.00587917,0.01396058
1997-06-01,Enrgy_excess,0.0091,0.00728625,-0.00089549,0.0,-0.00251353,0.0,0.00729007,0.00729007,0.00728625,0.00728625,0.01237789
1997-06-01,HiTec_excess,0.0106,0.00659667,-0.00893812,0.0,-0.01283134,0.0,0.00660201,0.00660201,0.00659667,0.00659667,0.01931898
1997-06-01,Hlth_excess,0.085,0.0098925,0.00035911,0.00035911,0.00041426,0.00041426,0.00989351,0.00989351,0.0098925,0.0098925,0.01284788
1997-06-01,Manuf_excess,0.0483,0.00711875,-0.00367604,0.0,-0.00424729,0.0,0.00712443,0.00712443,0.00711875,0.00711875,0.01352722
1997-06-01,NoDur_excess,0.0321,0.01063833,0.00125801,0.00125801,0.00218834,0.00218834,0.01063757,0.01063757,0.01063833,0.01063833,0.01077642
1997-06-01,Other_excess,0.0483,0.00852875,0.00163311,0.00163311,-0.00755783,0.0,0.00854287,0.00854287,0.00852875,0.00852875,0.01424286
1997-06-01,Shops_excess,0.0473,0.008485,-0.01605219,0.0,-0.01412944,0.0,0.00848023,0.00848023,0.008485,0.008485,0.00639757
1997-06-01,Telcm_excess,0.0309,0.00712208,0.00490963,0.00490963,0.00462802,0.00462802,0.00712315,0.00712315,0.00712208,0.00712208,0.00682818
1997-06-01,Utils_excess,0.0277,0.0049,-0.00189265,0.0,-0.00170987,0.0,0.00489829,0.00489829,0.0049,0.0049,0.00160187
1997-07-01,Durbl_excess,0.0703,0.00584125,-0.00342089,0.0,-0.01093798,0.0,0.00584326,0.00584326,0.00584125,0.00584125,0.01210472
1997-07-01,Enrgy_excess,0.07,0.00708708,-0.00638093,0.0,-0.00176226,0.0,0.00709029,0.00709029,0.00708708,0.00708708,0.00819458
1997-07-01,HiTec_excess,0.1554,0.00633375,-0.01331709,0.0,-0.01143636,0.0,0.00633843,0.00633843,0.00633375,0.00633375,0.01432766
1997-07-01,Hlth_excess,0.0167,0.00988708,0.00310707,0.00310707,0.00473437,0.00473437,0.00988887,0.00988887,0.00988708,0.00988708,0.01433179
1997-07-01,Manuf_excess,0.0675,0.007195,-0.00336359,0.0,-0.00207825,0.0,0.00720077,0.00720077,0.007195,0.007195,0.01180191
1997-07-01,NoDur_excess,0.0291,0.0106,-0.00154357,0.0,0.00377609,0.00377609,0.01059889,0.01059889,0.0106,0.0106,0.00889933
1997-07-01,Other_excess,0.088,0.00852417,0.00032776,0.00032776,-0.00532932,0.0,0.00853782,0.00853782,0.00852417,0.00852417,0.01150817
1997-07-01,Shops_excess,0.0737,0.008445,-0.01554922,0.0,-0.01154187,0.0,0.00844011,0.00844011,0.008445,0.008445,0.00642038
1997-07-01,Telcm_excess,0.0182,0.00718667,0.00162872,0.00162872,0.00572557,0.00572557,0.00718717,0.00718717,0.00718667,0.00718667,0.00461795
1997-07-01,Utils_excess,0.024,0.00479417,-0.00214939,0.0,-8.751e-05,0.0,0.00479241,0.00479241,0.00479417,0.00479417,0.00248414
1997-08-01,Durbl_excess,0.0082,0.00625292,0.00850369,0.00850369,-0.00699992,0.0,0.00625627,0.00625627,0.00625292,0.00625292,0.01300998
1997-08-01,Enrgy_excess,-0.0012,0.00747125,-0.00257869,0.0,0.00297233,0.00297233,0.0074738,0.0074738,0.00747125,0.00747125,0.00718354
1997-08-01,HiTec_excess,-0.018,0.00700542,0.00253457,0.00253457,-0.00337821,0.0,0.00701252,0.00701252,0.00700542,0.00700542,0.02296668
1997-08-01,Hlth_excess,-0.0651,0.01006708,0.00221069,0.00221069,0.00701304,0.00701304,0.01006914,0.01006914,0.01006708,0.01006708,0.01572094
1997-08-01,Manuf_excess,-0.0582,0.00764458,0.00611711,0.00611711,0.00194963,0.00194963,0.00765202,0.00765202,0.00764458,0.00764458,0.01442518
1997-08-01,NoDur_excess,-0.0682,0.01068958,0.00061498,0.00061498,0.00596166,0.00596166,0.01068853,0.01068853,0.01068958,0.01068958,0.00812419
1997-08-01,Other_excess,-0.0513,0.00892458,0.01207857,0.01207857,-0.00098328,0.0,0.00895473,0.00895473,0.00892458,0.00892458,0.01726734
1997-08-01,Shops_excess,-0.0293,0.00877875,-0.00492907,0.0,-0.00692118,0.0,0.00877488,0.00877488,0.00877875,0.00877875,0.00869166
1997-08-01,Telcm_excess,-0.0282,0.00731542,-0.00082344,0.0,0.00425539,0.00425539,0.00731521,0.00731521,0.00731542,0.00731542,0.00820048
1997-08-01,Utils_excess,-0.0157,0.00487542,0.00088945,0.00088945,-0.00044754,0.0,0.00487361,0.00487361,0.00487542,0.00487542,0.00384829
1997-09-01,Durbl_excess,0.0475,0.00634083,-0.00373018,0.0,-0.0088913,0.0,0.00634094,0.00634094,0.00634083,0.00634083,0.00638796
1997-09-01,Enrgy_excess,0.0581,0.00772792,0.00418652,0.00418652,4.228e-05,4.228e-05,0.00773306,0.00773306,0.00772792,0.00772792,0.01266981
1997-09-01,HiTec_excess,0.0299,0.00692792,-0.00164554,0.0,-0.00648801,0.0,0.00693233,0.00693233,0.00692792,0.00692792,0.01966137
1997-09-01,Hlth_excess,0.0617,0.00965417,-0.0045533,0.0,0.00245351,0.00245351,0.00965395,0.00965395,0.00965417,0.00965417,0.01373817
1997-09-01,Manuf_excess,0.0295,0.00747333,-0.00959144,0.0,-0.00321685,0.0,0.00747671,0.00747671,0.00747333,0.00747333,0.01194491
1997-09-01,NoDur_excess,0.051,0.01041917,-0.01123092,0.0,0.00123274,0.00123274,0.01041622,0.01041622,0.01041917,0.01041917,0.00840581
1997-09-01,Other_excess,0.0756,0.00877833,-0.00598203,0.0,-0.00488615,0.0,0.00877473,0.00877473,0.00877833,0.00877833,0.01333173
1997-09-01,Shops_excess,0.0486,0.00848208,-0.01646059,0.0,-0.00928875,0.0,0.00847571,0.00847571,0.00848208,0.00848208,0.00926553
1997-09-01,Telcm_excess,0.0921,0.00731125,-0.00137879,0.0,0.00299588,0.00299588,0.00731085,0.00731085,0.00731125,0.00731125,0.00682426
1997-09-01,Utils_excess,0.0418,0.00496375,-0.00743654,0.0,-0.00113998,0.0,0.00496118,0.00496118,0.00496375,0.00496375,0.00390876
1997-10-01,Durbl_excess,-0.0379,0.00649208,-0.00047036,0.0,-0.00762226,0.0,0.00649336,0.00649336,0.00649208,0.00649208,0.00890948
1997-10-01,Enrgy_excess,-0.0244,0.00795708,-0.00399986,0.0,0.00195604,0.00195604,0.00795956,0.00795956,0.00795708,0.00795708,0.00898654
1997-10-01,HiTec_excess,-0.087,0.00714458,-0.00441179,0.0,-0.00641922,0.0,0.00714958,0.00714958,0.00714458,0.00714458,0.01934156
1997-10-01,Hlth_excess,-0.0033,0.00996625,-0.00783807,0.0,0.0040431,0.0040431,0.00996602,0.00996602,0.00996625,0.00996625,0.01265146
1997-10-01,Manuf_excess,-0.0626,0.00765292,-0.00945262,0.0,-0.0029429,0.0,0.00765709,0.00765709,0.00765292,0.00765292,0.01109272
1997-10-01,NoDur_excess,-0.0357,0.01063833,-0.01328817,0.0,0.00239911,0.00239911,0.01063455,0.01063455,0.01063833,0.01063833,0.00698749
1997-10-01,Other_excess,-0.0322,0.00911542,-0.0013253,0.0,-0.00274777,0.0,0.0091213,0.0091213,0.00911542,0.00911542,0.01290796
1997-10-01,Shops_excess,-0.0239,0.00873167,-0.01523199,0.0,-0.00855565,0.0,0.00872548,0.00872548,0.00873167,0.00873167,0.01020745
1997-10-01,Telcm_excess,0.0246,0.00756792,-0.00034063,0.0,0.00669372,0.00669372,0.00756716,0.00756716,0.00756792,0.00756792,0.00618507
1997-10-01,Utils_excess,0.0047,0.00507208,-0.00488101,0.0,0.00034425,0.00034425,0.00506915,0.00506915,0.00507208,0.00507208,0.00435587
1997-11-01,Durbl_excess,-0.0181,0.00654042,-0.01641197,0.0,-0.00625579,0.0,0.00653798,0.00653798,0.00654042,0.00654042,0.00363552
1997-11-01,Enrgy_excess,-0.0387,0.00802375,-0.01697997,0.0,0.00366012,0.00366012,0.00802214,0.00802214,0.00802375,0.00802375,0.0046886
1997-11-01,HiTec_excess,0.0105,0.00693667,-0.01911371,0.0,-0.00631668,0.0,0.0069373,0.0069373,0.00693667,0.00693667,0.01189654
1997-11-01,Hlth_excess,0.0238,0.01004583,-0.01475523,0.0,0.00593451,0.00593451,0.010043,0.010043,0.01004583,0.01004583,0.01055165
1997-11-01,Manuf_excess,0.0383,0.00760542,-0.02057788,0.0,-0.00272645,0.0,0.00760641,0.00760641,0.00760542,0.00760542,0.00753
1997-11-01,NoDur_excess,0.0607,0.01064958,-0.02608891,0.0,0.00193022,0.00193022,0.01064242,0.01064242,0.01064958,0.01064958,0.00313369
1997-11-01,Other_excess,0.0254,0.00918542,-0.01407745,0.0,-0.00193714,0.0,0.00916141,0.00916141,0.00918542,0.00918542,0.00959811
1997-11-01,Shops_excess,0.0492,0.008785,-0.02640444,0.0,-0.00646725,0.0,0.00877596,0.00877596,0.008785,0.008785,0.00722271
1997-11-01,Telcm_excess,0.1029,0.00790125,-0.0086912,0.0,0.00552599,0.00552599,0.00789806,0.00789806,0.00790125,0.00790125,0.00689618
1997-11-01,Utils_excess,0.0679,0.00524333,-0.01207471,0.0,-0.00041759,0.0,0.00523908,0.00523908,0.00524333,0.00524333,0.00402276
1997-12-01,Durbl_excess,0.0315,0.00640792,0.0027416,0.0027416,-0.0088385,0.0,0.00640909,0.00640909,0.00640792,0.00640792,0.01129196
1997-12-01,Enrgy_excess,-0.0194,0.00773875,0.00112126,0.00112126,0.00135368,0.00135368,0.00774133,0.00774133,0.00773875,0.00773875,0.0122463
1997-12-01,HiTec_excess,-0.047,0.00678125,-0.00457262,0.0,-0.00750246,0.0,0.00678598,0.00678598,0.00678125,0.00678125,0.01758236
1997-12-01,Hlth_excess,0.0304,0.00991208,0.00423566,0.00423566,0.00678859,0.00678859,0.00991307,0.00991307,0.00991208,0.00991208,0.01824944
1997-12-01,Manuf_excess,-0.0076,0.00760542,-0.004872,0.0,-0.00248688,0.0,0.00760975,0.00760975,0.00760542,0.00760542,0.01144312
1997-12-01,NoDur_excess,0.0329,0.01073208,-0.00278988,0.0,0.00380234,0.00380234,0.01072937,0.01072937,0.01073208,0.01073208,0.00929659
1997-12-01,Other_excess,0.0471,0.00904167,0.0045676,0.0045676,-0.00175294,0.0,0.00905342,0.00905342,0.00904167,0.00904167,0.01538953
1997-12-01,Shops_excess,-0.0063,0.00877958,-0.00494682,0.0,-0.00533,0.0,0.00877438,0.00877438,0.00877958,0.00877958,0.00914031
1997-12-01,Telcm_excess,0.0368,0.00826083,0.0181158,0.0181158,0.00908116,0.00908116,0.00826304,0.00826304,0.00826083,0.00826083,0.01600768
1997-12-01,Utils_excess,0.0753,0.00536833,0.00460341,0.00460341,0.00224778,0.00224778,0.00536696,0.00536696,0.00536833,0.00536833,0.00815636
1998-01-01,Durbl_excess,0.0006,0.00659083,0.01121882,0.01121882,-0.00661576,0.0,0.00659332,0.00659332,0.00659083,0.00659083,0.01213441
1998-01-01,Enrgy_excess,-0.0609,0.00759958,0.00356622,0.00356622,0.00104841,0.00104841,0.00760244,0.00760244,0.00759958,0.00759958,0.01164667
1998-01-01,HiTec_excess,0.0482,0.00650667,-0.00638529,0.0,-0.00828152,0.0,0.0065112,0.0065112,0.00650667,0.00650667,0.01046915
1998-01-01,Hlth_excess,0.0523,0.01003333,0.00948736,0.00948736,0.00830826,0.00830826,0.01003525,0.01003525,0.01003333,0.01003333,0.01776214
1998-01-01,Manuf_excess,0.0026,0.00756333,-0.00125078,0.0,-0.00217168,0.0,0.0075681,0.0075681,0.00756333,0.00756333,0.00881642
1998-01-01,NoDur_excess,-0.0316,0.01088917,0.00477933,0.00477933,0.00526617,0.00526617,0.01088753,0.01088753,0.01088917,0.01088917,0.00999092
1998-01-01,Other_excess,-0.0239,0.0092325,0.0131973,0.0131973,0.00061269,0.00061269,0.00925827,0.00925827,0.0092325,0.0092325,0.01625271
1998-01-01,Shops_excess,0.0047,0.008825,0.00013469,0.00013469,-0.00490157,0.0,0.0088203,0.0088203,0.008825,0.008825,0.00883291
1998-01-01,Telcm_excess,0.0466,0.008345,0.02225759,0.02225759,0.01026415,0.01026415,0.00834818,0.00834818,0.008345,0.008345,0.01464057
1998-01-01,Utils_excess,-0.0481,0.00571625,0.01443486,0.01443486,0.00498055,0.00498055,0.0057165,0.0057165,0.00571625,0.00571625,0.01235279
1998-02-01,Durbl_excess,0.119,0.00689792,-8.92e-05,0.0,-0.00543966,0.0,0.00689755,0.00689755,0.00689792,0.00689792,0.00294524
1998-02-01,Enrgy_excess,0.064,0.007655,-0.01066463,0.0,-0.00218963,0.0,0.00765521,0.00765521,0.007655,0.007655,0.00350329
1998-02-01,HiTec_excess,0.0995,0.00692542,-0.00891412,0.0,-0.00491337,0.0,0.0069284,0.0069284,0.00692542,0.00692542,0.01031099
1998-02-01,Hlth_excess,0.0514,0.01035042,0.00442365,0.00442365,0.01057456,0.01057456,0.0103516,0.0103516,0.01035042,0.01035042,0.01645163
1998-02-01,Manuf_excess,0.067,0.00784583,-0.00914648,0.0,-0.00171342,0.0,0.00784856,0.00784856,0.00784583,0.00784583,0.00689122
1998-02-01,NoDur_excess,0.0457,0.01099875,-0.00759808,0.0,0.00349528,0.00349528,0.01099465,0.01099465,0.01099875,0.01099875,0.00549841
1998-02-01,Other_excess,0.0781,0.00937375,-0.0008438,0.0,-0.0003324,0.0,0.00937352,0.00937352,0.00937375,0.00937375,0.01210643
1998-02-01,Shops_excess,0.0999,0.00915,-0.00780653,0.0,-0.00404435,0.0,0.00914331,0.00914331,0.00915,0.00915,0.0071156
1998-02-01,Telcm_excess,0.0202,0.00873292,0.01491643,0.01491643,0.01094367,0.01094367,0.0087348,0.0087348,0.00873292,0.00873292,0.01314211
1998-02-01,Utils_excess,0.0225,0.00572542,0.00238157,0.00238157,0.00185317,0.00185317,0.00572348,0.00572348,0.00572542,0.00572542,0.00643734
1998-03-01,Durbl_excess,0.0579,0.00739708,0.01513034,0.01513034,-0.00310713,0.0,0.00739944,0.00739944,0.00739708,0.00739708,0.01078884
1998-03-01,Enrgy_excess,0.0441,0.00798625,0.00110122,0.00110122,-0.00441509,0.0,0.00799039,0.00799039,0.00798625,0.00798625,0.00936764
1998-03-01,HiTec_excess,0.0092,0.00750375,-0.00284431,0.0,-0.00543499,0.0,0.00750874,0.00750874,0.00750375,0.00750375,0.01130825
1998-03-01,Hlth_excess,0.0319,0.01070958,0.01002447,0.01002447,0.00935573,0.00935573,0.0107121,0.0107121,0.01070958,0.01070958,0.01391981
1998-03-01,Manuf_excess,0.0442,0.00825375,-0.0034499,0.0,-0.00339267,0.0,0.00825786,0.00825786,0.00825375,0.00825375,0.00956253
1998-03-01,NoDur_excess,0.0549,0.01120375,0.00105179,0.00105179,0.00338765,0.00338765,0.01120165,0.01120165,0.01120375,0.01120375,0.01069872
1998-03-01,Other_excess,0.0551,0.009725,0.00839845,0.00839845,-0.0002772,0.0,0.00974365,0.00974365,0.009725,0.009725,0.01216547
1998-03-01,Shops_excess,0.064,0.00960375,0.00515358,0.00515358,-0.00258042,0.0,0.00959931,0.00959931,0.00960375,0.00960375,0.00950257
1998-03-01,Telcm_excess,0.097,0.00866292,0.02218415,0.02218415,0.01324037,0.01324037,0.00866645,0.00866645,0.00866292,0.00866292,0.01188127
1998-03-01,Utils_excess,0.0631,0.00585583,0.00986971,0.00986971,0.00247495,0.00247495,0.00585496,0.00585496,0.00585583,0.00585583,0.00337819
1998-04-01,Durbl_excess,0.0137,0.00740625,0.01859449,0.01859449,0.00139681,0.00139681,0.00740965,0.00740965,0.00740625,0.00740625,0.00998548
1998-04-01,Enrgy_excess,0.0331,0.00810667,-0.00353622,0.0,-0.00478184,0.0,0.0081101,0.0081101,0.00810667,0.00810667,0.0084312
1998-04-01,HiTec_excess,0.0475,0.00758958,-0.00562774,0.0,-0.00664164,0.0,0.00759437,0.00759437,0.00758958,0.00758958,0.01003537
1998-04-01,Hlth_excess,0.0148,0.01069083,0.00606454,0.00606454,0.01040654,0.01040654,0.0106931,0.0106931,0.01069083,0.01069083,0.01545423
1998-04-01,Manuf_excess,0.0079,0.0082975,-0.00447217,0.0,-0.00190235,0.0,0.00830204,0.00830204,0.0082975,0.0082975,0.00944945
1998-04-01,NoDur_excess,-0.0367,0.01128083,-0.00055519,0.0,0.00634886,0.00634886,0.01127868,0.01127868,0.01128083,0.01128083,0.01006642
1998-04-01,Other_excess,0.0158,0.00974917,0.00890736,0.00890736,0.00255837,0.00255837,0.00977363,0.00977363,0.00974917,0.00974917,0.0119992
1998-04-01,Shops_excess,-0.0106,0.00977375,0.00660728,0.00660728,0.00086132,0.00086132,0.0097697,0.0097697,0.00977375,0.00977375,0.00985702
1998-04-01,Telcm_excess,-0.0364,0.00898,0.02885761,0.02885761,0.01907339,0.01907339,0.00898464,0.00898464,0.00898,0.00898,0.01425145
1998-04-01,Utils_excess,-0.0292,0.0060375,0.01262349,0.01262349,0.00613384,0.00613384,0.0060371,0.0060371,0.0060375,0.0060375,0.00620719
1998-05-01,Durbl_excess,0.0575,0.00708458,0.01968468,0.01968468,0.00695919,0.00695919,0.00708902,0.00708902,0.00708458,0.00708458,0.01251614
1998-05-01,Enrgy_excess,-0.0467,0.00798792,0.00051375,0.00051375,-0.00180623,0.0,0.00799222,0.00799222,0.00798792,0.00798792,0.0101865
1998-05-01,HiTec_excess,-0.0744,0.00725625,0.00042511,0.00042511,0.00121928,0.00121928,0.00726274,0.00726274,0.00725625,0.00725625,0.01729739
1998-05-01,Hlth_excess,-0.029,0.01039,0.00672085,0.00672085,0.01346181,0.01346181,0.01039286,0.01039286,0.01039,0.01039,0.01500865
1998-05-01,Manuf_excess,-0.0289,0.00787875,-0.00228779,0.0,0.00251336,0.00251336,0.0078842,0.0078842,0.00787875,0.00787875,0.010265
1998-05-01,NoDur_excess,0.007,0.01086208,-0.00343808,0.0,0.00668065,0.00668065,0.01085972,0.01085972,0.01086208,0.01086208,0.00986713
1998-05-01,Other_excess,-0.0348,0.0094475,0.01048762,0.01048762,0.0065322,0.0065322,0.00948058,0.00948058,0.0094475,0.0094475,0.01388719
1998-05-01,Shops_excess,0.0172,0.00930083,0.00638479,0.00638479,0.00503466,0.00503466,0.00929749,0.00929749,0.00930083,0.00930083,0.01182573
1998-05-01,Telcm_excess,-0.0222,0.00872875,0.02169498,0.02169498,0.01756479,0.01756479,0.0087327,0.0087327,0.00872875,0.00872875,0.01027467
1998-05-01,Utils_excess,-0.0149,0.00593083,0.00901235,0.00901235,0.00438502,0.00438502,0.00592994,0.00592994,0.00593083,0.00593083,0.00304791
1998-06-01,Durbl_excess,0.0071,0.00733792,0.02262669,0.02262669,0.00870988,0.00870988,0.00734305,0.00734305,0.00733792,0.00733792,0.01355767
1998-06-01,Enrgy_excess,-0.0165,0.00777875,-0.0042308,0.0,-0.0026245,0.0,0.00778134,0.00778134,0.00777875,0.00777875,0.00678511
1998-06-01,HiTec_excess,0.0833,0.00689792,-0.0060561,0.0,-0.00204987,0.0,0.00690301,0.00690301,0.00689792,0.00689792,0.0101215
1998-06-01,Hlth_excess,0.0579,0.010075,0.00329021,0.00329021,0.01282157,0.01282157,0.01007724,0.01007724,0.010075,0.010075,0.01125349
1998-06-01,Manuf_excess,-0.0115,0.00760875,-0.00357757,0.0,0.00220902,0.00220902,0.00761366,0.00761366,0.00760875,0.00760875,0.00728135
1998-06-01,NoDur_excess,0.0373,0.01073625,-0.0022623,0.0,0.00738081,0.00738081,0.01073363,0.01073363,0.01073625,0.01073625,0.00805833
1998-06-01,Other_excess,0.027,0.00921542,0.00689738,0.00689738,0.0050693,0.0050693,0.00924112,0.00924112,0.00921542,0.00921542,0.01089677
1998-06-01,Shops_excess,0.0485,0.00934125,0.00717358,0.00717358,0.00546273,0.00546273,0.00933793,0.00933793,0.00934125,0.00934125,0.00784106
1998-06-01,Telcm_excess,0.0252,0.00867375,0.01580994,0.01580994,0.01436341,0.01436341,0.00867659,0.00867659,0.00867375,0.00867375,0.01021692
1998-06-01,Utils_excess,0.0259,0.00586042,0.00619719,0.00619719,0.00305389,0.00305389,0.00585883,0.00585883,0.00586042,0.00586042,0.00577573
1998-07-01,Durbl_excess,-0.0144,0.00750542,0.01384969,0.01384969,0.00846491,0.00846491,0.0075091,0.0075091,0.00750542,0.00750542,0.01636147
1998-07-01,Enrgy_excess,-0.0689,0.00788833,-0.01626891,0.0,-0.00493134,0.0,0.00788776,0.00788776,0.00788833,0.00788833,0.00532435
1998-07-01,HiTec_excess,0.0012,0.0072825,-0.00293357,0.0,0.00157054,0.00157054,0.00728813,0.00728813,0.0072825,0.0072825,0.01602774
1998-07-01,Hlth_excess,-0.0066,0.01029125,0.00094789,0.00094789,0.0154417,0.0154417,0.0102931,0.0102931,0.01029125,0.01029125,0.01457125
1998-07-01,Manuf_excess,-0.0616,0.00764458,-0.01270143,0.0,0.00099573,0.00099573,0.00764796,0.00764796,0.00764458,0.00764458,0.01040035
1998-07-01,NoDur_excess,-0.0454,0.010925,-0.01054692,0.0,0.00857202,0.00857202,0.01092077,0.01092077,0.010925,0.010925,0.00645098
1998-07-01,Other_excess,-0.0213,0.009365,-0.0009916,0.0,0.00579781,0.00579781,0.00937983,0.00937983,0.009365,0.009365,0.01684925
1998-07-01,Shops_excess,-0.0332,0.00964792,7.91e-06,7.91e-06,0.00725097,0.00725097,0.00964329,0.00964329,0.00964792,0.00964792,0.00922896
1998-07-01,Telcm_excess,0.0342,0.00886542,0.01287237,0.01287237,0.01439357,0.01439357,0.00886747,0.00886747,0.00886542,0.00886542,0.01423298
1998-07-01,Utils_excess,-0.0581,0.00595625,-0.00053519,0.0,0.00387619,0.00387619,0.00595374,0.00595374,0.00595625,0.00595625,0.00661156
1998-08-01,Durbl_excess,-0.1939,0.00727167,0.01375159,0.01375159,0.00794929,0.00794929,0.0072752,0.0072752,0.00727167,0.00727167,0.01640958
1998-08-01,Enrgy_excess,-0.1082,0.00748542,-0.01299533,0.0,-0.00801127,0.0,0.00748573,0.00748573,0.00748542,0.00748542,0.0068796
1998-08-01,HiTec_excess,-0.1811,0.00695333,-0.00103909,0.0,0.00291907,0.00291907,0.00695933,0.00695933,0.00695333,0.00695333,0.01528803
1998-08-01,Hlth_excess,-0.128,0.0099175,0.00266964,0.00266964,0.01571831,0.01571831,0.00991957,0.00991957,0.0099175,0.0099175,0.01509218
1998-08-01,Manuf_excess,-0.1474,0.00708458,-0.01411308,0.0,-0.00072498,0.0,0.00708718,0.00708718,0.00708458,0.00708458,0.00705696
1998-08-01,NoDur_excess,-0.1353,0.01061333,-0.00945037,0.0,0.00635236,0.00635236,0.01060892,0.01060892,0.01061333,0.01061333,0.00612759
1998-08-01,Other_excess,-0.2186,0.00902292,-5.695e-05,0.0,0.0054919,0.0054919,0.00903754,0.00903754,0.00902292,0.00902292,0.01343523
1998-08-01,Shops_excess,-0.1463,0.00931917,-9.244e-05,0.0,0.00593016,0.00593016,0.00931424,0.00931424,0.00931917,0.00931917,0.00992901
1998-08-01,Telcm_excess,-0.1279,0.00897167,0.01676693,0.01676693,0.01552653,0.01552653,0.00897462,0.00897462,0.00897167,0.00897167,0.0145396
1998-08-01,Utils_excess,0.0153,0.00562,-0.00281403,0.0,0.00155529,0.00155529,0.00561693,0.00561693,0.00562,0.00562,0.00423826
1998-09-01,Durbl_excess,0.0034,0.00636333,-0.02611684,0.0,0.00649735,0.00649735,0.00635862,0.00635862,0.00636333,0.00636333,0.00479496
1998-09-01,Enrgy_excess,0.1249,0.00684417,-0.04380683,0.0,0.00113839,0.00113839,0.00683298,0.00683298,0.00684417,0.00684417,-0.00861131
1998-09-01,HiTec_excess,0.1469,0.00597125,-0.0144469,0.0,0.00557441,0.00557441,0.00597071,0.00597071,0.00597125,0.00597125,0.00317282
1998-09-01,Hlth_excess,0.1163,0.00936708,-0.01673752,0.0,0.01416097,0.01416097,0.00936328,0.00936328,0.00936708,0.00936708,0.00489601
1998-09-01,Manuf_excess,0.002,0.00632958,-0.03079247,0.0,0.00306994,0.00306994,0.00632646,0.00632646,0.00632958,0.00632958,-0.00077841
1998-09-01,NoDur_excess,0.008,0.00990167,-0.04061246,0.0,0.00515264,0.00515264,0.00988945,0.00988945,0.00990167,0.00990167,-0.00035151
1998-09-01,Other_excess,0.0254,0.00786333,-0.03260964,0.0,0.00405693,0.00405693,0.00780304,0.00780304,0.00786333,0.00786333,0.00469031
1998-09-01,Shops_excess,0.0102,0.00849542,-0.03403838,0.0,0.00656507,0.00656507,0.00848391,0.00848391,0.00849542,0.00849542,0.00565271
1998-09-01,Telcm_excess,0.0981,0.008315,-0.01170526,0.0,0.00710027,0.00710027,0.00831141,0.00831141,0.008315,0.008315,0.01070061
1998-09-01,Utils_excess,0.0771,0.00568833,-0.02535485,0.0,0.00174651,0.00174651,0.00568205,0.00568205,0.00568833,0.00568833,0.00708439
