date,asset,realized,historical_mean,ols4_restricted,ridge_restricted
1983-11-01,NoDur_excess,0.016,0.003805,0.0,0.00474659
1983-11-01,Other_excess,0.0402,0.00375292,0.0,0.00393989
1983-11-01,Shops_excess,0.0374,0.00436,0.0,0.00563867
1983-11-01,Telcm_excess,0.0247,0.00093958,0.0,0.0
1983-11-01,Utils_excess,-0.0234,0.00129625,0.0,0.00149343
1983-12-01,Durbl_excess,0.0019,0.00244875,0.0,0.01115606
1983-12-01,Enrgy_excess,0.0137,0.00459917,0.0,0.00449297
1983-12-01,HiTec_excess,-0.0037,0.00415,0.0,0.00729334
1983-12-01,Hlth_excess,-0.0436,0.0040325,0.0,0.00403414
1983-12-01,Manuf_excess,-0.0184,0.002495,0.0,0.00434457
1983-12-01,NoDur_excess,-0.012,0.00393,0.0,0.00634497
1983-12-01,Other_excess,-0.016,0.0039275,0.0,0.00573267
1983-12-01,Shops_excess,-0.0545,0.00457917,0.0,0.00931324
1983-12-01,Telcm_excess,-0.0226,0.00088125,0.0,0.00485981
1983-12-01,Utils_excess,-0.0437,0.00125417,0.0,0.00414328
1984-01-01,Durbl_excess,-0.0614,0.00244458,0.0,0.00756526
1984-01-01,Enrgy_excess,0.0909,0.00447417,0.0,0.00342898
1984-01-01,HiTec_excess,-0.0696,0.00402,0.0,0.0067634
1984-01-01,Hlth_excess,-0.0133,0.00379875,0.0,0.00379954
1984-01-01,Manuf_excess,-0.0425,0.00234958,0.0,0.00320554
1984-01-01,NoDur_excess,-0.0147,0.00377375,0.0,0.004932
1984-01-01,Other_excess,-0.0239,0.0037625,0.0,0.00414251
1984-01-01,Shops_excess,-0.0661,0.00435042,0.0,0.00576249
1984-01-01,Telcm_excess,0.0334,0.00080292,0.0,0.0013892
1984-01-01,Utils_excess,0.0068,0.00098375,0.0,0.00079649
1984-02-01,Durbl_excess,-0.068,0.00215042,0.0,0.00838639
1984-02-01,Enrgy_excess,0.0325,0.00466333,0.0,0.00515997
1984-02-01,HiTec_excess,-0.0664,0.00362042,0.0,0.00494442
1984-02-01,Hlth_excess,-0.0274,0.00360167,0.0,0.0036024
1984-02-01,Manuf_excess,-0.073,0.00207417,0.0,0.00310266
1984-02-01,NoDur_excess,-0.0636,0.0036925,0.0,0.00557253
1984-02-01,Other_excess,-0.0564,0.00362667,0.0,0.00474999
1984-02-01,Shops_excess,-0.0516,0.00398292,0.0,0.00663432
1984-02-01,Telcm_excess,-0.0439,0.00081625,0.0,0.00446234
1984-02-01,Utils_excess,-0.0405,0.00096667,0.0,0.00289467
1984-03-01,Durbl_excess,-0.0036,0.00180917,0.0,0.00240056
1984-03-01,Enrgy_excess,-0.0046,0.00476458,0.0,0.00472686
1984-03-01,HiTec_excess,0.0106,0.00327292,0.0,0.00417388
1984-03-01,Hlth_excess,-0.014,0.00342958,0.0,0.00343039
1984-03-01,Manuf_excess,0.0256,0.00166708,0.0,0.00127437
1984-03-01,NoDur_excess,0.009,0.00336083,0.0,0.00422591
1984-03-01,Other_excess,0.0172,0.00318,0.0,0.00324801
1984-03-01,Shops_excess,0.0048,0.00371083,0.0,0.00274656
1984-03-01,Telcm_excess,-0.0503,0.00065583,0.0,0.00205003
1984-03-01,Utils_excess,-0.0104,0.0007725,0.0,0.00166211
1984-04-01,Durbl_excess,0.0051,0.00176208,0.0,0.00513016
1984-04-01,Enrgy_excess,0.0317,0.0047,0.0,0.0047145
1984-04-01,HiTec_excess,-0.0124,0.00318917,0.0,0.00510997
1984-04-01,Hlth_excess,0.0151,0.003465,0.0,0.00346553
1984-04-01,Manuf_excess,-0.0094,0.00163292,0.0,0.0018848
1984-04-01,NoDur_excess,-0.0024,0.00328292,0.0,0.0047182
1984-04-01,Other_excess,-0.0284,0.0031675,0.0,0.00370542
1984-04-01,Shops_excess,-0.0047,0.0036425,0.0,0.00373785
1984-04-01,Telcm_excess,0.0139,0.00049667,0.0,0.00250476
1984-04-01,Utils_excess,-0.0131,0.00077292,0.0,0.00205562
1984-05-01,Durbl_excess,-0.0657,0.00172042,0.0,0.00378602
1984-05-01,Enrgy_excess,-0.059,0.00467583,0.0,0.00492475
1984-05-01,HiTec_excess,-0.0638,0.00330083,0.0,0.00441005
1984-05-01,Hlth_excess,-0.0724,0.00359917,0.0,0.00359918
1984-05-01,Manuf_excess,-0.0659,0.0016775,0.0,0.00163131
1984-05-01,NoDur_excess,-0.0319,0.00330458,0.0,0.00426877
1984-05-01,Other_excess,-0.0766,0.00304917,0.0,0.00311794
1984-05-01,Shops_excess,-0.0596,0.00351542,0.0,0.00341935
1984-05-01,Telcm_excess,-0.0435,0.00053208,0.0,0.00069659
1984-05-01,Utils_excess,-0.0161,0.00068667,0.0,0.00033347
1984-06-01,Durbl_excess,0.0136,0.00139458,0.0,0.0
1984-06-01,Enrgy_excess,-0.0275,0.00435167,0.0,0.00364844
1984-06-01,HiTec_excess,0.0104,0.00293208,0.0,0.00417459
1984-06-01,Hlth_excess,0.0311,0.00328667,0.0,0.00328564
1984-06-01,Manuf_excess,0.0244,0.00134083,0.0,4.603e-05
1984-06-01,NoDur_excess,0.0557,0.00311792,0.0,0.00290234
1984-06-01,Other_excess,0.0147,0.00264167,0.0,0.0009744
1984-06-01,Shops_excess,0.0665,0.00311542,0.0,0.0
1984-06-01,Telcm_excess,0.1146,0.00037792,0.0,0.0
1984-06-01,Utils_excess,-0.0031,0.00059542,0.0,0.0
1984-07-01,Durbl_excess,0.0171,0.00143167,0.0,0.01328698
1984-07-01,Enrgy_excess,-0.0829,0.00422167,0.0,0.0069733
1984-07-01,HiTec_excess,-0.0327,0.00296667,0.0,0.00948352
1984-07-01,Hlth_excess,-0.0459,0.00340458,0.0,0.00340786
1984-07-01,Manuf_excess,-0.0229,0.00141833,0.0,0.00527272
1984-07-01,NoDur_excess,-0.0239,0.00329292,0.0,0.00899112
1984-07-01,Other_excess,-0.0269,0.00266208,0.0,0.00760494
1984-07-01,Shops_excess,-0.007,0.00324542,0.0,0.01369826
1984-07-01,Telcm_excess,0.0199,0.0006725,0.0,0.00640634
1984-07-01,Utils_excess,-0.0083,0.00050292,0.0,0.0055968
1984-08-01,Durbl_excess,0.0917,0.00128083,0.0,0.02313279
1984-08-01,Enrgy_excess,0.1318,0.00374958,0.0,0.00769356
1984-08-01,HiTec_excess,0.1313,0.00291833,0.0,0.0098945
1984-08-01,Hlth_excess,0.0961,0.00302792,0.0,0.00303118
1984-08-01,Manuf_excess,0.1107,0.00127958,0.0,0.00690345
1984-08-01,NoDur_excess,0.0786,0.0031325,0.0,0.01102614
1984-08-01,Other_excess,0.1026,0.00250875,0.0,0.01000735
1984-08-01,Shops_excess,0.0903,0.00317917,0.0,0.02020847
1984-08-01,Telcm_excess,0.0589,0.00085167,0.00118532,0.0123466
1984-08-01,Utils_excess,0.0695,0.00027542,0.0,0.01007922
1984-09-01,Durbl_excess,-0.0106,0.00161542,0.0,0.01310484
1984-09-01,Enrgy_excess,0.0139,0.00438833,0.0,0.00692581
1984-09-01,HiTec_excess,-0.048,0.00359208,0.0,0.0093708
1984-09-01,Hlth_excess,-0.0528,0.00361583,0.0,0.00362004
1984-09-01,Manuf_excess,-0.0343,0.001805,0.0,0.00600713
1984-09-01,NoDur_excess,0.004,0.0034825,0.0,0.00981333
1984-09-01,Other_excess,0.0132,0.00307875,0.0,0.00892579
1984-09-01,Shops_excess,-0.008,0.00355333,0.0,0.01638033
1984-09-01,Telcm_excess,0.0206,0.00117375,0.00046041,0.00834385
1984-09-01,Utils_excess,0.04,0.00057833,0.0,0.00791593
1984-10-01,Durbl_excess,0.0115,0.00138958,0.0,0.01535799
1984-10-01,Enrgy_excess,-0.0535,0.00433042,0.0,0.00744697
1984-10-01,HiTec_excess,-0.0155,0.00335583,0.0,0.00871273
1984-10-01,Hlth_excess,0.0066,0.00329292,0.0,0.00329494
1984-10-01,Manuf_excess,-0.0041,0.001475,0.0,0.00555957
1984-10-01,NoDur_excess,0.0038,0.00344,0.0,0.00916222
1984-10-01,Other_excess,-0.0023,0.00298125,0.0,0.0085435
1984-10-01,Shops_excess,-0.0169,0.00338667,0.0,0.01606257
1984-10-01,Telcm_excess,-0.018,0.00131417,0.00091993,0.00784446
1984-10-01,Utils_excess,0.0235,0.00067833,0.0,0.00727922
1984-11-01,Durbl_excess,-0.0376,0.00144667,0.0,0.01822947
1984-11-01,Enrgy_excess,-0.0172,0.00399167,0.0,0.00780255
1984-11-01,HiTec_excess,-0.0453,0.00334458,0.0,0.0104947
1984-11-01,Hlth_excess,-0.0081,0.00321333,0.0,0.0032173
1984-11-01,Manuf_excess,-0.0208,0.00145208,0.0,0.0070299
1984-11-01,NoDur_excess,-0.0035,0.00347583,0.0,0.01043913
1984-11-01,Other_excess,-0.0107,0.00290625,0.0,0.01036517
1984-11-01,Shops_excess,-0.0364,0.00323208,0.0,0.01758244
1984-11-01,Telcm_excess,-0.0097,0.00128833,0.0,0.00860412
1984-11-01,Utils_excess,0.0233,0.00074875,0.0,0.00969707
1984-12-01,Durbl_excess,0.0397,0.00134958,0.0,0.01564348
1984-12-01,Enrgy_excess,-0.0121,0.00382583,0.0,0.00680401
1984-12-01,HiTec_excess,0.019,0.0031775,0.0,0.01215815
1984-12-01,Hlth_excess,0.0207,0.00310125,0.0,0.00310562
1984-12-01,Manuf_excess,0.0152,0.0014025,0.0,0.00691737
1984-12-01,NoDur_excess,0.018,0.00344375,0.0,0.00972573
1984-12-01,Other_excess,0.0306,0.0029425,0.0,0.00962012
1984-12-01,Shops_excess,0.0012,0.00295792,0.0,0.01496518
1984-12-01,Telcm_excess,0.0448,0.00135292,0.0,0.00529726
1984-12-01,Utils_excess,0.0201,0.00080083,0.0,0.00790145
1985-01-01,Durbl_excess,0.0919,0.00144917,0.0,0.02082986
1985-01-01,Enrgy_excess,0.0589,0.00379708,0.0,0.00477776
1985-01-01,HiTec_excess,0.1191,0.00327,0.0,0.02598405
1985-01-01,Hlth_excess,0.0766,0.00301792,0.0,0.00611141
1985-01-01,Manuf_excess,0.0782,0.00150792,0.0,0.01316562
1985-01-01,NoDur_excess,0.0419,0.00352208,0.0,0.01595648
1985-01-01,Other_excess,0.0916,0.00315708,0.0,0.01658025
1985-01-01,Shops_excess,0.1248,0.00296917,0.0,0.01490266
1985-01-01,Telcm_excess,0.0521,0.0014225,0.0,0.00775691
1985-01-01,Utils_excess,0.0175,0.00087708,0.0,0.00965832
1985-02-01,Durbl_excess,-0.0215,0.001685,0.0,0.02592821
1985-02-01,Enrgy_excess,0.033,0.00403958,0.0,0.00540243
1985-02-01,HiTec_excess,-0.019,0.00346708,0.0,0.02788076
1985-02-01,Hlth_excess,0.0302,0.00302958,0.0,0.00718313
1985-02-01,Manuf_excess,0.0075,0.00162083,0.0,0.01707755
1985-02-01,NoDur_excess,0.0449,0.00345583,0.0,0.01772145
1985-02-01,Other_excess,0.0152,0.00335333,0.0,0.02094967
1985-02-01,Shops_excess,0.0152,0.00337375,0.0,0.02130941
1985-02-01,Telcm_excess,0.0211,0.00164083,0.0,0.0108232
1985-02-01,Utils_excess,0.0079,0.00079667,0.0,0.01136626
1985-03-01,Durbl_excess,-0.0585,0.00162958,0.0,0.0
1985-03-01,Enrgy_excess,0.0083,0.00433083,0.0,0.00459663
1985-03-01,HiTec_excess,-0.0664,0.00330917,0.0,0.00702247
1985-03-01,Hlth_excess,0.0245,0.00306708,0.0,0.00358623
1985-03-01,Manuf_excess,-0.0338,0.00155833,0.0,0.0
1985-03-01,NoDur_excess,0.0402,0.00358917,0.0,0.0
1985-03-01,Other_excess,-0.0078,0.00332167,0.0,0.00407229
1985-03-01,Shops_excess,-0.0123,0.00339167,0.0,0.0
1985-03-01,Telcm_excess,0.0486,0.00170792,0.0,0.0
1985-03-01,Utils_excess,0.0551,0.00082417,0.0,0.0
1985-04-01,Durbl_excess,-0.0417,0.0013475,0.0,0.01416564
1985-04-01,Enrgy_excess,0.0308,0.00450667,0.0,0.0056309
1985-04-01,HiTec_excess,-0.0436,0.00306667,0.0,0.01098755
1985-04-01,Hlth_excess,-0.0249,0.0032225,0.0,0.00579591
1985-04-01,Manuf_excess,-0.0221,0.00148042,0.0,0.00776549
1985-04-01,NoDur_excess,-0.0285,0.00380375,0.0,0.01447517
1985-04-01,Other_excess,0.0072,0.00332,0.0,0.01415564
1985-04-01,Shops_excess,-0.0068,0.00338958,0.0,0.01238161
1985-04-01,Telcm_excess,0.0018,0.00199542,0.0,0.01100456
1985-04-01,Utils_excess,0.0088,0.00109042,0.0,0.01007728
1985-05-01,Durbl_excess,0.0524,0.00090417,0.0,0.01193446
1985-05-01,Enrgy_excess,-0.0004,0.00461208,0.0,0.00570948
1985-05-01,HiTec_excess,0.0218,0.00268375,0.0,0.0113238
1985-05-01,Hlth_excess,0.0871,0.00300792,0.0,0.00544672
1985-05-01,Manuf_excess,0.0543,0.0012325,0.0,0.00870194
1985-05-01,NoDur_excess,0.0732,0.00352292,0.0,0.01242938
1985-05-01,Other_excess,0.0564,0.00326625,0.0,0.01380032
1985-05-01,Shops_excess,0.0894,0.00309083,0.0,0.0142377
1985-05-01,Telcm_excess,0.0597,0.00191875,0.0024123,0.00813145
1985-05-01,Utils_excess,0.0472,0.0011125,0.0,0.00848653
1985-06-01,Durbl_excess,0.0094,0.00127292,0.00084138,0.03276986
1985-06-01,Enrgy_excess,-0.0119,0.0045875,8.017e-05,0.00634854
1985-06-01,HiTec_excess,-0.0125,0.00276792,0.0,0.02281291
1985-06-01,Hlth_excess,0.0172,0.00343583,0.0,0.00874248
1985-06-01,Manuf_excess,0.0096,0.00149458,0.0,0.02345165
1985-06-01,NoDur_excess,0.0221,0.00387333,0.00171349,0.02824994
1985-06-01,Other_excess,0.0231,0.00357708,0.0,0.02540248
1985-06-01,Shops_excess,0.0105,0.00346833,0.00026245,0.03229436
1985-06-01,Telcm_excess,0.0355,0.002065,0.00605933,0.01639755
1985-06-01,Utils_excess,0.0307,0.0013625,0.00191582,0.01653033
1985-07-01,Durbl_excess,0.0192,0.00161042,0.00490899,0.01947053
1985-07-01,Enrgy_excess,-0.0121,0.00463792,0.00181207,0.00565315
1985-07-01,HiTec_excess,0.0379,0.00296917,0.001163,0.01839155
1985-07-01,Hlth_excess,-0.0109,0.00374333,0.00128992,0.00764663
1985-07-01,Manuf_excess,0.0279,0.00180917,0.0,0.01445468
1985-07-01,NoDur_excess,-0.0324,0.0041925,0.00425612,0.0192278
1985-07-01,Other_excess,-0.0078,0.00398042,0.00044942,0.01716522
1985-07-01,Shops_excess,-0.0461,0.00378583,0.00335331,0.02211774
1985-07-01,Telcm_excess,-0.0519,0.00240167,0.00801372,0.01189748
1985-07-01,Utils_excess,-0.0527,0.0016575,0.00396321,0.01156433
1985-08-01,Durbl_excess,-0.0358,0.00160792,0.00315204,0.01243961
1985-08-01,Enrgy_excess,0.0103,0.00452292,0.00034601,0.00510643
1985-08-01,HiTec_excess,-0.0308,0.00299042,0.0,0.01762148
1985-08-01,Hlth_excess,-0.0137,0.00354625,0.0,0.00686204
1985-08-01,Manuf_excess,-0.0169,0.00185208,0.0,0.01106759
1985-08-01,NoDur_excess,0.0015,0.00400458,0.00200078,0.01287643
1985-08-01,Other_excess,-0.0093,0.00382167,0.0,0.01240922
1985-08-01,Shops_excess,-0.0116,0.003665,0.0,0.01525246
1985-08-01,Telcm_excess,-0.0002,0.00221375,0.00674485,0.00678488
1985-08-01,Utils_excess,0.0137,0.00140667,0.00220636,0.00639068
1985-09-01,Durbl_excess,-0.0369,0.00132958,0.00418475,0.02016293
1985-09-01,Enrgy_excess,-0.019,0.00451542,0.00240022,0.00550131
1985-09-01,HiTec_excess,-0.0534,0.00263125,0.00121741,0.0193837
1985-09-01,Hlth_excess,-0.0452,0.00324042,0.00123147,0.00715133
1985-09-01,Manuf_excess,-0.0458,0.00164875,6.819e-05,0.016124
1985-09-01,NoDur_excess,-0.0117,0.00385542,0.00386769,0.0186711
1985-09-01,Other_excess,-0.0558,0.00358458,0.00070607,0.01694072
1985-09-01,Shops_excess,-0.0493,0.003535,0.00210585,0.02096479
1985-09-01,Telcm_excess,-0.0468,0.00217125,0.00693317,0.01041669
1985-09-01,Utils_excess,-0.0598,0.00143875,0.00354762,0.01022875
1985-10-01,Durbl_excess,0.0033,0.00089208,0.00400605,0.00987291
1985-10-01,Enrgy_excess,0.053,0.00426708,0.00420575,0.00499654
1985-10-01,HiTec_excess,0.0237,0.0022025,0.00145729,0.01389046
1985-10-01,Hlth_excess,0.0222,0.00297167,0.00154388,0.00600779
1985-10-01,Manuf_excess,0.0264,0.00131083,1.993e-05,0.01029117
1985-10-01,NoDur_excess,0.0292,0.00379958,0.00444815,0.01421376
1985-10-01,Other_excess,0.0575,0.00329125,0.00130414,0.01246703
1985-10-01,Shops_excess,0.0618,0.00337083,0.00127913,0.01490813
1985-10-01,Telcm_excess,0.0351,0.00194333,0.00663701,0.00579051
1985-10-01,Utils_excess,0.0568,0.00114458,0.00350638,0.00623836
1985-11-01,Durbl_excess,0.0927,0.00066292,0.0,0.01299248
1985-11-01,Enrgy_excess,-0.0027,0.00442417,0.00220836,0.00542236
1985-11-01,HiTec_excess,0.0805,0.00209708,0.0,0.01134176
1985-11-01,Hlth_excess,0.0895,0.0029425,0.0,0.00588205
1985-11-01,Manuf_excess,0.0733,0.00125208,0.0,0.01173965
1985-11-01,NoDur_excess,0.0762,0.00382625,0.00149491,0.01606927
1985-11-01,Other_excess,0.0681,0.00337583,0.0,0.01512263
1985-11-01,Shops_excess,0.0736,0.00362833,0.0,0.01752725
1985-11-01,Telcm_excess,0.068,0.00219708,0.00495722,0.00889272
1985-11-01,Utils_excess,0.0349,0.00135042,0.0017815,0.00918602
1985-12-01,Durbl_excess,0.0635,0.0012225,0.00269414,0.0181287
1985-12-01,Enrgy_excess,-0.0333,0.00439833,0.0,0.00525817
1985-12-01,HiTec_excess,0.0762,0.00233292,0.0,0.0148776
1985-12-01,Hlth_excess,0.0287,0.00317208,0.00040813,0.00683462
1985-12-01,Manuf_excess,0.0383,0.00151417,0.0,0.0150116
1985-12-01,NoDur_excess,0.0481,0.00411333,0.00319034,0.01953609
1985-12-01,Other_excess,0.0382,0.0035025,0.0,0.01649212
1985-12-01,Shops_excess,0.0389,0.00389375,0.00237262,0.02161611
1985-12-01,Telcm_excess,0.0538,0.00267458,0.00544245,0.0110927
1985-12-01,Utils_excess,0.0433,0.0015525,0.00162754,0.00986229
1986-01-01,Durbl_excess,0.0153,0.00143917,0.00303495,0.0202873
1986-01-01,Enrgy_excess,-0.0736,0.00426542,0.0,0.00495195
1986-01-01,HiTec_excess,-0.0085,0.0027275,0.00043561,0.01572613
1986-01-01,Hlth_excess,0.005,0.00314625,0.00027422,0.0065747
1986-01-01,Manuf_excess,0.0106,0.0015525,0.0,0.01522871
1986-01-01,NoDur_excess,0.0123,0.00427375,0.00314961,0.02022841
1986-01-01,Other_excess,0.0298,0.0035375,0.0,0.01640916
1986-01-01,Shops_excess,0.0109,0.00401708,0.00311464,0.02150087
1986-01-01,Telcm_excess,-0.0434,0.00294792,0.00487655,0.01239452
1986-01-01,Utils_excess,0.0323,0.00176042,0.00108553,0.01051076
1986-02-01,Durbl_excess,0.1021,0.00149375,0.00197236,0.00475317
1986-02-01,Enrgy_excess,0.0034,0.00393167,0.0,0.00395645
1986-02-01,HiTec_excess,0.0443,0.00265208,0.0,0.00953828
1986-02-01,Hlth_excess,0.0554,0.00306708,0.0,0.00548358
1986-02-01,Manuf_excess,0.0971,0.00149125,0.0,0.00660687
1986-02-01,NoDur_excess,0.103,0.00426042,0.00246417,0.01179336
1986-02-01,Other_excess,0.0781,0.0034625,0.0,0.0095631
1986-02-01,Shops_excess,0.0729,0.00425667,0.00197684,0.01298029
1986-02-01,Telcm_excess,0.0686,0.00283667,0.00412915,0.00556524
1986-02-01,Utils_excess,0.0606,0.00203625,0.00107791,0.00611034
1986-03-01,Durbl_excess,0.0724,0.00199583,0.00635056,0.04209483
1986-03-01,Enrgy_excess,0.0035,0.004105,0.0,0.00498577
1986-03-01,HiTec_excess,-0.0068,0.0026425,0.00378933,0.02763291
1986-03-01,Hlth_excess,0.1148,0.0033775,0.00170609,0.00830477
1986-03-01,Manuf_excess,0.0539,0.00194042,0.00321014,0.0269251
1986-03-01,NoDur_excess,0.0752,0.00472417,0.00541082,0.03399197
1986-03-01,Other_excess,0.0516,0.00371667,0.00175556,0.02546056
1986-03-01,Shops_excess,0.0796,0.00465167,0.00844141,0.03466996
1986-03-01,Telcm_excess,0.0358,0.0031175,0.00349399,0.02129816
1986-03-01,Utils_excess,0.0338,0.0024775,0.0014961,0.018863
1986-04-01,Durbl_excess,-0.0383,0.00243708,0.01306606,0.04006388
1986-04-01,Enrgy_excess,0.0023,0.00422875,0.0002381,0.0047583
1986-04-01,HiTec_excess,0.034,0.0026675,0.01022238,0.02540534
1986-04-01,Hlth_excess,0.0019,0.00393833,0.0055223,0.01027045
1986-04-01,Manuf_excess,-0.0213,0.002255,0.00856692,0.0248718
1986-04-01,NoDur_excess,-0.0009,0.00516375,0.00971299,0.03353599
1986-04-01,Other_excess,-0.0309,0.00405458,0.00638846,0.02245546
1986-04-01,Shops_excess,-0.0012,0.0050875,0.01555557,0.03432584
1986-04-01,Telcm_excess,0.0191,0.00348458,0.00460715,0.02064319
1986-04-01,Utils_excess,-0.0445,0.00264,0.00325641,0.017571
1986-05-01,Durbl_excess,0.0257,0.00228542,0.01098175,0.01090612
1986-05-01,Enrgy_excess,0.0687,0.00412167,0.00156362,0.00406842
1986-05-01,HiTec_excess,0.0046,0.00250542,0.0097095,0.02020979
1986-05-01,Hlth_excess,0.0676,0.00396083,0.00532298,0.00855872
1986-05-01,Manuf_excess,0.0392,0.00206125,0.00729239,0.01467741
1986-05-01,NoDur_excess,0.0838,0.00515708,0.00859536,0.02069645
1986-05-01,Other_excess,0.0417,0.00381417,0.00546831,0.01305819
1986-05-01,Shops_excess,0.0928,0.00496833,0.01229858,0.02223668
1986-05-01,Telcm_excess,0.041,0.00352542,0.0050864,0.00836631
1986-05-01,Utils_excess,0.0314,0.00241958,0.00277519,0.00734054
1986-06-01,Durbl_excess,-0.0169,0.00275958,0.0,0.0
1986-06-01,Enrgy_excess,-0.0257,0.0045825,0.0,0.00417533
1986-06-01,HiTec_excess,-0.0439,0.00279458,0.0,0.00513952
1986-06-01,Hlth_excess,0.0516,0.00447875,0.0,0.00604464
1986-06-01,Manuf_excess,-0.0056,0.00247875,0.0,0.00496774
1986-06-01,NoDur_excess,0.058,0.00572833,0.0,0.00819793
1986-06-01,Other_excess,0.0102,0.00432917,0.0,0.00447277
1986-06-01,Shops_excess,0.0342,0.00549417,0.0,0.00991873
1986-06-01,Telcm_excess,0.0486,0.00383792,0.00136328,0.0
1986-06-01,Utils_excess,0.0453,0.00268167,0.0,0.0004641
1986-07-01,Durbl_excess,-0.0947,0.00278708,0.0,0.01320426
1986-07-01,Enrgy_excess,-0.0564,0.00458583,0.0,0.00478799
1986-07-01,HiTec_excess,-0.0886,0.00263292,0.0,0.0
1986-07-01,Hlth_excess,-0.0588,0.00466833,0.0,0.00662714
1986-07-01,Manuf_excess,-0.0803,0.00251083,0.0,0.00669725
1986-07-01,NoDur_excess,-0.0625,0.00606083,1.485e-05,0.01497481
1986-07-01,Other_excess,-0.0695,0.00436083,0.0,0.00984629
1986-07-01,Shops_excess,-0.0991,0.00575167,0.0,0.01219338
1986-07-01,Telcm_excess,-0.035,0.00403667,0.00156897,0.01167331
1986-07-01,Utils_excess,0.0461,0.00296083,0.0,0.00832481
1986-08-01,Durbl_excess,0.0655,0.00251417,0.00559202,0.00577869
1986-08-01,Enrgy_excess,0.1627,0.00434875,0.00080915,0.00431951
1986-08-01,HiTec_excess,0.0652,0.00234958,0.00399736,0.01166888
1986-08-01,Hlth_excess,0.0354,0.00450958,0.00396425,0.00857648
1986-08-01,Manuf_excess,0.06,0.0022575,0.00344625,0.01032413
1986-08-01,NoDur_excess,0.0212,0.00586458,0.00612001,0.01854623
1986-08-01,Other_excess,0.0635,0.004165,0.00227134,0.01042904
1986-08-01,Shops_excess,0.012,0.00543542,0.00654725,0.0180831
1986-08-01,Telcm_excess,0.0638,0.00395375,0.00482612,0.00758291
1986-08-01,Utils_excess,0.0746,0.003175,0.00270079,0.00741259
1986-09-01,Durbl_excess,-0.0857,0.00312167,0.01388245,0.02000122
1986-09-01,Enrgy_excess,-0.0133,0.00531208,0.00264106,0.00567756
1986-09-01,HiTec_excess,-0.0742,0.00289292,0.01159256,0.01162087
1986-09-01,Hlth_excess,-0.1305,0.00501208,0.00700629,0.00847104
1986-09-01,Manuf_excess,-0.07,0.0028525,0.00936207,0.01374364
1986-09-01,NoDur_excess,-0.113,0.00627083,0.0109379,0.02032513
1986-09-01,Other_excess,-0.0928,0.00494,0.00679994,0.01351139
1986-09-01,Shops_excess,-0.0891,0.00577,0.0149487,0.01991067
1986-09-01,Telcm_excess,-0.0989,0.00442708,0.00703637,0.01261842
1986-09-01,Utils_excess,-0.0956,0.00386167,0.00528514,0.01201821
1986-10-01,Durbl_excess,0.0555,0.00282167,0.01151231,0.0
1986-10-01,Enrgy_excess,0.0145,0.00511042,0.00646037,0.00533303
1986-10-01,HiTec_excess,0.0013,0.00268125,0.01080901,0.00747767
1986-10-01,Hlth_excess,0.0752,0.0045325,0.00641806,0.00821719
1986-10-01,Manuf_excess,0.0601,0.00272792,0.00808718,0.00758764
1986-10-01,NoDur_excess,0.084,0.00587708,0.00935221,0.01281516
1986-10-01,Other_excess,0.0374,0.00465,0.00732804,0.00945421
1986-10-01,Shops_excess,0.0685,0.00549875,0.01014246,0.01178549
1986-10-01,Telcm_excess,0.0417,0.004055,0.00714184,0.00359648
1986-10-01,Utils_excess,0.0475,0.00329833,0.00586162,0.00606659
1986-11-01,Durbl_excess,0.0425,0.00305625,0.01258633,0.01699883
1986-11-01,Enrgy_excess,0.0286,0.00483708,0.00473583,0.00515236
1986-11-01,HiTec_excess,0.0316,0.00269375,0.01042916,0.01266338
1986-11-01,Hlth_excess,0.0098,0.00466167,0.00649148,0.00743504
1986-11-01,Manuf_excess,0.0205,0.00289208,0.00867673,0.01294033
1986-11-01,NoDur_excess,0.0033,0.00605708,0.01009101,0.01718899
1986-11-01,Other_excess,-0.0105,0.00469833,0.00650352,0.01158
1986-11-01,Shops_excess,0.0122,0.00586042,0.01187808,0.0181554
1986-11-01,Telcm_excess,0.0359,0.003865,0.00729428,0.00918875
1986-11-01,Utils_excess,0.0016,0.0031,0.00582331,0.00829368
1986-12-01,Durbl_excess,-0.0306,0.00339417,0.01214992,0.01530379
1986-12-01,Enrgy_excess,-0.0095,0.00502167,0.00397588,0.0053091
1986-12-01,HiTec_excess,-0.0416,0.00238458,0.0098762,0.01096205
1986-12-01,Hlth_excess,-0.0171,0.00443125,0.0059203,0.00731571
1986-12-01,Manuf_excess,-0.0247,0.00287833,0.0082756,0.0124104
1986-12-01,NoDur_excess,-0.0371,0.00599125,0.0093647,0.01684283
1986-12-01,Other_excess,-0.0307,0.00434125,0.00548264,0.01041514
1986-12-01,Shops_excess,-0.0648,0.00589875,0.0120162,0.01795454
1986-12-01,Telcm_excess,-0.042,0.00414958,0.0066481,0.00913256
1986-12-01,Utils_excess,-0.0379,0.00318042,0.00476372,0.00785831
1987-01-01,Durbl_excess,0.1824,0.00339375,0.0165717,0.01491769
1987-01-01,Enrgy_excess,0.1373,0.00502625,0.00616235,0.00531161
1987-01-01,HiTec_excess,0.1598,0.00220875,0.014275,0.01413831
1987-01-01,Hlth_excess,0.1273,0.00438417,0.00812325,0.00801019
1987-01-01,Manuf_excess,0.1402,0.002735,0.01154355,0.01510004
