date,yyyymm,Rfree,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,NoDur_excess,Durbl_excess,Manuf_excess,Enrgy_excess,HiTec_excess,Telcm_excess,Shops_excess,Hlth_excess,Utils_excess,Other_excess,dp,ep,b/m,tbl,lty,tms,dfy,ntis,infl,ltr,dfr,svar,dp_lag1,ep_lag1,b/m_lag1,tbl_lag1,lty_lag1,tms_lag1,dfy_lag1,ntis_lag1,infl_lag1,ltr_lag1,dfr_lag1,svar_lag1
1938-04-01,193804,0.0001,0.1237,0.1485,0.1388,0.1631,0.1676,0.1347,0.1634,0.1182,0.1478,0.146,0.1236,0.1484,0.1387,0.163,0.1675,0.1346,0.1633,0.1181,0.1477,0.1459,-2.537829,-2.37379,0.790793,0.0009,0.0259,0.025,0.0317,0.027161,0.007092,0.021,-0.0072,0.018893,-2.388528,-2.170525,0.89237,0.0008,0.0273,0.0265,0.0308,0.033845,0.0,-0.0037,-0.005,0.015068
1938-05-01,193805,0.0,-0.0025,-0.0701,-0.069,-0.0591,-0.03,0.0083,-0.039,0.017,0.0215,-0.0393,-0.0025,-0.0701,-0.069,-0.0591,-0.03,0.0083,-0.039,0.017,0.0215,-0.0393,-2.510031,-2.405113,0.819566,0.0005,0.0257,0.0252,0.0284,0.029977,-0.007042,0.0044,-0.0034,0.007651,-2.537829,-2.37379,0.790793,0.0009,0.0259,0.025,0.0317,0.027161,0.007092,0.021,-0.0072,0.018893
1938-06-01,193806,0.0,0.1324,0.3603,0.3296,0.2203,0.2735,0.1257,0.241,0.1009,0.1695,0.2508,0.1324,0.3603,0.3296,0.2203,0.2735,0.1257,0.241,0.1009,0.1695,0.2508,-2.748656,-2.708916,0.659546,0.0005,0.0259,0.0254,0.0299,0.016745,0.0,0.0004,0.0091,0.011809,-2.510031,-2.405113,0.819566,0.0005,0.0257,0.0252,0.0284,0.029977,-0.007042,0.0044,-0.0034,0.007651
1938-07-01,193807,-0.0001,0.0662,0.1989,0.068,0.0735,0.0585,0.0128,0.0907,0.058,0.0067,0.1001,0.0663,0.199,0.0681,0.0736,0.0586,0.0129,0.0908,0.0581,0.0068,0.1002,-2.855503,-2.846201,0.625354,0.0007,0.0257,0.025,0.0241,0.017056,0.0,0.0043,0.0023,0.00683,-2.748656,-2.708916,0.659546,0.0005,0.0259,0.0254,0.0299,0.016745,0.0,0.0004,0.0091,0.011809
1938-08-01,193808,0.0,-0.0403,0.0598,-0.0192,-0.0885,-0.0119,0.0028,-0.0242,0.0036,-0.0553,-0.0374,-0.0403,0.0598,-0.0192,-0.0885,-0.0119,0.0028,-0.0242,0.0036,-0.0553,-0.0374,-2.8658,-2.890372,0.63402,0.0006,0.0259,0.0253,0.0231,0.014308,0.0,0.0,-0.0019,0.005982,-2.855503,-2.846201,0.625354,0.0007,0.0257,0.025,0.0241,0.017056,0.0,0.0043,0.0023,0.00683
1938-09-01,193809,0.0002,0.0052,0.0069,0.0168,0.0083,0.0161,0.0092,0.0006,0.0,0.0125,-0.0123,0.005,0.0067,0.0166,0.0081,0.0159,0.009,0.0004,-0.0002,0.0123,-0.0125,-2.920225,-2.982745,0.624249,0.0008,0.0259,0.0251,0.0244,0.011896,0.0,0.0022,0.0087,0.017047,-2.8658,-2.890372,0.63402,0.0006,0.0259,0.0253,0.0231,0.014308,0.0,0.0,-0.0019,0.005982
1938-10-01,193810,0.0001,0.0515,0.0649,0.1061,-0.0141,0.1008,0.0356,0.0819,0.0562,0.2109,0.1108,0.0514,0.0648,0.106,-0.0142,0.1007,0.0355,0.0818,0.0561,0.2108,0.1107,-3.072238,-3.045281,0.581955,0.0005,0.0254,0.0249,0.0221,0.007933,-0.007092,0.0087,-0.0007,0.004404,-2.920225,-2.982745,0.624249,0.0008,0.0259,0.0251,0.0244,0.011896,0.0,0.0022,0.0087,0.017047
1938-11-01,193811,-0.0006,-0.025,-0.0121,-0.0145,-0.0016,-0.0435,0.0065,-0.0043,0.0143,-0.0702,-0.0204,-0.0244,-0.0115,-0.0139,-0.001,-0.0429,0.0071,-0.0037,0.0149,-0.0696,-0.0198,-3.12378,-3.00072,0.589374,0.0004,0.0257,0.0253,0.0213,0.008535,0.0,-0.0022,0.0059,0.004644,-3.072238,-3.045281,0.581955,0.0005,0.0254,0.0249,0.0221,0.007933,-0.007092,0.0087,-0.0007,0.004404
1938-12-01,193812,0.0,0.0278,0.0213,0.056,0.0494,0.031,0.0258,0.0092,0.0086,0.0395,0.0597,0.0278,0.0213,0.056,0.0494,0.031,0.0258,0.0092,0.0086,0.0395,0.0597,-3.254319,-3.027261,0.572039,0.0003,0.0252,0.0249,0.0219,0.005722,0.0,0.008,0.0042,0.002291,-3.12378,-3.00072,0.589374,0.0004,0.0257,0.0253,0.0213,0.008535,0.0,-0.0022,0.0059,0.004644
1939-01-01,193901,-0.0001,-0.0192,-0.0834,-0.0941,-0.0631,-0.075,0.0181,-0.0314,-0.0096,0.0121,-0.0873,-0.0191,-0.0833,-0.094,-0.063,-0.0749,0.0182,-0.0313,-0.0095,0.0122,-0.0872,-3.17643,-2.920077,0.614218,0.0003,0.0249,0.0246,0.0211,-0.003601,0.0,0.0059,-0.0037,0.007295,-3.254319,-3.027261,0.572039,0.0003,0.0252,0.0249,0.0219,0.005722,0.0,0.008,0.0042,0.002291
1939-02-01,193902,0.0001,0.0247,0.071,0.0312,-0.0118,0.0276,0.0353,0.0621,0.0373,0.0879,0.0469,0.0246,0.0709,0.0311,-0.0119,0.0275,0.0352,0.062,0.0372,0.0878,0.0468,-3.201959,-2.917508,0.599457,0.0003,0.0245,0.0242,0.0205,0.000615,-0.007143,0.008,-0.0016,0.003292,-3.17643,-2.920077,0.614218,0.0003,0.0249,0.0246,0.0211,-0.003601,0.0,0.0059,-0.0037,0.007295
1939-03-01,193903,-0.0001,-0.0578,-0.1764,-0.1561,-0.0835,-0.1505,-0.0231,-0.0961,-0.0436,-0.1366,-0.151,-0.0577,-0.1763,-0.156,-0.0834,-0.1504,-0.023,-0.096,-0.0435,-0.1365,-0.1509,-3.050002,-2.738566,0.660649,0.0003,0.0237,0.0234,0.019,-0.001261,0.0,0.0125,-0.0103,0.008539,-3.201959,-2.917508,0.599457,0.0003,0.0245,0.0242,0.0205,0.000615,-0.007143,0.008,-0.0016,0.003292
1939-04-01,193904,0.0,0.006,0.0072,-0.0132,-0.0106,-0.0271,0.0275,-0.0013,0.01,0.0303,-0.0178,0.006,0.0072,-0.0132,-0.0106,-0.0271,0.0275,-0.0013,0.01,0.0303,-0.0178,-3.038133,-2.709883,0.678455,0.0003,0.0229,0.0226,0.0213,-0.001883,-0.007194,0.0118,-0.0054,0.009203,-3.050002,-2.738566,0.660649,0.0003,0.0237,0.0234,0.019,-0.001261,0.0,0.0125,-0.0103,0.008539
1939-05-01,193905,0.0001,0.0549,0.0792,0.0762,0.0258,0.0829,0.0556,0.114,0.055,0.066,0.0802,0.0548,0.0791,0.0761,0.0257,0.0828,0.0555,0.1139,0.0549,0.0659,0.0801,-3.092192,-2.747616,0.630337,0.0003,0.0217,0.0214,0.021,-0.002354,0.0,0.0171,-0.0122,0.003559,-3.038133,-2.709883,0.678455,0.0003,0.0229,0.0226,0.0213,-0.001883,-0.007194,0.0118,-0.0054,0.009203
1939-06-01,193906,0.0001,-0.0206,-0.0678,-0.0639,-0.0596,-0.0802,-0.0384,-0.0271,0.0108,-0.0355,-0.0756,-0.0207,-0.0679,-0.064,-0.0597,-0.0803,-0.0385,-0.0272,0.0107,-0.0356,-0.0757,-3.019965,-2.659523,0.666769,0.0003,0.0221,0.0218,0.0199,-8.6e-05,0.0,-0.0027,0.0062,0.003202,-3.092192,-2.747616,0.630337,0.0003,0.0217,0.0214,0.021,-0.002354,0.0,0.0171,-0.0122,0.003559
1939-07-01,193907,0.0,0.0623,0.1758,0.129,0.0295,0.1404,0.0651,0.0872,0.0308,0.1272,0.1215,0.0623,0.1758,0.129,0.0295,0.1404,0.0651,0.0872,0.0308,0.1272,0.1215,-3.104421,-2.740978,0.607985,0.0004,0.0213,0.0209,0.0195,-0.001562,0.0,0.0113,-0.012,0.004305,-3.019965,-2.659523,0.666769,0.0003,0.0221,0.0218,0.0199,-8.6e-05,0.0,-0.0027,0.0062,0.003202
1939-08-01,193908,-0.0001,-0.0739,-0.0696,-0.0679,-0.0391,-0.0811,-0.0419,-0.0736,-0.0546,-0.0604,-0.0982,-0.0738,-0.0695,-0.0678,-0.039,-0.081,-0.0418,-0.0735,-0.0545,-0.0603,-0.0981,-3.011963,-2.645639,0.648017,0.0005,0.0231,0.0226,0.0192,-0.003007,0.0,-0.0201,-0.0191,0.007137,-3.104421,-2.740978,0.607985,0.0004,0.0213,0.0209,0.0195,-0.001562,0.0,0.0113,-0.012,0.004305
1939-09-01,193909,0.0001,0.0478,0.2373,0.2701,0.2557,0.1226,0.0236,0.016,0.0706,0.036,0.2576,0.0477,0.2372,0.27,0.2556,0.1225,0.0235,0.0159,0.0705,0.0359,0.2575,-3.146305,-2.777208,0.580048,0.0014,0.0278,0.0264,0.0175,-0.00211,0.021739,-0.0545,0.0696,0.015684,-3.011963,-2.645639,0.648017,0.0005,0.0231,0.0226,0.0192,-0.003007,0.0,-0.0201,-0.0191,0.007137
1939-10-01,193910,0.0,0.0326,-0.014,-0.0256,-0.0393,-0.0089,0.0305,0.0578,0.0022,0.0212,-0.0161,0.0326,-0.014,-0.0256,-0.0393,-0.0089,0.0305,0.0578,0.0022,0.0212,-0.0161,-3.096513,-2.72614,0.573479,0.0005,0.0247,0.0242,0.0173,-0.001853,-0.007092,0.041,-0.0173,0.001847,-3.146305,-2.777208,0.580048,0.0014,0.0278,0.0264,0.0175,-0.00211,0.021739,-0.0545,0.0696,0.015684
1939-11-01,193911,0.0,-0.0047,-0.0296,-0.0601,-0.0619,-0.0263,0.0097,-0.0234,0.0122,-0.015,-0.0511,-0.0047,-0.0296,-0.0601,-0.0619,-0.0263,0.0097,-0.0234,0.0122,-0.015,-0.0511,-3.012262,-2.640698,0.597845,0.0005,0.0236,0.0231,0.0185,-0.001699,0.0,0.0162,-0.0083,0.001284,-3.096513,-2.72614,0.573479,0.0005,0.0247,0.0242,0.0173,-0.001853,-0.007092,0.041,-0.0173,0.001847
1939-12-01,193912,0.0,0.0318,0.0388,0.0397,-0.0009,0.0362,0.0289,0.0305,0.0377,0.0295,0.0135,0.0318,0.0388,0.0397,-0.0009,0.0362,0.0289,0.0305,0.0377,0.0295,0.0135,-3.002964,-2.630289,0.580705,0.0004,0.0226,0.0222,0.0198,0.002551,0.0,0.0145,-0.0067,0.001073,-3.012262,-2.640698,0.597845,0.0005,0.0236,0.0231,0.0185,-0.001699,0.0,0.0162,-0.0083,0.001284
1940-01-01,194001,0.0,0.0169,-0.0383,-0.0463,-0.0219,-0.042,-0.0012,-0.0095,-0.0179,-0.0005,-0.0275,0.0169,-0.0383,-0.0463,-0.0219,-0.042,-0.0012,-0.0095,-0.0179,-0.0005,-0.0275,-2.961739,-2.561635,0.599326,0.0001,0.0229,0.0228,0.0198,0.007773,-0.007143,-0.0017,0.0066,0.001478,-3.002964,-2.630289,0.580705,0.0004,0.0226,0.0222,0.0198,0.002551,0.0,0.0145,-0.0067,0.001073
1940-02-01,194002,0.0,0.0094,0.0206,0.027,0.0096,-0.0058,0.0104,0.0251,0.0149,-0.0125,0.0086,0.0094,0.0206,0.027,0.0096,-0.0058,0.0104,0.0251,0.0149,-0.0125,0.0086,-2.963022,-2.536504,0.594377,0.0002,0.0228,0.0226,0.0197,0.00484,0.007194,0.0027,-0.0006,0.00049,-2.961739,-2.561635,0.599326,0.0001,0.0229,0.0228,0.0198,0.007773,-0.007143,-0.0017,0.0066,0.001478
1940-03-01,194003,0.0,0.0166,0.0378,0.0154,0.0172,0.0305,0.0116,0.031,0.0191,0.0175,0.0264,0.0166,0.0378,0.0154,0.0172,0.0305,0.0116,0.031,0.0191,0.0175,0.0264,-2.967561,-2.515576,0.64796,0.0002,0.0215,0.0213,0.0196,0.005679,0.0,0.0177,-0.0128,0.000709,-2.963022,-2.536504,0.594377,0.0002,0.0228,0.0226,0.0197,0.00484,0.007194,0.0027,-0.0006,0.00049
1940-04-01,194004,0.0,0.0175,-0.0054,0.0075,0.0017,-0.0149,0.0033,-0.0013,-0.0031,-0.0134,-0.0074,0.0175,-0.0054,0.0075,0.0017,-0.0149,0.0033,-0.0013,-0.0031,-0.0134,-0.0074,-2.952124,-2.493968,0.644075,0.0002,0.022,0.0218,0.0192,0.005849,0.0,-0.0035,-0.0057,0.001192,-2.967561,-2.515576,0.64796,0.0002,0.0215,0.0213,0.0196,0.005679,0.0,0.0177,-0.0128,0.000709
1940-05-01,194005,-0.0002,-0.2095,-0.2619,-0.2222,-0.2466,-0.2079,-0.1413,-0.2447,-0.2127,-0.2001,-0.241,-0.2093,-0.2617,-0.222,-0.2464,-0.2077,-0.1411,-0.2445,-0.2125,-0.1999,-0.2408,-2.667876,-2.203721,0.822578,0.0006,0.0246,0.024,0.0201,0.00661,0.0,-0.0299,0.0278,0.018669,-2.952124,-2.493968,0.644075,0.0002,0.022,0.0218,0.0192,0.005849,0.0,-0.0035,-0.0057,0.001192
1940-06-01,194006,0.0,0.054,0.0868,0.0421,0.0569,0.0302,0.0876,0.0903,0.0493,0.1747,0.0845,0.054,0.0868,0.0421,0.0569,0.0302,0.0876,0.0903,0.0493,0.1747,0.0845,-2.731366,-2.261362,0.783221,0.001,0.0227,0.0217,0.0215,0.00637,0.007143,0.0258,-0.0137,0.009797,-2.667876,-2.203721,0.822578,0.0006,0.0246,0.024,0.0201,0.00661,0.0,-0.0299,0.0278,0.018669
1940-07-01,194007,0.0001,-0.0002,0.0592,0.0433,0.032,0.05,0.0197,0.0439,-0.0052,0.0008,0.0338,-0.0003,0.0591,0.0432,0.0319,0.0499,0.0196,0.0438,-0.0053,0.0007,0.0337,-2.751751,-2.279216,0.757888,0.0005,0.0224,0.0219,0.0192,0.008109,-0.007092,0.0052,-0.0031,0.001324,-2.731366,-2.261362,0.783221,0.001,0.0227,0.0217,0.0215,0.00637,0.007143,0.0258,-0.0137,0.009797
1940-08-01,194008,-0.0001,0.0134,0.0753,0.025,0.0143,0.0332,-0.0036,0.029,-0.0229,-0.0105,0.0289,0.0135,0.0754,0.0251,0.0144,0.0333,-0.0035,0.0291,-0.0228,-0.0104,0.029,-2.767551,-2.292532,0.741775,0.0004,0.0223,0.0219,0.0191,0.009086,0.0,0.0028,-0.0021,0.003561,-2.751751,-2.279216,0.757888,0.0005,0.0224,0.0219,0.0192,0.008109,-0.007092,0.0052,-0.0031,0.001324
1940-09-01,194009,0.0,0.0253,0.0317,0.0414,-0.0227,0.0423,0.0167,0.0333,0.0462,-0.0219,0.0245,0.0253,0.0317,0.0414,-0.0227,0.0423,0.0167,0.0333,0.0462,-0.0219,0.0245,-2.766976,-2.289537,0.720748,0.0005,0.0215,0.021,0.0184,0.009647,0.0,0.011,-0.0018,0.002944,-2.767551,-2.292532,0.741775,0.0004,0.0223,0.0219,0.0191,0.009086,0.0,0.0028,-0.0021,0.003561
1940-10-01,194010,0.0,-0.0142,0.0394,0.0411,0.0631,0.0243,0.0161,0.0008,-0.03,0.0383,0.053,-0.0142,0.0394,0.0411,0.0631,0.0243,0.0161,0.0008,-0.03,0.0383,0.053,-2.805619,-2.337483,0.7102,0.0002,0.0214,0.0212,0.0177,0.009415,0.0,0.0031,0.0018,0.001465,-2.766976,-2.289537,0.720748,0.0005,0.0215,0.021,0.0184,0.009647,0.0,0.011,-0.0018,0.002944
1940-11-01,194011,0.0,-0.01,-0.0074,-0.015,0.008,-0.0285,0.006,-0.0221,-0.0186,-0.1311,-0.0014,-0.01,-0.0074,-0.015,0.008,-0.0285,0.006,-0.0221,-0.0186,-0.1311,-0.0014,-2.762275,-2.303528,0.735215,0.0002,0.0199,0.0197,0.0173,0.010158,0.0,0.0205,-0.0142,0.005914,-2.805619,-2.337483,0.7102,0.0002,0.0214,0.0212,0.0177,0.009415,0.0,0.0031,0.0018,0.001465
1940-12-01,194012,0.0,0.0054,-0.0329,0.0118,0.0235,-0.001,0.0205,0.0042,-0.0023,0.0177,0.0022,0.0054,-0.0329,0.0118,0.0235,-0.001,0.0205,0.0042,-0.0023,0.0177,0.0022,-2.759443,-2.310175,0.729048,0.0002,0.0194,0.0192,0.0174,0.012589,0.007143,0.0067,-0.009,0.000508,-2.762275,-2.303528,0.735215,0.0002,0.0199,0.0197,0.0173,0.010158,0.0,0.0205,-0.0142,0.005914
1941-01-01,194101,-0.0001,-0.0052,-0.0922,-0.0709,-0.0214,-0.0256,-0.021,-0.0364,-0.0219,-0.0218,-0.0161,-0.0051,-0.0921,-0.0708,-0.0213,-0.0255,-0.0209,-0.0363,-0.0218,-0.0217,-0.016,-2.705076,-2.257604,0.77016,0.0002,0.0213,0.0211,0.0163,0.010853,0.0,-0.0201,0.0207,0.001855,-2.759443,-2.310175,0.729048,0.0002,0.0194,0.0192,0.0174,0.012589,0.007143,0.0067,-0.009,0.000508
1941-02-01,194102,-0.0001,-0.025,0.0128,-0.0204,-0.0069,-0.0033,-0.0223,-0.0254,-0.0471,-0.0119,-0.0033,-0.0249,0.0129,-0.0203,-0.0068,-0.0032,-0.0222,-0.0253,-0.047,-0.0118,-0.0032,-2.685129,-2.23943,0.783799,0.0004,0.0213,0.0209,0.0164,0.01077,0.0,0.002,-0.0014,0.002752,-2.705076,-2.257604,0.77016,0.0002,0.0213,0.0211,0.0163,0.010853,0.0,-0.0201,0.0207,0.001855
1941-03-01,194103,0.0001,0.0056,-0.017,0.0076,0.0375,0.0034,0.0177,0.0121,0.0178,-0.0334,0.018,0.0055,-0.0171,0.0075,0.0374,0.0033,0.0176,0.012,0.0177,-0.0335,0.0179,-2.68424,-2.240308,0.80427,0.0011,0.0206,0.0195,0.0158,0.010061,0.007092,0.0096,-0.0118,0.001365,-2.685129,-2.23943,0.783799,0.0004,0.0213,0.0209,0.0164,0.01077,0.0,0.002,-0.0014,0.002752
1941-04-01,194104,-0.0001,-0.0413,-0.1057,-0.057,0.0141,-0.0883,-0.0635,-0.0525,-0.0522,-0.0963,-0.0444,-0.0412,-0.1056,-0.0569,0.0142,-0.0882,-0.0634,-0.0524,-0.0521,-0.0962,-0.0443,-2.611862,-2.16343,0.85425,0.001,0.0196,0.0186,0.0151,0.010482,0.007042,0.0129,-0.0051,0.001767,-2.68424,-2.240308,0.80427,0.0011,0.0206,0.0195,0.0158,0.010061,0.007092,0.0096,-0.0118,0.001365
1941-05-01,194105,0.0,-0.0141,0.0034,0.0366,0.0545,-0.0043,0.004,0.0227,-0.0147,-0.0447,-0.0093,-0.0141,0.0034,0.0366,0.0545,-0.0043,0.004,0.0227,-0.0147,-0.0447,-0.0093,-2.611282,-2.158415,0.849178,0.0011,0.0195,0.0184,0.0151,0.009924,0.006993,0.0027,0.0022,0.001574,-2.611862,-2.16343,0.85425,0.001,0.0196,0.0186,0.0151,0.010482,0.007042,0.0129,-0.0051,0.001767
1941-06-01,194106,0.0,0.0629,0.039,0.0649,0.0522,0.1078,0.0503,0.0509,0.0672,0.039,0.0453,0.0629,0.039,0.0649,0.0522,0.1078,0.0503,0.0509,0.0672,0.039,0.0453,-2.658535,-2.201294,0.801527,0.0012,0.0191,0.0179,0.0154,0.008968,0.020833,0.0066,-0.0003,0.001181,-2.611282,-2.158415,0.849178,0.0011,0.0195,0.0184,0.0151,0.009924,0.006993,0.0027,0.0022,0.001574
1941-07-01,194107,0.0003,0.0554,0.0397,0.0711,0.1106,0.018,-0.0038,0.0474,0.0804,0.0533,0.0752,0.0551,0.0394,0.0708,0.1103,0.0177,-0.0041,0.0471,0.0801,0.053,0.0749,-2.707089,-2.224546,0.766364,0.0012,0.0191,0.0179,0.0154,0.00903,0.0,0.0022,0.0041,0.001213,-2.658535,-2.201294,0.801527,0.0012,0.0191,0.0179,0.0154,0.008968,0.020833,0.0066,-0.0003,0.001181
1941-08-01,194108,0.0001,0.0083,0.024,-0.0065,-0.0345,0.0074,0.0106,0.0239,0.0008,-0.0205,0.0018,0.0082,0.0239,-0.0066,-0.0346,0.0073,0.0105,0.0238,0.0007,-0.0206,0.0017,-2.693592,-2.186599,0.774543,0.0013,0.019,0.0177,0.0153,0.010725,0.013605,0.0018,0.0016,0.000513,-2.707089,-2.224546,0.766364,0.0012,0.0191,0.0179,0.0154,0.00903,0.0,0.0022,0.0041,0.001213
1941-09-01,194109,0.0001,0.0178,0.0414,-0.0291,-0.0066,-0.0079,0.0025,0.0043,-0.0021,-0.0285,-0.0258,0.0177,0.0413,-0.0292,-0.0067,-0.008,0.0024,0.0042,-0.0022,-0.0286,-0.0259,-2.679063,-2.148434,0.778268,0.001,0.0193,0.0183,0.0155,0.010284,0.013423,-0.0012,0.006,0.000975,-2.693592,-2.186599,0.774543,0.0013,0.019,0.0177,0.0153,0.010725,0.013605,0.0018,0.0016,0.000513
1941-10-01,194110,0.0,-0.0706,-0.0798,-0.0644,0.0219,-0.1011,-0.0272,-0.052,-0.0372,-0.0973,-0.0415,-0.0706,-0.0798,-0.0644,0.0219,-0.1011,-0.0272,-0.052,-0.0372,-0.0973,-0.0415,-2.603217,-2.085777,0.837719,0.0009,0.0182,0.0173,0.0155,0.011687,0.013245,0.014,-0.0106,0.00131,-2.679063,-2.148434,0.778268,0.001,0.0193,0.0183,0.0155,0.010284,0.013423,-0.0012,0.006,0.000975
1941-11-01,194111,0.0,-0.0319,-0.0371,-0.0142,0.0314,-0.0204,-0.0403,-0.0456,-0.0296,-0.0673,-0.0154,-0.0319,-0.0371,-0.0142,0.0314,-0.0204,-0.0403,-0.0456,-0.0296,-0.0673,-0.0154,-2.55547,-2.051271,0.860806,0.0028,0.0186,0.0158,0.0156,0.010365,0.006536,-0.0029,-0.0065,0.001286,-2.603217,-2.085777,0.837719,0.0009,0.0182,0.0173,0.0155,0.011687,0.013245,0.014,-0.0106,0.00131
1941-12-01,194112,0.0001,-0.0395,-0.1181,0.0078,-0.1112,0.0051,-0.0863,-0.0984,-0.016,-0.0751,-0.0537,-0.0396,-0.1182,0.0077,-0.1113,0.005,-0.0864,-0.0985,-0.0161,-0.0752,-0.0538,-2.504663,-2.013753,0.88951,0.0033,0.0204,0.0171,0.0158,0.010343,0.006494,-0.0177,0.0183,0.006681,-2.55547,-2.051271,0.860806,0.0028,0.0186,0.0158,0.0156,0.010365,0.006536,-0.0029,-0.0065,0.001286
1942-01-01,194201,0.0002,0.0254,0.0625,-0.022,-0.0163,0.0095,-0.0137,0.0065,-0.0302,0.0405,0.0955,0.0252,0.0623,-0.0222,-0.0165,0.0093,-0.0139,0.0063,-0.0304,0.0403,0.0953,-2.527812,-2.062559,0.902111,0.0027,0.0247,0.022,0.0146,0.008935,0.012903,0.0069,-0.0063,0.002205,-2.504663,-2.013753,0.88951,0.0033,0.0204,0.0171,0.0158,0.010343,0.006494,-0.0177,0.0183,0.006681
1942-02-01,194202,0.0001,-0.055,0.052,-0.024,-0.0585,-0.0245,-0.0057,-0.0193,-0.0541,-0.0248,-0.0186,-0.0551,0.0519,-0.0241,-0.0586,-0.0246,-0.0058,-0.0194,-0.0542,-0.0249,-0.0187,-2.512046,-2.073638,0.926065,0.0025,0.0247,0.0222,0.0144,0.00935,0.006369,0.0011,-0.0019,0.001261,-2.527812,-2.062559,0.902111,0.0027,0.0247,0.022,0.0146,0.008935,0.012903,0.0069,-0.0063,0.002205
1942-03-01,194203,0.0001,-0.0829,0.0142,-0.0557,-0.0825,-0.0629,-0.0695,-0.0709,-0.0554,-0.122,-0.0901,-0.083,0.0141,-0.0558,-0.0826,-0.063,-0.0696,-0.071,-0.0555,-0.1221,-0.0902,-2.451754,-2.04147,1.034864,0.0025,0.0244,0.0219,0.0144,0.01012,0.012658,0.0092,-0.0029,0.003106,-2.512046,-2.073638,0.926065,0.0025,0.0247,0.0222,0.0144,0.00935,0.006369,0.0011,-0.0019,0.001261
1942-04-01,194204,0.0001,-0.0409,-0.0437,-0.0458,-0.0358,-0.0362,-0.0732,-0.059,-0.0444,-0.0346,-0.0196,-0.041,-0.0438,-0.0459,-0.0359,-0.0363,-0.0733,-0.0591,-0.0445,-0.0347,-0.0197,-2.421674,-2.016209,1.080231,0.0032,0.0246,0.0214,0.0143,0.011005,0.00625,-0.0029,0.0035,0.002441,-2.451754,-2.04147,1.034864,0.0025,0.0244,0.0219,0.0144,0.01012,0.012658,0.0092,-0.0029,0.003106
1942-05-01,194205,0.0003,0.0878,0.1006,0.0174,0.0682,0.0786,0.0772,0.1182,0.1478,0.0839,0.0348,0.0875,0.1003,0.0171,0.0679,0.0783,0.0769,0.1179,0.1475,0.0836,0.0345,-2.498495,-2.098018,1.021015,0.0037,0.0243,0.0206,0.0142,0.010525,0.012422,0.0075,-0.0055,0.001592,-2.421674,-2.016209,1.080231,0.0032,0.0246,0.0214,0.0143,0.011005,0.00625,-0.0029,0.0035,0.002441
1942-06-01,194206,0.0002,0.0352,0.0176,0.0351,0.0443,0.046,-0.0231,0.0253,0.0285,0.0166,0.019,0.035,0.0174,0.0349,0.0441,0.0458,-0.0233,0.0251,0.0283,0.0164,0.0188,-2.531771,-2.136458,0.99671,0.0037,0.0244,0.0207,0.0148,0.010198,0.0,0.0003,0.0031,0.0012,-2.498495,-2.098018,1.021015,0.0037,0.0243,0.0206,0.0142,0.010525,0.012422,0.0075,-0.0055,0.001592
1942-07-01,194207,0.0003,0.0242,0.0209,0.0276,0.0606,0.0181,0.0448,0.0496,0.016,-0.0047,0.0658,0.0239,0.0206,0.0273,0.0603,0.0178,0.0445,0.0493,0.0157,-0.005,0.0655,-2.583024,-2.181001,0.974272,0.0038,0.0244,0.0206,0.0147,0.008486,0.006135,0.0018,0.0002,0.002089,-2.531771,-2.136458,0.99671,0.0037,0.0244,0.0207,0.0148,0.010198,0.0,0.0003,0.0031,0.0012
1942-08-01,194208,0.0003,0.008,0.0235,0.0134,0.0355,0.0074,0.0249,0.0172,0.0244,0.0081,0.0243,0.0077,0.0232,0.0131,0.0352,0.0071,0.0246,0.0169,0.0241,0.0078,0.024,-2.610844,-2.201876,0.968682,0.0038,0.0244,0.0206,0.0147,0.007153,0.006098,0.0038,-0.0003,0.000627,-2.583024,-2.181001,0.974272,0.0038,0.0244,0.0206,0.0147,0.008486,0.006135,0.0018,0.0002,0.002089
1942-09-01,194209,0.0003,-0.0006,0.026,0.0326,0.0237,0.0518,0.0207,0.0067,0.0026,0.0586,0.0338,-0.0009,0.0257,0.0323,0.0234,0.0515,0.0204,0.0064,0.0023,0.0583,0.0335,-2.658453,-2.242293,0.944001,0.0038,0.0244,0.0206,0.0146,0.006244,0.0,0.0003,0.0017,0.000473,-2.610844,-2.201876,0.968682,0.0038,0.0244,0.0206,0.0147,0.007153,0.006098,0.0038,-0.0003,0.000627
1942-10-01,194210,0.0003,0.0451,0.0582,0.0673,0.0962,0.0627,0.0619,0.006,0.0414,0.1519,0.0891,0.0448,0.0579,0.067,0.0959,0.0624,0.0616,0.0057,0.0411,0.1516,0.0888,-2.737131,-2.273294,0.907489,0.0038,0.0244,0.0206,0.0144,0.004426,0.012121,0.0024,-0.0018,0.001274,-2.658453,-2.242293,0.944001,0.0038,0.0244,0.0206,0.0146,0.006244,0.0,0.0003,0.0017,0.000473
