date,asset,realized,historical_mean
1955-06-01,Utils_excess,0.0157,0.008147507331378302
1955-06-01,Other_excess,0.0227,0.007979765395894426
1955-07-01,NoDur_excess,0.0196,0.006516081871345027
1955-07-01,Durbl_excess,0.195,0.01362076023391813
1955-07-01,Manuf_excess,-0.0127,0.011276315789473683
1955-07-01,Enrgy_excess,0.0266,0.009928362573099413
1955-07-01,HiTec_excess,-0.0274,0.011773391812865497
1955-07-01,Telcm_excess,0.0251,0.006570175438596491
1955-07-01,Shops_excess,0.0193,0.00879766081871345
1955-07-01,Hlth_excess,0.0003,0.008274269005847953
1955-07-01,Utils_excess,0.0358,0.008169590643274854
1955-07-01,Other_excess,-0.0152,0.008022807017543859
1955-08-01,NoDur_excess,-0.0083,0.006554227405247814
1955-08-01,Durbl_excess,-0.0447,0.014149562682215747
1955-08-01,Manuf_excess,0.0289,0.011206413994169096
1955-08-01,Enrgy_excess,-0.0124,0.009976967930029152
1955-08-01,HiTec_excess,0.007,0.011659183673469386
1955-08-01,Telcm_excess,-0.026,0.006624198250728863
1955-08-01,Shops_excess,0.0147,0.008828279883381925
1955-08-01,Hlth_excess,0.0,0.008251020408163267
1955-08-01,Utils_excess,-0.0011,0.008250145772594754
1955-08-01,Other_excess,0.0042,0.007955102040816325
1955-09-01,NoDur_excess,-0.0176,0.006511046511627906
1955-09-01,Durbl_excess,0.0905,0.013978488372093024
1955-09-01,Manuf_excess,-0.0092,0.011257848837209303
1955-09-01,Enrgy_excess,-0.0054,0.009911918604651163
1955-09-01,HiTec_excess,-0.0438,0.011645639534883718
1955-09-01,Telcm_excess,0.0093,0.0065293604651162785
1955-09-01,Shops_excess,0.0326,0.008845348837209305
1955-09-01,Hlth_excess,-0.0334,0.00822703488372093
1955-09-01,Utils_excess,-0.0284,0.00822296511627907
1955-09-01,Other_excess,-0.0287,0.007944186046511629
1955-10-01,NoDur_excess,-0.0101,0.006441159420289855
1955-10-01,Durbl_excess,-0.0512,0.014200289855072466
1955-10-01,Manuf_excess,-0.0323,0.011198550724637681
1955-10-01,Enrgy_excess,-0.0116,0.009867536231884058
1955-10-01,HiTec_excess,-0.0538,0.01148492753623188
1955-10-01,Telcm_excess,-0.0133,0.006537391304347826
1955-10-01,Shops_excess,-0.0269,0.008914202898550725
1955-10-01,Hlth_excess,0.0064,0.008106376811594204
1955-10-01,Utils_excess,-0.0112,0.008116811594202899
1955-10-01,Other_excess,-0.0281,0.007837971014492753
1955-11-01,NoDur_excess,0.0334,0.006393352601156068
1955-11-01,Durbl_excess,0.0891,0.01401127167630058
1955-11-01,Manuf_excess,0.0785,0.011072832369942196
1955-11-01,Enrgy_excess,0.0845,0.009805491329479768
1955-11-01,HiTec_excess,0.0996,0.011296242774566471
1955-11-01,Telcm_excess,0.0146,0.006480057803468208
1955-11-01,Shops_excess,0.0584,0.008810693641618496
1955-11-01,Hlth_excess,0.0612,0.008101445086705203
1955-11-01,Utils_excess,0.0323,0.008060982658959538
1955-11-01,Other_excess,0.0819,0.007734104046242775
1955-12-01,NoDur_excess,0.0101,0.006471181556195965
1955-12-01,Durbl_excess,-0.0425,0.014227665706051874
1955-12-01,Manuf_excess,0.0271,0.0112671469740634
1955-12-01,Enrgy_excess,0.0352,0.010020749279538905
1955-12-01,HiTec_excess,0.047,0.011550720461095098
1955-12-01,Telcm_excess,0.0069,0.006503458213256483
1955-12-01,Shops_excess,-0.0095,0.008953602305475506
1955-12-01,Hlth_excess,0.0605,0.008254466858789625
1955-12-01,Utils_excess,-0.003,0.008130835734870317
1955-12-01,Other_excess,-0.0085,0.007947838616714699
1956-01-01,NoDur_excess,-0.0174,0.006481609195402299
1956-01-01,Durbl_excess,-0.0694,0.014064655172413796
1956-01-01,Manuf_excess,-0.0479,0.011312643678160919
1956-01-01,Enrgy_excess,0.0032,0.01009310344827586
1956-01-01,HiTec_excess,-0.0543,0.01165258620689655
1956-01-01,Telcm_excess,0.0165,0.006504597701149425
1956-01-01,Shops_excess,-0.0463,0.00890057471264368
1956-01-01,Hlth_excess,-0.0672,0.008404597701149425
1956-01-01,Utils_excess,-0.0056,0.008098850574712643
1956-01-01,Other_excess,-0.0298,0.007900574712643679
1956-02-01,NoDur_excess,0.009,0.006413180515759312
1956-02-01,Durbl_excess,0.0546,0.013825501432664759
1956-02-01,Manuf_excess,0.047,0.011142979942693408
1956-02-01,Enrgy_excess,0.0409,0.010073352435530087
1956-02-01,HiTec_excess,0.0609,0.011463610315186244
1956-02-01,Telcm_excess,-0.0003,0.00653323782234957
1956-02-01,Shops_excess,0.0263,0.00874240687679083
1956-02-01,Hlth_excess,0.081,0.008187965616045846
1956-02-01,Utils_excess,0.0175,0.008059598853868196
1956-02-01,Other_excess,0.0319,0.0077925501432664765
1956-03-01,NoDur_excess,0.016,0.006420571428571428
1956-03-01,Durbl_excess,0.0359,0.013942
1956-03-01,Manuf_excess,0.0757,0.01124542857142857
1956-03-01,Enrgy_excess,0.1129,0.010161428571428571
1956-03-01,HiTec_excess,0.1033,0.01160485714285714
1956-03-01,Telcm_excess,0.0128,0.006513714285714285
1956-03-01,Shops_excess,0.0028,0.008792571428571429
1956-03-01,Hlth_excess,0.0711,0.008396
1956-03-01,Utils_excess,0.0362,0.008086571428571429
1956-03-01,Other_excess,0.0556,0.007861428571428573
1956-04-01,NoDur_excess,0.0067,0.006447863247863247
1956-04-01,Durbl_excess,-0.0533,0.014004558404558406
1956-04-01,Manuf_excess,0.0083,0.011429059829059828
1956-04-01,Enrgy_excess,0.0343,0.010454131054131052
1956-04-01,HiTec_excess,-0.001,0.011866096866096864
1956-04-01,Telcm_excess,-0.0107,0.006531623931623931
1956-04-01,Shops_excess,-0.0201,0.008775498575498577
1956-04-01,Hlth_excess,0.0258,0.008574643874643875
1956-04-01,Utils_excess,-0.0237,0.008166666666666668
1956-04-01,Other_excess,0.007,0.007997435897435899
1956-05-01,NoDur_excess,-0.0348,0.006448579545454545
1956-05-01,Durbl_excess,-0.0471,0.013813352272727274
1956-05-01,Manuf_excess,-0.0641,0.011420170454545454
1956-05-01,Enrgy_excess,-0.0664,0.010521875
1956-05-01,HiTec_excess,-0.0551,0.011829545454545455
1956-05-01,Telcm_excess,-0.0129,0.006482670454545454
1956-05-01,Shops_excess,-0.0479,0.00869346590909091
1956-05-01,Hlth_excess,-0.0147,0.008623579545454545
1956-05-01,Utils_excess,-0.0096,0.008076136363636363
1956-05-01,Other_excess,-0.0564,0.007994602272727271
1956-06-01,NoDur_excess,0.0045,0.00633172804532578
1956-06-01,Durbl_excess,0.0682,0.013640793201133147
1956-06-01,Manuf_excess,0.0441,0.011206232294617563
1956-06-01,Enrgy_excess,0.0253,0.01030396600566572
1956-06-01,HiTec_excess,0.0693,0.011639943342776205
1956-06-01,Telcm_excess,0.0108,0.006427762039660057
1956-06-01,Shops_excess,0.0201,0.008533144475920679
1956-06-01,Hlth_excess,0.034,0.008557507082152973
1956-06-01,Utils_excess,0.0216,0.008026062322946175
1956-06-01,Other_excess,0.0135,0.0078121813031161455
1956-07-01,NoDur_excess,0.0177,0.0063265536723163835
1956-07-01,Durbl_excess,0.0414,0.013794915254237289
1956-07-01,Manuf_excess,0.0584,0.01129915254237288
1956-07-01,Enrgy_excess,0.0581,0.010346327683615819
1956-07-01,HiTec_excess,0.0506,0.011802824858757064
1956-07-01,Telcm_excess,0.0243,0.006440112994350282
1956-07-01,Shops_excess,0.0435,0.008565819209039548
1956-07-01,Hlth_excess,0.0288,0.008629378531073447
1956-07-01,Utils_excess,0.0502,0.008064406779661018
1956-07-01,Other_excess,0.022,0.00782824858757062
1956-08-01,NoDur_excess,-0.0155,0.006358591549295774
1956-08-01,Durbl_excess,0.0064,0.013872676056338028
1956-08-01,Manuf_excess,-0.0319,0.011431830985915494
1956-08-01,Enrgy_excess,-0.0547,0.010480845070422535
1956-08-01,HiTec_excess,-0.0373,0.01191211267605634
1956-08-01,Telcm_excess,-0.0156,0.006490422535211268
1956-08-01,Shops_excess,-0.0279,0.008664225352112677
1956-08-01,Hlth_excess,-0.0325,0.00868619718309859
1956-08-01,Utils_excess,-0.0266,0.008183098591549297
1956-08-01,Other_excess,-0.0372,0.007868169014084506
1956-09-01,NoDur_excess,-0.0344,0.0062971910112359555
1956-09-01,Durbl_excess,-0.0139,0.013851685393258428
1956-09-01,Manuf_excess,-0.0626,0.011310112359550562
1956-09-01,Enrgy_excess,-0.0599,0.010297752808988763
1956-09-01,HiTec_excess,-0.0705,0.011773876404494383
1956-09-01,Telcm_excess,-0.03,0.0064283707865168535
1956-09-01,Shops_excess,-0.0459,0.008561516853932584
1956-09-01,Hlth_excess,-0.0388,0.008570505617977528
1956-09-01,Utils_excess,-0.0405,0.008085393258426967
1956-09-01,Other_excess,-0.0459,0.0077415730337078645
1956-10-01,NoDur_excess,0.0015,0.006183193277310924
1956-10-01,Durbl_excess,-0.0126,0.013773949579831935
1956-10-01,Manuf_excess,0.0084,0.011103081232492998
1956-10-01,Enrgy_excess,0.0028,0.010101120448179271
1956-10-01,HiTec_excess,0.03,0.01154341736694678
1956-10-01,Telcm_excess,-0.0165,0.006326330532212885
1956-10-01,Shops_excess,0.0108,0.008408963585434174
1956-10-01,Hlth_excess,0.0033,0.00843781512605042
1956-10-01,Utils_excess,0.0088,0.007949299719887956
1956-10-01,Other_excess,0.0085,0.007591316526610644
1956-11-01,NoDur_excess,-0.0064,0.006170111731843575
1956-11-01,Durbl_excess,-0.0369,0.013700279329608938
1956-11-01,Manuf_excess,-0.0097,0.011095530726256983
1956-11-01,Enrgy_excess,0.0509,0.01008072625698324
1956-11-01,HiTec_excess,0.0049,0.011594972067039105
1956-11-01,Telcm_excess,0.0133,0.006262569832402235
1956-11-01,Shops_excess,-0.0235,0.00841564245810056
1956-11-01,Hlth_excess,-0.0156,0.008423463687150839
1956-11-01,Utils_excess,0.0021,0.007951675977653632
1956-11-01,Other_excess,0.0001,0.00759385474860335
1956-12-01,NoDur_excess,0.0101,0.006135097493036211
1956-12-01,Durbl_excess,0.008,0.013559331476323122
1956-12-01,Manuf_excess,0.0462,0.011037604456824512
1956-12-01,Enrgy_excess,0.0387,0.01019442896935933
1956-12-01,HiTec_excess,0.0419,0.011576323119777158
1956-12-01,Telcm_excess,0.0234,0.006282172701949861
1956-12-01,Shops_excess,-0.0067,0.008326740947075209
1956-12-01,Hlth_excess,0.0583,0.008356545961002786
1956-12-01,Utils_excess,0.0158,0.007935376044568244
1956-12-01,Other_excess,0.0175,0.007572980501392757
1957-01-01,NoDur_excess,0.015,0.006146111111111112
1957-01-01,Durbl_excess,-0.0649,0.013543888888888888
1957-01-01,Manuf_excess,-0.0614,0.011135277777777775
1957-01-01,Enrgy_excess,-0.0439,0.01027361111111111
1957-01-01,HiTec_excess,-0.0591,0.011660555555555556
1957-01-01,Telcm_excess,0.0263,0.006329722222222222
1957-01-01,Shops_excess,-0.0152,0.008285
1957-01-01,Hlth_excess,-0.0254,0.008495277777777779
1957-01-01,Utils_excess,0.0236,0.007957222222222221
1957-01-01,Other_excess,-0.0081,0.007600555555555555
1957-02-01,NoDur_excess,-0.0164,0.006170637119113573
1957-02-01,Durbl_excess,-0.0212,0.013326592797783934
1957-02-01,Manuf_excess,-0.0299,0.010934349030470913
1957-02-01,Enrgy_excess,-0.0251,0.01012354570637119
1957-02-01,HiTec_excess,-0.0089,0.011464542936288088
1957-02-01,Telcm_excess,0.0009,0.006385041551246536
1957-02-01,Shops_excess,-0.0117,0.008219944598337952
1957-02-01,Hlth_excess,-0.0059,0.008401385041551246
1957-02-01,Utils_excess,-0.0054,0.008000554016620498
1957-02-01,Other_excess,-0.028,0.007557063711911356
1957-03-01,NoDur_excess,0.0135,0.006108287292817679
1957-03-01,Durbl_excess,0.0031,0.013231215469613259
1957-03-01,Manuf_excess,0.018,0.010821546961325966
1957-03-01,Enrgy_excess,0.0294,0.010026243093922652
1957-03-01,HiTec_excess,0.0455,0.011408287292817681
1957-03-01,Telcm_excess,0.0129,0.006369889502762432
1957-03-01,Shops_excess,0.0177,0.008164917127071824
1957-03-01,Hlth_excess,0.08,0.008361878453038672
1957-03-01,Utils_excess,0.0146,0.00796353591160221
1957-03-01,Other_excess,0.0208,0.007458839779005523
1957-04-01,NoDur_excess,0.0114,0.006128650137741046
1957-04-01,Durbl_excess,0.077,0.013203305785123966
1957-04-01,Manuf_excess,0.0345,0.010841322314049585
1957-04-01,Enrgy_excess,0.0669,0.01007961432506887
1957-04-01,HiTec_excess,0.0814,0.011502203856749311
1957-04-01,Telcm_excess,0.0019,0.006387878787878788
1957-04-01,Shops_excess,-0.0007,0.008191184573002754
1957-04-01,Hlth_excess,0.0518,0.008559228650137739
1957-04-01,Utils_excess,0.0291,0.007981818181818182
1957-04-01,Other_excess,0.0291,0.007495592286501376
1957-05-01,NoDur_excess,0.0113,0.006143131868131868
1957-05-01,Durbl_excess,0.0077,0.013378571428571427
1957-05-01,Manuf_excess,0.0291,0.010906318681318682
1957-05-01,Enrgy_excess,0.0739,0.010235714285714285
1957-05-01,HiTec_excess,0.0553,0.011694230769230771
1957-05-01,Telcm_excess,0.0078,0.0063755494505494505
1957-05-01,Shops_excess,0.023,0.008166758241758242
1957-05-01,Hlth_excess,0.0454,0.008678021978021977
1957-05-01,Utils_excess,0.0199,0.008039835164835165
1957-05-01,Other_excess,0.011,0.007554945054945054
1957-06-01,NoDur_excess,-0.0089,0.006157260273972602
1957-06-01,Durbl_excess,-0.0017,0.013363013698630138
1957-06-01,Manuf_excess,0.001,0.010956164383561643
1957-06-01,Enrgy_excess,-0.0199,0.01041013698630137
1957-06-01,HiTec_excess,0.0501,0.011813698630136987
1957-06-01,Telcm_excess,-0.0235,0.00637945205479452
1957-06-01,Shops_excess,-0.0215,0.008207397260273972
1957-06-01,Hlth_excess,0.0624,0.008778630136986302
1957-06-01,Utils_excess,-0.0536,0.008072328767123287
1957-06-01,Other_excess,-0.0134,0.007564383561643834
1957-07-01,NoDur_excess,0.0062,0.006116120218579234
1957-07-01,Durbl_excess,0.0334,0.013321857923497268
1957-07-01,Manuf_excess,0.0015,0.010928961748633878
1957-07-01,Enrgy_excess,0.007,0.010327322404371585
1957-07-01,HiTec_excess,0.0077,0.011918306010928961
1957-07-01,Telcm_excess,-0.0054,0.0062978142076502725
1957-07-01,Shops_excess,0.0259,0.008126229508196721
1957-07-01,Hlth_excess,0.023,0.008925136612021857
1957-07-01,Utils_excess,-0.0029,0.00790382513661202
1957-07-01,Other_excess,0.0083,0.00750710382513661
1957-08-01,NoDur_excess,-0.0225,0.006116348773841962
1957-08-01,Durbl_excess,-0.0336,0.01337656675749319
1957-08-01,Manuf_excess,-0.0648,0.010903269754768392
1957-08-01,Enrgy_excess,-0.06,0.01031825613079019
1957-08-01,HiTec_excess,-0.073,0.011906811989100818
1957-08-01,Telcm_excess,-0.0037,0.006265940054495912
1957-08-01,Shops_excess,-0.0296,0.008174659400544959
1957-08-01,Hlth_excess,-0.0322,0.008963487738419618
1957-08-01,Utils_excess,-0.0283,0.007874386920980926
1957-08-01,Other_excess,-0.0572,0.007509264305177109
1957-09-01,NoDur_excess,-0.0142,0.006038586956521739
1957-09-01,Durbl_excess,-0.0736,0.013248913043478262
1957-09-01,Manuf_excess,-0.0715,0.010697554347826087
1957-09-01,Enrgy_excess,-0.0824,0.010127173913043477
1957-09-01,HiTec_excess,-0.0664,0.011676086956521739
1957-09-01,Telcm_excess,-0.0251,0.006238858695652173
1957-09-01,Shops_excess,0.0015,0.008072010869565218
1957-09-01,Hlth_excess,-0.033,0.008851630434782608
1957-09-01,Utils_excess,-0.02,0.007776086956521739
1957-09-01,Other_excess,-0.0693,0.007333423913043477
1957-10-01,NoDur_excess,-0.0241,0.005983739837398375
1957-10-01,Durbl_excess,-0.0424,0.013013550135501354
1957-10-01,Manuf_excess,-0.0502,0.01047479674796748
1957-10-01,Enrgy_excess,-0.0606,0.009876422764227642
1957-10-01,HiTec_excess,-0.0207,0.011464498644986448
1957-10-01,Telcm_excess,-0.0239,0.006153929539295391
1957-10-01,Shops_excess,-0.0422,0.00805420054200542
1957-10-01,Hlth_excess,-0.0097,0.008738211382113822
1957-10-01,Utils_excess,-0.0099,0.007700813008130082
1957-10-01,Other_excess,-0.0716,0.007125745257452573
1957-11-01,NoDur_excess,0.0309,0.005902432432432434
1957-11-01,Durbl_excess,-0.0556,0.012863783783783783
1957-11-01,Manuf_excess,0.0309,0.01031081081081081
1957-11-01,Enrgy_excess,0.0215,0.009685945945945946
1957-11-01,HiTec_excess,0.062,0.011377567567567567
1957-11-01,Telcm_excess,0.0121,0.006072702702702702
1957-11-01,Shops_excess,0.0146,0.00791837837837838
1957-11-01,Hlth_excess,0.0835,0.008688378378378379
1957-11-01,Utils_excess,0.0412,0.007653243243243244
1957-11-01,Other_excess,0.0013,0.006912972972972973
1957-12-01,NoDur_excess,0.0019,0.005969811320754718
1957-12-01,Durbl_excess,-0.0813,0.012679245283018867
1957-12-01,Manuf_excess,-0.0484,0.010366307277628032
1957-12-01,Enrgy_excess,-0.0723,0.009717789757412398
1957-12-01,HiTec_excess,-0.0346,0.011514016172506738
1957-12-01,Telcm_excess,0.0102,0.006088948787061993
1957-12-01,Shops_excess,-0.0196,0.007936388140161725
1957-12-01,Hlth_excess,-0.0072,0.008890026954177897
1957-12-01,Utils_excess,0.0232,0.00774366576819407
1957-12-01,Other_excess,-0.0467,0.006897843665768194
1958-01-01,NoDur_excess,0.0718,0.005958870967741937
1958-01-01,Durbl_excess,0.0468,0.012426612903225807
1958-01-01,Manuf_excess,0.0511,0.010208333333333331
1958-01-01,Enrgy_excess,0.0131,0.009497311827956989
1958-01-01,HiTec_excess,0.0375,0.01139005376344086
1958-01-01,Telcm_excess,0.0398,0.0060999999999999995
1958-01-01,Shops_excess,0.0721,0.00786236559139785
1958-01-01,Hlth_excess,-0.0069,0.008846774193548387
1958-01-01,Utils_excess,0.0578,0.0077852150537634415
1958-01-01,Other_excess,0.1075,0.006753763440860215
1958-02-01,NoDur_excess,0.0192,0.0061353887399463805
1958-02-01,Durbl_excess,-0.0158,0.012518766756032172
1958-02-01,Manuf_excess,-0.0215,0.010317962466487933
1958-02-01,Enrgy_excess,-0.0475,0.009506970509383377
1958-02-01,HiTec_excess,-0.0176,0.01146005361930295
1958-02-01,Telcm_excess,0.0054,0.006190348525469168
1958-02-01,Shops_excess,0.0129,0.008034584450402145
1958-02-01,Hlth_excess,0.0483,0.00880455764075067
1958-02-01,Utils_excess,0.0117,0.007919302949061662
1958-02-01,Other_excess,-0.019,0.0070238605898123325
1958-03-01,NoDur_excess,0.0411,0.006170320855614975
1958-03-01,Durbl_excess,0.0286,0.012443048128342245
1958-03-01,Manuf_excess,0.0148,0.010232887700534758
1958-03-01,Enrgy_excess,0.0783,0.009354545454545454
1958-03-01,HiTec_excess,0.0252,0.01138235294117647
1958-03-01,Telcm_excess,0.0108,0.006188235294117646
1958-03-01,Shops_excess,0.0399,0.0080475935828877
1958-03-01,Hlth_excess,0.0808,0.008910160427807488
1958-03-01,Utils_excess,0.0198,0.007929411764705881
1958-03-01,Other_excess,0.0242,0.006954278074866311
1958-04-01,NoDur_excess,0.0346,0.006263466666666667
1958-04-01,Durbl_excess,0.0488,0.012486133333333333
1958-04-01,Manuf_excess,0.0136,0.010245066666666667
1958-04-01,Enrgy_excess,0.0506,0.009538399999999999
1958-04-01,HiTec_excess,-0.002,0.0114192
1958-04-01,Telcm_excess,0.0262,0.0062005333333333326
1958-04-01,Shops_excess,0.0292,0.008132533333333334
1958-04-01,Hlth_excess,0.0648,0.009101866666666666
1958-04-01,Utils_excess,0.0487,0.007961066666666666
1958-04-01,Other_excess,0.0444,0.007000266666666666
1958-05-01,NoDur_excess,0.0261,0.0063388297872340425
1958-05-01,Durbl_excess,0.047,0.012582712765957446
1958-05-01,Manuf_excess,0.0334,0.010253989361702128
1958-05-01,Enrgy_excess,0.0022,0.009647606382978725
1958-05-01,HiTec_excess,0.0139,0.011383510638297872
1958-05-01,Telcm_excess,0.02,0.0062537234042553186
1958-05-01,Shops_excess,0.0351,0.008188563829787233
1958-05-01,Hlth_excess,0.0133,0.00925
1958-05-01,Utils_excess,0.0134,0.008069414893617021
1958-05-01,Other_excess,0.0363,0.007099734042553191
1958-06-01,NoDur_excess,0.0261,0.006391246684350133
1958-06-01,Durbl_excess,0.0259,0.012674005305039789
1958-06-01,Manuf_excess,0.0234,0.010315384615384617
1958-06-01,Enrgy_excess,0.049,0.009627851458885943
1958-06-01,HiTec_excess,0.036,0.011390185676392573
1958-06-01,Telcm_excess,0.0164,0.0062901856763925715
1958-06-01,Shops_excess,0.0212,0.008259946949602123
1958-06-01,Hlth_excess,0.0352,0.009260742705570292
1958-06-01,Utils_excess,0.0216,0.008083554376657824
1958-06-01,Other_excess,0.0286,0.007177188328912467
1958-07-01,NoDur_excess,0.0157,0.006443386243386243
1958-07-01,Durbl_excess,0.0991,0.01270899470899471
1958-07-01,Manuf_excess,0.0842,0.01035
1958-07-01,Enrgy_excess,0.0062,0.009732010582010581
1958-07-01,HiTec_excess,0.0367,0.011455291005291005
1958-07-01,Telcm_excess,0.0083,0.006316931216931216
1958-07-01,Shops_excess,0.018,0.008294179894179896
1958-07-01,Hlth_excess,0.0591,0.00932936507936508
1958-07-01,Utils_excess,0.0105,0.00811931216931217
1958-07-01,Other_excess,0.0515,0.007233862433862434
1958-08-01,NoDur_excess,0.0289,0.006467810026385224
1958-08-01,Durbl_excess,-0.0005,0.01293693931398417
1958-08-01,Manuf_excess,0.0238,0.010544854881266491
1958-08-01,Enrgy_excess,0.0188,0.00972269129287599
1958-08-01,HiTec_excess,0.0204,0.011521899736147756
1958-08-01,Telcm_excess,0.0237,0.006322163588390501
1958-08-01,Shops_excess,0.0567,0.008319788918205805
1958-08-01,Hlth_excess,0.0194,0.009460686015831134
1958-08-01,Utils_excess,-0.0104,0.008125593667546173
1958-08-01,Other_excess,0.0302,0.00735065963060686
1958-09-01,NoDur_excess,0.0407,0.006526842105263158
1958-09-01,Durbl_excess,0.0985,0.01290157894736842
1958-09-01,Manuf_excess,0.0435,0.010579736842105265
1958-09-01,Enrgy_excess,0.0309,0.00974657894736842
1958-09-01,HiTec_excess,0.0601,0.011545263157894737
1958-09-01,Telcm_excess,0.0489,0.006367894736842104
1958-09-01,Shops_excess,0.0384,0.008447105263157895
1958-09-01,Hlth_excess,0.1155,0.009486842105263158
1958-09-01,Utils_excess,0.0327,0.008076842105263158
1958-09-01,Other_excess,0.0408,0.007410789473684209
1958-10-01,NoDur_excess,0.0232,0.006616535433070866
1958-10-01,Durbl_excess,0.021,0.013126246719160106
1958-10-01,Manuf_excess,0.0287,0.010666141732283465
1958-10-01,Enrgy_excess,0.0115,0.009802099737532809
1958-10-01,HiTec_excess,0.0431,0.011672703412073491
1958-10-01,Telcm_excess,0.0128,0.006479527559055117
1958-10-01,Shops_excess,0.0103,0.008525721784776903
1958-10-01,Hlth_excess,0.0087,0.00976509186351706
1958-10-01,Utils_excess,0.041,0.008141469816272966
1958-10-01,Other_excess,0.0357,0.007498425196850392
1958-11-01,NoDur_excess,0.0399,0.006659947643979058
1958-11-01,Durbl_excess,0.016,0.013146858638743455
1958-11-01,Manuf_excess,0.0281,0.010713350785340315
1958-11-01,Enrgy_excess,0.0182,0.009806544502617802
1958-11-01,HiTec_excess,0.0424,0.011754973821989529
1958-11-01,Telcm_excess,0.0204,0.006496073298429318
1958-11-01,Shops_excess,0.0579,0.008530366492146597
1958-11-01,Hlth_excess,0.0793,0.009762303664921465
1958-11-01,Utils_excess,0.0285,0.008227486910994763
1958-11-01,Other_excess,0.0452,0.0075722513089005235
1958-12-01,NoDur_excess,0.0246,0.006746736292428199
1958-12-01,Durbl_excess,0.0253,0.013154308093994779
1958-12-01,Manuf_excess,0.0499,0.01075874673629243
1958-12-01,Enrgy_excess,0.0103,0.00982845953002611
1958-12-01,HiTec_excess,0.1292,0.011834986945169712
1958-12-01,Telcm_excess,0.1318,0.00653237597911227
1958-12-01,Shops_excess,0.055,0.008659268929503916
1958-12-01,Hlth_excess,0.0439,0.009943864229765013
1958-12-01,Utils_excess,0.0572,0.00828041775456919
1958-12-01,Other_excess,0.0287,0.007670496083550913
1959-01-01,NoDur_excess,0.036,0.006793229166666667
1959-01-01,Durbl_excess,-0.013,0.013185937500000001
1959-01-01,Manuf_excess,0.0058,0.010860677083333332
1959-01-01,Enrgy_excess,0.003,0.009829687499999998
1959-01-01,HiTec_excess,-0.0243,0.012140624999999997
1959-01-01,Telcm_excess,0.037,0.006858593749999999
1959-01-01,Shops_excess,0.0328,0.008779947916666668
1959-01-01,Hlth_excess,-0.0083,0.010032291666666667
1959-01-01,Utils_excess,0.0104,0.0084078125
1959-01-01,Other_excess,0.0189,0.007725260416666667
1959-02-01,NoDur_excess,0.0282,0.006869090909090909
1959-02-01,Durbl_excess,-0.0214,0.013117922077922079
1959-02-01,Manuf_excess,0.0344,0.010847532467532466
1959-02-01,Enrgy_excess,-0.0762,0.009811948051948051
1959-02-01,HiTec_excess,0.0496,0.012045974025974026
1959-02-01,Telcm_excess,0.0467,0.006936883116883117
1959-02-01,Shops_excess,0.0246,0.008842337662337663
1959-02-01,Hlth_excess,0.0369,0.009984675324675325
1959-02-01,Utils_excess,0.0107,0.008412987012987014
1959-02-01,Other_excess,0.0157,0.007754285714285713
1959-03-01,NoDur_excess,0.0007,0.006924352331606218
1959-03-01,Durbl_excess,-0.0141,0.013028497409326425
1959-03-01,Manuf_excess,-0.0046,0.010908549222797926
1959-03-01,Enrgy_excess,0.0192,0.009589119170984454
1959-03-01,HiTec_excess,0.0211,0.012143264248704664
1959-03-01,Telcm_excess,-0.0074,0.007039896373056994
1959-03-01,Shops_excess,-0.0189,0.008883160621761659
1959-03-01,Hlth_excess,0.0403,0.01005440414507772
1959-03-01,Utils_excess,0.0142,0.008418911917098447
1959-03-01,Other_excess,-0.0096,0.0077748704663212435
1959-04-01,NoDur_excess,0.0281,0.0069082687338501295
1959-04-01,Durbl_excess,0.0918,0.01295839793281654
1959-04-01,Manuf_excess,0.0397,0.01086847545219638
1959-04-01,Enrgy_excess,0.0151,0.009613953488372093
1959-04-01,HiTec_excess,0.0824,0.012166408268733848
1959-04-01,Telcm_excess,0.0441,0.007002583979328165
1959-04-01,Shops_excess,0.0134,0.008811369509043928
1959-04-01,Hlth_excess,0.1173,0.010132558139534882
1959-04-01,Utils_excess,-0.0133,0.008433850129198967
1959-04-01,Other_excess,0.0175,0.0077299741602067165
1959-05-01,NoDur_excess,0.0111,0.006962886597938144
1959-05-01,Durbl_excess,0.0499,0.01316159793814433
1959-05-01,Manuf_excess,0.0383,0.01094278350515464
1959-05-01,Enrgy_excess,-0.0117,0.009628092783505154
1959-05-01,HiTec_excess,0.0463,0.012347422680412369
1959-05-01,Telcm_excess,-0.0123,0.0070981958762886595
1959-05-01,Shops_excess,0.025,0.00882319587628866
1959-05-01,Hlth_excess,-0.0129,0.010408762886597938
1959-05-01,Utils_excess,-0.0132,0.008377835051546392
1959-05-01,Other_excess,0.0041,0.007755154639175256
1959-06-01,NoDur_excess,0.0142,0.006973521850899744
1959-06-01,Durbl_excess,-0.0009,0.0132560411311054
1959-06-01,Manuf_excess,0.0103,0.011013110539845758
1959-06-01,Enrgy_excess,-0.0297,0.009573264781491
1959-06-01,HiTec_excess,-0.0123,0.012434704370179947
1959-06-01,Telcm_excess,-0.0135,0.007048329048843186
1959-06-01,Shops_excess,0.0202,0.00886478149100257
1959-06-01,Hlth_excess,0.0635,0.010348843187660668
1959-06-01,Utils_excess,-0.0248,0.00832236503856041
1959-06-01,Other_excess,0.0098,0.007745758354755783
1959-07-01,NoDur_excess,0.0345,0.0069920512820512825
