date,asset,realized,historical_mean,ols_restricted,ols4_restricted,ridge_restricted,elastic_net_restricted,random_forest
1991-05-01,NoDur_excess,0.0314,0.0069,0.00472355,0.00804397,0.00664773,0.00707776,0.00729808
1991-06-01,NoDur_excess,-0.0538,0.00693169,0.00093528,0.00833899,0.00598858,0.00394817,0.00378592
1991-07-01,NoDur_excess,0.0528,0.00685323,0.0,0.00840157,0.00545468,0.00158935,0.00402834
1991-08-01,NoDur_excess,0.0502,0.00691252,0.00243809,0.00791352,0.00606859,0.0059114,0.00388996
1991-09-01,NoDur_excess,-0.037,0.0069683,0.00250772,0.007797,0.00611022,0.0059747,0.00326628
1991-10-01,NoDur_excess,-0.0096,0.00691171,0.00038944,0.0072213,0.00550802,0.00425356,0.00484868
1991-11-01,NoDur_excess,-0.0081,0.00689049,0.0,0.00764968,0.00490208,0.00051665,0.00220849
1991-12-01,NoDur_excess,0.1439,0.00687125,0.0,0.00896804,0.00517885,0.0011216,0.00261365
1992-01-01,NoDur_excess,-0.0346,0.00704692,0.00523759,0.00848672,0.00629649,0.00774282,0.00439681
1992-02-01,NoDur_excess,0.0077,0.0069936,0.0,0.01033902,0.00461002,0.0,-0.00069016
1992-03-01,NoDur_excess,-0.0185,0.0069945,0.0,0.01019916,0.00507148,0.00069208,0.00229101
1992-04-01,NoDur_excess,0.0044,0.00696194,0.0,0.01011133,0.00378826,0.0,-0.00033322
1992-05-01,NoDur_excess,0.0103,0.00695867,0.0,0.01061202,0.00471907,0.0,-0.00085484
1992-06-01,NoDur_excess,-0.0313,0.00696293,0.00198932,0.01021471,0.00564963,0.00427681,0.00114848
1992-07-01,NoDur_excess,0.0436,0.00691425,0.0,0.0093329,0.00450188,0.0,-0.00042523
1992-08-01,NoDur_excess,0.0061,0.00696086,0.00089545,0.00924027,0.00528265,0.00275071,0.00186791
1992-09-01,NoDur_excess,0.008,0.00695977,0.0,0.0094719,0.00465945,0.0,0.00172744
1992-10-01,NoDur_excess,-0.0105,0.00696109,0.0,0.00950023,0.00465162,0.0,0.00209404
1992-11-01,NoDur_excess,0.0339,0.00693899,0.0,0.01049954,0.00410272,0.0,0.0009703
1992-12-01,NoDur_excess,-0.0023,0.00697307,0.00133773,0.01010043,0.00528545,0.00218458,0.00172798
1993-01-01,NoDur_excess,-0.0103,0.00696136,0.00528757,0.00897212,0.00573504,0.00537373,-0.00023852
1993-02-01,NoDur_excess,-0.0236,0.0069396,0.00080085,0.00904735,0.00496301,0.0014656,-0.00103547
1993-03-01,NoDur_excess,-0.0025,0.00690113,0.0,0.00785788,0.00474151,0.00078785,-0.00140545
1993-04-01,NoDur_excess,-0.0956,0.00688931,0.0,0.00739282,0.00387853,0.0,-0.00306777
1993-05-01,NoDur_excess,0.0245,0.00676055,0.0,0.00685716,0.00367495,0.0,-0.00718979
1993-06-01,NoDur_excess,-0.0094,0.00678281,0.0,0.00690458,0.00369622,0.0,-0.00658058
1993-07-01,NoDur_excess,-0.026,0.00676253,0.0,0.0056861,0.00412285,0.0,-0.00646614
1993-08-01,NoDur_excess,0.0405,0.00672153,0.0,0.00531265,0.00359981,0.0,-0.00779314
1993-09-01,NoDur_excess,-0.021,0.00676375,0.0,0.00451594,0.00373562,0.0,-0.00573802
1993-10-01,NoDur_excess,0.0582,0.00672909,0.0,0.004481,0.00322038,0.0,-0.00704789
1993-11-01,NoDur_excess,0.0044,0.00679327,0.0,0.00438305,0.00293672,0.0,-0.00484626
1993-12-01,NoDur_excess,0.0124,0.00679029,0.0,0.00523601,0.00284718,0.0,-0.00752847
1994-01-01,NoDur_excess,-0.0066,0.00679726,0.0,0.00542589,0.0037801,0.0,-0.00360838
1994-02-01,NoDur_excess,-0.0148,0.00678062,0.0,0.00473056,0.00354472,0.0,-0.00414207
1994-03-01,NoDur_excess,-0.0431,0.00675385,0.0,0.00530091,0.00226814,0.0,-0.00772883
1994-04-01,NoDur_excess,0.0096,0.00669207,0.0,0.00582856,0.00182327,0.0,-0.0054632
1994-05-01,NoDur_excess,-0.0166,0.00669567,0.0,0.00585247,0.0033135,0.0,-0.00030518
1994-06-01,NoDur_excess,-0.0221,0.00666687,0.0,0.00500135,0.00323928,0.0,0.0004834
1994-07-01,NoDur_excess,0.0264,0.00663136,0.0,0.00555973,0.00330227,0.0,0.00110182
1994-08-01,NoDur_excess,0.0568,0.00665573,0.00383915,0.00451259,0.00456374,0.00289742,0.00049128
1994-09-01,NoDur_excess,-0.0069,0.00671749,0.0,0.00447802,0.00348713,0.0,-0.00195754
1994-10-01,NoDur_excess,0.0182,0.00670074,0.0,0.00523038,0.00300935,0.0,-0.00045343
1994-11-01,NoDur_excess,-0.0204,0.00671486,0.0,0.00473304,0.00395151,0.0,-0.00049541
1994-12-01,NoDur_excess,0.0089,0.0066816,0.0,0.0044403,0.00425285,0.0,0.00325394
1995-01-01,NoDur_excess,0.0139,0.00668431,0.00630578,0.00363747,0.00480948,0.00516093,0.00535649
1995-02-01,NoDur_excess,0.0254,0.00669315,0.00590663,0.00276432,0.00435209,0.00470403,0.00231276
1995-03-01,NoDur_excess,0.023,0.00671601,0.00726952,0.00182024,0.00442667,0.00567373,-0.00101999
1995-04-01,NoDur_excess,0.0146,0.0067359,0.00417822,0.00161385,0.003287,0.00270295,0.00199239
1995-05-01,NoDur_excess,0.0421,0.00674549,0.00667029,0.00134179,0.00398164,0.00461563,0.00305257
1995-06-01,NoDur_excess,0.0121,0.00678855,0.01626804,0.0,0.00697517,0.01269019,0.0042557
1995-07-01,NoDur_excess,0.007,0.00679501,0.00505176,0.0,0.00317486,0.00279439,0.00426929
1995-08-01,NoDur_excess,0.0017,0.00679526,0.00494432,0.00027979,0.0030152,0.00246397,0.00250377
1995-09-01,NoDur_excess,0.063,0.00678908,0.00892503,0.0,0.00429774,0.00586148,0.00489615
1995-10-01,NoDur_excess,0.0007,0.00685721,0.00898557,0.0,0.00425527,0.00563976,0.0092167
1995-11-01,NoDur_excess,0.041,0.00684976,0.00562207,0.0,0.00305829,0.00286804,0.0071617
1995-12-01,NoDur_excess,0.0102,0.00689105,0.0113666,0.0,0.00441591,0.00734307,0.00588127
1996-01-01,NoDur_excess,0.0218,0.00689505,0.01035538,0.0,0.00418143,0.00655721,0.00391702
1996-02-01,NoDur_excess,0.0283,0.00691303,0.00090322,0.0,0.00073773,0.0,0.0004719
1996-03-01,NoDur_excess,-0.0123,0.0069388,0.0,0.00092433,0.0,0.0,-0.00399756
1996-04-01,NoDur_excess,-0.0029,0.00691564,0.0,0.00123196,0.00045183,0.0,-0.00494422
1996-05-01,NoDur_excess,0.0613,0.00690385,0.0,0.00163842,5.48e-06,0.0,0.00081351
1996-06-01,NoDur_excess,0.028,0.00696915,0.00409756,0.00201003,0.00197038,0.00042888,0.00235743
1996-07-01,NoDur_excess,-0.045,0.00699436,0.00779728,0.00181442,0.00330967,0.00341807,0.00515667
1996-08-01,NoDur_excess,-0.0122,0.0069321,0.00134036,0.0019254,0.0012277,0.0,0.00218174
1996-09-01,NoDur_excess,0.0331,0.00690921,0.00126921,0.00240267,0.00114996,0.0,0.00094692
1996-10-01,NoDur_excess,0.0113,0.0069405,0.00695056,0.00162508,0.00290763,0.00291708,0.00308244
1996-11-01,NoDur_excess,0.0475,0.0069457,0.0103016,0.00097283,0.00389798,0.00553309,0.00617824
1996-12-01,NoDur_excess,0.0004,0.00699404,0.00917325,0.00018072,0.00324903,0.0039769,0.00587899
1997-01-01,NoDur_excess,0.053,0.00698619,0.00230958,0.00125901,0.00090463,0.0,0.00041187
1997-02-01,NoDur_excess,0.0376,0.0070409,0.00438044,0.00137091,0.00131917,0.0,0.00675813
1997-03-01,NoDur_excess,-0.0567,0.0070772,0.00602767,0.00172753,0.00200669,0.00049825,0.00802144
1997-04-01,NoDur_excess,0.0488,0.00700154,0.0,0.00191201,0.00039384,0.0,0.00372366
1997-05-01,NoDur_excess,0.0544,0.00705107,0.00988152,0.00144687,0.00373228,0.00437327,0.0024809
1997-06-01,NoDur_excess,0.0321,0.0071071,0.01396607,0.00174679,0.00486936,0.00708072,0.0076556
1997-07-01,NoDur_excess,0.0291,0.00713664,0.013987,0.00174446,0.00483271,0.00686021,0.00866076
1997-08-01,NoDur_excess,-0.0682,0.00716257,0.02041308,0.00032734,0.0065299,0.01181799,0.00749515
1997-09-01,NoDur_excess,0.051,0.0070737,0.00292985,0.00038834,0.0007827,0.0,0.00040919
1997-10-01,NoDur_excess,-0.0357,0.00712544,0.01017034,0.00039143,0.00314229,0.0037694,0.00238051
1997-11-01,NoDur_excess,0.0607,0.00707506,0.00534932,0.0,0.00163462,0.00095823,-0.00277593
1997-12-01,NoDur_excess,0.0329,0.00713807,0.00997414,0.0,0.00290987,0.00380816,0.0030067
1998-01-01,NoDur_excess,-0.0316,0.00716831,0.0127296,0.0,0.00378961,0.00598171,0.00609488
1998-02-01,NoDur_excess,0.0457,0.00712286,0.0083549,0.0,0.00234746,0.00266672,0.00171954
1998-03-01,NoDur_excess,0.0549,0.00716803,0.00894333,0.0,0.00222482,0.00250335,0.00546271
1998-04-01,NoDur_excess,-0.0367,0.00722386,0.00959316,0.0004941,0.00228712,0.0020702,0.00771921
1998-05-01,NoDur_excess,0.007,0.00717255,0.00919376,0.00020381,0.00222237,0.0022238,0.00409259
1998-06-01,NoDur_excess,0.0373,0.00717235,0.00998248,0.0,0.0025911,0.00322862,0.00556232
1998-07-01,NoDur_excess,-0.0454,0.00720746,0.00648176,9.381e-05,0.00129275,0.0,0.00479055
1998-08-01,NoDur_excess,-0.1353,0.00714622,0.00320385,0.0,0.00010625,0.0,0.00160731
1998-09-01,NoDur_excess,0.008,0.00698058,0.0,0.0,0.0,0.0,-0.01374058
1998-10-01,NoDur_excess,0.1067,0.00698177,0.0117522,0.0,0.00310763,0.00702431,-0.00503973
1998-11-01,NoDur_excess,0.061,0.00709745,0.00095187,0.0009436,0.0,0.0,0.00363275
1998-12-01,NoDur_excess,-0.0005,0.00715991,0.01829847,0.00105843,0.00498251,0.00922794,0.0053128
1999-01-01,NoDur_excess,-0.0382,0.00715104,0.00982089,0.00124978,0.00236646,0.00203456,0.00425275
1999-02-01,NoDur_excess,-0.0434,0.00709861,0.00911055,0.00041459,0.002183,0.00195363,0.00253345
1999-03-01,NoDur_excess,-0.0246,0.0070403,0.0,0.00048143,0.0,0.0,-0.00285197
1999-04-01,NoDur_excess,0.0354,0.00700381,0.00299857,0.0,0.00021428,0.0,-0.00276766
1999-05-01,NoDur_excess,0.0103,0.00703652,0.0,0.00029203,0.0,0.0,-0.00502183
1999-06-01,NoDur_excess,-0.0014,0.00704028,0.00141756,0.00051233,0.0,0.0,0.00184613
1999-07-01,NoDur_excess,-0.0282,0.00703057,0.00142244,0.00033686,0.0,0.0,-0.00081379
1999-08-01,NoDur_excess,-0.0498,0.00699013,0.00095585,0.00026236,0.0,0.0,-0.00054456
1999-09-01,NoDur_excess,-0.073,0.006925,0.00391155,0.0,0.00046323,0.0,-0.0020282
1999-10-01,NoDur_excess,0.0621,0.00683345,0.00351712,0.0,0.00029706,0.0,-0.00880764
1999-11-01,NoDur_excess,-0.0146,0.00689668,0.00689026,0.0,0.00113907,0.00090893,-0.0051457
1999-12-01,NoDur_excess,-0.0308,0.00687211,0.00602024,0.0,0.00085688,4.371e-05,-0.00602855
2000-01-01,NoDur_excess,-0.0513,0.00682911,0.00400273,0.0,0.00215559,0.0,0.0012084
2000-02-01,NoDur_excess,-0.067,0.00676283,0.0,0.0,0.0009231,0.0,-0.00538343
2000-03-01,NoDur_excess,0.0696,0.00667882,0.0,0.0,0.00061747,0.0,-0.00734621
2000-04-01,NoDur_excess,-0.0242,0.0067504,0.0,0.0,0.00098911,0.0,-0.00603335
2000-05-01,NoDur_excess,0.066,0.00671523,0.00018258,0.0,0.00157556,0.0,-0.00753353
2000-06-01,NoDur_excess,0.0178,0.00678252,0.00014493,0.0,0.00188644,0.0,-0.00694964
2000-07-01,NoDur_excess,0.0024,0.00679501,0.01448954,0.0,0.00360603,0.00732663,0.00029147
2000-08-01,NoDur_excess,-0.0258,0.00679003,0.01115016,0.0,0.00319348,0.0050985,-0.00048391
2000-09-01,NoDur_excess,0.0322,0.00675317,0.0084924,0.0,0.00265133,0.00288041,-0.0052565
2000-10-01,NoDur_excess,0.0692,0.00678192,0.01026754,0.0,0.00273506,0.00399058,-0.00497292
2000-11-01,NoDur_excess,0.0219,0.00685237,0.00595598,0.0,0.00281106,0.00069835,-0.00144114
2000-12-01,NoDur_excess,0.0494,0.00686933,0.01498131,0.0,0.00430609,0.00855168,0.00048084
2001-01-01,NoDur_excess,-0.0272,0.00691723,0.01895323,0.0,0.00510343,0.01204105,0.00705351
2001-02-01,NoDur_excess,-0.0024,0.00687885,0.0225335,0.0,0.0052067,0.01497809,0.00491278
2001-03-01,NoDur_excess,-0.052,0.00686843,0.00971467,0.0,0.0042076,0.0051415,0.00638173
2001-04-01,NoDur_excess,0.0053,0.00680236,0.00768766,2.692e-05,0.00410263,0.00421205,0.00440993
2001-05-01,NoDur_excess,0.0308,0.00680067,0.00608875,0.00123163,0.00373532,0.0026267,0.00378172
2001-06-01,NoDur_excess,-0.018,0.00682755,0.00972318,0.00167228,0.0043875,0.00563125,0.003951
2001-07-01,NoDur_excess,-0.0084,0.00679978,0.00515398,0.00169761,0.00383766,0.00217786,-0.00071443
2001-08-01,NoDur_excess,0.0168,0.00678279,0.01408053,0.00121845,0.00521048,0.01037212,0.00196342
2001-09-01,NoDur_excess,-0.038,0.00679397,0.00475096,0.00165757,0.00401348,0.00345512,7.645e-05
2001-10-01,NoDur_excess,0.0106,0.00674404,0.0,0.00288363,0.00223052,0.0,-0.00456178
2001-11-01,NoDur_excess,0.0241,0.00674833,0.01346107,0.00301389,0.0057656,0.01135336,0.00011126
2001-12-01,NoDur_excess,0.0174,0.00676763,0.003385,0.00409975,0.00395019,0.0027394,-0.00151191
2002-01-01,NoDur_excess,0.0073,0.00677944,0.00381115,0.00632975,0.00464899,0.00250077,-0.00053712
2002-02-01,NoDur_excess,0.0411,0.00678002,0.00485403,0.00649754,0.00490798,0.00358876,-0.00054934
2002-03-01,NoDur_excess,0.0367,0.00681807,0.00233309,0.00706469,0.00467427,0.00158835,0.00131545
2002-04-01,NoDur_excess,0.0197,0.00685116,0.0,0.00776389,0.00360598,0.0,0.00152844
2002-05-01,NoDur_excess,0.0113,0.00686538,0.00285239,0.007703,0.00512027,0.00160161,0.00274547
2002-06-01,NoDur_excess,-0.0618,0.00687028,0.00841069,0.00807202,0.00571025,0.00565802,0.00279848
2002-07-01,NoDur_excess,-0.0678,0.00679448,0.00116891,0.0073135,0.00464117,0.0,-0.00262552
2002-08-01,NoDur_excess,0.0211,0.00671224,0.0,0.00665778,0.0043291,0.0,-0.00778231
2002-09-01,NoDur_excess,-0.0787,0.00672808,0.01104474,0.00571946,0.00586677,0.00791698,0.00095946
2002-10-01,NoDur_excess,0.0492,0.0066341,0.0073572,0.00519195,0.00522842,0.00433305,-0.00378588
2002-11-01,NoDur_excess,-0.0121,0.00668088,0.0,0.0061369,0.00380501,0.0,-0.00323201
2002-12-01,NoDur_excess,-0.0034,0.00666026,0.01198656,0.0061429,0.00574331,0.00798939,-0.00457832
2003-01-01,NoDur_excess,-0.0403,0.00664923,0.00952489,0.00562741,0.00578431,0.00639086,-0.00525946
2003-02-01,NoDur_excess,-0.0297,0.00659781,0.00198834,0.00546089,0.00419454,0.00014544,-0.00558758
2003-03-01,NoDur_excess,-0.0272,0.0065581,0.00135349,0.00470117,0.00404213,0.0,-0.00819953
2003-04-01,NoDur_excess,0.0428,0.0065212,0.0,0.00456819,0.00341293,0.0,-0.00211408
2003-05-01,NoDur_excess,0.0945,0.00656081,0.0141214,0.00443907,0.00591019,0.00959968,-0.00205309
2003-06-01,NoDur_excess,0.0156,0.00665671,0.01755161,0.00435254,0.00687553,0.01232454,-0.0031876
2003-07-01,NoDur_excess,-0.0176,0.00666645,0.00641984,0.0050728,0.00523757,0.00270307,0.00583895
2003-08-01,NoDur_excess,0.0022,0.00664004,0.0,0.00618549,0.0031579,0.0,0.00382281
2003-09-01,NoDur_excess,0.0106,0.00663522,0.01413581,0.00583531,0.00631108,0.00867899,0.0068886
2003-10-01,NoDur_excess,0.0586,0.00663952,0.01812616,0.00509381,0.00679645,0.01185236,0.00366201
2003-11-01,NoDur_excess,0.0352,0.00669588,0.00956423,0.00582776,0.00548717,0.0039565,0.00778454
2003-12-01,NoDur_excess,0.0336,0.00672676,0.01777528,0.00612779,0.00669158,0.01001035,0.00897122
2004-01-01,NoDur_excess,-0.0001,0.00675584,0.01824212,0.00604362,0.00676161,0.00999803,0.01001441
2004-02-01,NoDur_excess,0.042,0.00674843,0.01438235,0.00551511,0.00599094,0.00707611,0.00980303
2004-03-01,NoDur_excess,-0.0018,0.0067865,0.0123681,0.00509331,0.00557504,0.00536936,0.00849797
2004-04-01,NoDur_excess,0.0133,0.00677724,0.01105334,0.00500559,0.00534939,0.00403744,0.00779148
2004-05-01,NoDur_excess,-0.0197,0.00678427,0.00066908,0.0061926,0.00394337,0.0,0.00734763
2004-06-01,NoDur_excess,0.0159,0.00675576,0.00693328,0.00588146,0.00480481,0.00056604,0.00578542
2004-07-01,NoDur_excess,-0.0607,0.00676559,0.01307508,0.00557016,0.00576269,0.00557626,0.00886969
2004-08-01,NoDur_excess,0.0068,0.00669313,0.01893066,0.00504602,0.00673471,0.01103992,0.0082512
2004-09-01,NoDur_excess,-0.0213,0.00669324,0.02110621,0.0043372,0.00698833,0.01314782,0.00913153
2004-10-01,NoDur_excess,0.0273,0.00666324,0.01340667,0.00380931,0.00585144,0.00733282,0.0075195
2004-11-01,NoDur_excess,0.0446,0.00668533,0.01273227,0.0033396,0.00564765,0.0069926,0.00788842
2004-12-01,NoDur_excess,0.0461,0.00672588,0.00741726,0.00319091,0.00471504,0.00236427,0.009268
2005-01-01,NoDur_excess,0.0007,0.00676795,0.02035576,0.00278159,0.00646765,0.01279422,0.0068245
2005-02-01,NoDur_excess,0.0057,0.00676147,0.0152536,0.00231021,0.00588813,0.00894737,0.00613739
2005-03-01,NoDur_excess,-0.0106,0.00676034,0.00440331,0.00210137,0.0047416,0.00036411,0.00624068
2005-04-01,NoDur_excess,-0.0117,0.00674185,0.00187576,0.00216045,0.00462843,0.0,0.00160562
2005-05-01,NoDur_excess,0.0209,0.00672223,0.01335971,0.00185717,0.00580631,0.00804723,0.00554203
2005-06-01,NoDur_excess,-0.019,0.0067373,0.02036924,0.00178816,0.00660167,0.01353145,0.00611265
2005-07-01,NoDur_excess,0.0247,0.00670998,0.01468616,0.00143307,0.00598977,0.00896029,0.00557408
2005-08-01,NoDur_excess,-0.0022,0.00672906,0.00455783,0.00150344,0.00487206,0.00063131,0.00518625
2005-09-01,NoDur_excess,0.0008,0.0067196,0.01119823,0.00070838,0.00553013,0.00628395,0.0052552
2005-10-01,NoDur_excess,-0.0177,0.00671333,0.0,0.00144582,0.00394602,0.0,0.00053849
2005-11-01,NoDur_excess,0.0068,0.00668753,0.00565108,0.0015482,0.00510571,0.00194049,0.00520708
2005-12-01,NoDur_excess,-0.0039,0.00668765,0.02066677,0.0011844,0.00664447,0.01418209,0.00709932
2006-01-01,NoDur_excess,-0.0025,0.00667648,0.01915531,0.00075799,0.00649752,0.01326253,0.00530788
2006-02-01,NoDur_excess,0.0081,0.00666681,0.00484922,0.000327,0.00485103,0.00188432,0.00213913
2006-03-01,NoDur_excess,0.0087,0.00666832,0.01011674,0.0,0.00542673,0.0062395,0.00500526
2006-04-01,NoDur_excess,0.0069,0.00667045,0.00148531,0.00043828,0.00443057,0.0,0.00327446
2006-05-01,NoDur_excess,0.0063,0.00667069,0.00168511,0.00066565,0.00461089,0.0,0.00268672
2006-06-01,NoDur_excess,-0.001,0.0066703,0.00742919,0.00063721,0.00531122,0.00473436,0.00596996
2006-07-01,NoDur_excess,0.0315,0.00666226,0.01023778,0.00076297,0.00568876,0.00705586,0.00609714
2006-08-01,NoDur_excess,0.0264,0.00668827,0.01637748,0.00051957,0.00619655,0.01196801,0.0073787
2006-09-01,NoDur_excess,-0.0106,0.00670889,0.02174953,0.00021077,0.00677915,0.01652291,0.00768473
2006-10-01,NoDur_excess,0.024,0.0066908,0.0214334,0.00011339,0.00688224,0.01630498,0.00755212
2006-11-01,NoDur_excess,0.0103,0.00670887,0.02103558,0.0,0.00678181,0.01603403,0.00647801
2006-12-01,NoDur_excess,0.0162,0.00671262,0.02128289,0.0,0.00683039,0.01667854,0.00821868
2007-01-01,NoDur_excess,0.011,0.0067225,0.0078056,0.00035291,0.00553234,0.00553848,0.00796637
2007-02-01,NoDur_excess,-0.0187,0.00672695,0.01153005,0.00052899,0.00586029,0.00857677,0.0067699
2007-03-01,NoDur_excess,0.0222,0.00670052,0.01468226,0.0,0.00620037,0.01156647,0.00749225
2007-04-01,NoDur_excess,0.0318,0.00671661,0.0,0.00067968,0.00463151,0.0,0.00137648
2007-05-01,NoDur_excess,0.0247,0.00674263,0.01217094,0.00062534,0.00576766,0.00897696,0.00627184
2007-06-01,NoDur_excess,-0.0146,0.00676124,0.00507351,0.00123557,0.00515094,0.00315603,0.00737739
2007-07-01,NoDur_excess,-0.0455,0.00673913,0.0069993,0.00155969,0.00556409,0.00497495,0.0068406
2007-08-01,NoDur_excess,0.014,0.00668511,0.0045554,0.00087848,0.00557771,0.00381865,0.0033321
2007-09-01,NoDur_excess,0.0368,0.00669267,0.01529334,0.00140306,0.00657519,0.01275809,0.00647283
2007-10-01,NoDur_excess,0.0186,0.00672374,0.01584355,0.00190782,0.00644994,0.01298183,0.00679516
2007-11-01,NoDur_excess,0.0051,0.00673598,0.01080377,0.00170259,0.0061726,0.00958277,0.01473791
2007-12-01,NoDur_excess,-0.0128,0.00673429,0.00151075,0.00271903,0.00580662,0.0027454,0.01225173
2008-01-01,NoDur_excess,-0.054,0.0067142,0.01812528,0.00385144,0.00766939,0.01686935,0.01478241
2008-02-01,NoDur_excess,-0.0026,0.0066518,0.00742332,0.00418002,0.00682623,0.00854273,0.01091212
2008-03-01,NoDur_excess,0.0101,0.0066423,0.01110532,0.00552623,0.00744861,0.01158377,0.01205771
2008-04-01,NoDur_excess,-0.0133,0.00664585,0.00592865,0.00701492,0.00716895,0.00755691,0.00980665
2008-05-01,NoDur_excess,0.032,0.00662541,0.02244402,0.00725116,0.00836579,0.02080847,0.01207686
2008-06-01,NoDur_excess,-0.0751,0.00665138,0.0,0.00681835,0.00622533,0.00222953,0.008989
2008-07-01,NoDur_excess,0.0211,0.00656779,0.0,0.00654589,0.00614688,0.00133594,0.00430369
2008-08-01,NoDur_excess,0.0159,0.00658264,0.00477973,0.00737099,0.00699352,0.00746256,0.00884181
2008-09-01,NoDur_excess,-0.0311,0.00659214,0.01546228,0.00703498,0.00818883,0.01635764,0.0097113
2008-10-01,NoDur_excess,-0.1349,0.00655372,0.0,0.00851144,0.0045645,0.0,0.00675674
2008-11-01,NoDur_excess,-0.044,0.00640967,0.0,0.01261542,0.00792721,0.00652656,0.00666446
2008-12-01,NoDur_excess,0.0087,0.00635839,0.03517823,0.01275799,0.01136758,0.03769421,0.00333652
2009-01-01,NoDur_excess,-0.0505,0.00636077,0.05662405,0.0125515,0.01296377,0.05742118,0.00741042
2009-02-01,NoDur_excess,-0.0767,0.00630305,0.0,0.01258632,0.00445354,0.0,0.00479453
2009-03-01,NoDur_excess,0.0642,0.00621886,0.0,0.01152671,0.00403075,0.0,-0.00076824
2009-04-01,NoDur_excess,0.0496,0.00627761,0.0,0.01103256,0.00384553,0.0,0.00246637
2009-05-01,NoDur_excess,0.0716,0.00632146,0.00441315,0.01188029,0.00695222,0.01381648,0.00226213
2009-06-01,NoDur_excess,0.0064,0.00638746,0.02451947,0.01130488,0.00871026,0.02920743,0.00495049
2009-07-01,NoDur_excess,0.073,0.00638747,0.00558638,0.00953725,0.00652111,0.01331615,0.00212358
2009-08-01,NoDur_excess,0.0073,0.00645469,0.02757425,0.0088891,0.00854798,0.02950018,0.00488493
2009-09-01,NoDur_excess,0.0422,0.00645554,0.00442375,0.00742215,0.00595114,0.00940048,0.00418456
2009-10-01,NoDur_excess,-0.0062,0.00649154,0.00965834,0.00680871,0.00626438,0.01261764,0.00510435
2009-11-01,NoDur_excess,0.0386,0.00647877,0.00819526,0.00697777,0.0062777,0.00867437,0.00194201
2009-12-01,NoDur_excess,0.0263,0.00651106,0.00342499,0.00652339,0.00573013,0.00262842,0.00202357
2010-01-01,NoDur_excess,-0.024,0.00653092,0.01048355,0.00728609,0.00651864,0.00713356,0.00342824
2010-02-01,NoDur_excess,0.0266,0.0065003,0.00432254,0.00658955,0.00578692,0.00196843,0.00301515
2010-03-01,NoDur_excess,0.0579,0.00652044,0.00890728,0.00647504,0.00623625,0.00549712,0.00583041
2010-04-01,NoDur_excess,-0.0103,0.00657187,0.01239126,0.00677597,0.00630972,0.0074496,0.00563798
2010-05-01,NoDur_excess,-0.0574,0.006555,0.01632884,0.00610179,0.00671818,0.01084548,0.00622922
2010-06-01,NoDur_excess,-0.0192,0.00649111,0.0,0.00593822,0.00472436,0.0,0.00420824
2010-07-01,NoDur_excess,0.0735,0.00646547,0.0216411,0.00631681,0.0077315,0.01577426,0.00931569
2010-08-01,NoDur_excess,-0.0118,0.0065323,0.01633791,0.00613924,0.00706984,0.01096827,0.00889779
2010-09-01,NoDur_excess,0.0614,0.00651404,0.01503466,0.0051818,0.00697562,0.01020203,0.00569042
2010-10-01,NoDur_excess,0.0439,0.00656866,0.00798776,0.00516334,0.00620803,0.0040986,0.00908822
2010-11-01,NoDur_excess,-0.0008,0.00660577,0.00877787,0.00545289,0.00616651,0.00436292,0.00852901
2010-12-01,NoDur_excess,0.0434,0.00659841,0.01061379,0.00569492,0.00634461,0.0058058,0.00907753
2011-01-01,NoDur_excess,-0.0238,0.00663492,0.01720196,0.00628572,0.00696921,0.01094423,0.00726845
2011-02-01,NoDur_excess,0.0471,0.00660476,0.00306259,0.00624631,0.00551527,0.0,0.00791923
2011-03-01,NoDur_excess,0.0302,0.00664485,0.01231807,0.00603395,0.00638986,0.00707416,0.00907864
2011-04-01,NoDur_excess,0.0461,0.00666815,0.00265242,0.0062783,0.00545008,0.0,0.00269551
2011-05-01,NoDur_excess,0.0204,0.00670711,0.01530164,0.00620893,0.00677318,0.00952104,0.00724943
2011-06-01,NoDur_excess,-0.0107,0.00672063,0.01385445,0.00589502,0.00669922,0.00843904,0.00730747
2011-07-01,NoDur_excess,-0.0042,0.00670345,0.00673186,0.00611112,0.00603828,0.00268031,0.00666542
2011-08-01,NoDur_excess,-0.0067,0.00669271,0.02276874,0.00581692,0.00767748,0.01607464,0.0083694
2011-09-01,NoDur_excess,-0.0487,0.00667953,0.0,0.00538657,0.00536892,0.0,0.00308494
2011-10-01,NoDur_excess,0.063,0.00662507,0.01813403,0.00518595,0.00736216,0.01264703,0.00653577
2011-11-01,NoDur_excess,0.0144,0.00668045,0.02167935,0.00601142,0.00784154,0.01529583,0.00787243
2011-12-01,NoDur_excess,0.0189,0.00668803,0.0,0.0055248,0.00493832,0.0,0.00432464
2012-01-01,NoDur_excess,0.0039,0.0067,0.03129431,0.00543076,0.00895511,0.02347189,0.00947884
2012-02-01,NoDur_excess,0.0393,0.00669726,0.0202825,0.00530096,0.00776522,0.01440508,0.0088482
2012-03-01,NoDur_excess,0.039,0.00672916,0.0187162,0.00541066,0.00760263,0.01323781,0.0111157
2012-04-01,NoDur_excess,0.0081,0.0067607,0.0039285,0.00580372,0.00610642,0.00096451,0.00638118
2012-05-01,NoDur_excess,-0.0268,0.00676201,0.01510983,0.00535893,0.00730737,0.01036403,0.0109591
