date,asset,realized,historical_mean,ols4,ols4_restricted
1990-12-01,Utils_excess,0.0019,0.00593572,0.00350242,0.00350242
1990-12-01,Other_excess,0.0489,0.00574902,0.00245213,0.00245213
1991-01-01,NoDur_excess,0.0458,0.00671107,0.00701082,0.00701082
1991-01-01,Durbl_excess,0.0685,0.00825299,0.00367323,0.00367323
1991-01-01,Manuf_excess,0.0578,0.00694844,0.00273508,0.00273508
1991-01-01,Enrgy_excess,-0.0255,0.00758971,0.00286669,0.00286669
1991-01-01,HiTec_excess,0.1456,0.00762266,0.00155306,0.00155306
1991-01-01,Telcm_excess,-0.005,0.00580469,0.00662103,0.00662103
1991-01-01,Shops_excess,0.0887,0.00710664,0.0058705,0.0058705
1991-01-01,Hlth_excess,0.0426,0.00803385,0.00535599,0.00535599
1991-01-01,Utils_excess,-0.0189,0.00593047,0.0032751,0.0032751
1991-01-01,Other_excess,0.0687,0.00580521,0.00300647,0.00300647
1991-02-01,NoDur_excess,0.0983,0.0067619,0.00781505,0.00781505
1991-02-01,Durbl_excess,0.0979,0.00833134,0.00573835,0.00573835
1991-02-01,Manuf_excess,0.0536,0.00701456,0.00350216,0.00350216
1991-02-01,Enrgy_excess,0.0808,0.00754668,0.00296933,0.00296933
1991-02-01,HiTec_excess,0.0551,0.00780208,0.00231042,0.00231042
1991-02-01,Telcm_excess,0.0255,0.00579064,0.0072868,0.0072868
1991-02-01,Shops_excess,0.0787,0.00721274,0.0072021,0.0072021
1991-02-01,Hlth_excess,0.0968,0.0080788,0.00575782,0.00575782
1991-02-01,Utils_excess,0.0436,0.00589818,0.0026054,0.0026054
1991-02-01,Other_excess,0.0932,0.005887,0.00372318,0.00372318
1991-03-01,NoDur_excess,0.0438,0.00688078,0.00794974,0.00794974
1991-03-01,Durbl_excess,0.0078,0.00844766,0.00549328,0.00549328
1991-03-01,Manuf_excess,0.0097,0.00707506,0.00260611,0.00260611
1991-03-01,Enrgy_excess,0.0085,0.00764182,0.0029253,0.0029253
1991-03-01,HiTec_excess,-0.0016,0.00786351,0.00151357,0.00151357
1991-03-01,Telcm_excess,0.0186,0.00581623,0.0075004,0.0075004
1991-03-01,Shops_excess,0.0816,0.00730558,0.00717071,0.00717071
1991-03-01,Hlth_excess,0.058,0.00819403,0.00582845,0.00582845
1991-03-01,Utils_excess,0.0128,0.00594714,0.00184825,0.00184825
1991-03-01,Other_excess,0.0263,0.00600039,0.00313969,0.00313969
1991-04-01,NoDur_excess,-0.0152,0.00692866,0.00790639,0.00790639
1991-04-01,Durbl_excess,-0.0281,0.00844682,0.00490003,0.00490003
1991-04-01,Manuf_excess,-0.0003,0.00707847,0.00205233,0.00205233
1991-04-01,Enrgy_excess,0.0187,0.00764293,0.00276002,0.00276002
1991-04-01,HiTec_excess,-0.0324,0.00785123,0.00099888,0.00099888
1991-04-01,Telcm_excess,0.006,0.00583281,0.00749233,0.00749233
1991-04-01,Shops_excess,0.0149,0.00740195,0.00721188,0.00721188
1991-04-01,Hlth_excess,-0.0174,0.00825863,0.0059091,0.0059091
1991-04-01,Utils_excess,-0.0058,0.00595603,0.00160425,0.00160425
1991-04-01,Other_excess,0.0081,0.00602672,0.00274914,0.00274914
1991-05-01,NoDur_excess,0.0314,0.0069,0.00804397,0.00804397
1991-05-01,Durbl_excess,0.1441,0.00839948,0.00525668,0.00525668
1991-05-01,Manuf_excess,0.0713,0.00706891,0.00206827,0.00206827
1991-05-01,Enrgy_excess,-0.0189,0.00765725,0.00339626,0.00339626
1991-05-01,HiTec_excess,0.0321,0.00779909,0.00096292,0.00096292
1991-05-01,Telcm_excess,-0.0193,0.00583303,0.00760116,0.00760116
1991-05-01,Shops_excess,0.0725,0.00741166,0.00757596,0.00757596
1991-05-01,Hlth_excess,0.04,0.00822539,0.00604897,0.00604897
1991-05-01,Utils_excess,-0.0032,0.0059408,0.00150731,0.00150731
1991-05-01,Other_excess,0.0451,0.0060294,0.00292339,0.00292339
1991-06-01,NoDur_excess,-0.0538,0.00693169,0.00833899,0.00833899
1991-06-01,Durbl_excess,-0.0491,0.00857503,0.00626393,0.00626393
1991-06-01,Manuf_excess,-0.0468,0.00715201,0.00208718,0.00208718
1991-06-01,Enrgy_excess,-0.0408,0.0076229,0.00320548,0.00320548
1991-06-01,HiTec_excess,-0.0928,0.00783053,0.00068682,0.00068682
1991-06-01,Telcm_excess,-0.0191,0.00580052,0.00767447,0.00767447
1991-06-01,Shops_excess,-0.0473,0.00749586,0.00817402,0.00817402
1991-06-01,Hlth_excess,-0.0461,0.00826649,0.00623572,0.00623572
1991-06-01,Utils_excess,-0.0279,0.00592898,0.00092737,0.00092737
1991-06-01,Other_excess,-0.0566,0.00607995,0.00291415,0.00291415
1991-07-01,NoDur_excess,0.0528,0.00685323,0.00840157,0.00840157
1991-07-01,Durbl_excess,-0.0091,0.00850052,0.00637023,0.00637023
1991-07-01,Manuf_excess,0.0262,0.0070823,0.0019895,0.0019895
1991-07-01,Enrgy_excess,0.0454,0.00756034,0.00387554,0.00387554
1991-07-01,HiTec_excess,0.0426,0.00770052,0.00044087,0.00044087
1991-07-01,Telcm_excess,0.0262,0.00576835,0.00743096,0.00743096
1991-07-01,Shops_excess,0.0482,0.00742506,0.00816747,0.00816747
1991-07-01,Hlth_excess,0.0802,0.00819625,0.00629301,0.00629301
1991-07-01,Utils_excess,0.035,0.00588527,0.00126357,0.00126357
1991-07-01,Other_excess,0.0425,0.00599897,0.00304723,0.00304723
1991-08-01,NoDur_excess,0.0502,0.00691252,0.00791352,0.00791352
1991-08-01,Durbl_excess,-0.0261,0.00847781,0.00478141,0.00478141
1991-08-01,Manuf_excess,0.014,0.00710697,0.00126037,0.00126037
1991-08-01,Enrgy_excess,0.0117,0.00760916,0.00331131,0.00331131
1991-08-01,HiTec_excess,0.0238,0.00774555,-6.213e-05,0.0
1991-08-01,Telcm_excess,0.002,0.00579471,0.00730174,0.00730174
1991-08-01,Shops_excess,0.0314,0.00747768,0.00751498,0.00751498
1991-08-01,Hlth_excess,0.0249,0.00828916,0.00627425,0.00627425
1991-08-01,Utils_excess,0.0306,0.00592284,0.00105376,0.00105376
1991-08-01,Other_excess,0.0275,0.00604606,0.00229998,0.00229998
1991-09-01,NoDur_excess,-0.037,0.0069683,0.007797,0.007797
1991-09-01,Durbl_excess,-0.0313,0.00843325,0.00442387,0.00442387
1991-09-01,Manuf_excess,-0.0277,0.00711585,0.00140493,0.00140493
1991-09-01,Enrgy_excess,-0.0114,0.00761443,0.00309377,0.00309377
1991-09-01,HiTec_excess,-0.0194,0.00776624,0.00022361,0.00022361
1991-09-01,Telcm_excess,-0.0009,0.00578982,0.00719278,0.00719278
1991-09-01,Shops_excess,-0.0362,0.00750851,0.00739851,0.00739851
1991-09-01,Hlth_excess,-0.0079,0.00831057,0.00627066,0.00627066
1991-09-01,Utils_excess,0.0326,0.00595464,0.00113985,0.00113985
1991-09-01,Other_excess,-0.0113,0.00607371,0.00224621,0.00224621
1991-10-01,NoDur_excess,-0.0096,0.00691171,0.0072213,0.0072213
1991-10-01,Durbl_excess,-0.0241,0.00838211,0.00407725,0.00407725
1991-10-01,Manuf_excess,0.0106,0.00707104,0.00144451,0.00144451
1991-10-01,Enrgy_excess,0.0164,0.00758996,0.00322322,0.00322322
1991-10-01,HiTec_excess,0.0171,0.00773127,0.00054368,0.00054368
1991-10-01,Telcm_excess,0.0151,0.00578121,0.00690934,0.00690934
1991-10-01,Shops_excess,-0.0236,0.00745225,0.00684466,0.00684466
1991-10-01,Hlth_excess,0.0611,0.0082897,0.00622197,0.00622197
1991-10-01,Utils_excess,0.0083,0.00598893,0.00167978,0.00167978
1991-10-01,Other_excess,0.0183,0.00605135,0.00220646,0.00220646
1991-11-01,NoDur_excess,-0.0081,0.00689049,0.00764968,0.00764968
1991-11-01,Durbl_excess,-0.0841,0.00834036,0.00512706,0.00512706
1991-11-01,Manuf_excess,-0.0596,0.00707558,0.00200457,0.00200457
1991-11-01,Enrgy_excess,-0.0814,0.00760129,0.0035042,0.0035042
1991-11-01,HiTec_excess,-0.0471,0.00774332,0.00091465,0.00091465
1991-11-01,Telcm_excess,-0.0514,0.00579319,0.00736421,0.00736421
1991-11-01,Shops_excess,-0.0159,0.00741234,0.00744311,0.00744311
1991-11-01,Hlth_excess,-0.0292,0.00835758,0.00682687,0.00682687
1991-11-01,Utils_excess,0.0151,0.0059919,0.00152682,0.00152682
1991-11-01,Other_excess,-0.058,0.0060671,0.0028047,0.0028047
1991-12-01,NoDur_excess,0.1439,0.00687125,0.00896804,0.00896804
1991-12-01,Durbl_excess,0.0723,0.00822169,0.00746301,0.00746301
1991-12-01,Manuf_excess,0.112,0.00698999,0.00307129,0.00307129
1991-12-01,Enrgy_excess,0.0177,0.00748703,0.00456953,0.00456953
1991-12-01,HiTec_excess,0.0891,0.00767291,0.00194099,0.00194099
1991-12-01,Telcm_excess,0.0947,0.00571977,0.00757268,0.00757268
1991-12-01,Shops_excess,0.1266,0.00738241,0.00910276,0.00910276
1991-12-01,Hlth_excess,0.1622,0.00830937,0.00767677,0.00767677
1991-12-01,Utils_excess,0.0463,0.00600359,0.00206532,0.00206532
1991-12-01,Other_excess,0.1238,0.00598485,0.00407263,0.00407263
1992-01-01,NoDur_excess,-0.0346,0.00704692,0.00848672,0.00848672
1992-01-01,Durbl_excess,0.1016,0.00830385,0.00629412,0.00629412
1992-01-01,Manuf_excess,0.0197,0.00712462,0.0029292,0.0029292
1992-01-01,Enrgy_excess,-0.0447,0.00750013,0.00280359,0.00280359
1992-01-01,HiTec_excess,0.0609,0.00777731,0.00161307,0.00161307
1992-01-01,Telcm_excess,-0.0322,0.00583385,0.0080663,0.0080663
1992-01-01,Shops_excess,-0.0006,0.00753526,0.00867961,0.00867961
1992-01-01,Hlth_excess,-0.0578,0.00850667,0.00790696,0.00790696
1992-01-01,Utils_excess,-0.0491,0.00605526,0.0012451,0.0012451
1992-01-01,Other_excess,0.0165,0.0061359,0.0033398,0.0033398
1992-02-01,NoDur_excess,0.0077,0.0069936,0.01033902,0.01033902
1992-02-01,Durbl_excess,0.1208,0.0084233,0.01042551,0.01042551
1992-02-01,Manuf_excess,0.0192,0.00714072,0.00431889,0.00431889
1992-02-01,Enrgy_excess,-0.0082,0.00743329,0.00402551,0.00402551
1992-02-01,HiTec_excess,0.0353,0.00784533,0.00301583,0.00301583
1992-02-01,Telcm_excess,-0.0173,0.00578515,0.00871413,0.00871413
1992-02-01,Shops_excess,0.0236,0.00752484,0.01111532,0.01111532
1992-02-01,Hlth_excess,-0.0302,0.00842177,0.00877192,0.00877192
1992-02-01,Utils_excess,-0.0152,0.00598464,0.0009603,0.0009603
1992-02-01,Other_excess,0.0279,0.00614917,0.00535312,0.00535312
1992-03-01,NoDur_excess,-0.0185,0.0069945,0.01019916,0.01019916
1992-03-01,Durbl_excess,0.0046,0.00856701,0.01146693,0.01146693
1992-03-01,Manuf_excess,-0.015,0.00715614,0.00439078,0.00439078
1992-03-01,Enrgy_excess,-0.0306,0.0074133,0.00369494,0.00369494
1992-03-01,HiTec_excess,-0.0541,0.00788043,0.00325742,0.00325742
1992-03-01,Telcm_excess,-0.0121,0.00575563,0.00839925,0.00839925
1992-03-01,Shops_excess,-0.017,0.0075454,0.0111305,0.0111305
1992-03-01,Hlth_excess,-0.0587,0.00837238,0.00822347,0.00822347
1992-03-01,Utils_excess,-0.0087,0.00595754,0.00070997,0.00070997
1992-03-01,Other_excess,-0.0253,0.00617698,0.00547791,0.00547791
1992-04-01,NoDur_excess,0.0044,0.00696194,0.01011133,0.01011133
1992-04-01,Durbl_excess,0.0763,0.00856194,0.0112821,0.0112821
1992-04-01,Manuf_excess,0.0271,0.00712784,0.00406155,0.00406155
1992-04-01,Enrgy_excess,0.0914,0.00736475,0.0037231,0.0037231
1992-04-01,HiTec_excess,-0.0122,0.00780128,0.002595,0.002595
1992-04-01,Telcm_excess,0.0678,0.00573282,0.0080961,0.0080961
1992-04-01,Shops_excess,-0.0383,0.00751405,0.01087994,0.01087994
1992-04-01,Hlth_excess,-0.0262,0.00828672,0.00762854,0.00762854
1992-04-01,Utils_excess,0.0237,0.00593883,0.00086928,0.00086928
1992-04-01,Other_excess,0.003,0.00613678,0.00527369,0.00527369
1992-05-01,NoDur_excess,0.0103,0.00695867,0.01061202,0.01061202
1992-05-01,Durbl_excess,-0.0221,0.00864834,0.01332371,0.01332371
1992-05-01,Manuf_excess,-0.0089,0.00715332,0.00459939,0.00459939
1992-05-01,Enrgy_excess,0.0287,0.00747194,0.00485725,0.00485725
1992-05-01,HiTec_excess,-0.0018,0.00777577,0.00247406,0.00247406
1992-05-01,Telcm_excess,-0.0289,0.00581199,0.00920402,0.00920402
1992-05-01,Shops_excess,-0.0004,0.00745561,0.01109489,0.01109489
1992-05-01,Hlth_excess,0.0083,0.00824273,0.00745721,0.00745721
1992-05-01,Utils_excess,0.0226,0.00596148,0.000733,0.000733
1992-05-01,Other_excess,0.0119,0.00613278,0.00562258,0.00562258
1992-06-01,NoDur_excess,-0.0313,0.00696293,0.01021471,0.01021471
1992-06-01,Durbl_excess,0.0186,0.00860917,0.01237383,0.01237383
1992-06-01,Manuf_excess,-0.0357,0.00713287,0.00426581,0.00426581
1992-06-01,Enrgy_excess,-0.0382,0.00749898,0.00510249,0.00510249
1992-06-01,HiTec_excess,-0.0437,0.00776357,0.00243614,0.00243614
1992-06-01,Telcm_excess,0.0117,0.00576777,0.00851391,0.00851391
1992-06-01,Shops_excess,-0.0224,0.00744561,0.01055325,0.01055325
1992-06-01,Hlth_excess,-0.051,0.0082428,0.00737701,0.00737701
1992-06-01,Utils_excess,0.0022,0.00598268,0.00104113,0.00104113
1992-06-01,Other_excess,-0.0038,0.00614013,0.00540841,0.00540841
1992-07-01,NoDur_excess,0.0436,0.00691425,0.0093329,0.0093329
1992-07-01,Durbl_excess,-0.0001,0.00862188,0.0117492,0.0117492
1992-07-01,Manuf_excess,0.026,0.00707837,0.0036499,0.0036499
1992-07-01,Enrgy_excess,0.0497,0.00744084,0.00463596,0.00463596
1992-07-01,HiTec_excess,0.0255,0.00769809,0.00197832,0.00197832
1992-07-01,Telcm_excess,0.0515,0.00577532,0.00827186,0.00827186
1992-07-01,Shops_excess,0.0352,0.00740763,0.0096986,0.0096986
1992-07-01,Hlth_excess,0.0548,0.00816743,0.00663065,0.00663065
1992-07-01,Utils_excess,0.0642,0.00597786,0.00128978,0.00128978
1992-07-01,Other_excess,0.0281,0.00612748,0.00505669,0.00505669
1992-08-01,NoDur_excess,0.0061,0.00696086,0.00924027,0.00924027
1992-08-01,Durbl_excess,-0.0987,0.0086108,0.01147786,0.01147786
1992-08-01,Manuf_excess,-0.0379,0.00710241,0.00368784,0.00368784
1992-08-01,Enrgy_excess,0.0229,0.00749454,0.00486197,0.00486197
1992-08-01,HiTec_excess,-0.0464,0.00772071,0.00213575,0.00213575
1992-08-01,Telcm_excess,-0.0123,0.00583342,0.00871926,0.00871926
1992-08-01,Shops_excess,-0.0076,0.00744295,0.00966485,0.00966485
1992-08-01,Hlth_excess,-0.0372,0.00822668,0.00699813,0.00699813
1992-08-01,Utils_excess,-0.0073,0.00605184,0.00161753,0.00161753
1992-08-01,Other_excess,-0.0372,0.0061554,0.0048618,0.0048618
1992-09-01,NoDur_excess,0.008,0.00695977,0.0094719,0.0094719
1992-09-01,Durbl_excess,-0.0016,0.00847462,0.01053064,0.01053064
1992-09-01,Manuf_excess,0.0153,0.0070453,0.00329976,0.00329976
1992-09-01,Enrgy_excess,-0.0013,0.00751409,0.00580768,0.00580768
1992-09-01,HiTec_excess,0.0307,0.00765203,0.00183648,0.00183648
1992-09-01,Telcm_excess,0.0165,0.00581041,0.00843761,0.00843761
1992-09-01,Shops_excess,0.0382,0.00742386,0.00967731,0.00967731
1992-09-01,Hlth_excess,-0.0512,0.00816904,0.00678463,0.00678463
1992-09-01,Utils_excess,0.0057,0.0060349,0.00181953,0.00181953
1992-09-01,Other_excess,0.0318,0.00610038,0.0046536,0.0046536
1992-10-01,NoDur_excess,-0.0105,0.00696109,0.00950023,0.00950023
1992-10-01,Durbl_excess,-0.0025,0.00846185,0.01081848,0.01081848
1992-10-01,Manuf_excess,0.0073,0.00705577,0.00365539,0.00365539
1992-10-01,Enrgy_excess,-0.0373,0.00750292,0.00582496,0.00582496
1992-10-01,HiTec_excess,0.0172,0.00768124,0.00238369,0.00238369
1992-10-01,Telcm_excess,-0.0078,0.00582395,0.0086301,0.0086301
1992-10-01,Shops_excess,0.0413,0.00746286,0.01019981,0.01019981
1992-10-01,Hlth_excess,0.0311,0.00809379,0.0061551,0.0061551
1992-10-01,Utils_excess,-0.0065,0.00603447,0.00180851,0.00180851
1992-10-01,Other_excess,0.0275,0.00613295,0.00510625,0.00510625
1992-11-01,NoDur_excess,0.0339,0.00693899,0.01049954,0.01049954
1992-11-01,Durbl_excess,0.0835,0.00844797,0.01304375,0.01304375
1992-11-01,Manuf_excess,0.037,0.00705608,0.0048548,0.0048548
1992-11-01,Enrgy_excess,-0.0294,0.0074462,0.00563172,0.00563172
1992-11-01,HiTec_excess,0.0635,0.00769329,0.00314683,0.00314683
1992-11-01,Telcm_excess,0.0365,0.00580671,0.00920131,0.00920131
1992-11-01,Shops_excess,0.0685,0.0075057,0.0122009,0.0122009
1992-11-01,Hlth_excess,0.0461,0.00812291,0.00686073,0.00686073
1992-11-01,Utils_excess,-0.0046,0.00601861,0.00167273,0.00167273
1992-11-01,Other_excess,0.0588,0.00616,0.00670948,0.00670948
1992-12-01,NoDur_excess,-0.0023,0.00697307,0.01010043,0.01010043
1992-12-01,Durbl_excess,0.0307,0.00854286,0.01245649,0.01245649
1992-12-01,Manuf_excess,0.0116,0.00709393,0.00450164,0.00450164
1992-12-01,Enrgy_excess,0.0171,0.00739962,0.00414256,0.00414256
1992-12-01,HiTec_excess,-0.0026,0.00776384,0.00314816,0.00314816
1992-12-01,Telcm_excess,0.0536,0.00584551,0.00931115,0.00931115
1992-12-01,Shops_excess,0.0033,0.00758281,0.01203291,0.01203291
1992-12-01,Hlth_excess,-0.0163,0.00817092,0.0068261,0.0068261
1992-12-01,Utils_excess,0.0243,0.00600518,0.00122461,0.00122461
1992-12-01,Other_excess,0.0352,0.00622655,0.00647724,0.00647724
1993-01-01,NoDur_excess,-0.0103,0.00696136,0.00897212,0.00897212
1993-01-01,Durbl_excess,0.0935,0.00857083,0.01094806,0.01094806
1993-01-01,Manuf_excess,-0.0007,0.00709962,0.00387976,0.00387976
1993-01-01,Enrgy_excess,0.0255,0.00741187,0.00367011,0.00367011
1993-01-01,HiTec_excess,0.0457,0.00775076,0.00259604,0.00259604
1993-01-01,Telcm_excess,0.011,0.00590581,0.00933472,0.00933472
1993-01-01,Shops_excess,-0.0014,0.0075774,0.0107119,0.0107119
1993-01-01,Hlth_excess,-0.071,0.00814003,0.0061116,0.0061116
1993-01-01,Utils_excess,0.0223,0.00602828,0.00138833,0.00138833
1993-01-01,Other_excess,0.0313,0.00626313,0.00579877,0.00579877
1993-02-01,NoDur_excess,-0.0236,0.0069396,0.00904735,0.00904735
1993-02-01,Durbl_excess,-0.0052,0.00867793,0.01251646,0.01251646
1993-02-01,Manuf_excess,0.0149,0.00708979,0.0038772,0.0038772
1993-02-01,Enrgy_excess,0.058,0.00743468,0.00432101,0.00432101
1993-02-01,HiTec_excess,-0.0075,0.00779861,0.0031929,0.0031929
1993-02-01,Telcm_excess,0.0538,0.00591223,0.00955269,0.00955269
1993-02-01,Shops_excess,-0.017,0.00756608,0.01099478,0.01099478
1993-02-01,Hlth_excess,-0.0923,0.00804023,0.00537985,0.00537985
1993-02-01,Utils_excess,0.0601,0.0060488,0.00160359,0.00160359
1993-02-01,Other_excess,0.0013,0.0062947,0.00637496,0.00637496
1993-03-01,NoDur_excess,-0.0025,0.00690113,0.00785788,0.00785788
1993-03-01,Durbl_excess,0.0515,0.00866045,0.01090079,0.01090079
1993-03-01,Manuf_excess,0.0195,0.00709962,0.00335692,0.00335692
1993-03-01,Enrgy_excess,0.0384,0.00749836,0.00464689,0.00464689
1993-03-01,HiTec_excess,0.02,0.00777935,0.00270645,0.00270645
1993-03-01,Telcm_excess,0.031,0.00597254,0.0096145,0.0096145
1993-03-01,Shops_excess,0.0253,0.00753514,0.00968818,0.00968818
1993-03-01,Hlth_excess,0.0048,0.00791385,0.00397926,0.00397926
1993-03-01,Utils_excess,0.0151,0.00611688,0.00220004,0.00220004
1993-03-01,Other_excess,0.0355,0.00628841,0.0054439,0.0054439
1993-04-01,NoDur_excess,-0.0956,0.00688931,0.00739282,0.00739282
1993-04-01,Durbl_excess,0.022,0.00871434,0.01048407,0.01048407
1993-04-01,Manuf_excess,-0.002,0.00711522,0.00280086,0.00280086
1993-04-01,Enrgy_excess,0.0086,0.00753723,0.00488557,0.00488557
1993-04-01,HiTec_excess,-0.0382,0.00779472,0.00233919,0.00233919
1993-04-01,Telcm_excess,-0.0312,0.00600403,0.00971132,0.00971132
1993-04-01,Shops_excess,-0.0833,0.00755748,0.00937735,0.00937735
1993-04-01,Hlth_excess,0.0105,0.00790994,0.00369589,0.00369589
1993-04-01,Utils_excess,-0.0039,0.00612818,0.00219034,0.00219034
1993-04-01,Other_excess,-0.0352,0.00632516,0.00522914,0.00522914
1993-05-01,NoDur_excess,0.0245,0.00676055,0.00685716,0.00685716
1993-05-01,Durbl_excess,0.0088,0.00873103,0.01212654,0.01212654
1993-05-01,Manuf_excess,0.0212,0.00710377,0.0037761,0.0037761
1993-05-01,Enrgy_excess,0.016,0.00753857,0.00545627,0.00545627
1993-05-01,HiTec_excess,0.0852,0.00773693,0.00270621,0.00270621
1993-05-01,Telcm_excess,0.0394,0.00595729,0.00953008,0.00953008
1993-05-01,Shops_excess,0.0565,0.00744334,0.00918124,0.00918124
1993-05-01,Hlth_excess,0.0338,0.00791319,0.00424119,0.00424119
1993-05-01,Utils_excess,-0.0026,0.00611558,0.00242343,0.00242343
1993-05-01,Other_excess,0.0142,0.00627299,0.00571237,0.00571237
1993-06-01,NoDur_excess,-0.0094,0.00678281,0.00690458,0.00690458
1993-06-01,Durbl_excess,0.032,0.00873112,0.01188552,0.01188552
1993-06-01,Manuf_excess,-0.0052,0.00712146,0.00403201,0.00403201
1993-06-01,Enrgy_excess,-0.0136,0.00754918,0.00485256,0.00485256
1993-06-01,HiTec_excess,-0.0077,0.00783413,0.00346716,0.00346716
1993-06-01,Telcm_excess,0.0439,0.00599925,0.00989922,0.00989922
1993-06-01,Shops_excess,-0.0314,0.00750489,0.00959057,0.00959057
1993-06-01,Hlth_excess,-0.0323,0.00794567,0.00437384,0.00437384
1993-06-01,Utils_excess,0.0294,0.00610464,0.00208967,0.00208967
1993-06-01,Other_excess,0.0205,0.00628294,0.00561614,0.00561614
1993-07-01,NoDur_excess,-0.026,0.00676253,0.0056861,0.0056861
1993-07-01,Durbl_excess,0.0125,0.00876028,0.0097584,0.0097584
1993-07-01,Manuf_excess,-0.0035,0.00710602,0.00309911,0.00309911
1993-07-01,Enrgy_excess,0.0023,0.00752268,0.00392286,0.00392286
1993-07-01,HiTec_excess,-0.0408,0.00781466,0.00281893,0.00281893
1993-07-01,Telcm_excess,0.019,0.00604674,0.00939834,0.00939834
1993-07-01,Shops_excess,0.0049,0.00745614,0.0077171,0.0077171
1993-07-01,Hlth_excess,-0.0622,0.00789524,0.0037472,0.0037472
1993-07-01,Utils_excess,0.017,0.00613383,0.00224583,0.00224583
1993-07-01,Other_excess,0.0182,0.00630075,0.00448304,0.00448304
1993-08-01,NoDur_excess,0.0405,0.00672153,0.00531265,0.00531265
1993-08-01,Durbl_excess,0.0022,0.00876496,0.00962076,0.00962076
1993-08-01,Manuf_excess,0.0323,0.00709274,0.00312834,0.00312834
1993-08-01,Enrgy_excess,0.0403,0.00751615,0.0038506,0.0038506
1993-08-01,HiTec_excess,0.0632,0.00775382,0.00256598,0.00256598
1993-08-01,Telcm_excess,0.05,0.00606295,0.00934522,0.00934522
1993-08-01,Shops_excess,0.0368,0.00745294,0.00756693,0.00756693
1993-08-01,Hlth_excess,0.0278,0.00780751,0.00325401,0.00325401
1993-08-01,Utils_excess,0.0345,0.00614743,0.00239783,0.00239783
1993-08-01,Other_excess,0.0322,0.00631564,0.00452053,0.00452053
1993-09-01,NoDur_excess,-0.021,0.00676375,0.00451594,0.00451594
1993-09-01,Durbl_excess,0.0074,0.00875675,0.00762954,0.00762954
1993-09-01,Manuf_excess,-0.0215,0.00712425,0.00256298,0.00256298
1993-09-01,Enrgy_excess,0.0108,0.00755712,0.00300932,0.00300932
1993-09-01,HiTec_excess,0.0094,0.00782312,0.00238727,0.00238727
1993-09-01,Telcm_excess,-0.0074,0.00611787,0.009093,0.009093
1993-09-01,Shops_excess,-0.0064,0.00748962,0.00652417,0.00652417
1993-09-01,Hlth_excess,0.0058,0.0078325,0.00299391,0.00299391
1993-09-01,Utils_excess,-0.009,0.00618287,0.00217667,0.00217667
1993-09-01,Other_excess,0.0152,0.006348,0.00344716,0.00344716
1993-10-01,NoDur_excess,0.0582,0.00672909,0.004481,0.004481
1993-10-01,Durbl_excess,0.0751,0.00875506,0.00791578,0.00791578
1993-10-01,Manuf_excess,0.0286,0.00708851,0.00235219,0.00235219
1993-10-01,Enrgy_excess,-0.0219,0.00756117,0.00356821,0.00356821
1993-10-01,HiTec_excess,0.0143,0.00782509,0.0025355,0.0025355
1993-10-01,Telcm_excess,0.022,0.006101,0.00905547,0.00905547
1993-10-01,Shops_excess,0.0437,0.00747228,0.00660401,0.00660401
1993-10-01,Hlth_excess,0.0571,0.00782996,0.00310487,0.00310487
1993-10-01,Utils_excess,-0.0219,0.00616392,0.00226432,0.00226432
1993-10-01,Other_excess,-0.0255,0.00635905,0.00373715,0.00373715
1993-11-01,NoDur_excess,0.0044,0.00679327,0.00438305,0.00438305
1993-11-01,Durbl_excess,0.0042,0.00883778,0.00733183,0.00733183
1993-11-01,Manuf_excess,0.0109,0.00711534,0.00194209,0.00194209
1993-11-01,Enrgy_excess,-0.0624,0.00752444,0.00287069,0.00287069
1993-11-01,HiTec_excess,-0.0048,0.00783317,0.00210535,0.00210535
1993-11-01,Telcm_excess,-0.0621,0.00612082,0.00889563,0.00889563
1993-11-01,Shops_excess,0.0051,0.00751746,0.00622608,0.00622608
1993-11-01,Hlth_excess,0.0073,0.0078914,0.00321691,0.00321691
1993-11-01,Utils_excess,-0.0577,0.00612893,0.00185254,0.00185254
1993-11-01,Other_excess,-0.0308,0.00631933,0.00282739,0.00282739
1993-12-01,NoDur_excess,0.0124,0.00679029,0.00523601,0.00523601
1993-12-01,Durbl_excess,0.0421,0.008832,0.00889479,0.00889479
1993-12-01,Manuf_excess,0.0353,0.00712005,0.00279513,0.00279513
1993-12-01,Enrgy_excess,0.0037,0.00743736,0.00282206,0.00282206
1993-12-01,HiTec_excess,0.0272,0.00781743,0.00254116,0.00254116
1993-12-01,Telcm_excess,-0.0076,0.00603587,0.00887234,0.00887234
1993-12-01,Shops_excess,-0.0211,0.00751445,0.00726958,0.00726958
1993-12-01,Hlth_excess,0.0209,0.00789066,0.0035366,0.0035366
1993-12-01,Utils_excess,0.0138,0.00604944,0.00159908,0.00159908
1993-12-01,Other_excess,0.023,0.0062731,0.00357335,0.00357335
1994-01-01,NoDur_excess,-0.0066,0.00679726,0.00542589,0.00542589
1994-01-01,Durbl_excess,0.0692,0.00887338,0.00958729,0.00958729
1994-01-01,Manuf_excess,0.046,0.0071551,0.00323551,0.00323551
1994-01-01,Enrgy_excess,0.0463,0.00743271,0.00276612,0.00276612
1994-01-01,HiTec_excess,0.0437,0.00784154,0.00280732,0.00280732
1994-01-01,Telcm_excess,0.0192,0.00601891,0.00892102,0.00892102
