date,model,cum_r2_os,r2_change,abs_change
1976-12-01,elastic_net_restricted,-0.008613429726526822,0.0010957167244292076,0.0010957167244292076
1977-10-01,ols4_restricted,0.01458322093433322,0.001092021782336262,0.001092021782336262
1971-08-01,ridge_restricted,0.007816905001851115,-0.0010825129895816413,0.0010825129895816413
1976-12-01,random_forest,0.007167753865478466,0.0010752405218070636,0.0010752405218070636
1971-03-01,ridge_restricted,0.005865573028556792,-0.001070340892162269,0.001070340892162269
1975-04-01,elastic_net_restricted,-0.009926368412073738,-0.0010627992871121029,0.0010627992871121029
1975-04-01,ols_restricted,-0.013502423283715837,-0.0010459702489687087,0.0010459702489687087
1977-10-01,ols_restricted,-0.009234329338335168,0.0010386196518420866,0.0010386196518420866
1975-08-01,random_forest,0.0068087048862268355,0.0010340903358032174,0.0010340903358032174
1972-09-01,elastic_net_restricted,-0.013653488701372262,-0.0010087174390366657,0.0010087174390366657
1977-11-01,ols4_restricted,0.013593154075150016,-0.0009900668591832033,0.0009900668591832033
1971-09-01,elastic_net_restricted,-0.012338149316397717,-0.0009738979051032489,0.0009738979051032489
1975-06-01,ols4_restricted,0.0179241606580674,-0.0009681158969749859,0.0009681158969749859
1972-02-01,random_forest,-0.004807994317847586,-0.00096530294296906,0.00096530294296906
1975-05-01,random_forest,0.005566935892436497,0.0009623888093388206,0.0009623888093388206
1975-12-01,ols_restricted,-0.013420383931175705,0.0009552259039959498,0.0009552259039959498
1976-06-01,ols4_restricted,0.013733700103236301,-0.000928110937115879,0.000928110937115879
1971-01-01,ridge_restricted,0.007365839226169624,-0.0009274591303543248,0.0009274591303543248
1971-09-01,random_forest,-0.0042679850277529295,0.0009134852654180013,0.0009134852654180013
1975-04-01,ols4_restricted,0.020372379853578225,-0.0009129340725831624,0.0009129340725831624
1977-11-01,ols_restricted,-0.010121462715500195,-0.0008871333771650267,0.0008871333771650267
1975-01-01,ridge_restricted,0.013296222771684551,-0.0008810468509453107,0.0008810468509453107
1971-11-01,ols_restricted,-0.007677962764276713,-0.0008704017751427371,0.0008704017751427371
1972-07-01,random_forest,-0.00224764675078154,0.0008592003463286481,0.0008592003463286481
1977-02-01,ols_restricted,-0.011861870722228208,0.0008544382613457236,0.0008544382613457236
1975-07-01,elastic_net_restricted,-0.012056797133147546,0.000850256579178232,0.000850256579178232
1975-12-01,elastic_net_restricted,-0.010232675396333778,0.0008371251807382084,0.0008371251807382084
1975-01-01,elastic_net_restricted,-0.009638368544053056,0.0008238444556626038,0.0008238444556626038
1970-03-01,elastic_net_restricted,-0.011453064217502928,0.0008162376015156802,0.0008162376015156802
1977-03-01,ols_restricted,-0.01105528836227474,0.0008065823599534682,0.0008065823599534682
1975-08-01,ols4_restricted,0.019474174284530864,0.0008049077449141517,0.0008049077449141517
1970-10-01,ridge_restricted,0.01174877731013202,0.0007915021115279981,0.0007915021115279981
1976-12-01,ols_restricted,-0.011941067579827302,0.0007883129156034171,0.0007883129156034171
1971-10-01,ridge_restricted,0.008957033742834176,0.0007840254020922595,0.0007840254020922595
1972-05-01,ols_restricted,-0.006941796760911822,-0.0007770910142283925,0.0007770910142283925
1976-04-01,random_forest,0.007823523833017775,-0.0007762009565002725,0.0007762009565002725
1977-01-01,ols_restricted,-0.012716308983573931,-0.0007752414037466293,0.0007752414037466293
1975-11-01,ols4_restricted,0.017534544214584214,-0.000772207541911072,0.000772207541911072
1977-02-01,elastic_net_restricted,-0.008527783951476187,0.0007598818336870261,0.0007598818336870261
1971-02-01,random_forest,-0.009892860833495876,-0.000754668267623727,0.000754668267623727
1972-10-01,ols_restricted,-0.010892298107938736,-0.0007536943404176759,0.0007536943404176759
1975-07-01,ols4_restricted,0.018669266539616713,0.0007451058815493121,0.0007451058815493121
1976-03-01,ols_restricted,-0.01318802523275453,-0.0007415967011692118,0.0007415967011692118
1977-06-01,elastic_net_restricted,-0.007650968238555089,-0.0007298119879744934,0.0007298119879744934
1975-03-01,elastic_net_restricted,-0.008863569124961635,-0.0007164975142728847,0.0007164975142728847
1970-03-01,ols4_restricted,0.008562268720481792,-0.0007160227253308008,0.0007160227253308008
1972-06-01,ridge_restricted,0.007382874444026022,0.0007159494934875109,0.0007159494934875109
