date,asset,realized,historical_mean,ridge,ridge_restricted,ridge_alpha
1975-02-01,Durbl_excess,0.0456,0.00927366,0.01129486,0.01129486,3000.0
1975-02-01,Manuf_excess,0.0759,0.00757314,0.00885498,0.00885498,3000.0
1975-02-01,Enrgy_excess,0.0184,0.00754159,0.01041158,0.01041158,1000.0
1975-02-01,HiTec_excess,0.1274,0.00900399,0.00940954,0.00940954,10000.0
1975-02-01,Telcm_excess,0.0472,0.00517886,0.00524305,0.00524305,30000.0
1975-02-01,Shops_excess,0.0474,0.00695338,0.00960722,0.00960722,3000.0
1975-02-01,Hlth_excess,0.1564,0.00837348,0.00849893,0.00849893,30000.0
1975-02-01,Utils_excess,0.0045,0.00585234,0.00585834,0.00585834,1000000.0
1975-02-01,Other_excess,0.0244,0.00574298,0.00873135,0.00873135,3000.0
1975-03-01,NoDur_excess,0.0675,0.00558166,0.0060703,0.0060703,5000.0
1975-03-01,Durbl_excess,0.0621,0.00933651,0.01077628,0.01077628,3000.0
1975-03-01,Manuf_excess,0.0464,0.00769135,0.00917206,0.00917206,3000.0
1975-03-01,Enrgy_excess,-0.0273,0.00756038,0.01092394,0.01092394,1000.0
1975-03-01,HiTec_excess,0.0058,0.00920882,0.00929275,0.00929275,10000.0
1975-03-01,Telcm_excess,-0.0129,0.00525156,0.00527266,0.00527266,30000.0
1975-03-01,Shops_excess,0.1035,0.00702336,0.00774799,0.00774799,3000.0
1975-03-01,Hlth_excess,0.0088,0.00862958,0.00870882,0.00870882,30000.0
1975-03-01,Utils_excess,-0.0174,0.00585,0.00584879,0.00584879,1000000.0
1975-03-01,Other_excess,0.0373,0.00577526,0.00796105,0.00796105,3000.0
1975-04-01,NoDur_excess,0.0258,0.0056886,0.00575511,0.00575511,5000.0
1975-04-01,Durbl_excess,0.0364,0.00942763,0.0104413,0.0104413,3000.0
1975-04-01,Manuf_excess,0.0912,0.0077582,0.00863754,0.00863754,3000.0
1975-04-01,Enrgy_excess,0.0681,0.00750017,0.00604124,0.00604124,1000.0
1975-04-01,HiTec_excess,0.0513,0.00920294,0.00897424,0.00897424,10000.0
1975-04-01,Telcm_excess,-0.014,0.00522021,0.00498624,0.00498624,30000.0
1975-04-01,Shops_excess,0.0215,0.00718998,0.00771454,0.00771454,3000.0
1975-04-01,Hlth_excess,0.0021,0.00862988,0.00869982,0.00869982,30000.0
1975-04-01,Utils_excess,-0.0207,0.00580984,0.00580388,0.00580388,1000000.0
1975-04-01,Other_excess,0.0282,0.00582971,0.00644551,0.00644551,3000.0
1975-05-01,NoDur_excess,0.0478,0.00572328,0.00572692,0.00572692,5000.0
1975-05-01,Durbl_excess,0.0216,0.00947414,0.00967087,0.00967087,3000.0
1975-05-01,Manuf_excess,0.0236,0.00790207,0.00818027,0.00818027,3000.0
1975-05-01,Enrgy_excess,0.1163,0.00760466,0.00527067,0.00527067,1000.0
1975-05-01,HiTec_excess,0.0548,0.00927552,0.00891318,0.00891318,10000.0
1975-05-01,Telcm_excess,0.0311,0.00518707,0.0049559,0.0049559,30000.0
1975-05-01,Shops_excess,0.0357,0.00721466,0.00785203,0.00785203,3000.0
1975-05-01,Hlth_excess,0.0609,0.00861862,0.00865393,0.00865393,30000.0
1975-05-01,Utils_excess,0.081,0.00576414,0.0057568,0.0057568,1000000.0
1975-05-01,Other_excess,0.0528,0.00586828,0.00585679,0.00585679,3000.0
1975-06-01,NoDur_excess,0.0487,0.0057957,0.00628403,0.00628403,5000.0
1975-06-01,Durbl_excess,0.0983,0.00949501,0.01045955,0.01045955,3000.0
1975-06-01,Manuf_excess,0.0313,0.00792909,0.00892169,0.00892169,3000.0
1975-06-01,Enrgy_excess,0.0609,0.00779174,0.01138336,0.01138336,1000.0
1975-06-01,HiTec_excess,0.019,0.00935387,0.00906055,0.00906055,10000.0
1975-06-01,Telcm_excess,0.0364,0.00523167,0.00523212,0.00523212,30000.0
1975-06-01,Shops_excess,0.0704,0.00726368,0.00763008,0.00763008,3000.0
1975-06-01,Hlth_excess,0.0055,0.00870861,0.00871621,0.00871621,30000.0
1975-06-01,Utils_excess,0.1033,0.00589363,0.00588849,0.00588849,1000000.0
1975-06-01,Other_excess,0.0554,0.00594905,0.00743151,0.00743151,3000.0
1975-07-01,NoDur_excess,-0.0586,0.00586942,0.00636576,0.00636576,5000.0
1975-07-01,Durbl_excess,-0.025,0.00964759,0.01008448,0.01008448,3000.0
1975-07-01,Manuf_excess,-0.0639,0.00796924,0.00824214,0.00824214,3000.0
1975-07-01,Enrgy_excess,-0.0473,0.00788299,0.01065901,0.01065901,1000.0
1975-07-01,HiTec_excess,-0.099,0.00937045,0.00898483,0.00898483,10000.0
1975-07-01,Telcm_excess,-0.0469,0.00528522,0.00534125,0.00534125,30000.0
1975-07-01,Shops_excess,-0.0795,0.00737216,0.00812949,0.00812949,3000.0
1975-07-01,Hlth_excess,-0.1251,0.00870309,0.00867468,0.00867468,30000.0
1975-07-01,Utils_excess,-0.0528,0.006061,0.00605804,0.00605804,1000000.0
1975-07-01,Other_excess,-0.0661,0.00603402,0.00732762,0.00732762,3000.0
1975-08-01,NoDur_excess,-0.0361,0.00575883,0.00513321,0.00513321,5000.0
1975-08-01,Durbl_excess,-0.0396,0.00958816,0.00793777,0.00793777,3000.0
1975-08-01,Manuf_excess,-0.0126,0.00784597,0.00696416,0.00696416,3000.0
1975-08-01,Enrgy_excess,-0.0136,0.00778834,0.0067377,0.0067377,1000.0
1975-08-01,HiTec_excess,-0.0344,0.00918456,0.0083239,0.0083239,10000.0
1975-08-01,Telcm_excess,-0.0402,0.00519571,0.00498505,0.00498505,30000.0
1975-08-01,Shops_excess,-0.0081,0.00722316,0.00633022,0.00633022,3000.0
1975-08-01,Hlth_excess,-0.038,0.00847358,0.00829412,0.00829412,30000.0
1975-08-01,Utils_excess,-0.0171,0.00596003,0.00595278,0.00595278,1000000.0
1975-08-01,Other_excess,-0.0562,0.00591029,0.00531571,0.00531571,3000.0
1975-09-01,NoDur_excess,-0.0297,0.00568716,0.00522755,0.00522755,5000.0
1975-09-01,Durbl_excess,-0.0298,0.00950394,0.00858556,0.00858556,3000.0
1975-09-01,Manuf_excess,-0.0635,0.00781096,0.00761932,0.00761932,3000.0
1975-09-01,Enrgy_excess,-0.017,0.00775171,0.00802879,0.00802879,1000.0
1975-09-01,HiTec_excess,-0.0138,0.00910993,0.00839999,0.00839999,10000.0
1975-09-01,Telcm_excess,-0.018,0.00511798,0.00488737,0.00488737,30000.0
1975-09-01,Shops_excess,-0.0407,0.00719692,0.00604107,0.00604107,3000.0
1975-09-01,Hlth_excess,-0.0705,0.00839401,0.00822578,0.00822578,30000.0
1975-09-01,Utils_excess,-0.0151,0.00592055,0.0059144,0.0059144,1000000.0
1975-09-01,Other_excess,-0.0685,0.00580394,0.00528468,0.00528468,3000.0
1975-10-01,NoDur_excess,0.1002,0.00562667,0.00511669,0.00511669,5000.0
1975-10-01,Durbl_excess,0.0835,0.00943675,0.00849789,0.00849789,3000.0
1975-10-01,Manuf_excess,0.0515,0.00768906,0.00722287,0.00722287,3000.0
1975-10-01,Enrgy_excess,-0.019,0.0077094,0.00755388,0.00755388,1000.0
1975-10-01,HiTec_excess,0.0784,0.00907077,0.00835818,0.00835818,10000.0
1975-10-01,Telcm_excess,0.0626,0.00507846,0.00482786,0.00482786,30000.0
1975-10-01,Shops_excess,0.0936,0.00711504,0.00611089,0.00611089,3000.0
1975-10-01,Hlth_excess,0.1011,0.00825915,0.00807153,0.00807153,30000.0
1975-10-01,Utils_excess,0.0599,0.00588462,0.00587831,0.00587831,1000000.0
1975-10-01,Other_excess,0.0335,0.00567692,0.00497195,0.00497195,3000.0
1975-11-01,NoDur_excess,0.0368,0.00578805,0.00659499,0.00659499,5000.0
1975-11-01,Durbl_excess,0.0286,0.00956314,0.01023066,0.01023066,3000.0
1975-11-01,Manuf_excess,0.0256,0.00776382,0.00788511,0.00788511,3000.0
1975-11-01,Enrgy_excess,-0.0205,0.00766382,0.01083311,0.01083311,1000.0
1975-11-01,HiTec_excess,0.0465,0.00918908,0.00896477,0.00896477,10000.0
1975-11-01,Telcm_excess,0.0387,0.00517662,0.00530329,0.00530329,30000.0
1975-11-01,Shops_excess,0.0425,0.00726263,0.00822081,0.00822081,3000.0
1975-11-01,Hlth_excess,0.0472,0.00841758,0.00834999,0.00834999,30000.0
1975-11-01,Utils_excess,0.0275,0.00597679,0.0059776,0.0059776,1000000.0
1975-11-01,Other_excess,0.0317,0.0057244,0.00706672,0.00706672,3000.0
1975-12-01,NoDur_excess,-0.0197,0.00584089,0.00569738,0.00569738,5000.0
1975-12-01,Durbl_excess,-0.0093,0.00959557,0.0092419,0.0092419,3000.0
1975-12-01,Manuf_excess,-0.0184,0.00779421,0.00732362,0.00732362,3000.0
1975-12-01,Enrgy_excess,-0.0039,0.00761584,0.00568599,0.00568599,1000.0
1975-12-01,HiTec_excess,-0.0174,0.00925264,0.0086157,0.0086157,10000.0
1975-12-01,Telcm_excess,-0.006,0.00523373,0.00505532,0.00505532,30000.0
1975-12-01,Shops_excess,-0.0352,0.00732266,0.0073621,0.0073621,3000.0
1975-12-01,Hlth_excess,-0.0684,0.00848365,0.00838589,0.00838589,30000.0
1975-12-01,Utils_excess,0.0087,0.00601346,0.00600675,0.00600675,1000000.0
1975-12-01,Other_excess,-0.0074,0.00576865,0.00516435,0.00516435,3000.0
1976-01-01,NoDur_excess,0.1047,0.00579745,0.00676018,0.00676018,5000.0
1976-01-01,Durbl_excess,0.1517,0.00956344,0.01091202,0.01091202,3000.0
1976-01-01,Manuf_excess,0.1638,0.00774966,0.00824971,0.00824971,3000.0
1976-01-01,Enrgy_excess,0.0801,0.00759626,0.01006128,0.01006128,1000.0
1976-01-01,HiTec_excess,0.1782,0.00920731,0.00913493,0.00913493,10000.0
1976-01-01,Telcm_excess,0.0902,0.00521463,0.00534039,0.00534039,30000.0
1976-01-01,Shops_excess,0.0852,0.00725034,0.0085875,0.0085875,3000.0
1976-01-01,Hlth_excess,0.0727,0.00835289,0.00832886,0.00832886,30000.0
1976-01-01,Utils_excess,0.0784,0.00601803,0.00601896,0.00601896,1000000.0
1976-01-01,Other_excess,0.1246,0.00574626,0.0073242,0.0073242,3000.0
1976-02-01,NoDur_excess,-0.0143,0.00596537,0.00656025,0.00656025,5000.0
1976-02-01,Durbl_excess,0.0353,0.00980475,0.01084576,0.01084576,3000.0
1976-02-01,Manuf_excess,0.0139,0.0080146,0.00814381,0.00814381,3000.0
1976-02-01,Enrgy_excess,-0.035,0.00771935,0.00657935,0.00657935,1000.0
1976-02-01,HiTec_excess,0.0081,0.00949423,0.00928365,0.00928365,10000.0
1976-02-01,Telcm_excess,0.032,0.00535891,0.00534743,0.00534743,30000.0
1976-02-01,Shops_excess,0.0434,0.00738268,0.00861849,0.00861849,3000.0
1976-02-01,Hlth_excess,-0.069,0.00846214,0.0084438,0.0084438,30000.0
1976-02-01,Utils_excess,-0.0389,0.00614092,0.00613787,0.00613787,1000000.0
1976-02-01,Other_excess,0.0284,0.00594805,0.00628773,0.00628773,3000.0
1976-03-01,NoDur_excess,0.0032,0.00593102,0.00617469,0.00617469,5000.0
1976-03-01,Durbl_excess,0.0314,0.00984797,0.01051776,0.01051776,3000.0
1976-03-01,Manuf_excess,0.0073,0.00802458,0.0080659,0.0080659,3000.0
1976-03-01,Enrgy_excess,0.0682,0.00764695,0.00669583,0.00669583,1000.0
1976-03-01,HiTec_excess,0.0253,0.00949186,0.00912473,0.00912473,10000.0
1976-03-01,Telcm_excess,0.0017,0.00540407,0.00537616,0.00537616,30000.0
1976-03-01,Shops_excess,0.0304,0.00744373,0.00805595,0.00805595,3000.0
1976-03-01,Hlth_excess,0.0614,0.00833085,0.00821662,0.00821662,30000.0
1976-03-01,Utils_excess,0.0105,0.00606458,0.00605964,0.00605964,1000000.0
1976-03-01,Other_excess,0.016,0.0059861,0.00618337,0.00618337,3000.0
1976-04-01,NoDur_excess,-0.0208,0.0059264,0.00654144,0.00654144,5000.0
1976-04-01,Durbl_excess,0.0143,0.00988443,0.01124762,0.01124762,3000.0
1976-04-01,Manuf_excess,-0.0184,0.00802335,0.00863512,0.00863512,3000.0
1976-04-01,Enrgy_excess,0.0172,0.00774941,0.00902322,0.00902322,1000.0
1976-04-01,HiTec_excess,-0.0383,0.00951861,0.00940264,0.00940264,10000.0
1976-04-01,Telcm_excess,0.013,0.0053978,0.00544361,0.00544361,30000.0
1976-04-01,Shops_excess,-0.0509,0.00748257,0.00878272,0.00878272,3000.0
1976-04-01,Hlth_excess,-0.0473,0.00842064,0.00837351,0.00837351,30000.0
1976-04-01,Utils_excess,0.0021,0.00607208,0.00606927,0.00606927,1000000.0
1976-04-01,Other_excess,-0.0198,0.00600305,0.0070625,0.0070625,3000.0
1976-05-01,NoDur_excess,-0.0254,0.00588125,0.00611082,0.00611082,5000.0
1976-05-01,Durbl_excess,-0.035,0.00989189,0.01096106,0.01096106,3000.0
1976-05-01,Manuf_excess,-0.0159,0.00797872,0.00835325,0.00835325,3000.0
1976-05-01,Enrgy_excess,0.0516,0.00776537,0.00843432,0.00843432,1000.0
1976-05-01,HiTec_excess,0.0012,0.00943784,0.00911945,0.00911945,10000.0
1976-05-01,Telcm_excess,-0.0327,0.00541064,0.00537314,0.00537314,30000.0
1976-05-01,Shops_excess,-0.0614,0.00738395,0.00804412,0.00804412,3000.0
1976-05-01,Hlth_excess,-0.0319,0.00832652,0.00823092,0.00823092,30000.0
1976-05-01,Utils_excess,-0.0184,0.00606537,0.00606056,0.00606056,1000000.0
1976-05-01,Other_excess,-0.0208,0.00595946,0.00645835,0.00645835,3000.0
1976-06-01,NoDur_excess,0.0321,0.0058285,0.00546934,0.00546934,5000.0
1976-06-01,Durbl_excess,0.0381,0.00981619,0.00945246,0.00945246,3000.0
1976-06-01,Manuf_excess,0.0327,0.00793845,0.00741266,0.00741266,3000.0
1976-06-01,Enrgy_excess,0.0466,0.00783929,0.00686342,0.00686342,1000.0
1976-06-01,HiTec_excess,0.0778,0.00942395,0.00885133,0.00885133,10000.0
1976-06-01,Telcm_excess,0.0316,0.00534637,0.00516947,0.00516947,30000.0
1976-06-01,Shops_excess,0.0104,0.00726796,0.00724834,0.00724834,3000.0
1976-06-01,Hlth_excess,0.0324,0.00825868,0.00810251,0.00810251,30000.0
1976-06-01,Utils_excess,0.0383,0.00602411,0.00601695,0.00601695,1000000.0
1976-06-01,Other_excess,0.0493,0.00591433,0.00532013,0.00532013,3000.0
1976-07-01,NoDur_excess,0.0101,0.00587273,0.00592316,0.00592316,5000.0
1976-07-01,Durbl_excess,-0.0154,0.0098638,0.00979477,0.00979477,3000.0
1976-07-01,Manuf_excess,-0.0232,0.00798013,0.00776147,0.00776147,3000.0
1976-07-01,Enrgy_excess,-0.0109,0.00790455,0.01017261,0.01017261,1000.0
1976-07-01,HiTec_excess,-0.0267,0.00953906,0.00913643,0.00913643,10000.0
1976-07-01,Telcm_excess,0.0078,0.00539057,0.00541678,0.00541678,30000.0
1976-07-01,Shops_excess,-0.0271,0.00727323,0.00697048,0.00697048,3000.0
1976-07-01,Hlth_excess,-0.0085,0.00829933,0.00811309,0.00811309,30000.0
1976-07-01,Utils_excess,0.0235,0.00607845,0.00607455,0.00607455,1000000.0
1976-07-01,Other_excess,-0.0052,0.00598737,0.0063696,0.0063696,3000.0
1976-08-01,NoDur_excess,-0.0076,0.00587983,0.00600745,0.00600745,5000.0
1976-08-01,Durbl_excess,-0.0188,0.00982134,0.00982434,0.00982434,3000.0
1976-08-01,Manuf_excess,-0.0212,0.00792773,0.00755248,0.00755248,3000.0
1976-08-01,Enrgy_excess,-0.0131,0.00787294,0.00843682,0.00843682,1000.0
1976-08-01,HiTec_excess,-0.0127,0.00947815,0.00915585,0.00915585,10000.0
1976-08-01,Telcm_excess,0.0432,0.00539462,0.00537194,0.00537194,30000.0
1976-08-01,Shops_excess,0.0244,0.00721546,0.00747829,0.00747829,3000.0
1976-08-01,Hlth_excess,0.0175,0.00827109,0.00814595,0.00814595,30000.0
1976-08-01,Utils_excess,0.0255,0.00610773,0.00610441,0.00610441,1000000.0
1976-08-01,Other_excess,-0.0158,0.00596857,0.00618414,0.00618414,3000.0
1976-09-01,NoDur_excess,0.0115,0.00585721,0.00617044,0.00617044,5000.0
1976-09-01,Durbl_excess,0.0405,0.00977332,0.01008456,0.01008456,3000.0
1976-09-01,Manuf_excess,0.0066,0.00787886,0.00774556,0.00774556,3000.0
1976-09-01,Enrgy_excess,0.0548,0.00783775,0.00992819,0.00992819,1000.0
1976-09-01,HiTec_excess,0.0247,0.00944094,0.00919308,0.00919308,10000.0
1976-09-01,Telcm_excess,0.0116,0.00545805,0.00552974,0.00552974,30000.0
1976-09-01,Shops_excess,0.0001,0.0072443,0.00757477,0.00757477,3000.0
1976-09-01,Hlth_excess,0.0319,0.00828658,0.00816993,0.00816993,30000.0
1976-09-01,Utils_excess,0.0364,0.00614027,0.00613878,0.00613878,1000000.0
1976-09-01,Other_excess,0.0048,0.00593205,0.00662123,0.00662123,3000.0
1976-10-01,NoDur_excess,-0.0203,0.00586667,0.00599257,0.00599257,5000.0
1976-10-01,Durbl_excess,-0.0157,0.00982479,0.00977294,0.00977294,3000.0
1976-10-01,Manuf_excess,-0.0369,0.00787672,0.00734823,0.00734823,3000.0
1976-10-01,Enrgy_excess,-0.0283,0.00791642,0.00936844,0.00936844,1000.0
1976-10-01,HiTec_excess,-0.0491,0.0094665,0.00914449,0.00914449,10000.0
1976-10-01,Telcm_excess,0.0088,0.00546834,0.00548956,0.00548956,30000.0
1976-10-01,Shops_excess,-0.0132,0.00723233,0.00723167,0.00723167,3000.0
1976-10-01,Hlth_excess,-0.0415,0.00832613,0.00821078,0.00821078,30000.0
1976-10-01,Utils_excess,-0.0122,0.00619095,0.00618902,0.00618902,1000000.0
1976-10-01,Other_excess,-0.0084,0.00593015,0.00603168,0.00603168,3000.0
1976-11-01,NoDur_excess,0.0134,0.00582291,0.00580123,0.00580123,5000.0
1976-11-01,Durbl_excess,-0.0111,0.00978211,0.00977487,0.00977487,3000.0
1976-11-01,Manuf_excess,-0.0077,0.00780184,0.00728838,0.00728838,3000.0
1976-11-01,Enrgy_excess,0.0043,0.00785585,0.0093601,0.0093601,1000.0
1976-11-01,HiTec_excess,0.0122,0.00936856,0.00896482,0.00896482,10000.0
1976-11-01,Telcm_excess,0.0275,0.00547391,0.0054642,0.0054642,30000.0
1976-11-01,Shops_excess,0.0445,0.00719816,0.0068951,0.0068951,3000.0
1976-11-01,Hlth_excess,-0.1016,0.00824281,0.00810539,0.00810539,30000.0
1976-11-01,Utils_excess,0.0275,0.0061602,0.00615757,0.00615757,1000000.0
1976-11-01,Other_excess,0.0159,0.00590619,0.00593672,0.00593672,3000.0
1976-12-01,NoDur_excess,0.0481,0.00583556,0.00659231,0.00659231,5000.0
1976-12-01,Durbl_excess,0.0927,0.00974725,0.01104529,0.01104529,3000.0
1976-12-01,Manuf_excess,0.0541,0.00777596,0.0081137,0.0081137,3000.0
1976-12-01,Enrgy_excess,0.0593,0.00784992,0.01194203,0.01194203,1000.0
1976-12-01,HiTec_excess,0.0347,0.00937329,0.00940842,0.00940842,10000.0
1976-12-01,Telcm_excess,0.0305,0.00551068,0.00568361,0.00568361,30000.0
1976-12-01,Shops_excess,0.0193,0.00726043,0.00797319,0.00797319,3000.0
1976-12-01,Hlth_excess,0.0589,0.00805943,0.0079695,0.0079695,30000.0
1976-12-01,Utils_excess,0.061,0.00619583,0.00619822,0.00619822,1000000.0
1976-12-01,Other_excess,0.0798,0.00592287,0.00736972,0.00736972,3000.0
1977-01-01,NoDur_excess,-0.0444,0.005906,0.00659906,0.00659906,5000.0
1977-01-01,Durbl_excess,-0.0455,0.0098855,0.01109075,0.01109075,3000.0
1977-01-01,Manuf_excess,-0.0632,0.00785317,0.00795407,0.00795407,3000.0
1977-01-01,Enrgy_excess,-0.0007,0.00793567,0.01117199,0.01117199,1000.0
1977-01-01,HiTec_excess,-0.0422,0.0094155,0.00936995,0.00936995,10000.0
1977-01-01,Telcm_excess,-0.0024,0.00555233,0.00573177,0.00573177,30000.0
1977-01-01,Shops_excess,-0.0749,0.0072805,0.00801307,0.00801307,3000.0
1977-01-01,Hlth_excess,-0.0919,0.00814417,0.00806361,0.00806361,30000.0
1977-01-01,Utils_excess,0.0048,0.00628717,0.00628919,0.00628919,1000000.0
1977-01-01,Other_excess,-0.0452,0.006046,0.00740509,0.00740509,3000.0
1977-02-01,NoDur_excess,-0.0174,0.0058223,0.00523261,0.00523261,5000.0
1977-02-01,Durbl_excess,-0.0383,0.00979334,0.00912011,0.00912011,3000.0
1977-02-01,Manuf_excess,-0.0098,0.00773494,0.0067121,0.0067121,3000.0
1977-02-01,Enrgy_excess,-0.0336,0.0079213,0.00515969,0.00515969,1000.0
1977-02-01,HiTec_excess,-0.0096,0.00932962,0.00884177,0.00884177,10000.0
1977-02-01,Telcm_excess,0.0063,0.0055391,0.00528614,0.00528614,30000.0
1977-02-01,Shops_excess,-0.0219,0.00714376,0.00668452,0.00668452,3000.0
1977-02-01,Hlth_excess,-0.0056,0.0079777,0.00784057,0.00784057,30000.0
1977-02-01,Utils_excess,-0.0377,0.00628469,0.00627948,0.00627948,1000000.0
1977-02-01,Other_excess,-0.0208,0.00596073,0.00466659,0.00466659,3000.0
1977-03-01,NoDur_excess,-0.0178,0.00578372,0.00553041,0.00553041,5000.0
1977-03-01,Durbl_excess,-0.0373,0.00971346,0.00945072,0.00945072,3000.0
1977-03-01,Manuf_excess,-0.0065,0.00770581,0.00704426,0.00704426,3000.0
1977-03-01,Enrgy_excess,-0.0245,0.00785233,0.00845136,0.00845136,1000.0
1977-03-01,HiTec_excess,-0.0041,0.00929817,0.00885562,0.00885562,10000.0
1977-03-01,Telcm_excess,-0.0142,0.00554037,0.00549159,0.00549159,30000.0
1977-03-01,Shops_excess,-0.0313,0.00709551,0.00661451,0.00661451,3000.0
1977-03-01,Hlth_excess,-0.0217,0.00795515,0.00776474,0.00776474,30000.0
1977-03-01,Utils_excess,-0.002,0.00621163,0.00620865,0.00620865,1000000.0
1977-03-01,Other_excess,-0.0047,0.00591628,0.00583795,0.00583795,3000.0
1977-04-01,NoDur_excess,0.0014,0.00574461,0.00600624,0.00600624,5000.0
1977-04-01,Durbl_excess,0.0278,0.00963549,0.01045675,0.01045675,3000.0
1977-04-01,Manuf_excess,0.0011,0.00768226,0.00774061,0.00774061,3000.0
1977-04-01,Enrgy_excess,0.0214,0.00779867,0.01023806,0.01023806,1000.0
1977-04-01,HiTec_excess,-0.0383,0.00927595,0.00913582,0.00913582,10000.0
1977-04-01,Telcm_excess,0.0028,0.00550763,0.00554863,0.00554863,30000.0
1977-04-01,Shops_excess,-0.0382,0.00703184,0.00701732,0.00701732,3000.0
1977-04-01,Hlth_excess,-0.056,0.00790597,0.00777325,0.00777325,30000.0
1977-04-01,Utils_excess,0.0156,0.00619801,0.00619824,0.00619824,1000000.0
1977-04-01,Other_excess,0.0175,0.00589867,0.00676803,0.00676803,3000.0
1977-05-01,NoDur_excess,-0.0131,0.00573742,0.00590373,0.00590373,5000.0
1977-05-01,Durbl_excess,-0.009,0.00966556,0.0103744,0.0103744,3000.0
1977-05-01,Manuf_excess,-0.0335,0.00767136,0.00755867,0.00755867,3000.0
1977-05-01,Enrgy_excess,-0.008,0.00782119,0.00992855,0.00992855,1000.0
1977-05-01,HiTec_excess,-0.0189,0.00919719,0.00896058,0.00896058,10000.0
1977-05-01,Telcm_excess,0.0106,0.00550315,0.00553139,0.00553139,30000.0
1977-05-01,Shops_excess,-0.0315,0.00695695,0.00674001,0.00674001,3000.0
1977-05-01,Hlth_excess,-0.0226,0.00780017,0.00763602,0.00763602,30000.0
1977-05-01,Utils_excess,0.013,0.00621358,0.00621363,0.00621363,1000000.0
1977-05-01,Other_excess,-0.0126,0.00591788,0.00667142,0.00667142,3000.0
1977-06-01,NoDur_excess,0.0413,0.00570628,0.00596092,0.00596092,5000.0
1977-06-01,Durbl_excess,0.0389,0.00963471,0.01032141,0.01032141,3000.0
1977-06-01,Manuf_excess,0.03,0.00760331,0.00759856,0.00759856,3000.0
1977-06-01,Enrgy_excess,0.0569,0.00779504,0.0106784,0.0106784,1000.0
1977-06-01,HiTec_excess,0.0737,0.00915074,0.00903083,0.00903083,10000.0
1977-06-01,Telcm_excess,0.0154,0.00551157,0.00556328,0.00556328,30000.0
1977-06-01,Shops_excess,0.0569,0.00689339,0.00636229,0.00636229,3000.0
1977-06-01,Hlth_excess,0.0863,0.00774992,0.00758722,0.00758722,30000.0
1977-06-01,Utils_excess,0.0531,0.00622479,0.00622694,0.00622694,1000000.0
1977-06-01,Other_excess,0.0494,0.00588727,0.00679299,0.00679299,3000.0
1977-07-01,NoDur_excess,0.0076,0.00576502,0.00601394,0.00601394,5000.0
1977-07-01,Durbl_excess,-0.0285,0.009683,0.01004336,0.01004336,3000.0
1977-07-01,Manuf_excess,-0.0404,0.00764026,0.0074638,0.0074638,3000.0
1977-07-01,Enrgy_excess,-0.0222,0.00787607,0.01089873,0.01089873,1000.0
1977-07-01,HiTec_excess,-0.0058,0.00925726,0.00913293,0.00913293,10000.0
1977-07-01,Telcm_excess,-0.0127,0.00552789,0.00560013,0.00560013,30000.0
1977-07-01,Shops_excess,-0.0064,0.00697591,0.00661716,0.00661716,3000.0
1977-07-01,Hlth_excess,-0.0265,0.00787954,0.00772508,0.00772508,30000.0
1977-07-01,Utils_excess,0.0045,0.00630215,0.00630452,0.00630452,1000000.0
1977-07-01,Other_excess,-0.0081,0.00595908,0.00692476,0.00692476,3000.0
1977-08-01,NoDur_excess,-0.0033,0.00576804,0.00578886,0.00578886,5000.0
1977-08-01,Durbl_excess,-0.0129,0.0096201,0.00952898,0.00952898,3000.0
1977-08-01,Manuf_excess,-0.0171,0.00756112,0.00709984,0.00709984,3000.0
1977-08-01,Enrgy_excess,-0.0628,0.00782652,0.00851918,0.00851918,1000.0
1977-08-01,HiTec_excess,0.0006,0.00923245,0.00909674,0.00909674,10000.0
1977-08-01,Telcm_excess,-0.0272,0.00549786,0.00543079,0.00543079,30000.0
1977-08-01,Shops_excess,0.0419,0.00695387,0.00656189,0.00656189,3000.0
1977-08-01,Hlth_excess,0.034,0.0078229,0.00769051,0.00769051,30000.0
1977-08-01,Utils_excess,-0.0369,0.00629918,0.0063001,0.0063001,1000000.0
1977-08-01,Other_excess,-0.0162,0.00593591,0.00616887,0.00616887,3000.0
1977-09-01,NoDur_excess,-0.0016,0.00575312,0.00621663,0.00621663,5000.0
1977-09-01,Durbl_excess,0.0112,0.00958306,0.01021276,0.01021276,3000.0
1977-09-01,Manuf_excess,-0.0136,0.00752056,0.00777592,0.00777592,3000.0
1977-09-01,Enrgy_excess,0.0031,0.00771036,0.01183153,0.01183153,1000.0
1977-09-01,HiTec_excess,-0.0221,0.00921826,0.00930128,0.00930128,10000.0
1977-09-01,Telcm_excess,0.0305,0.00544408,0.00551704,0.00551704,30000.0
1977-09-01,Shops_excess,-0.0113,0.00701135,0.00663287,0.00663287,3000.0
1977-09-01,Hlth_excess,-0.0132,0.00786595,0.00773818,0.00773818,30000.0
1977-09-01,Utils_excess,0.0158,0.00622812,0.0062324,0.0062324,1000000.0
1977-09-01,Other_excess,-0.0053,0.00589951,0.00728851,0.00728851,3000.0
1977-10-01,NoDur_excess,-0.0384,0.00574105,0.00583504,0.00583504,5000.0
1977-10-01,Durbl_excess,-0.0495,0.00958571,0.00945797,0.00945797,3000.0
1977-10-01,Manuf_excess,-0.0512,0.00748588,0.00735054,0.00735054,3000.0
1977-10-01,Enrgy_excess,-0.0404,0.00770279,0.0093341,0.0093341,1000.0
