date,asset,realized,historical_mean,elastic_net,elastic_net_restricted,elastic_net_alpha,elastic_net_l1_ratio
1989-11-01,Utils_excess,0.0255,0.00605385,0.0078244,0.0078244,0.001,0.5
1989-11-01,Other_excess,-0.0074,0.00629085,0.00486007,0.00486007,0.001,0.5
1989-12-01,NoDur_excess,0.0078,0.00682596,0.00902753,0.00902753,0.001,0.5
1989-12-01,Durbl_excess,-0.0196,0.00881245,-0.00394426,0.0,0.001,0.5
1989-12-01,Manuf_excess,0.0235,0.00719722,0.00382731,0.00382731,0.001,0.5
1989-12-01,Enrgy_excess,0.0539,0.00775377,0.00244276,0.00244276,0.001,0.5
1989-12-01,HiTec_excess,-0.0166,0.00784874,-0.00426265,0.0,0.001,0.5
1989-12-01,Telcm_excess,0.0524,0.00612411,0.01093384,0.01093384,0.001,0.5
1989-12-01,Shops_excess,0.0061,0.00735563,0.00892538,0.00892538,0.001,0.5
1989-12-01,Hlth_excess,0.0043,0.00803232,0.0086528,0.0086528,0.001,0.5
1989-12-01,Utils_excess,0.0419,0.0060796,0.00713214,0.00713214,0.001,0.5
1989-12-01,Other_excess,-0.0221,0.00627272,0.00261068,0.00261068,0.001,0.5
1990-01-01,NoDur_excess,-0.1004,0.00682725,0.00574214,0.00574214,0.001,0.5
1990-01-01,Durbl_excess,-0.0409,0.00877487,-0.00776687,0.0,0.001,0.5
1990-01-01,Manuf_excess,-0.0688,0.00721878,-0.00031162,0.0,0.001,0.5
1990-01-01,Enrgy_excess,-0.0485,0.00781481,-0.00068836,0.0,0.001,0.5
1990-01-01,HiTec_excess,-0.0204,0.0078164,-0.00630039,0.0,0.001,0.5
1990-01-01,Telcm_excess,-0.1361,0.00618532,0.00910842,0.00910842,0.001,0.5
1990-01-01,Shops_excess,-0.0698,0.00735397,0.00438919,0.00438919,0.001,0.5
1990-01-01,Hlth_excess,-0.0787,0.00802738,0.00619945,0.00619945,0.001,0.5
1990-01-01,Utils_excess,-0.0592,0.00612698,0.00518549,0.00518549,0.001,0.5
1990-01-01,Other_excess,-0.0949,0.00623519,-0.00276627,0.0,0.001,0.5
1990-02-01,NoDur_excess,-0.0112,0.0066856,-0.00268969,0.0,0.001,0.5
1990-02-01,Durbl_excess,0.0448,0.00870925,-0.01970622,0.0,0.001,0.5
1990-02-01,Manuf_excess,0.0199,0.00711836,-0.00961073,0.0,0.001,0.5
1990-02-01,Enrgy_excess,0.0254,0.00774042,-0.0062348,0.0,0.001,0.5
1990-02-01,HiTec_excess,0.0347,0.00777913,-0.0169389,0.0,0.001,0.5
1990-02-01,Telcm_excess,-0.0083,0.00599736,0.00343461,0.00343461,0.001,0.5
1990-02-01,Shops_excess,0.0136,0.00725205,-0.00353608,0.0,0.001,0.5
1990-02-01,Hlth_excess,-0.0265,0.00791281,6.81e-05,6.81e-05,0.001,0.5
1990-02-01,Utils_excess,-0.0036,0.00604069,-0.00130032,0.0,0.001,0.5
1990-02-01,Other_excess,0.0195,0.00610159,-0.01329905,0.0,0.001,0.5
1990-03-01,NoDur_excess,0.0399,0.00666201,0.00224135,0.00224135,0.001,0.5
1990-03-01,Durbl_excess,0.0224,0.00875686,-0.01175075,0.0,0.001,0.5
1990-03-01,Manuf_excess,0.0324,0.00713522,-0.00515553,0.0,0.001,0.5
1990-03-01,Enrgy_excess,-0.0123,0.00776372,-0.00326267,0.0,0.001,0.5
1990-03-01,HiTec_excess,0.0399,0.00781464,-0.01205394,0.0,0.001,0.5
1990-03-01,Telcm_excess,0.0358,0.0059785,0.00690188,0.00690188,0.001,0.5
1990-03-01,Shops_excess,0.0452,0.00726042,0.00087611,0.00087611,0.001,0.5
1990-03-01,Hlth_excess,0.0316,0.00786741,0.00227163,0.00227163,0.001,0.5
1990-03-01,Utils_excess,-0.0139,0.00602797,0.00159201,0.00159201,0.001,0.5
1990-03-01,Other_excess,-0.0102,0.00611926,-0.00846977,0.0,0.001,0.5
1990-04-01,NoDur_excess,-0.0086,0.0067058,0.00341527,0.00341527,0.001,0.5
1990-04-01,Durbl_excess,-0.0477,0.00877484,-0.01059311,0.0,0.001,0.5
1990-04-01,Manuf_excess,-0.0346,0.00716851,-0.00433579,0.0,0.001,0.5
1990-04-01,Enrgy_excess,-0.0427,0.00773729,-0.00270055,0.0,0.001,0.5
1990-04-01,HiTec_excess,-0.0263,0.00785692,-0.0111627,0.0,0.001,0.5
1990-04-01,Telcm_excess,-0.0398,0.00601779,0.00654385,0.00654385,0.001,0.5
1990-04-01,Shops_excess,-0.0277,0.00731041,0.00277337,0.00277337,0.001,0.5
1990-04-01,Hlth_excess,-0.0035,0.00789868,0.00292972,0.00292972,0.001,0.5
1990-04-01,Utils_excess,-0.0621,0.00600171,0.00026945,0.00026945,0.001,0.5
1990-04-01,Other_excess,-0.0411,0.00609776,-0.00769543,0.0,0.001,0.5
1990-05-01,NoDur_excess,0.0841,0.00668566,0.00158642,0.00158642,0.001,0.5
1990-05-01,Durbl_excess,0.0707,0.00870053,-0.01156201,0.0,0.001,0.5
1990-05-01,Manuf_excess,0.0743,0.00711355,-0.00615021,0.0,0.001,0.5
1990-05-01,Enrgy_excess,0.0537,0.00767092,-0.00362223,0.0,0.001,0.5
1990-05-01,HiTec_excess,0.1173,0.00781197,-0.01205484,0.0,0.001,0.5
1990-05-01,Telcm_excess,0.0852,0.0059575,0.00436759,0.00436759,0.001,0.5
1990-05-01,Shops_excess,0.1085,0.00726434,-0.0007267,0.0,0.001,0.5
1990-05-01,Hlth_excess,0.1213,0.00788368,0.00289314,0.00289314,0.001,0.5
1990-05-01,Utils_excess,0.0475,0.00591211,-0.0025654,0.0,0.001,0.5
1990-05-01,Other_excess,0.085,0.00603566,-0.0117203,0.0,0.001,0.5
1990-06-01,NoDur_excess,0.0145,0.00678739,0.01172999,0.01172999,0.001,0.5
1990-06-01,Durbl_excess,-0.0284,0.008782,-0.00073119,0.0,0.001,0.5
1990-06-01,Manuf_excess,-0.0118,0.00720184,0.00081612,0.00081612,0.001,0.5
1990-06-01,Enrgy_excess,-0.0267,0.00773141,-0.00163302,0.0,0.001,0.5
1990-06-01,HiTec_excess,-0.019,0.00795585,-0.0047938,0.0,0.001,0.5
1990-06-01,Telcm_excess,-0.0537,0.00606163,0.01193665,0.01193665,0.001,0.5
1990-06-01,Shops_excess,0.009,0.00739737,0.01176869,0.01176869,0.001,0.5
1990-06-01,Hlth_excess,0.0379,0.00803272,0.00700591,0.00700591,0.001,0.5
1990-06-01,Utils_excess,0.0012,0.00596675,0.00656725,0.00656725,0.001,0.5
1990-06-01,Other_excess,-0.0236,0.00613942,0.00038463,0.00038463,0.001,0.5
1990-07-01,NoDur_excess,-0.0147,0.00679751,0.00597378,0.00597378,0.001,0.5
1990-07-01,Durbl_excess,-0.0413,0.0087332,-0.00837914,0.0,0.001,0.5
1990-07-01,Manuf_excess,-0.005,0.0071769,-0.00371135,0.0,0.001,0.5
1990-07-01,Enrgy_excess,0.0762,0.00768622,-0.00426738,0.0,0.001,0.5
1990-07-01,HiTec_excess,-0.0832,0.00792047,-0.00986664,0.0,0.001,0.5
1990-07-01,Telcm_excess,-0.051,0.0059832,0.00828354,0.00828354,0.001,0.5
1990-07-01,Shops_excess,-0.0482,0.00739948,0.00508769,0.00508769,0.001,0.5
1990-07-01,Hlth_excess,0.0199,0.00807192,0.00353201,0.00353201,0.001,0.5
1990-07-01,Utils_excess,0.0022,0.0059605,0.00178063,0.00178063,0.001,0.5
1990-07-01,Other_excess,-0.0426,0.00610039,-0.0056885,0.0,0.001,0.5
1990-08-01,NoDur_excess,-0.0803,0.00676933,0.00358267,0.00358267,0.001,0.5
1990-08-01,Durbl_excess,-0.149,0.00866763,-0.0105601,0.0,0.001,0.5
1990-08-01,Manuf_excess,-0.1266,0.00716094,-0.00564583,0.0,0.001,0.5
1990-08-01,Enrgy_excess,-0.0196,0.00777602,-0.0048406,0.0,0.001,0.5
1990-08-01,HiTec_excess,-0.127,0.00780105,-0.01087881,0.0,0.001,0.5
1990-08-01,Telcm_excess,-0.1104,0.00590852,0.00637697,0.00637697,0.001,0.5
1990-08-01,Shops_excess,-0.127,0.00732661,0.00157032,0.00157032,0.001,0.5
1990-08-01,Hlth_excess,-0.0731,0.00808742,0.00292152,0.00292152,0.001,0.5
1990-08-01,Utils_excess,-0.073,0.00595557,0.00052632,0.00052632,0.001,0.5
1990-08-01,Other_excess,-0.1196,0.00603657,-0.00889803,0.0,0.001,0.5
1990-09-01,NoDur_excess,-0.0467,0.00665537,-0.00567849,0.0,0.001,0.5
1990-09-01,Durbl_excess,-0.1123,0.00846126,-0.02118347,0.0,0.001,0.5
1990-09-01,Manuf_excess,-0.086,0.00698586,-0.0138342,0.0,0.001,0.5
1990-09-01,Enrgy_excess,-0.0222,0.00774018,-0.00820496,0.0,0.001,0.5
1990-09-01,HiTec_excess,-0.0715,0.00762461,-0.02024205,0.0,0.001,0.5
1990-09-01,Telcm_excess,0.0122,0.00575628,-0.00085349,0.0,0.001,0.5
1990-09-01,Shops_excess,-0.0937,0.00715079,-0.00900533,0.0,0.001,0.5
1990-09-01,Hlth_excess,-0.0492,0.00798115,-0.0023442,0.0,0.001,0.5
1990-09-01,Utils_excess,-0.0012,0.00585223,-0.0069894,0.0,0.001,0.5
1990-09-01,Other_excess,-0.1057,0.00587212,-0.01972926,0.0,0.001,0.5
1990-10-01,NoDur_excess,0.0182,0.00658562,0.00178973,0.00178973,0.001,0.5
1990-10-01,Durbl_excess,-0.0397,0.0083034,-0.01207944,0.0,0.001,0.5
1990-10-01,Manuf_excess,-0.0261,0.00686431,-0.00786076,0.0,0.001,0.5
1990-10-01,Enrgy_excess,-0.0465,0.00770105,-0.00324177,0.0,0.001,0.5
1990-10-01,HiTec_excess,-0.0385,0.00752118,-0.01501373,0.0,0.001,0.5
1990-10-01,Telcm_excess,0.0234,0.00576471,0.00565133,0.00565133,0.001,0.5
1990-10-01,Shops_excess,-0.0372,0.00701895,-0.00136535,0.0,0.001,0.5
1990-10-01,Hlth_excess,0.0078,0.00790641,0.0001902,0.0001902,0.001,0.5
1990-10-01,Utils_excess,0.0654,0.00584301,-0.00113373,0.0,0.001,0.5
1990-10-01,Other_excess,-0.0717,0.00572627,-0.01073919,0.0,0.001,0.5
1990-11-01,NoDur_excess,0.0599,0.00660078,0.00335182,0.00335182,0.001,0.5
1990-11-01,Durbl_excess,0.036,0.00824073,-0.00827214,0.0,0.001,0.5
1990-11-01,Manuf_excess,0.068,0.00682128,-0.00502723,0.0,0.001,0.5
1990-11-01,Enrgy_excess,0.0105,0.00763029,-0.001723,0.0,0.001,0.5
1990-11-01,HiTec_excess,0.1043,0.0074611,-0.01367437,0.0,0.001,0.5
1990-11-01,Telcm_excess,0.0155,0.00578773,0.00592348,0.00592348,0.001,0.5
1990-11-01,Shops_excess,0.0986,0.00696123,-0.0010074,0.0,0.001,0.5
1990-11-01,Hlth_excess,0.0911,0.00790627,0.00122018,0.00122018,0.001,0.5
1990-11-01,Utils_excess,0.0174,0.00592076,0.00091444,0.00091444,0.001,0.5
1990-11-01,Other_excess,0.1006,0.0056252,-0.00898417,0.0,0.001,0.5
1990-12-01,NoDur_excess,0.038,0.00667027,0.00864369,0.00864369,0.001,0.5
1990-12-01,Durbl_excess,-0.0101,0.00827692,-0.00136046,0.0,0.001,0.5
1990-12-01,Manuf_excess,0.0433,0.00690104,0.00042538,0.00042538,0.001,0.5
1990-12-01,Enrgy_excess,-0.0264,0.00763403,9.76e-05,9.76e-05,0.001,0.5
1990-12-01,HiTec_excess,0.0347,0.00758735,-0.00606234,0.0,0.001,0.5
1990-12-01,Telcm_excess,0.0091,0.00580039,0.00936495,0.00936495,0.001,0.5
1990-12-01,Shops_excess,0.027,0.0070807,0.00588528,0.00588528,0.001,0.5
1990-12-01,Hlth_excess,0.0227,0.00801473,0.00555645,0.00555645,0.001,0.5
1990-12-01,Utils_excess,0.0019,0.00593572,0.00485941,0.00485941,0.001,0.5
1990-12-01,Other_excess,0.0489,0.00574902,-0.00176973,0.0,0.001,0.5
1991-01-01,NoDur_excess,0.0458,0.00671107,0.00970634,0.00970634,0.001,0.5
1991-01-01,Durbl_excess,0.0685,0.00825299,-0.00034864,0.0,0.001,0.5
1991-01-01,Manuf_excess,0.0578,0.00694844,0.0013102,0.0013102,0.001,0.5
1991-01-01,Enrgy_excess,-0.0255,0.00758971,-0.00066044,0.0,0.001,0.5
1991-01-01,HiTec_excess,0.1456,0.00762266,-0.00210568,0.0,0.001,0.5
1991-01-01,Telcm_excess,-0.005,0.00580469,0.00995012,0.00995012,0.001,0.5
1991-01-01,Shops_excess,0.0887,0.00710664,0.00871392,0.00871392,0.001,0.5
1991-01-01,Hlth_excess,0.0426,0.00803385,0.00836556,0.00836556,0.001,0.5
1991-01-01,Utils_excess,-0.0189,0.00593047,0.00564414,0.00564414,0.001,0.5
1991-01-01,Other_excess,0.0687,0.00580521,-0.00114181,0.0,0.001,0.5
1991-02-01,NoDur_excess,0.0983,0.0067619,0.00511067,0.00511067,0.001,0.5
1991-02-01,Durbl_excess,0.0979,0.00833134,-0.00511782,0.0,0.001,0.5
1991-02-01,Manuf_excess,0.0536,0.00701456,-0.00282779,0.0,0.001,0.5
1991-02-01,Enrgy_excess,0.0808,0.00754668,-0.00373358,0.0,0.001,0.5
1991-02-01,HiTec_excess,0.0551,0.00780208,-0.00734791,0.0,0.001,0.5
1991-02-01,Telcm_excess,0.0255,0.00579064,0.00737444,0.00737444,0.001,0.5
1991-02-01,Shops_excess,0.0787,0.00721274,0.00395041,0.00395041,0.001,0.5
1991-02-01,Hlth_excess,0.0968,0.0080788,0.00371754,0.00371754,0.001,0.5
1991-02-01,Utils_excess,0.0436,0.00589818,0.00165634,0.00165634,0.001,0.5
1991-02-01,Other_excess,0.0932,0.005887,-0.00503451,0.0,0.001,0.5
1991-03-01,NoDur_excess,0.0438,0.00688078,0.00857146,0.00857146,0.001,0.5
1991-03-01,Durbl_excess,0.0078,0.00844766,-0.00102592,0.0,0.001,0.5
1991-03-01,Manuf_excess,0.0097,0.00707506,-0.00149417,0.0,0.001,0.5
1991-03-01,Enrgy_excess,0.0085,0.00764182,-0.00343762,0.0,0.001,0.5
1991-03-01,HiTec_excess,-0.0016,0.00786351,-0.00312264,0.0,0.001,0.5
1991-03-01,Telcm_excess,0.0186,0.00581623,0.00807952,0.00807952,0.001,0.5
1991-03-01,Shops_excess,0.0816,0.00730558,0.00883996,0.00883996,0.001,0.5
1991-03-01,Hlth_excess,0.058,0.00819403,0.00795754,0.00795754,0.001,0.5
1991-03-01,Utils_excess,0.0128,0.00594714,0.00381794,0.00381794,0.001,0.5
1991-03-01,Other_excess,0.0263,0.00600039,-0.00347747,0.0,0.001,0.5
1991-04-01,NoDur_excess,-0.0152,0.00692866,0.0081449,0.0081449,0.001,0.5
1991-04-01,Durbl_excess,-0.0281,0.00844682,-0.0014973,0.0,0.001,0.5
1991-04-01,Manuf_excess,-0.0003,0.00707847,-0.0021205,0.0,0.001,0.5
1991-04-01,Enrgy_excess,0.0187,0.00764293,-0.00340559,0.0,0.001,0.5
1991-04-01,HiTec_excess,-0.0324,0.00785123,-0.00376064,0.0,0.001,0.5
1991-04-01,Telcm_excess,0.006,0.00583281,0.00782137,0.00782137,0.001,0.5
1991-04-01,Shops_excess,0.0149,0.00740195,0.00859477,0.00859477,0.001,0.5
1991-04-01,Hlth_excess,-0.0174,0.00825863,0.00753622,0.00753622,0.001,0.5
1991-04-01,Utils_excess,-0.0058,0.00595603,0.00242011,0.00242011,0.001,0.5
1991-04-01,Other_excess,0.0081,0.00602672,-0.00391946,0.0,0.001,0.5
1991-05-01,NoDur_excess,0.0314,0.0069,0.00707776,0.00707776,0.001,0.5
1991-05-01,Durbl_excess,0.1441,0.00839948,-0.00192727,0.0,0.001,0.5
1991-05-01,Manuf_excess,0.0713,0.00706891,-0.00274189,0.0,0.001,0.5
1991-05-01,Enrgy_excess,-0.0189,0.00765725,-0.00306866,0.0,0.001,0.5
1991-05-01,HiTec_excess,0.0321,0.00779909,-0.00633924,0.0,0.001,0.5
1991-05-01,Telcm_excess,-0.0193,0.00583303,0.0070298,0.0070298,0.001,0.5
1991-05-01,Shops_excess,0.0725,0.00741166,0.0064385,0.0064385,0.001,0.5
1991-05-01,Hlth_excess,0.04,0.00822539,0.00572928,0.00572928,0.001,0.5
1991-05-01,Utils_excess,-0.0032,0.0059408,0.00062905,0.00062905,0.001,0.5
1991-05-01,Other_excess,0.0451,0.0060294,-0.00501118,0.0,0.001,0.5
1991-06-01,NoDur_excess,-0.0538,0.00693169,0.00394817,0.00394817,0.001,0.5
1991-06-01,Durbl_excess,-0.0491,0.00857503,-0.00535552,0.0,0.001,0.5
1991-06-01,Manuf_excess,-0.0468,0.00715201,-0.00613833,0.0,0.001,0.5
1991-06-01,Enrgy_excess,-0.0408,0.0076229,-0.00594219,0.0,0.001,0.5
1991-06-01,HiTec_excess,-0.0928,0.00783053,-0.0099128,0.0,0.001,0.5
1991-06-01,Telcm_excess,-0.0191,0.00580052,0.0051827,0.0051827,0.001,0.5
1991-06-01,Shops_excess,-0.0473,0.00749586,0.00371818,0.00371818,0.001,0.5
1991-06-01,Hlth_excess,-0.0461,0.00826649,0.00372523,0.00372523,0.001,0.5
1991-06-01,Utils_excess,-0.0279,0.00592898,-0.00277945,0.0,0.001,0.5
1991-06-01,Other_excess,-0.0566,0.00607995,-0.00944913,0.0,0.001,0.5
1991-07-01,NoDur_excess,0.0528,0.00685323,0.00158935,0.00158935,0.001,0.5
1991-07-01,Durbl_excess,-0.0091,0.00850052,-0.00893917,0.0,0.001,0.5
1991-07-01,Manuf_excess,0.0262,0.0070823,-0.00969573,0.0,0.001,0.5
1991-07-01,Enrgy_excess,0.0454,0.00756034,-0.00827134,0.0,0.001,0.5
1991-07-01,HiTec_excess,0.0426,0.00770052,-0.0130812,0.0,0.001,0.5
1991-07-01,Telcm_excess,0.0262,0.00576835,0.00383816,0.00383816,0.001,0.5
1991-07-01,Shops_excess,0.0482,0.00742506,0.00043441,0.00043441,0.001,0.5
1991-07-01,Hlth_excess,0.0802,0.00819625,0.00187005,0.00187005,0.001,0.5
1991-07-01,Utils_excess,0.035,0.00588527,-0.00462878,0.0,0.001,0.5
1991-07-01,Other_excess,0.0425,0.00599897,-0.01370983,0.0,0.001,0.5
1991-08-01,NoDur_excess,0.0502,0.00691252,0.0059114,0.0059114,0.001,0.5
1991-08-01,Durbl_excess,-0.0261,0.00847781,-0.00498081,0.0,0.001,0.5
1991-08-01,Manuf_excess,0.014,0.00710697,-0.00662679,0.0,0.001,0.5
1991-08-01,Enrgy_excess,0.0117,0.00760916,-0.00707459,0.0,0.001,0.5
1991-08-01,HiTec_excess,0.0238,0.00774555,-0.01056866,0.0,0.001,0.5
1991-08-01,Telcm_excess,0.002,0.00579471,0.00592355,0.00592355,0.001,0.5
1991-08-01,Shops_excess,0.0314,0.00747768,0.00562048,0.00562048,0.001,0.5
1991-08-01,Hlth_excess,0.0249,0.00828916,0.00436797,0.00436797,0.001,0.5
1991-08-01,Utils_excess,0.0306,0.00592284,-0.00183189,0.0,0.001,0.5
1991-08-01,Other_excess,0.0275,0.00604606,-0.00948556,0.0,0.001,0.5
1991-09-01,NoDur_excess,-0.037,0.0069683,0.0059747,0.0059747,0.001,0.5
1991-09-01,Durbl_excess,-0.0313,0.00843325,-0.00498393,0.0,0.001,0.5
1991-09-01,Manuf_excess,-0.0277,0.00711585,-0.00600009,0.0,0.001,0.5
1991-09-01,Enrgy_excess,-0.0114,0.00761443,-0.00656808,0.0,0.001,0.5
1991-09-01,HiTec_excess,-0.0194,0.00776624,-0.0120465,0.0,0.001,0.5
1991-09-01,Telcm_excess,-0.0009,0.00578982,0.00580038,0.00580038,0.001,0.5
1991-09-01,Shops_excess,-0.0362,0.00750851,0.00464663,0.00464663,0.001,0.5
1991-09-01,Hlth_excess,-0.0079,0.00831057,0.00267664,0.00267664,0.001,0.5
1991-09-01,Utils_excess,0.0326,0.00595464,-0.00249318,0.0,0.001,0.5
1991-09-01,Other_excess,-0.0113,0.00607371,-0.00844951,0.0,0.001,0.5
1991-10-01,NoDur_excess,-0.0096,0.00691171,0.00425356,0.00425356,0.001,0.5
1991-10-01,Durbl_excess,-0.0241,0.00838211,-0.00798594,0.0,0.001,0.5
1991-10-01,Manuf_excess,0.0106,0.00707104,-0.0084057,0.0,0.001,0.5
1991-10-01,Enrgy_excess,0.0164,0.00758996,-0.00831994,0.0,0.001,0.5
1991-10-01,HiTec_excess,0.0171,0.00773127,-0.01290271,0.0,0.001,0.5
1991-10-01,Telcm_excess,0.0151,0.00578121,0.00570656,0.00570656,0.001,0.5
1991-10-01,Shops_excess,-0.0236,0.00745225,0.00350384,0.00350384,0.001,0.5
1991-10-01,Hlth_excess,0.0611,0.0082897,0.00159573,0.00159573,0.001,0.5
1991-10-01,Utils_excess,0.0083,0.00598893,-0.00272065,0.0,0.001,0.5
1991-10-01,Other_excess,0.0183,0.00605135,-0.01026388,0.0,0.001,0.5
1991-11-01,NoDur_excess,-0.0081,0.00689049,0.00051665,0.00051665,0.001,0.5
1991-11-01,Durbl_excess,-0.0841,0.00834036,-0.0111792,0.0,0.001,0.5
1991-11-01,Manuf_excess,-0.0596,0.00707558,-0.01097239,0.0,0.001,0.5
1991-11-01,Enrgy_excess,-0.0814,0.00760129,-0.01000519,0.0,0.001,0.5
1991-11-01,HiTec_excess,-0.0471,0.00774332,-0.01400425,0.0,0.001,0.5
1991-11-01,Telcm_excess,-0.0514,0.00579319,0.00311281,0.00311281,0.001,0.5
1991-11-01,Shops_excess,-0.0159,0.00741234,-0.00137165,0.0,0.001,0.5
1991-11-01,Hlth_excess,-0.0292,0.00835758,0.00098381,0.00098381,0.001,0.5
1991-11-01,Utils_excess,0.0151,0.0059919,-0.00601789,0.0,0.001,0.5
1991-11-01,Other_excess,-0.058,0.0060671,-0.01510095,0.0,0.001,0.5
1991-12-01,NoDur_excess,0.1439,0.00687125,0.0011216,0.0011216,0.001,0.5
1991-12-01,Durbl_excess,0.0723,0.00822169,-0.01081868,0.0,0.001,0.5
1991-12-01,Manuf_excess,0.112,0.00698999,-0.01218565,0.0,0.001,0.5
1991-12-01,Enrgy_excess,0.0177,0.00748703,-0.01133853,0.0,0.001,0.5
1991-12-01,HiTec_excess,0.0891,0.00767291,-0.01469832,0.0,0.001,0.5
1991-12-01,Telcm_excess,0.0947,0.00571977,0.00287574,0.00287574,0.001,0.5
1991-12-01,Shops_excess,0.1266,0.00738241,-0.00026642,0.0,0.001,0.5
1991-12-01,Hlth_excess,0.1622,0.00830937,0.0006016,0.0006016,0.001,0.5
1991-12-01,Utils_excess,0.0463,0.00600359,-0.00499442,0.0,0.001,0.5
1991-12-01,Other_excess,0.1238,0.00598485,-0.0154073,0.0,0.001,0.5
1992-01-01,NoDur_excess,-0.0346,0.00704692,0.00774282,0.00774282,0.001,0.5
1992-01-01,Durbl_excess,0.1016,0.00830385,-0.0018265,0.0,0.001,0.5
1992-01-01,Manuf_excess,0.0197,0.00712462,-0.00438276,0.0,0.001,0.5
1992-01-01,Enrgy_excess,-0.0447,0.00750013,-0.00816323,0.0,0.001,0.5
1992-01-01,HiTec_excess,0.0609,0.00777731,-0.0100238,0.0,0.001,0.5
1992-01-01,Telcm_excess,-0.0322,0.00583385,0.00676969,0.00676969,0.001,0.5
1992-01-01,Shops_excess,-0.0006,0.00753526,0.00570597,0.00570597,0.001,0.5
1992-01-01,Hlth_excess,-0.0578,0.00850667,0.00355939,0.00355939,0.001,0.5
1992-01-01,Utils_excess,-0.0491,0.00605526,-0.00188624,0.0,0.001,0.5
1992-01-01,Other_excess,0.0165,0.0061359,-0.005784,0.0,0.001,0.5
1992-02-01,NoDur_excess,0.0077,0.0069936,-0.00185563,0.0,0.001,0.5
1992-02-01,Durbl_excess,0.1208,0.0084233,-0.01298,0.0,0.001,0.5
1992-02-01,Manuf_excess,0.0192,0.00714072,-0.01466097,0.0,0.001,0.5
1992-02-01,Enrgy_excess,-0.0082,0.00743329,-0.01530266,0.0,0.001,0.5
1992-02-01,HiTec_excess,0.0353,0.00784533,-0.01361005,0.0,0.001,0.5
1992-02-01,Telcm_excess,-0.0173,0.00578515,0.00085066,0.00085066,0.001,0.5
1992-02-01,Shops_excess,0.0236,0.00752484,-0.00205251,0.0,0.001,0.5
1992-02-01,Hlth_excess,-0.0302,0.00842177,0.00070948,0.00070948,0.001,0.5
1992-02-01,Utils_excess,-0.0152,0.00598464,-0.00884206,0.0,0.001,0.5
1992-02-01,Other_excess,0.0279,0.00614917,-0.01946716,0.0,0.001,0.5
1992-03-01,NoDur_excess,-0.0185,0.0069945,0.00069208,0.00069208,0.001,0.5
1992-03-01,Durbl_excess,0.0046,0.00856701,-0.00663966,0.0,0.001,0.5
1992-03-01,Manuf_excess,-0.015,0.00715614,-0.01151476,0.0,0.001,0.5
1992-03-01,Enrgy_excess,-0.0306,0.0074133,-0.01403143,0.0,0.001,0.5
1992-03-01,HiTec_excess,-0.0541,0.00788043,-0.01253455,0.0,0.001,0.5
1992-03-01,Telcm_excess,-0.0121,0.00575563,0.00268684,0.00268684,0.001,0.5
1992-03-01,Shops_excess,-0.017,0.0075454,0.00017325,0.00017325,0.001,0.5
1992-03-01,Hlth_excess,-0.0587,0.00837238,-0.00053348,0.0,0.001,0.5
1992-03-01,Utils_excess,-0.0087,0.00595754,-0.00735681,0.0,0.001,0.5
1992-03-01,Other_excess,-0.0253,0.00617698,-0.01406598,0.0,0.001,0.5
1992-04-01,NoDur_excess,0.0044,0.00696194,-0.00617519,0.0,0.001,0.5
1992-04-01,Durbl_excess,0.0763,0.00856194,-0.01449828,0.0,0.001,0.5
1992-04-01,Manuf_excess,0.0271,0.00712784,-0.01788592,0.0,0.001,0.5
1992-04-01,Enrgy_excess,0.0914,0.00736475,-0.01786568,0.0,0.001,0.5
1992-04-01,HiTec_excess,-0.0122,0.00780128,-0.0193763,0.0,0.001,0.5
1992-04-01,Telcm_excess,0.0678,0.00573282,-0.00056103,0.0,0.001,0.5
1992-04-01,Shops_excess,-0.0383,0.00751405,-0.00889297,0.0,0.001,0.5
1992-04-01,Hlth_excess,-0.0262,0.00828672,-0.00606888,0.0,0.001,0.5
1992-04-01,Utils_excess,0.0237,0.00593883,-0.01224869,0.0,0.001,0.5
1992-04-01,Other_excess,0.003,0.00613678,-0.02212328,0.0,0.001,0.5
1992-05-01,NoDur_excess,0.0103,0.00695867,-0.00177932,0.0,0.001,0.5
1992-05-01,Durbl_excess,-0.0221,0.00864834,-0.0055369,0.0,0.001,0.5
1992-05-01,Manuf_excess,-0.0089,0.00715332,-0.01270262,0.0,0.001,0.5
1992-05-01,Enrgy_excess,0.0287,0.00747194,-0.0137489,0.0,0.001,0.5
1992-05-01,HiTec_excess,-0.0018,0.00777577,-0.01495768,0.0,0.001,0.5
1992-05-01,Telcm_excess,-0.0289,0.00581199,0.00190124,0.00190124,0.001,0.5
1992-05-01,Shops_excess,-0.0004,0.00745561,-0.00467102,0.0,0.001,0.5
1992-05-01,Hlth_excess,0.0083,0.00824273,-0.00292456,0.0,0.001,0.5
1992-05-01,Utils_excess,0.0226,0.00596148,-0.0082819,0.0,0.001,0.5
1992-05-01,Other_excess,0.0119,0.00613278,-0.01698955,0.0,0.001,0.5
1992-06-01,NoDur_excess,-0.0313,0.00696293,0.00427681,0.00427681,0.001,0.5
1992-06-01,Durbl_excess,0.0186,0.00860917,0.0003145,0.0003145,0.001,0.5
1992-06-01,Manuf_excess,-0.0357,0.00713287,-0.00803561,0.0,0.001,0.5
1992-06-01,Enrgy_excess,-0.0382,0.00749898,-0.01092369,0.0,0.001,0.5
