date,asset_i,asset_j,covariance
1967-04-01,Shops_excess,Shops_excess,0.0043094989
1967-04-01,Shops_excess,Hlth_excess,0.0033556064
1967-04-01,Shops_excess,Utils_excess,0.003555809
1967-04-01,Shops_excess,Other_excess,0.0041577241
1967-04-01,Hlth_excess,NoDur_excess,0.0026731088
1967-04-01,Hlth_excess,Durbl_excess,0.0041995877
1967-04-01,Hlth_excess,Manuf_excess,0.0038967649
1967-04-01,Hlth_excess,Enrgy_excess,0.0029409504
1967-04-01,Hlth_excess,HiTec_excess,0.0041835009
1967-04-01,Hlth_excess,Telcm_excess,0.0019778097
1967-04-01,Hlth_excess,Shops_excess,0.0033556064
1967-04-01,Hlth_excess,Hlth_excess,0.0040888714
1967-04-01,Hlth_excess,Utils_excess,0.0031998104
1967-04-01,Hlth_excess,Other_excess,0.0037581366
1967-04-01,Utils_excess,NoDur_excess,0.0027457394
1967-04-01,Utils_excess,Durbl_excess,0.004574921
1967-04-01,Utils_excess,Manuf_excess,0.0041439122
1967-04-01,Utils_excess,Enrgy_excess,0.0031645798
1967-04-01,Utils_excess,HiTec_excess,0.0045932926
1967-04-01,Utils_excess,Telcm_excess,0.0024495101
1967-04-01,Utils_excess,Shops_excess,0.003555809
1967-04-01,Utils_excess,Hlth_excess,0.0031998104
1967-04-01,Utils_excess,Utils_excess,0.0048526109
1967-04-01,Utils_excess,Other_excess,0.0043048718
1967-04-01,Other_excess,NoDur_excess,0.0033310578
1967-04-01,Other_excess,Durbl_excess,0.0057142574
1967-04-01,Other_excess,Manuf_excess,0.0053594633
1967-04-01,Other_excess,Enrgy_excess,0.0040333203
1967-04-01,Other_excess,HiTec_excess,0.0054019578
1967-04-01,Other_excess,Telcm_excess,0.0026221954
1967-04-01,Other_excess,Shops_excess,0.0041577241
1967-04-01,Other_excess,Hlth_excess,0.0037581366
1967-04-01,Other_excess,Utils_excess,0.0043048718
1967-04-01,Other_excess,Other_excess,0.0058835892
1967-05-01,NoDur_excess,NoDur_excess,0.0024788068
1967-05-01,NoDur_excess,Durbl_excess,0.0037568762
1967-05-01,NoDur_excess,Manuf_excess,0.0033999344
1967-05-01,NoDur_excess,Enrgy_excess,0.0025302277
1967-05-01,NoDur_excess,HiTec_excess,0.0035448144
1967-05-01,NoDur_excess,Telcm_excess,0.0017080387
1967-05-01,NoDur_excess,Shops_excess,0.0029497227
1967-05-01,NoDur_excess,Hlth_excess,0.0026746586
1967-05-01,NoDur_excess,Utils_excess,0.0027459602
1967-05-01,NoDur_excess,Other_excess,0.0033319113
1967-05-01,Durbl_excess,NoDur_excess,0.0037568762
1967-05-01,Durbl_excess,Durbl_excess,0.0083636173
1967-05-01,Durbl_excess,Manuf_excess,0.0062415198
1967-05-01,Durbl_excess,Enrgy_excess,0.0045266624
1967-05-01,Durbl_excess,HiTec_excess,0.006280371
1967-05-01,Durbl_excess,Telcm_excess,0.0028391406
1967-05-01,Durbl_excess,Shops_excess,0.0050269605
1967-05-01,Durbl_excess,Hlth_excess,0.0042053351
1967-05-01,Durbl_excess,Utils_excess,0.0045762433
1967-05-01,Durbl_excess,Other_excess,0.0057163797
1967-05-01,Manuf_excess,NoDur_excess,0.0033999344
1967-05-01,Manuf_excess,Durbl_excess,0.0062415198
1967-05-01,Manuf_excess,Manuf_excess,0.0058171285
1967-05-01,Manuf_excess,Enrgy_excess,0.0042096248
1967-05-01,Manuf_excess,HiTec_excess,0.0057521102
1967-05-01,Manuf_excess,Telcm_excess,0.0026114678
1967-05-01,Manuf_excess,Shops_excess,0.0043568077
1967-05-01,Manuf_excess,Hlth_excess,0.0038985341
1967-05-01,Manuf_excess,Utils_excess,0.0041443815
1967-05-01,Manuf_excess,Other_excess,0.0053599874
1967-05-01,Enrgy_excess,NoDur_excess,0.0025302277
1967-05-01,Enrgy_excess,Durbl_excess,0.0045266624
1967-05-01,Enrgy_excess,Manuf_excess,0.0042096248
1967-05-01,Enrgy_excess,Enrgy_excess,0.0045512325
1967-05-01,Enrgy_excess,HiTec_excess,0.0041343562
1967-05-01,Enrgy_excess,Telcm_excess,0.0019266184
1967-05-01,Enrgy_excess,Shops_excess,0.003223061
1967-05-01,Enrgy_excess,Hlth_excess,0.0029432369
1967-05-01,Enrgy_excess,Utils_excess,0.0031655573
1967-05-01,Enrgy_excess,Other_excess,0.0040332293
1967-05-01,HiTec_excess,NoDur_excess,0.0035448144
1967-05-01,HiTec_excess,Durbl_excess,0.006280371
1967-05-01,HiTec_excess,Manuf_excess,0.0057521102
1967-05-01,HiTec_excess,Enrgy_excess,0.0041343562
1967-05-01,HiTec_excess,HiTec_excess,0.0065638249
1967-05-01,HiTec_excess,Telcm_excess,0.0027898906
1967-05-01,HiTec_excess,Shops_excess,0.0045683053
1967-05-01,HiTec_excess,Hlth_excess,0.0041864176
1967-05-01,HiTec_excess,Utils_excess,0.0045937626
1967-05-01,HiTec_excess,Other_excess,0.0054034512
1967-05-01,Telcm_excess,NoDur_excess,0.0017080387
1967-05-01,Telcm_excess,Durbl_excess,0.0028391406
1967-05-01,Telcm_excess,Manuf_excess,0.0026114678
1967-05-01,Telcm_excess,Enrgy_excess,0.0019266184
1967-05-01,Telcm_excess,HiTec_excess,0.0027898906
1967-05-01,Telcm_excess,Telcm_excess,0.0020274246
1967-05-01,Telcm_excess,Shops_excess,0.0021872293
1967-05-01,Telcm_excess,Hlth_excess,0.0019782528
1967-05-01,Telcm_excess,Utils_excess,0.002449812
1967-05-01,Telcm_excess,Other_excess,0.0026219449
1967-05-01,Shops_excess,NoDur_excess,0.0029497227
1967-05-01,Shops_excess,Durbl_excess,0.0050269605
