date,asset,model,cum_r2_os,r2_change,abs_change
1970-11-01,Utils_excess,elastic_net_restricted,-0.043798404874957564,-0.010090324869599154,0.010090324869599154
1970-09-01,Hlth_excess,ols_restricted,-0.013285690238020287,-0.010069120557443467,0.010069120557443467
1970-06-01,Telcm_excess,elastic_net_restricted,0.041262869360072174,0.010041098616965893,0.010041098616965893
1971-07-01,HiTec_excess,ols4_restricted,0.004590980915842313,0.01003330685067716,0.01003330685067716
1970-12-01,Telcm_excess,ols_restricted,0.05107632388006356,0.010017063141136484,0.010017063141136484
1970-02-01,Durbl_excess,random_forest,0.030578708848638003,-0.010011620833871193,0.010011620833871193
1970-05-01,Manuf_excess,elastic_net_restricted,0.06415550165804507,0.009992164953357308,0.009992164953357308
1975-01-01,Manuf_excess,ols4_restricted,0.034630664589675786,-0.00995241490672305,0.00995241490672305
1971-12-01,HiTec_excess,ols4_restricted,-0.003365649075351973,-0.009951160589654728,0.009951160589654728
1970-04-01,Other_excess,elastic_net_restricted,-0.0034914984476213107,0.009869517122315763,0.009869517122315763
1970-05-01,Shops_excess,random_forest,0.009228249060498017,0.009817159160105726,0.009817159160105726
1970-11-01,Utils_excess,ols_restricted,-0.04767645778913465,-0.009775557723939343,0.009775557723939343
1972-08-01,Enrgy_excess,random_forest,0.020853562974830986,-0.009712211059456188,0.009712211059456188
1970-09-01,HiTec_excess,elastic_net_restricted,-0.03142420130139323,-0.00968941060752404,0.00968941060752404
1975-02-01,Hlth_excess,ols_restricted,-0.02401038146600687,0.009681137601571299,0.009681137601571299
1970-08-01,Durbl_excess,ols4_restricted,0.02647899068154147,-0.009630496771382613,0.009630496771382613
1970-06-01,Other_excess,random_forest,0.03536593143825817,0.009583581198591373,0.009583581198591373
1970-02-01,Durbl_excess,ols4_restricted,0.03183503377604213,-0.009479955740221424,0.009479955740221424
1971-12-01,Enrgy_excess,ols4_restricted,0.0099879303512731,-0.009467659516136484,0.009467659516136484
1970-02-01,Manuf_excess,elastic_net_restricted,0.037732522654792766,-0.00941313521447884,0.00941313521447884
1970-04-01,Manuf_excess,random_forest,0.03433410373787038,0.009399404607280504,0.009399404607280504
1970-02-01,Manuf_excess,ols_restricted,0.035532293282321326,-0.009376604566937452,0.009376604566937452
1970-02-01,Durbl_excess,elastic_net_restricted,0.024445803300621627,-0.00937602858431208,0.00937602858431208
1970-12-01,Telcm_excess,ols4_restricted,0.043512873584685696,-0.009337530452514176,0.009337530452514176
1970-12-01,Other_excess,random_forest,0.00024010245491346005,-0.009250574914959175,0.009250574914959175
1970-02-01,Telcm_excess,elastic_net_restricted,0.006351943843548091,-0.009243207532239506,0.009243207532239506
1970-05-01,Other_excess,random_forest,0.025782350239666796,0.009233052024520516,0.009233052024520516
1970-02-01,Manuf_excess,ols4_restricted,0.02539823797591101,-0.009208347744628531,0.009208347744628531
1971-05-01,HiTec_excess,elastic_net_restricted,-0.03976600220966331,0.009199867335338618,0.009199867335338618
1970-02-01,Other_excess,ols4_restricted,-0.013034472660430563,-0.009181688703907342,0.009181688703907342
1970-02-01,Durbl_excess,ols_restricted,0.010022870421940389,-0.009173174660762284,0.009173174660762284
1970-05-01,Durbl_excess,elastic_net_restricted,0.0392599039231718,0.009136567796408146,0.009136567796408146
1970-04-01,Utils_excess,ols4_restricted,0.08042841684166413,0.0091335519510366,0.0091335519510366
1970-11-01,Durbl_excess,elastic_net_restricted,0.007458882551935719,-0.009121874541078046,0.009121874541078046
1970-07-01,Shops_excess,ridge_restricted,-0.01280011581806817,-0.0091198689555263,0.0091198689555263
1970-11-01,Durbl_excess,ols_restricted,0.00449996844028,-0.009061507171446048,0.009061507171446048
1976-01-01,Manuf_excess,ols4_restricted,0.014380128467482267,-0.009058470490454495,0.009058470490454495
1971-05-01,Utils_excess,random_forest,-0.03617650457340904,0.00900598769301264,0.00900598769301264
1971-01-01,Manuf_excess,random_forest,0.005797666206370344,-0.008955223590321637,0.008955223590321637
1970-01-01,Manuf_excess,ols_restricted,0.04490889784925878,0.008930578562344804,0.008930578562344804
1971-12-01,Manuf_excess,ols_restricted,0.020192776228383447,-0.008905054586507366,0.008905054586507366
