date,asset,realized,historical_mean,ridge_restricted,ols4_restricted,random_forest,elastic_net_restricted,ols_restricted
1996-11-01,Manuf_excess,0.0567,0.00732446,0.00260207,0.0,0.00406124,0.00293019,0.01188708
1996-11-01,NoDur_excess,0.0475,0.0069457,0.00389798,0.00097283,0.00617824,0.00553309,0.0103016
1996-11-01,Other_excess,0.0704,0.00649654,0.00082018,0.0,0.00392905,0.00672761,0.01525696
1996-11-01,Shops_excess,0.027,0.0073284,0.00228457,0.0,0.00037147,0.00340283,0.00756676
1996-11-01,Telcm_excess,0.0508,0.0058827,0.00587941,0.00492062,0.0021796,0.00795541,0.01482242
1996-11-01,Utils_excess,0.0219,0.0059037,0.00353388,0.0,0.00197676,0.00594563,0.01462967
1996-12-01,Durbl_excess,-0.0272,0.00856472,0.0,0.0,0.0039868,0.00014995,0.00963324
1996-12-01,Enrgy_excess,0.0033,0.00759404,5.905e-05,0.0,0.00642125,0.00152474,0.00920338
1996-12-01,HiTec_excess,-0.032,0.008382,0.00364118,0.0,0.00505008,0.00772744,0.0172037
1996-12-01,Hlth_excess,-0.0308,0.00828915,0.00612703,0.00197065,0.00458167,0.0048562,0.01061727
1996-12-01,Manuf_excess,-0.0082,0.00738331,0.00252826,0.0,0.00444336,0.00373863,0.01360213
1996-12-01,NoDur_excess,0.0004,0.00699404,0.00324903,0.00018072,0.00587899,0.0039769,0.00917325
1996-12-01,Other_excess,-0.0227,0.00657271,0.0002208,0.0,0.00591737,0.00654741,0.01575745
1996-12-01,Shops_excess,-0.0389,0.00735185,0.00112751,0.0,0.00192469,0.00071244,0.00512522
1996-12-01,Telcm_excess,0.0244,0.00593623,0.00593237,0.0048359,0.00405422,0.00692389,0.01451998
1996-12-01,Utils_excess,-0.0033,0.00592277,0.00316402,0.0,0.0025825,0.00380207,0.013285
1997-01-01,Durbl_excess,0.0254,0.00852214,0.0,0.0,0.00500706,0.0,0.00223122
1997-01-01,Enrgy_excess,0.039,0.00758893,0.0,0.0,0.00627784,0.0,0.00591717
1997-01-01,HiTec_excess,0.0885,0.00833393,0.00311929,0.0,0.00488123,0.00418369,0.01286697
1997-01-01,Hlth_excess,0.0912,0.00824262,0.00602025,0.0020876,0.0036564,0.00349465,0.00786233
1997-01-01,Manuf_excess,0.0373,0.00736476,0.00117196,0.0,0.0044252,0.0,0.00698211
1997-01-01,NoDur_excess,0.053,0.00698619,0.00090463,0.00125901,0.00041187,0.0,0.00230958
1997-01-01,Other_excess,0.0555,0.00653786,0.0,0.0,0.00204213,0.0,0.00522361
1997-01-01,Shops_excess,-0.0035,0.00729679,0.0,0.0,-0.00137911,0.0,0.0
1997-01-01,Telcm_excess,0.0184,0.00595821,0.00595035,0.00559254,0.00229615,0.00178395,0.00897218
1997-01-01,Utils_excess,0.0047,0.00591179,0.00242573,0.0,-0.00212133,0.0,0.00819085
1997-02-01,Durbl_excess,0.0016,0.00854221,0.0,0.0,0.00454266,0.0,0.00340001
1997-02-01,Enrgy_excess,-0.0613,0.00762628,0.0,0.0,0.00616867,0.0,0.00664427
1997-02-01,HiTec_excess,-0.0781,0.00842925,0.002918,0.0,0.00646372,0.00485857,0.01391647
1997-02-01,Hlth_excess,0.0054,0.00834126,0.00596489,0.00241528,0.00635823,0.00285199,0.00832252
1997-02-01,Manuf_excess,0.0028,0.00740036,0.0011269,0.0,0.00528284,0.0,0.00824611
1997-02-01,NoDur_excess,0.0376,0.0070409,0.00131917,0.00137091,0.00675813,0.0,0.00438044
1997-02-01,Other_excess,0.0218,0.00659608,0.0,0.0,0.00556756,0.0,0.0087301
1997-02-01,Shops_excess,0.0277,0.00728395,0.0,0.0,0.00038666,0.0,0.0
1997-02-01,Telcm_excess,0.0218,0.00597301,0.00596607,0.0057341,0.00433487,0.00322785,0.01088299
1997-02-01,Utils_excess,-0.0096,0.00591034,0.00228558,0.0,5.193e-05,0.0,0.00878167
1997-03-01,Durbl_excess,-0.0375,0.00853397,0.0,0.0,0.00478382,0.0,0.00489919
1997-03-01,Enrgy_excess,0.048,0.00754442,0.0,0.0,0.00564115,0.0,0.00659974
1997-03-01,HiTec_excess,-0.0609,0.00832648,0.00276821,0.0,0.0042628,0.00403352,0.01288883
1997-03-01,Hlth_excess,-0.0791,0.00833777,0.00601171,0.0024137,0.0072823,0.00324131,0.00872233
1997-03-01,Manuf_excess,-0.0407,0.00739489,0.00147065,0.0,0.00501599,0.0,0.00934822
1997-03-01,NoDur_excess,-0.0567,0.0070772,0.00200669,0.00172753,0.00802144,0.00049825,0.00602767
1997-03-01,Other_excess,-0.0625,0.00661413,0.0,0.0,0.00656181,0.00167826,0.0105113
1997-03-01,Shops_excess,-0.0188,0.00730819,0.0,0.0,0.00371842,0.0,0.0
1997-03-01,Telcm_excess,-0.0826,0.00599181,0.00598592,0.00590396,0.00422605,0.0039833,0.01173726
1997-03-01,Utils_excess,-0.0322,0.00589192,0.00238847,0.0,0.00023604,0.00028944,0.0092845
1997-04-01,Durbl_excess,0.0338,0.00847936,0.0,0.0,0.00294168,0.0,0.0
1997-04-01,Enrgy_excess,-0.004,0.00759241,0.0,0.0,0.00575762,0.0,0.00587172
1997-04-01,HiTec_excess,0.0725,0.00824437,0.00232158,0.0,0.00416638,0.0,0.00734554
1997-04-01,Hlth_excess,0.0564,0.00823405,0.0057372,0.00201298,0.00801172,0.00114342,0.00449909
1997-04-01,Manuf_excess,0.0494,0.00733784,0.00098769,0.0,0.00569598,0.0,0.00451969
1997-04-01,NoDur_excess,0.0488,0.00700154,0.00039384,0.00191201,0.00372366,0.0,0.0
1997-04-01,Other_excess,0.0467,0.00653215,0.0,0.0,0.0038843,0.0,0.00286763
1997-04-01,Shops_excess,0.0168,0.00727722,0.0,0.0,0.0035569,0.0,0.0
1997-04-01,Telcm_excess,0.0206,0.00588671,0.005878,0.00533462,0.00029812,0.0006042,0.00607534
1997-04-01,Utils_excess,-0.0182,0.00584674,0.00183859,0.0,-0.00258726,0.0,0.00385572
1997-05-01,Durbl_excess,0.0581,0.00850936,0.0,0.0,0.00321026,0.00119906,0.01058744
1997-05-01,Enrgy_excess,0.0683,0.00757867,0.00053152,0.0,0.00542342,0.00281328,0.0111972
1997-05-01,HiTec_excess,0.0969,0.0083205,0.00342685,0.0,0.00175345,0.00660287,0.01530263
1997-05-01,Hlth_excess,0.0652,0.00829111,0.00621561,0.00198011,0.0008113,0.00528229,0.01088632
1997-05-01,Manuf_excess,0.0733,0.00738768,0.00280103,0.0,0.00363144,0.00457083,0.01425757
1997-05-01,NoDur_excess,0.0544,0.00705107,0.00373228,0.00144687,0.0024809,0.00437327,0.00988152
1997-05-01,Other_excess,0.0554,0.00657974,0.00029079,0.0,0.00677745,0.00669515,0.01536814
1997-05-01,Shops_excess,0.0554,0.00728851,0.00110335,0.0,-0.00075028,0.0,0.0035806
1997-05-01,Telcm_excess,0.0607,0.00590415,0.00589984,0.00512641,0.00298356,0.0055077,0.012221
1997-05-01,Utils_excess,0.0314,0.00581825,0.00279518,0.0,-0.0005609,0.00251305,0.01146754
1997-06-01,Durbl_excess,0.0298,0.00856805,0.0,0.0,0.00641785,0.00421575,0.01464357
1997-06-01,Enrgy_excess,0.0091,0.00765053,0.00049853,0.0,0.0072271,0.00392003,0.01304374
1997-06-01,HiTec_excess,0.0106,0.00842533,0.00420857,0.0,0.00570968,0.01142561,0.02130722
1997-06-01,Hlth_excess,0.085,0.00835846,0.00676339,0.00232105,0.00763149,0.00895838,0.01612274
1997-06-01,Manuf_excess,0.0483,0.00746568,0.00295986,0.0,0.00534468,0.00688034,0.01762366
1997-06-01,NoDur_excess,0.0321,0.0071071,0.00486936,0.00174679,0.0076556,0.00708072,0.01396607
1997-06-01,Other_excess,0.0483,0.00663751,0.00065486,0.0,0.0085569,0.0089705,0.01877096
1997-06-01,Shops_excess,0.0473,0.00734544,0.00308911,0.0,0.00659709,0.00444031,0.00967189
1997-06-01,Telcm_excess,0.0309,0.00596899,0.0059654,0.00576492,0.00509657,0.00651108,0.01472151
1997-06-01,Utils_excess,0.0277,0.00584852,0.00301111,0.0,-0.00027077,0.00413505,0.01409388
1997-07-01,Durbl_excess,0.0703,0.00859314,0.0,0.0,0.00676417,0.00451865,0.01502919
1997-07-01,Enrgy_excess,0.07,0.00765225,0.00080029,0.0,0.00711393,0.00461981,0.01382087
1997-07-01,HiTec_excess,0.1554,0.0084279,0.00390149,0.0,0.00666515,0.01035189,0.02033873
1997-07-01,Hlth_excess,0.0167,0.00844905,0.0068087,0.00301026,0.01251905,0.00849577,0.01621979
1997-07-01,Manuf_excess,0.0675,0.00751395,0.00318388,0.0,0.00587434,0.00808085,0.01896092
1997-07-01,NoDur_excess,0.0291,0.00713664,0.00483271,0.00174446,0.00866076,0.00686021,0.013987
1997-07-01,Other_excess,0.088,0.00668676,0.00126206,0.0,0.00939463,0.01061797,0.02049283
1997-07-01,Shops_excess,0.0737,0.00739267,0.00305252,0.0,0.00730565,0.00443732,0.01010764
1997-07-01,Telcm_excess,0.0182,0.00599846,0.00599556,0.00601414,0.00544178,0.00698192,0.01548026
1997-07-01,Utils_excess,0.024,0.00587435,0.00288857,0.0,0.00109845,0.00351019,0.01361846
1997-08-01,Durbl_excess,0.0082,0.008666,0.00150835,0.0,0.00740218,0.01098743,0.02289
1997-08-01,Enrgy_excess,-0.0012,0.00772586,0.00208156,0.0,0.00776172,0.00758356,0.01838851
1997-08-01,HiTec_excess,-0.018,0.00860142,0.0047988,0.0,0.00773529,0.01654684,0.02825272
1997-08-01,Hlth_excess,-0.0651,0.0084588,0.00683491,0.0025045,0.00487906,0.01007948,0.01963756
1997-08-01,Manuf_excess,-0.0582,0.00758477,0.00419188,0.0,0.00714097,0.01380571,0.02638909
1997-08-01,NoDur_excess,-0.0682,0.00716257,0.0065299,0.00032734,0.00749515,0.01181799,0.02041308
1997-08-01,Other_excess,-0.0513,0.00678276,0.00432625,0.0,0.00991234,0.01951232,0.03078977
1997-08-01,Shops_excess,-0.0293,0.00747096,0.00481051,0.0,0.00814054,0.01103012,0.01864885
1997-08-01,Telcm_excess,-0.0282,0.00601287,0.00601257,0.00532708,0.0052577,0.01067104,0.02032954
1997-08-01,Utils_excess,-0.0157,0.00589575,0.00358417,0.0,0.00217388,0.00807281,0.01974559
1997-09-01,Durbl_excess,0.0475,0.00866545,0.0,0.0,0.00196857,0.0,0.00297096
1997-09-01,Enrgy_excess,0.0581,0.00771533,0.0,0.0,0.00474484,0.0013718,0.00922205
1997-09-01,HiTec_excess,0.0299,0.00857005,0.0029586,0.00018765,0.00641013,0.00526804,0.01375148
1997-09-01,Hlth_excess,0.0617,0.00837205,0.00614837,0.00203234,0.00757804,0.00430116,0.00979014
1997-09-01,Manuf_excess,0.0295,0.00750719,0.00119227,0.0,0.00411426,0.00040917,0.00985771
1997-09-01,NoDur_excess,0.051,0.0070737,0.0007827,0.00038834,0.00040919,0.0,0.00292985
1997-09-01,Other_excess,0.0756,0.00671427,0.0,0.0,0.00395374,0.0,0.00774449
1997-09-01,Shops_excess,0.0486,0.00742759,0.0,0.0,0.00217398,0.0,0.0
1997-09-01,Telcm_excess,0.0921,0.00597252,0.00596353,0.00521152,0.00193774,0.00077574,0.00727346
1997-09-01,Utils_excess,0.0418,0.00587028,0.00157502,0.0,-0.00082095,0.0,0.00450428
1997-10-01,Durbl_excess,-0.0379,0.00871119,0.0,0.0,0.0046586,0.00373622,0.01384417
1997-10-01,Enrgy_excess,-0.0244,0.00777468,0.00100837,0.0,0.00759444,0.00562492,0.01499849
1997-10-01,HiTec_excess,-0.087,0.00859517,0.00367894,0.0003165,0.00763612,0.009633,0.01917565
1997-10-01,Hlth_excess,-0.0033,0.00843486,0.00619022,0.00245248,0.00199152,0.0046311,0.01205743
1997-10-01,Manuf_excess,-0.0626,0.0075331,0.00273075,0.0,0.00513301,0.00670448,0.01725087
1997-10-01,NoDur_excess,-0.0357,0.00712544,0.00314229,0.00039143,0.00238051,0.0037694,0.01017034
1997-10-01,Other_excess,-0.0322,0.00679541,0.00063698,0.0,0.00906676,0.01025117,0.01955199
1997-10-01,Shops_excess,-0.0239,0.00747609,0.00126109,0.0,0.00589489,0.00103908,0.00692882
1997-10-01,Telcm_excess,0.0246,0.00607397,0.00607041,0.00609258,0.00610863,0.00581296,0.0142006
1997-10-01,Utils_excess,0.0047,0.0059126,0.00251338,0.0,0.00178664,0.00137293,0.01116994
1997-11-01,Durbl_excess,-0.0181,0.00865635,0.0,0.0,0.00211937,0.00086817,0.01036729
1997-11-01,Enrgy_excess,-0.0387,0.00773682,0.00122005,0.0,0.0044802,0.00548384,0.01545772
1997-11-01,HiTec_excess,0.0105,0.00848271,0.00276798,0.0,-0.00016782,0.00380866,0.0115832
1997-11-01,Hlth_excess,0.0238,0.00842106,0.00597939,0.00246893,0.00169133,0.00290021,0.00926524
1997-11-01,Manuf_excess,0.0383,0.00745059,0.00276077,0.0,0.00338848,0.00453627,0.0146793
1997-11-01,NoDur_excess,0.0607,0.00707506,0.00163462,0.0,-0.00277593,0.00095823,0.00534932
1997-11-01,Other_excess,0.0254,0.00674953,0.0,0.0,0.0028437,0.00685404,0.01439881
1997-11-01,Shops_excess,0.0492,0.00743918,0.0,0.0,0.00065411,0.0,0.0
1997-11-01,Telcm_excess,0.1029,0.00609576,0.00609033,0.00591417,0.00437792,0.00235466,0.00932075
1997-11-01,Utils_excess,0.0679,0.00591118,0.00242226,0.0,0.00099584,0.0,0.00946902
1997-12-01,Durbl_excess,0.0315,0.00862491,0.0,0.0,0.00501599,0.00081563,0.01025531
1997-12-01,Enrgy_excess,-0.0194,0.00768226,0.0,0.0,0.00749313,0.00318418,0.01195919
1997-12-01,HiTec_excess,-0.047,0.00848508,0.00334682,0.0,0.00555052,0.0082878,0.01746149
1997-12-01,Hlth_excess,0.0304,0.00843913,0.00643301,0.00230799,0.00361587,0.00666555,0.01412066
1997-12-01,Manuf_excess,-0.0076,0.00748684,0.00218163,0.0,0.00462653,0.0051685,0.01532073
1997-12-01,NoDur_excess,0.0329,0.00713807,0.00290987,0.0,0.0030067,0.00380816,0.00997414
1997-12-01,Other_excess,0.0471,0.00677145,0.0,0.0,0.00844757,0.00759304,0.01639642
1997-12-01,Shops_excess,-0.0063,0.00748825,0.0010343,0.0,0.00438294,0.00106201,0.00683043
1997-12-01,Telcm_excess,0.0368,0.00620952,0.00620629,0.0067513,0.01051844,0.00622869,0.01477891
1997-12-01,Utils_excess,0.0753,0.00598402,0.00283931,0.0,0.003198,0.0021302,0.01193921
1998-01-01,Durbl_excess,0.0006,0.00865176,0.0,0.0,0.00486052,0.00294982,0.01259106
1998-01-01,Enrgy_excess,-0.0609,0.00765047,0.0,0.0,0.00755576,0.00282801,0.01162497
1998-01-01,HiTec_excess,0.0482,0.00841995,0.00337176,0.0,0.00568624,0.00899615,0.01843644
1998-01-01,Hlth_excess,0.0523,0.00846491,0.00667634,0.00255857,0.00227203,0.00848267,0.01645791
1998-01-01,Manuf_excess,0.0026,0.00746913,0.00224668,0.0,0.00465183,0.00594953,0.01628942
1998-01-01,NoDur_excess,-0.0316,0.00716831,0.00378961,0.0,0.00609488,0.00598171,0.0127296
1998-01-01,Other_excess,-0.0239,0.00681878,0.00010812,0.0,0.00822105,0.0099811,0.0190722
1998-01-01,Shops_excess,0.0047,0.00747207,0.0019511,0.0,0.00456601,0.00403018,0.01005258
1998-01-01,Telcm_excess,0.0466,0.00624542,0.00624325,0.00701446,0.01102463,0.00782302,0.01658302
1998-01-01,Utils_excess,-0.0481,0.00606538,0.00343876,0.0,0.0045797,0.00488538,0.01520153
1998-02-01,Durbl_excess,0.119,0.00864232,0.0,0.0,0.00365327,0.0,0.00871274
1998-02-01,Enrgy_excess,0.064,0.00757011,0.0,0.0,0.00604609,0.00169485,0.00963114
1998-02-01,HiTec_excess,0.0995,0.00846659,0.0029137,0.0,0.00613827,0.00608114,0.01495217
1998-02-01,Hlth_excess,0.0514,0.0085163,0.00645378,0.00326771,0.00389403,0.00595048,0.0133128
1998-02-01,Manuf_excess,0.067,0.00746342,0.00199903,0.0,0.00465984,0.00437602,0.01409257
1998-02-01,NoDur_excess,0.0457,0.00712286,0.00234746,0.0,0.00171954,0.00266672,0.0083549
1998-02-01,Other_excess,0.0781,0.00678277,0.0,0.0,0.00780481,0.00739963,0.0158472
1998-02-01,Shops_excess,0.0999,0.00746882,0.0005464,0.0,0.00489801,0.00035025,0.0057555
1998-02-01,Telcm_excess,0.0202,0.00629273,0.00629057,0.00760493,0.01229305,0.00744347,0.01568521
1998-02-01,Utils_excess,0.0225,0.00600188,0.00269895,0.0,0.00343018,0.00110665,0.01060435
1998-03-01,Durbl_excess,0.0579,0.00877155,0.0,0.0,0.00564907,0.0,0.00894622
1998-03-01,Enrgy_excess,0.0441,0.00763618,0.0,0.0,0.0064332,0.00096373,0.00890895
1998-03-01,HiTec_excess,0.0092,0.00857319,0.0030585,0.0,0.00905896,0.00765699,0.01726063
1998-03-01,Hlth_excess,0.0319,0.00856651,0.00670014,0.0037048,0.00272993,0.00764019,0.01551888
1998-03-01,Manuf_excess,0.0442,0.00753314,0.00136216,0.0,0.00571934,0.00356727,0.01363522
1998-03-01,NoDur_excess,0.0549,0.00716803,0.00222482,0.0,0.00546271,0.00250335,0.00894333
1998-03-01,Other_excess,0.0551,0.00686628,0.0,0.0,0.00744527,0.00657738,0.01556098
1998-03-01,Shops_excess,0.064,0.00757705,0.00148902,0.0,0.00605702,0.00202438,0.00885486
1998-03-01,Telcm_excess,0.097,0.00630902,0.00630556,0.00809005,0.01072274,0.00684315,0.01547376
1998-03-01,Utils_excess,0.0631,0.00602119,0.00235099,0.0,0.00218452,0.0,0.00971814
1998-04-01,Durbl_excess,0.0137,0.00882901,0.0,0.0,0.00681353,0.00208227,0.0120723
1998-04-01,Enrgy_excess,0.0331,0.00767883,0.0,0.0,0.00704953,0.00170143,0.01046126
1998-04-01,HiTec_excess,0.0475,0.00857392,0.00288832,0.0,0.00801306,0.00763315,0.01786535
1998-04-01,Hlth_excess,0.0148,0.0085938,0.00655971,0.00409234,0.00620529,0.00604797,0.01456016
1998-04-01,Manuf_excess,0.0079,0.00757602,0.0015447,0.0,0.00582789,0.00457617,0.0152084
1998-04-01,NoDur_excess,-0.0367,0.00722386,0.00228712,0.0004941,0.00771921,0.0020702,0.00959316
1998-04-01,Other_excess,0.0158,0.00692269,0.0,0.0,0.00866818,0.00831455,0.01799054
1998-04-01,Shops_excess,-0.0106,0.00764304,0.00132684,0.0,0.00979312,0.00120891,0.00931485
1998-04-01,Telcm_excess,-0.0364,0.00641509,0.00641363,0.00981309,0.01667541,0.00862738,0.01747688
1998-04-01,Utils_excess,-0.0292,0.00608795,0.0024626,0.0,0.00393402,0.0,0.010236
1998-05-01,Durbl_excess,0.0575,0.0088347,0.0,0.0,0.00824881,0.00293633,0.01288996
1998-05-01,Enrgy_excess,-0.0467,0.00770853,0.0,0.0,0.00731513,0.00207284,0.01087663
1998-05-01,HiTec_excess,-0.0744,0.00861939,0.00322523,0.00085162,0.00929201,0.00867455,0.01880986
1998-05-01,Hlth_excess,-0.029,0.00860105,0.00665508,0.00439419,0.00778412,0.00648472,0.01490831
1998-05-01,Manuf_excess,-0.0289,0.0075764,0.00171524,0.0,0.00626022,0.0048496,0.01541997
1998-05-01,NoDur_excess,0.007,0.00717255,0.00222237,0.00020381,0.00409259,0.0022238,0.00919376
1998-05-01,Other_excess,-0.0348,0.00693306,0.0,0.0,0.01041043,0.00878794,0.01836898
1998-05-01,Shops_excess,0.0172,0.00762173,0.0016236,0.0,0.01044545,0.00188634,0.00972613
1998-05-01,Telcm_excess,-0.0222,0.00636507,0.00636299,0.00931559,0.01225746,0.00787869,0.01667135
1998-05-01,Utils_excess,-0.0149,0.00604673,0.00236517,0.0,0.00253798,0.0,0.00988706
1998-06-01,Durbl_excess,0.0071,0.00889148,0.0,0.0,0.00722786,0.00475106,0.01413582
1998-06-01,Enrgy_excess,-0.0165,0.00764504,0.0,0.0,0.00694931,0.00122233,0.0093717
1998-06-01,HiTec_excess,0.0833,0.00852252,0.00299688,0.0,0.00803059,0.00746257,0.01710145
1998-06-01,Hlth_excess,0.0579,0.00855718,0.00647305,0.00381625,0.0058206,0.00572589,0.01372704
1998-06-01,Manuf_excess,-0.0115,0.00753384,0.00176934,0.0,0.0055261,0.00464271,0.01462776
1998-06-01,NoDur_excess,0.0373,0.00717235,0.0025911,0.0,0.00556232,0.00322862,0.00998248
1998-06-01,Other_excess,0.027,0.00688436,0.0,0.0,0.00799027,0.00897315,0.01812428
1998-06-01,Shops_excess,0.0485,0.00763291,0.00193035,0.0,0.0092985,0.00316071,0.01087506
1998-06-01,Telcm_excess,0.0252,0.00633174,0.00632995,0.0084291,0.01037844,0.00830645,0.01666577
1998-06-01,Utils_excess,0.0259,0.00602229,0.00257124,0.0,0.00420658,0.00098928,0.01043029
1998-07-01,Durbl_excess,-0.0144,0.00888939,0.0,0.0,0.00736068,0.00256302,0.01163481
1998-07-01,Enrgy_excess,-0.0689,0.0076169,0.0,0.0,0.00718522,0.00020007,0.00834763
1998-07-01,HiTec_excess,0.0012,0.00860967,0.00277056,0.00046727,0.00848315,0.0058987,0.01513181
1998-07-01,Hlth_excess,-0.0066,0.00861469,0.00624017,0.00451476,0.00715456,0.00318469,0.01098512
1998-07-01,Manuf_excess,-0.0616,0.00751166,0.00136743,0.0,0.00535586,0.0027382,0.01243166
1998-07-01,NoDur_excess,-0.0454,0.00720746,0.00129275,9.381e-05,0.00479055,0.0,0.00648176
1998-07-01,Other_excess,-0.0213,0.00690781,0.0,0.0,0.00710607,0.00663131,0.01528594
1998-07-01,Shops_excess,-0.0332,0.00768054,0.0,0.0,0.00744214,0.0,0.00535188
1998-07-01,Telcm_excess,0.0342,0.00635373,0.00635108,0.00863096,0.01095302,0.00675479,0.0143467
1998-07-01,Utils_excess,-0.0581,0.00604545,0.00215592,0.0,0.00389288,0.0,0.00716869
1998-08-01,Durbl_excess,-0.1939,0.00886228,0.0,0.0,0.00701981,0.0,0.00728062
1998-08-01,Enrgy_excess,-0.1082,0.00752782,0.0,0.0,0.00577381,0.0,0.00460972
1998-08-01,HiTec_excess,-0.1811,0.00860105,0.00251384,0.00064977,0.0087392,0.00420367,0.01274304
1998-08-01,Hlth_excess,-0.128,0.00859697,0.00622878,0.00440838,0.00786027,0.003028,0.01010488
1998-08-01,Manuf_excess,-0.1474,0.0074312,0.000375,0.0,0.00445087,0.0,0.0077944
1998-08-01,NoDur_excess,-0.1353,0.00714622,0.00010625,0.0,0.00160731,0.0,0.00320385
1998-08-01,Other_excess,-0.2186,0.00687497,0.0,0.0,0.00536122,0.00216735,0.01018339
1998-08-01,Shops_excess,-0.1463,0.00763295,0.0,0.0,0.00521294,0.0,0.00225755
1998-08-01,Telcm_excess,-0.1279,0.00638615,0.00638194,0.00908221,0.01038075,0.00527489,0.01235152
1998-08-01,Utils_excess,0.0153,0.00597078,0.00152906,0.0,0.00169071,0.0,0.00372094
1998-09-01,Durbl_excess,0.0034,0.00862651,0.0,0.0,-0.007438,0.0,0.0009679
1998-09-01,Enrgy_excess,0.1249,0.00739326,0.0,0.0,0.00121472,0.0,0.00528613
1998-09-01,HiTec_excess,0.1469,0.00838047,0.00158048,0.0,-0.00155009,0.0,0.00019625
1998-09-01,Hlth_excess,0.1163,0.00843814,0.00521926,0.00303215,-0.01384252,0.0,0.0
1998-09-01,Manuf_excess,0.002,0.00725116,0.00155876,0.0,-0.00094791,0.0,0.0045324
1998-09-01,NoDur_excess,0.008,0.00698058,0.0,0.0,-0.01374058,0.0,0.0
1998-09-01,Other_excess,0.0254,0.00661279,0.0,0.0,-0.00367505,0.0,0.00195593
1998-09-01,Shops_excess,0.0102,0.00745395,0.0,0.0,-0.00626857,0.0,0.0
1998-09-01,Telcm_excess,0.0981,0.00623,0.00622414,0.00621204,0.00269925,0.00079213,0.00481909
1998-09-01,Utils_excess,0.0771,0.00598163,0.00184072,0.0,0.00140272,0.0,0.00046235
1998-10-01,Durbl_excess,0.1031,0.00862044,4.105e-05,0.0,-4.098e-05,0.00674011,0.01647578
1998-10-01,Enrgy_excess,0.0084,0.00752973,0.0,0.0,0.00409282,0.0017994,0.01112224
1998-10-01,HiTec_excess,0.0589,0.00854135,0.00414715,0.00081596,0.0046632,0.01042797,0.01900746
1998-10-01,Hlth_excess,0.0351,0.00856341,0.00704078,0.00443287,0.00319083,0.00929609,0.01795637
1998-10-01,Manuf_excess,0.1095,0.00724506,0.00227096,0.0,0.0011391,0.00434883,0.01468428
1998-10-01,NoDur_excess,0.1067,0.00698177,0.00310763,0.0,-0.00503973,0.00702431,0.0117522
1998-10-01,Other_excess,0.0802,0.00663461,0.0,0.0,0.00396012,0.00977672,0.01776315
1998-10-01,Shops_excess,0.1037,0.00745714,0.00272189,0.0,-0.00089434,0.0077175,0.01309872
1998-10-01,Telcm_excess,0.0642,0.0063367,0.00633507,0.00767112,0.00704791,0.00852943,0.01590663
1998-10-01,Utils_excess,-0.0209,0.00606423,0.00410172,0.0,0.00437237,0.00797426,0.0188346
1998-11-01,Durbl_excess,0.0493,0.00873005,0.0,0.0,0.00273688,0.0,0.00704312
1998-11-01,Enrgy_excess,0.003,0.00753074,0.0,0.0,0.0024453,0.0,0.00656514
1998-11-01,HiTec_excess,0.1135,0.00859977,0.00284556,0.00331619,0.00445037,0.00377688,0.01242874
1998-11-01,Hlth_excess,0.0588,0.0085942,0.00638038,0.00537284,0.00528827,0.00244496,0.00942444
1998-11-01,Manuf_excess,0.0321,0.00736369,0.00094287,0.0,0.00279504,0.0,0.00813472
1998-11-01,NoDur_excess,0.061,0.00709745,0.0,0.0009436,0.00363275,0.0,0.00095187
1998-11-01,Other_excess,0.0574,0.00671995,0.0,0.0,0.00397734,0.0,0.00738584
1998-11-01,Shops_excess,0.0915,0.00756879,0.0,0.00196554,0.00428043,0.0,0.0
1998-11-01,Telcm_excess,0.0335,0.00640383,0.00639851,0.01012844,0.00850055,0.00343789,0.01105209
1998-11-01,Utils_excess,0.0102,0.00603295,0.00165321,0.0,0.00162167,0.0,0.00362708
1998-12-01,Durbl_excess,0.0336,0.00877706,0.00029581,0.0,0.0066492,0.01098765,0.02274174
1998-12-01,Enrgy_excess,-0.0162,0.00752549,0.0,0.0,0.00651657,0.0,0.00815126
1998-12-01,HiTec_excess,0.1477,0.00872132,0.00502115,0.00429,0.01165685,0.01717507,0.02969006
1998-12-01,Hlth_excess,0.0456,0.00865238,0.00747283,0.00598592,0.00693559,0.01177887,0.02241771
1998-12-01,Manuf_excess,0.0201,0.00739235,0.00195765,0.0,0.00559372,0.00632127,0.01873751
1998-12-01,NoDur_excess,-0.0005,0.00715991,0.00498251,0.00105843,0.0053128,0.00922794,0.01829847
1998-12-01,Other_excess,0.0301,0.00677868,0.00037893,0.0,0.0077744,0.0127499,0.02449807
1998-12-01,Shops_excess,0.0884,0.00766605,0.00638281,0.00244171,0.00796696,0.01366932,0.02462326
1998-12-01,Telcm_excess,0.1401,0.00643523,0.0064353,0.01048383,0.01083572,0.01172739,0.02251899
1998-12-01,Utils_excess,0.0248,0.00603778,0.00345923,0.0,0.0030792,0.00620364,0.01810893
1999-01-01,Durbl_excess,0.0455,0.00880579,0.0,0.0,0.00581693,0.00637035,0.01740207
1999-01-01,Enrgy_excess,-0.0532,0.00749803,0.0,0.0,0.00394892,0.0,0.007407
1999-01-01,HiTec_excess,0.1472,0.00888218,0.00492685,0.0072256,0.00961215,0.01544915,0.02693312
1999-01-01,Hlth_excess,-0.0007,0.00869514,0.00716007,0.00681009,0.01104962,0.00783099,0.01755516
1999-01-01,Manuf_excess,0.0024,0.00740706,0.00161895,7.862e-05,0.00429383,0.00364417,0.01531376
