date,model,cum_r2_os
1986-03-01,ridge_restricted,0.01473149739787245
1986-04-01,elastic_net_restricted,0.0036391399249389835
1986-04-01,ols4_restricted,0.010819641931607282
1986-04-01,ols_restricted,-0.004204411511053963
1986-04-01,random_forest,0.013317159884417385
1986-04-01,ridge_restricted,0.014620582942393368
1986-05-01,elastic_net_restricted,0.0038024089362616144
1986-05-01,ols4_restricted,0.010451040876608409
1986-05-01,ols_restricted,-0.004177983088396797
1986-05-01,random_forest,0.014206285574644938
1986-05-01,ridge_restricted,0.014581199585703464
1986-06-01,elastic_net_restricted,0.003898260068646864
1986-06-01,ols4_restricted,0.010507786724300805
1986-06-01,ols_restricted,-0.004282348796881452
1986-06-01,random_forest,0.014584419711929896
1986-06-01,ridge_restricted,0.014644008975827327
1986-07-01,elastic_net_restricted,0.004613886685572088
1986-07-01,ols4_restricted,0.011153219764239141
1986-07-01,ols_restricted,-0.0031001039191866477
1986-07-01,random_forest,0.013557760544387487
1986-07-01,ridge_restricted,0.014613136541116711
1986-08-01,elastic_net_restricted,0.004003832791739548
1986-08-01,ols4_restricted,0.010561664314935937
1986-08-01,ols_restricted,-0.0038624805738740942
1986-08-01,random_forest,0.014643943200821552
1986-08-01,ridge_restricted,0.014331665812628402
1986-09-01,elastic_net_restricted,0.004021220244366397
1986-09-01,ols4_restricted,0.010936069440283459
1986-09-01,ols_restricted,-0.0034394429482318746
1986-09-01,random_forest,0.012637031216948702
1986-09-01,ridge_restricted,0.014163072530324639
1986-10-01,elastic_net_restricted,0.003749830315825031
1986-10-01,ols4_restricted,0.010935412638942954
1986-10-01,ols_restricted,-0.003911563207842528
1986-10-01,random_forest,0.013082829684150232
1986-10-01,ridge_restricted,0.014072175679760834
1986-11-01,elastic_net_restricted,0.003647596902260031
1986-11-01,ols4_restricted,0.01090451141093297
1986-11-01,ols_restricted,-0.004037477516817778
1986-11-01,random_forest,0.013118137964077348
1986-11-01,ridge_restricted,0.014041601262859204
1986-12-01,elastic_net_restricted,0.0037059042940387975
1986-12-01,ols4_restricted,0.011010674560741295
1986-12-01,ols_restricted,-0.0038240409575257873
1986-12-01,random_forest,0.012669135966385048
1986-12-01,ridge_restricted,0.014043154255501044
1987-01-01,elastic_net_restricted,0.0029789965364252157
1987-01-01,ols4_restricted,0.010051989282912377
1987-01-01,ols_restricted,-0.004814552324835753
1987-01-01,random_forest,0.014465916650280231
1987-01-01,ridge_restricted,0.013503209468752487
1987-02-01,elastic_net_restricted,0.0025493765478674657
1987-02-01,ols4_restricted,0.009820478164131962
1987-02-01,ols_restricted,-0.005341756031975975
1987-02-01,random_forest,0.014162184945050615
1987-02-01,ridge_restricted,0.013361171481965816
1987-03-01,elastic_net_restricted,0.002268296843256723
1987-03-01,ols4_restricted,0.009588081603423315
1987-03-01,ols_restricted,-0.005637391169678452
1987-03-01,random_forest,0.01387041684095105
1987-03-01,ridge_restricted,0.013171751860872594
1987-04-01,elastic_net_restricted,0.002532366875349368
1987-04-01,ols4_restricted,0.009721844841675797
1987-04-01,ols_restricted,-0.005272664242241998
1987-04-01,random_forest,0.01408473748647856
1987-04-01,ridge_restricted,0.013214628439584708
1987-05-01,elastic_net_restricted,0.002523364758148816
1987-05-01,ols4_restricted,0.00980850093916833
1987-05-01,ols_restricted,-0.005275444022928066
1987-05-01,random_forest,0.014054490762120796
1987-05-01,ridge_restricted,0.01321044118388307
1987-06-01,elastic_net_restricted,0.0018480418042175818
1987-06-01,ols4_restricted,0.009691704506667675
1987-06-01,ols_restricted,-0.00607256190340808
1987-06-01,random_forest,0.013522363036909402
1987-06-01,ridge_restricted,0.012968961625530328
1987-07-01,elastic_net_restricted,0.0014884150162520426
1987-07-01,ols4_restricted,0.009654024582030208
1987-07-01,ols_restricted,-0.006573724211039045
1987-07-01,random_forest,0.01319118529947505
1987-07-01,ridge_restricted,0.012737394012229564
1987-08-01,elastic_net_restricted,0.0009340992890606414
1987-08-01,ols4_restricted,0.009500878656138422
1987-08-01,ols_restricted,-0.007196663844979312
1987-08-01,random_forest,0.012980378531011505
1987-08-01,ridge_restricted,0.012538834704050095
1987-09-01,elastic_net_restricted,0.0015369188129518597
1987-09-01,ols4_restricted,0.009706414369728744
1987-09-01,ols_restricted,-0.006511987623724768
1987-09-01,random_forest,0.01309738899813706
1987-09-01,ridge_restricted,0.012769817876043855
1987-10-01,elastic_net_restricted,0.005566400527138781
1987-10-01,ols4_restricted,0.009757414827610843
1987-10-01,ols_restricted,-0.0018841285820774601
1987-10-01,random_forest,0.015417884243034707
1987-10-01,ridge_restricted,0.013825435070645653
1987-11-01,elastic_net_restricted,0.004879465777927516
1987-11-01,ols4_restricted,0.01006438587821612
1987-11-01,ols_restricted,-0.003928638102505666
1987-11-01,random_forest,0.015152252025075063
1987-11-01,ridge_restricted,0.012952951352309672
1987-12-01,elastic_net_restricted,0.004102851572911914
1987-12-01,ols4_restricted,0.009895896630619894
1987-12-01,ols_restricted,-0.00493253351755798
1987-12-01,random_forest,0.015382416792847154
1987-12-01,ridge_restricted,0.01279520194313094
1988-01-01,elastic_net_restricted,0.0039182088652730315
1988-01-01,ols4_restricted,0.00975999611087779
1988-01-01,ols_restricted,-0.005301751127961063
1988-01-01,random_forest,0.015790258706005155
1988-01-01,ridge_restricted,0.01270047765041048
1988-02-01,elastic_net_restricted,0.0035155136824550513
1988-02-01,ols4_restricted,0.00950973873645421
1988-02-01,ols_restricted,-0.0057433006102005635
1988-02-01,random_forest,0.015535503287694385
1988-02-01,ridge_restricted,0.012618116257215584
1988-03-01,elastic_net_restricted,0.0036712035230643037
1988-03-01,ols4_restricted,0.009632860546590526
1988-03-01,ols_restricted,-0.005598824175223849
1988-03-01,random_forest,0.015052174035591859
1988-03-01,ridge_restricted,0.0126478465425218
1988-04-01,elastic_net_restricted,0.0036290603502955655
1988-04-01,ols4_restricted,0.009613753949761373
1988-04-01,ols_restricted,-0.0056308741783805735
1988-04-01,random_forest,0.014978873398909843
1988-04-01,ridge_restricted,0.012601409400776397
1988-05-01,elastic_net_restricted,0.003706859811511742
1988-05-01,ols4_restricted,0.009605911345780694
1988-05-01,ols_restricted,-0.005548066883484892
1988-05-01,random_forest,0.01501062470057114
1988-05-01,ridge_restricted,0.012649101703532773
1988-06-01,elastic_net_restricted,0.003084551083485676
1988-06-01,ols4_restricted,0.009336000491687202
1988-06-01,ols_restricted,-0.00617274016854733
1988-06-01,random_forest,0.015138275587418948
1988-06-01,ridge_restricted,0.012511413750281076
1988-07-01,elastic_net_restricted,0.0030162614797771157
1988-07-01,ols4_restricted,0.009471779521200107
1988-07-01,ols_restricted,-0.0063213519266900105
1988-07-01,random_forest,0.014857787311644943
1988-07-01,ridge_restricted,0.012510307523371188
1988-08-01,elastic_net_restricted,0.003601163263530083
1988-08-01,ols4_restricted,0.009738142317210197
1988-08-01,ols_restricted,-0.005737686509726924
1988-08-01,random_forest,0.014500353460251492
1988-08-01,ridge_restricted,0.012632293181064624
1988-09-01,elastic_net_restricted,0.003355239900558893
1988-09-01,ols4_restricted,0.009605500508431985
1988-09-01,ols_restricted,-0.005994635279836858
1988-09-01,random_forest,0.014839803158875208
1988-09-01,ridge_restricted,0.012591952118798122
1988-10-01,elastic_net_restricted,0.0034154773881440613
1988-10-01,ols4_restricted,0.009546189195139766
1988-10-01,ols_restricted,-0.005903600499120964
1988-10-01,random_forest,0.014943417438980122
1988-10-01,ridge_restricted,0.012582544808533113
1988-11-01,elastic_net_restricted,0.0034544732073650054
1988-11-01,ols4_restricted,0.00987522107747214
1988-11-01,ols_restricted,-0.005884469297866646
1988-11-01,random_forest,0.014674879535623752
1988-11-01,ridge_restricted,0.01262845500458537
1988-12-01,elastic_net_restricted,0.003308317993551091
1988-12-01,ols4_restricted,0.009755626885834834
1988-12-01,ols_restricted,-0.006041278569719799
1988-12-01,random_forest,0.014673172817355506
1988-12-01,ridge_restricted,0.012592971197161528
1989-01-01,elastic_net_restricted,0.00288439896494056
1989-01-01,ols4_restricted,0.008977253538413022
1989-01-01,ols_restricted,-0.0064208889611277135
1989-01-01,random_forest,0.015348605876535682
1989-01-01,ridge_restricted,0.012405043863615961
1989-02-01,elastic_net_restricted,0.0029360089068970916
1989-02-01,ols4_restricted,0.009393674232060256
1989-02-01,ols_restricted,-0.006451542314242009
1989-02-01,random_forest,0.014862330168623261
1989-02-01,ridge_restricted,0.012494247239662915
1989-03-01,elastic_net_restricted,0.002918515530290955
1989-03-01,ols4_restricted,0.009304973244975012
1989-03-01,ols_restricted,-0.006498008878224803
1989-03-01,random_forest,0.015051640920858644
1989-03-01,ridge_restricted,0.012483058627021149
1989-04-01,elastic_net_restricted,0.0027040850510073877
1989-04-01,ols4_restricted,0.00876640301545697
1989-04-01,ols_restricted,-0.006739216184838292
1989-04-01,random_forest,0.015378909314873845
1989-04-01,ridge_restricted,0.0123663820745332
1989-05-01,elastic_net_restricted,0.002846924600424361
1989-05-01,ols4_restricted,0.008358849788207856
1989-05-01,ols_restricted,-0.006547499574956506
1989-05-01,random_forest,0.015698355415434906
1989-05-01,ridge_restricted,0.012298309071939883
1989-06-01,elastic_net_restricted,0.002798248911183754
1989-06-01,ols4_restricted,0.008605266410216783
1989-06-01,ols_restricted,-0.006649245933277004
1989-06-01,random_forest,0.015240694090576924
1989-06-01,ridge_restricted,0.012351792341912327
1989-07-01,elastic_net_restricted,0.0034727756860867707
1989-07-01,ols4_restricted,0.0075573292248912296
1989-07-01,ols_restricted,-0.0055905752749198625
1989-07-01,random_forest,0.016312019944361867
1989-07-01,ridge_restricted,0.012189956583654982
1989-08-01,elastic_net_restricted,0.0032804852978201905
1989-08-01,ols4_restricted,0.007403891831796938
1989-08-01,ols_restricted,-0.00581483025669507
1989-08-01,random_forest,0.016112969013856317
1989-08-01,ridge_restricted,0.012108894794138625
1989-09-01,elastic_net_restricted,0.00350140324246524
1989-09-01,ols4_restricted,0.0076628974295290695
1989-09-01,ols_restricted,-0.005556678874268239
1989-09-01,random_forest,0.01598060895667138
1989-09-01,ridge_restricted,0.012227068282995435
1989-10-01,elastic_net_restricted,0.003700659076446311
1989-10-01,ols4_restricted,0.008175126235740227
1989-10-01,ols_restricted,-0.005294531742095976
1989-10-01,random_forest,0.015146008819439772
1989-10-01,ridge_restricted,0.012379832784531131
1989-11-01,elastic_net_restricted,0.0037684589680216816
1989-11-01,ols4_restricted,0.008092703424338954
1989-11-01,ols_restricted,-0.005237860237083491
1989-11-01,random_forest,0.015266648686870166
1989-11-01,ridge_restricted,0.01238561524449574
1989-12-01,elastic_net_restricted,0.003897447836492618
1989-12-01,ols4_restricted,0.007989752241379822
1989-12-01,ols_restricted,-0.005110057538288892
1989-12-01,random_forest,0.01540984601805422
1989-12-01,ridge_restricted,0.012384547145226155
1990-01-01,elastic_net_restricted,0.004265978056478092
1990-01-01,ols4_restricted,0.008934238170391373
1990-01-01,ols_restricted,-0.004560086613863201
1990-01-01,random_forest,0.014632600248875537
1990-01-01,ridge_restricted,0.01268235290866856
1990-02-01,elastic_net_restricted,0.0041533259818130165
1990-02-01,ols4_restricted,0.008776082404084173
1990-02-01,ols_restricted,-0.004654746879531113
1990-02-01,random_forest,0.014268642894381001
1990-02-01,ridge_restricted,0.012568091993154984
1990-03-01,elastic_net_restricted,0.003959998768469808
1990-03-01,ols4_restricted,0.00858044901883247
1990-03-01,ols_restricted,-0.004921095430351574
1990-03-01,random_forest,0.014216003631258101
1990-03-01,ridge_restricted,0.012481743345342966
1990-04-01,elastic_net_restricted,0.0045036533917859
1990-04-01,ols4_restricted,0.00908414277193056
1990-04-01,ols_restricted,-0.004233691588892874
1990-04-01,random_forest,0.014455181710737508
1990-04-01,ridge_restricted,0.012709435202353148
1990-05-01,elastic_net_restricted,0.003280852234239973
1990-05-01,ols4_restricted,0.008090016508552466
1990-05-01,ols_restricted,-0.005650715324137512
1990-05-01,random_forest,0.01419066264345924
1990-05-01,ridge_restricted,0.01219531394733998
1990-06-01,elastic_net_restricted,0.0033348855597215787
1990-06-01,ols4_restricted,0.00825051618719994
1990-06-01,ols_restricted,-0.005525904761157585
1990-06-01,random_forest,0.014247650954072256
1990-06-01,ridge_restricted,0.012267017811569081
1990-07-01,elastic_net_restricted,0.003467456186824447
1990-07-01,ols4_restricted,0.008480863048099307
1990-07-01,ols_restricted,-0.005254070940273292
1990-07-01,random_forest,0.014476241672590272
1990-07-01,ridge_restricted,0.012370631573519997
1990-08-01,elastic_net_restricted,0.004710448724383698
1990-08-01,ols4_restricted,0.009628520554760444
1990-08-01,ols_restricted,-0.003496746038996068
1990-08-01,random_forest,0.014788493635243339
1990-08-01,ridge_restricted,0.012859292523913823
1990-09-01,elastic_net_restricted,0.005603433464658347
1990-09-01,ols4_restricted,0.010184273714776215
1990-09-01,ols_restricted,-0.0025475141579655914
1990-09-01,random_forest,0.016092833560643414
1990-09-01,ridge_restricted,0.013284659396634257
1990-10-01,elastic_net_restricted,0.005843149862240504
1990-10-01,ols4_restricted,0.01036791652603164
1990-10-01,ols_restricted,-0.0023401126165460084
1990-10-01,random_forest,0.01644459865742841
1990-10-01,ridge_restricted,0.0133773757996265
1990-11-01,elastic_net_restricted,0.0050467684898189095
1990-11-01,ols4_restricted,0.009976900997812154
1990-11-01,ols_restricted,-0.0032148888166211196
1990-11-01,random_forest,0.015389913044084092
1990-11-01,ridge_restricted,0.013129466708435067
1990-12-01,elastic_net_restricted,0.004962725980414018
1990-12-01,ols4_restricted,0.009890752531280267
1990-12-01,ols_restricted,-0.003344923995606708
1990-12-01,random_forest,0.015383492446555768
1990-12-01,ridge_restricted,0.013100460324683639
1991-01-01,elastic_net_restricted,0.004570450491333045
1991-01-01,ols4_restricted,0.009538653565289112
1991-01-01,ols_restricted,-0.0037570917434707417
1991-01-01,random_forest,0.015433662791644532
1991-01-01,ridge_restricted,0.012950612737794132
1991-02-01,elastic_net_restricted,0.0037564868328005875
1991-02-01,ols4_restricted,0.009173195525978395
1991-02-01,ols_restricted,-0.004731056183964122
1991-02-01,random_forest,0.01494920565452249
1991-02-01,ridge_restricted,0.012637924493955
1991-03-01,elastic_net_restricted,0.0037343560950098276
1991-03-01,ols4_restricted,0.009128593974330922
1991-03-01,ols_restricted,-0.004838090857630395
1991-03-01,random_forest,0.015025749342365136
1991-03-01,ridge_restricted,0.012604068256905932
1991-04-01,elastic_net_restricted,0.0038256200217419156
1991-04-01,ols4_restricted,0.009202563769608374
1991-04-01,ols_restricted,-0.00471418286150882
1991-04-01,random_forest,0.015015169090865744
1991-04-01,ridge_restricted,0.012635628629495955
1991-05-01,elastic_net_restricted,0.003347029222808795
1991-05-01,ols4_restricted,0.008894401724674771
1991-05-01,ols_restricted,-0.005205662877681716
1991-05-01,random_forest,0.01492377992003412
1991-05-01,ridge_restricted,0.012408376353412997
1991-06-01,elastic_net_restricted,0.004011739805485815
1991-06-01,ols4_restricted,0.009186450362776188
1991-06-01,ols_restricted,-0.004352130477980609
1991-06-01,random_forest,0.015564588325780093
1991-06-01,ridge_restricted,0.01262857674059068
1991-07-01,elastic_net_restricted,0.0035009696756582165
1991-07-01,ols4_restricted,0.009008814504132734
1991-07-01,ols_restricted,-0.00494215540141163
1991-07-01,random_forest,0.015024583463125041
1991-07-01,ridge_restricted,0.012450956441097727
1991-08-01,elastic_net_restricted,0.0033573087834598892
1991-08-01,ols4_restricted,0.008910179898910209
1991-08-01,ols_restricted,-0.005164699287776175
1991-08-01,random_forest,0.014804338210139822
1991-08-01,ridge_restricted,0.012390502144848192
1991-09-01,elastic_net_restricted,0.0035175242540847473
1991-09-01,ols4_restricted,0.008969568989697507
1991-09-01,ols_restricted,-0.0049060065896145534
1991-09-01,random_forest,0.014961038118954528
1991-09-01,ridge_restricted,0.012474359212654529
1991-10-01,elastic_net_restricted,0.003427067291210173
1991-10-01,ols4_restricted,0.008918334618718382
1991-10-01,ols_restricted,-0.005009056718380245
1991-10-01,random_forest,0.014882019858116468
1991-10-01,ridge_restricted,0.012459680855682675
1991-11-01,elastic_net_restricted,0.004079152761804083
1991-11-01,ols4_restricted,0.009139427197470263
1991-11-01,ols_restricted,-0.004264177960904181
1991-11-01,random_forest,0.015483429766158009
1991-11-01,ridge_restricted,0.012758682165707436
1991-12-01,elastic_net_restricted,0.0025946368609095936
1991-12-01,ols4_restricted,0.008906974609681284
1991-12-01,ols_restricted,-0.005799522795837153
1991-12-01,random_forest,0.013553950130521464
1991-12-01,ridge_restricted,0.012105702947047482
1992-01-01,elastic_net_restricted,0.002557921863201451
1992-01-01,ols4_restricted,0.008853775211187275
1992-01-01,ols_restricted,-0.005659865292400345
1992-01-01,random_forest,0.01347610442768915
1992-01-01,ridge_restricted,0.012071376587539706
1992-02-01,elastic_net_restricted,0.0023709346623387085
1992-02-01,ols4_restricted,0.008831090381711027
1992-02-01,ols_restricted,-0.005814841237385848
1992-02-01,random_forest,0.013193574254633189
1992-02-01,ridge_restricted,0.011881949283014514
1992-03-01,elastic_net_restricted,0.00279919686627369
1992-03-01,ols4_restricted,0.008885745830832913
1992-03-01,ols_restricted,-0.005360618856596111
1992-03-01,random_forest,0.013605073352825015
1992-03-01,ridge_restricted,0.012055674343394107
1992-04-01,elastic_net_restricted,0.0024517024380615315
1992-04-01,ols4_restricted,0.008823757650262064
1992-04-01,ols_restricted,-0.005694420125363609
1992-04-01,random_forest,0.01305225327366264
1992-04-01,ridge_restricted,0.011846829419085025
1992-05-01,elastic_net_restricted,0.00245919770634464
1992-05-01,ols4_restricted,0.00870334854914675
1992-05-01,ols_restricted,-0.00566270382967804
1992-05-01,random_forest,0.01299164008444632
1992-05-01,ridge_restricted,0.01183171484515958
1992-06-01,elastic_net_restricted,0.002774888434016143
1992-06-01,ols4_restricted,0.008766414582192295
1992-06-01,ols_restricted,-0.005309698326804091
1992-06-01,random_forest,0.01340921153458583
1992-06-01,ridge_restricted,0.01197179761435071
1992-07-01,elastic_net_restricted,0.0022191148307351694
1992-07-01,ols4_restricted,0.008640334995320364
1992-07-01,ols_restricted,-0.005893257012615094
1992-07-01,random_forest,0.01267405750906404
1992-07-01,ridge_restricted,0.011738782407606174
1992-08-01,elastic_net_restricted,0.002617126738895781
1992-08-01,ols4_restricted,0.00861740389812773
1992-08-01,ols_restricted,-0.005426473576635738
1992-08-01,random_forest,0.013104050822779467
1992-08-01,ridge_restricted,0.011870392739977541
1992-09-01,elastic_net_restricted,0.0025657166504729377
1992-09-01,ols4_restricted,0.008608109101135908
1992-09-01,ols_restricted,-0.005488686656234587
1992-09-01,random_forest,0.012975559833687467
1992-09-01,ridge_restricted,0.01182807227675744
1992-10-01,elastic_net_restricted,0.0025496920834211624
1992-10-01,ols4_restricted,0.008595041167193807
1992-10-01,ols_restricted,-0.0054932406388908395
1992-10-01,random_forest,0.012904179138604931
1992-10-01,ridge_restricted,0.011828091127886764
1992-11-01,elastic_net_restricted,0.001993485626327307
1992-11-01,ols4_restricted,0.008695642656002967
1992-11-01,ols_restricted,-0.006038153840019156
1992-11-01,random_forest,0.012318912366567725
1992-11-01,ridge_restricted,0.01156104661340166
1992-12-01,elastic_net_restricted,0.001859823080423595
1992-12-01,ols4_restricted,0.008715336117154937
1992-12-01,ols_restricted,-0.006203269753217622
1992-12-01,random_forest,0.012181836591638818
1992-12-01,ridge_restricted,0.011497245280575741
1993-01-01,elastic_net_restricted,0.0017473528421362073
1993-01-01,ols4_restricted,0.008665852709911038
1993-01-01,ols_restricted,-0.006306883301149946
1993-01-01,random_forest,0.012107791643759002
1993-01-01,ridge_restricted,0.011399153965887098
1993-02-01,elastic_net_restricted,0.0017882240352247504
1993-02-01,ols4_restricted,0.00861467774182557
1993-02-01,ols_restricted,-0.006268155529349184
1993-02-01,random_forest,0.012180881134173604
1993-02-01,ridge_restricted,0.01137916833312248
1993-03-01,elastic_net_restricted,0.0015436743710852906
1993-03-01,ols4_restricted,0.008593430152326853
1993-03-01,ols_restricted,-0.00654515302870069
1993-03-01,random_forest,0.01193976744508075
1993-03-01,ridge_restricted,0.011258180023129682
1993-04-01,elastic_net_restricted,0.0019131562598404205
1993-04-01,ols4_restricted,0.008545630761568713
1993-04-01,ols_restricted,-0.0061108448192851664
1993-04-01,random_forest,0.012386100288752078
1993-04-01,ridge_restricted,0.011419963278955402
1993-05-01,elastic_net_restricted,0.001568753462391681
1993-05-01,ols4_restricted,0.00849155775645748
1993-05-01,ols_restricted,-0.006477509605592557
1993-05-01,random_forest,0.011816519063173292
1993-05-01,ridge_restricted,0.011266491943184265
1993-06-01,elastic_net_restricted,0.001608636635586702
1993-06-01,ols4_restricted,0.0085512696384478
1993-06-01,ols_restricted,-0.006453654575826251
1993-06-01,random_forest,0.012000353725097723
1993-06-01,ridge_restricted,0.011294575731384437
1993-07-01,elastic_net_restricted,0.0017888964724821377
1993-07-01,ols4_restricted,0.008657862744518385
1993-07-01,ols_restricted,-0.006277417591347534
1993-07-01,random_forest,0.012301232237098747
1993-07-01,ridge_restricted,0.011362329297330475
1993-08-01,elastic_net_restricted,0.0013517851142829552
1993-08-01,ols4_restricted,0.008510355663008706
1993-08-01,ols_restricted,-0.006725452348763883
1993-08-01,random_forest,0.011877805313623558
1993-08-01,ridge_restricted,0.01115070625389506
1993-09-01,elastic_net_restricted,0.0014259889884774446
1993-09-01,ols4_restricted,0.008542148435606623
1993-09-01,ols_restricted,-0.006646473634013339
1993-09-01,random_forest,0.01195882623648017
1993-09-01,ridge_restricted,0.011195945842234134
1993-10-01,elastic_net_restricted,0.0011453613052285982
1993-10-01,ols4_restricted,0.008482967757597982
1993-10-01,ols_restricted,-0.006912715597230434
1993-10-01,random_forest,0.011434309574654144
1993-10-01,ridge_restricted,0.011053352792391946
1993-11-01,elastic_net_restricted,0.0014599522532974807
1993-11-01,ols4_restricted,0.008600798708838564
1993-11-01,ols_restricted,-0.006564673418457312
1993-11-01,random_forest,0.01143029569886408
1993-11-01,ridge_restricted,0.011217799048522714
1993-12-01,elastic_net_restricted,0.0012674326409366054
1993-12-01,ols4_restricted,0.008489455759786945
1993-12-01,ols_restricted,-0.006754062143186734
1993-12-01,random_forest,0.011253487326398026
1993-12-01,ridge_restricted,0.011089711764706845
1994-01-01,elastic_net_restricted,0.0009696628090225645
1994-01-01,ols4_restricted,0.008392389803946576
1994-01-01,ols_restricted,-0.007020567401058686
1994-01-01,random_forest,0.01110168684894558
1994-01-01,ridge_restricted,0.010884715324765782
1994-02-01,elastic_net_restricted,0.0013830097613278692
1994-02-01,ols4_restricted,0.008545814827377008
1994-02-01,ols_restricted,-0.0066483264094666095
1994-02-01,random_forest,0.011242720866295186
1994-02-01,ridge_restricted,0.011092736359936317
1994-03-01,elastic_net_restricted,0.0022038256411012536
1994-03-01,ols4_restricted,0.008788114852808438
1994-03-01,ols_restricted,-0.005795005275728027
1994-03-01,random_forest,0.012229292928919755
1994-03-01,ridge_restricted,0.011560028742315076
1994-04-01,elastic_net_restricted,0.0021170410105425972
1994-04-01,ols4_restricted,0.008748897627863517
1994-04-01,ols_restricted,-0.005880645190052236
1994-04-01,random_forest,0.012030659583202274
1994-04-01,ridge_restricted,0.011521015750791275
1994-05-01,elastic_net_restricted,0.002230157687594192
1994-05-01,ols4_restricted,0.00877831147127336
1994-05-01,ols_restricted,-0.005751653557954839
1994-05-01,random_forest,0.012131256003146195
1994-05-01,ridge_restricted,0.011562110216318288
1994-06-01,elastic_net_restricted,0.0027511141075002078
1994-06-01,ols4_restricted,0.009061488428665254
1994-06-01,ols_restricted,-0.005217232707598862
1994-06-01,random_forest,0.012460613965235501
1994-06-01,ridge_restricted,0.01184132817886524
1994-07-01,elastic_net_restricted,0.002376179385291677
1994-07-01,ols4_restricted,0.008878646189756567
1994-07-01,ols_restricted,-0.005578722555587478
1994-07-01,random_forest,0.01221579774401459
1994-07-01,ridge_restricted,0.01163982563949929
1994-08-01,elastic_net_restricted,0.0019499938488121483
1994-08-01,ols4_restricted,0.008579827595287992
1994-08-01,ols_restricted,-0.005969380772694266
1994-08-01,random_forest,0.011783054970485141
1994-08-01,ridge_restricted,0.011454106375385497
1994-09-01,elastic_net_restricted,0.0023203162710307866
1994-09-01,ols4_restricted,0.008794211634665405
1994-09-01,ols_restricted,-0.005605466115066504
1994-09-01,random_forest,0.012035119725180454
1994-09-01,ridge_restricted,0.011679942811509969
1994-10-01,elastic_net_restricted,0.002152897602894566
1994-10-01,ols4_restricted,0.0086490053018625
1994-10-01,ols_restricted,-0.005774386314191804
1994-10-01,random_forest,0.011841138376396642
1994-10-01,ridge_restricted,0.011584037060278173
1994-11-01,elastic_net_restricted,0.0026631254885897127
1994-11-01,ols4_restricted,0.00892892662928746
1994-11-01,ols_restricted,-0.005293338296713834
1994-11-01,random_forest,0.011962924987516266
1994-11-01,ridge_restricted,0.01186119915597601
1994-12-01,elastic_net_restricted,0.002606266186329065
1994-12-01,ols4_restricted,0.008865048577822842
1994-12-01,ols_restricted,-0.005351118363518359
1994-12-01,random_forest,0.011973536024663977
1994-12-01,ridge_restricted,0.011826681422061747
1995-01-01,elastic_net_restricted,0.002705883124965347
1995-01-01,ols4_restricted,0.008779430519242914
1995-01-01,ols_restricted,-0.005160642844442809
1995-01-01,random_forest,0.012007220175432575
1995-01-01,ridge_restricted,0.011821959072437317
1995-02-01,elastic_net_restricted,0.002354181522539245
1995-02-01,ols4_restricted,0.008387557731988727
1995-02-01,ols_restricted,-0.00541766642870406
1995-02-01,random_forest,0.01175651471808543
1995-02-01,ridge_restricted,0.011545362223610068
1995-03-01,elastic_net_restricted,0.00213492281849178
1995-03-01,ols4_restricted,0.00817995943075427
1995-03-01,ols_restricted,-0.005611177075719653
1995-03-01,random_forest,0.011604510193954698
1995-03-01,ridge_restricted,0.01140140066089792
1995-04-01,elastic_net_restricted,0.001967218117673497
1995-04-01,ols4_restricted,0.007955024425159773
1995-04-01,ols_restricted,-0.005650515178917825
1995-04-01,random_forest,0.01159880384707589
1995-04-01,ridge_restricted,0.011276138872500563
1995-05-01,elastic_net_restricted,0.0017485739459700445
1995-05-01,ols4_restricted,0.007544226198363813
1995-05-01,ols_restricted,-0.0056159287755153
1995-05-01,random_forest,0.011461985130223363
1995-05-01,ridge_restricted,0.011021069361533343
1995-06-01,elastic_net_restricted,0.0018318979784126444
1995-06-01,ols4_restricted,0.0073303546687642825
1995-06-01,ols_restricted,-0.005487372649217903
1995-06-01,random_forest,0.011356837701764322
1995-06-01,ridge_restricted,0.010969624220501151
1995-07-01,elastic_net_restricted,0.0016131901513333324
1995-07-01,ols4_restricted,0.006988914985628214
1995-07-01,ols_restricted,-0.005442138652190942
1995-07-01,random_forest,0.011261405953783544
1995-07-01,ridge_restricted,0.010765358603150144
1995-08-01,elastic_net_restricted,0.0016635291772546857
1995-08-01,ols4_restricted,0.007046464146987596
1995-08-01,ols_restricted,-0.005367125184772803
1995-08-01,random_forest,0.011313264290020109
1995-08-01,ridge_restricted,0.010814974704424996
1995-09-01,elastic_net_restricted,0.0016769436584886167
1995-09-01,ols4_restricted,0.006633257927673453
1995-09-01,ols_restricted,-0.004951786012008308
1995-09-01,random_forest,0.011294724873378325
1995-09-01,ridge_restricted,0.010667164525251693
1995-10-01,elastic_net_restricted,0.0018352602887970692
1995-10-01,ols4_restricted,0.006871978178849214
1995-10-01,ols_restricted,-0.005069752614610945
1995-10-01,random_forest,0.0114048087543135
1995-10-01,ridge_restricted,0.010852540007483591
1995-11-01,elastic_net_restricted,0.0014825184565625093
1995-11-01,ols4_restricted,0.006381412200570091
1995-11-01,ols_restricted,-0.005095935869784174
1995-11-01,random_forest,0.011195881970906329
1995-11-01,ridge_restricted,0.010496021308243553
1995-12-01,elastic_net_restricted,0.0014458691946520497
1995-12-01,ols4_restricted,0.0061697325726038695
1995-12-01,ols_restricted,-0.004917741643203732
