date,asset,realized,historical_mean,ridge,ridge_restricted,ridge_alpha
1948-08-01,Other_excess,0.0144,0.00592471,0.00812411,0.00812411,2424.46201708
1948-09-01,NoDur_excess,-0.0402,0.00612962,0.01081646,0.01081646,587.80160723
1948-09-01,Durbl_excess,-0.0393,0.01175769,0.0133773,0.0133773,2424.46201708
1948-09-01,Manuf_excess,-0.0272,0.00902731,0.00902731,0.00902731,1e+16
1948-09-01,Enrgy_excess,-0.0451,0.00750962,0.00750962,0.00750962,1e+16
1948-09-01,HiTec_excess,-0.0323,0.00960731,0.01459443,0.01459443,1193.77664171
1948-09-01,Telcm_excess,-0.0027,0.00624269,0.00692318,0.00692318,2424.46201708
1948-09-01,Shops_excess,-0.0098,0.00821462,0.01002995,0.01002995,2424.46201708
1948-09-01,Hlth_excess,-0.0314,0.00691346,0.00792363,0.00792363,2424.46201708
1948-09-01,Utils_excess,-0.0096,0.00668654,0.01451332,0.01451332,587.80160723
1948-09-01,Other_excess,-0.035,0.00595731,0.00842666,0.00842666,2424.46201708
1948-10-01,NoDur_excess,0.0359,0.00595211,0.01095568,0.01095568,587.80160723
1948-10-01,Durbl_excess,0.0791,0.01156207,0.0136867,0.0136867,2424.46201708
1948-10-01,Manuf_excess,0.0665,0.00888851,0.00888851,0.00888851,1e+16
1948-10-01,Enrgy_excess,0.0916,0.00730805,0.00730805,0.00730805,1e+16
1948-10-01,HiTec_excess,0.0681,0.00944674,0.01492204,0.01492204,1193.77664171
1948-10-01,Telcm_excess,0.0107,0.00620843,0.00673446,0.00673446,2424.46201708
1948-10-01,Shops_excess,0.041,0.00814559,0.00996445,0.00996445,2424.46201708
1948-10-01,Hlth_excess,0.0516,0.00676667,0.00790619,0.00790619,2424.46201708
1948-10-01,Utils_excess,0.0441,0.00662414,0.01458257,0.01458257,587.80160723
1948-10-01,Other_excess,0.0492,0.00580038,0.0085775,0.0085775,2424.46201708
1948-11-01,NoDur_excess,-0.0622,0.00606641,0.01117427,0.01117427,587.80160723
1948-11-01,Durbl_excess,-0.1205,0.01181985,0.01376501,0.01376501,2424.46201708
1948-11-01,Manuf_excess,-0.1025,0.0091084,0.0091084,0.0091084,1e+16
1948-11-01,Enrgy_excess,-0.1225,0.00762977,0.00762977,0.00762977,1e+16
1948-11-01,HiTec_excess,-0.0932,0.00967061,0.01513646,0.01513646,1193.77664171
1948-11-01,Telcm_excess,-0.021,0.00622557,0.00681419,0.00681419,2424.46201708
1948-11-01,Shops_excess,-0.0581,0.00827099,0.01012428,0.01012428,2424.46201708
1948-11-01,Hlth_excess,-0.0579,0.00693779,0.00815701,0.00815701,2424.46201708
1948-11-01,Utils_excess,-0.0913,0.00676718,0.01522621,0.01522621,587.80160723
1948-11-01,Other_excess,-0.1065,0.00596603,0.00844447,0.00844447,2424.46201708
1948-12-01,NoDur_excess,0.0063,0.00580684,0.01244301,0.01244301,587.80160723
1948-12-01,Durbl_excess,0.0339,0.01131673,0.0148041,0.0148041,2424.46201708
1948-12-01,Manuf_excess,0.04,0.00868403,0.00868403,0.00868403,1e+16
1948-12-01,Enrgy_excess,0.0469,0.00713498,0.00713498,0.00713498,1e+16
1948-12-01,HiTec_excess,0.0629,0.00927947,0.01610477,0.01610477,1193.77664171
1948-12-01,Telcm_excess,0.0105,0.00612205,0.00656577,0.00656577,2424.46201708
1948-12-01,Shops_excess,0.0148,0.00801863,0.01032253,0.01032253,2424.46201708
1948-12-01,Hlth_excess,0.045,0.00669125,0.00850988,0.00850988,2424.46201708
1948-12-01,Utils_excess,0.0262,0.0063943,0.01567834,0.01567834,587.80160723
1948-12-01,Other_excess,0.0283,0.0055384,0.00902048,0.00902048,2424.46201708
1949-01-01,NoDur_excess,0.0357,0.00580871,0.01559402,0.01559402,289.42661247
1949-01-01,Durbl_excess,0.0234,0.01140227,0.01648274,0.01648274,1193.77664171
1949-01-01,Manuf_excess,0.0021,0.00880265,0.00880265,0.00880265,1e+16
1949-01-01,Enrgy_excess,-0.0393,0.00728561,0.00728561,0.00728561,1e+16
1949-01-01,HiTec_excess,-0.0143,0.00948258,0.01649048,0.01649048,1193.77664171
1949-01-01,Telcm_excess,-0.0137,0.00613864,0.00690166,0.00690166,2424.46201708
1949-01-01,Shops_excess,0.0107,0.00804432,0.01057929,0.01057929,2424.46201708
1949-01-01,Hlth_excess,0.0448,0.00683636,0.00863969,0.00863969,2424.46201708
1949-01-01,Utils_excess,0.0466,0.00646932,0.01659774,0.01659774,587.80160723
