date,asset,realized,random_forest,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,rf_min_samples_split,rf_max_features
1994-06-01,Enrgy_excess,-0.0301,0.00203916,300,5,20,5,0.3
1994-06-01,HiTec_excess,-0.0546,0.00439346,300,10,20,5,0.3
1994-06-01,Telcm_excess,0.0031,0.00491535,500,3,2,20,sqrt
1994-06-01,Shops_excess,-0.0294,-0.01078646,300,10,20,20,0.3
1994-06-01,Hlth_excess,-0.0373,0.00170741,300,3,5,10,0.3
1994-06-01,Utils_excess,-0.0346,0.00129175,300,3,20,5,0.3
1994-06-01,Other_excess,-0.0292,0.003457,300,5,20,5,0.3
1994-07-01,NoDur_excess,0.0264,0.00110182,300,3,10,5,0.3
1994-07-01,Durbl_excess,0.032,0.001315,300,3,20,5,0.3
1994-07-01,Manuf_excess,0.0431,0.00235116,300,10,20,5,0.3
1994-07-01,Enrgy_excess,0.0297,0.00067434,300,5,20,5,0.3
1994-07-01,HiTec_excess,0.035,0.00157222,300,10,20,5,0.3
1994-07-01,Telcm_excess,0.0282,0.00545947,500,3,2,20,sqrt
1994-07-01,Shops_excess,0.0066,-0.00782637,300,10,20,20,0.3
1994-07-01,Hlth_excess,0.0082,0.00281643,300,3,5,10,0.3
1994-07-01,Utils_excess,0.0491,0.00298928,300,3,20,5,0.3
1994-07-01,Other_excess,0.0242,0.00140596,300,5,20,5,0.3
1994-08-01,NoDur_excess,0.0568,0.00049128,300,3,10,5,0.3
1994-08-01,Durbl_excess,-0.0041,0.00248136,300,3,20,5,0.3
1994-08-01,Manuf_excess,0.0436,0.00266326,300,10,20,5,0.3
1994-08-01,Enrgy_excess,-0.0047,0.00433428,300,5,20,5,0.3
1994-08-01,HiTec_excess,0.0882,0.00213949,300,10,20,5,0.3
1994-08-01,Telcm_excess,0.0065,0.00561288,500,3,2,20,sqrt
1994-08-01,Shops_excess,0.0404,-0.00796199,300,10,20,20,0.3
1994-08-01,Hlth_excess,0.105,0.00050364,300,3,5,10,0.3
1994-08-01,Utils_excess,0.0029,0.00522047,300,3,20,5,0.3
1994-08-01,Other_excess,0.0311,0.00260062,300,5,20,5,0.3
1994-09-01,NoDur_excess,-0.0069,-0.00195754,300,3,10,5,0.3
1994-09-01,Durbl_excess,-0.0543,0.00157547,300,3,20,5,0.3
1994-09-01,Manuf_excess,-0.0202,0.00604839,300,10,20,5,0.3
1994-09-01,Enrgy_excess,-0.0247,0.00140149,300,5,20,5,0.3
1994-09-01,HiTec_excess,-0.0076,0.00209108,300,10,20,5,0.3
1994-09-01,Telcm_excess,-0.0152,0.00548629,500,3,2,20,sqrt
1994-09-01,Shops_excess,-0.0269,-0.00772053,300,10,20,20,0.3
1994-09-01,Hlth_excess,0.0134,0.00156225,300,3,5,10,0.3
1994-09-01,Utils_excess,-0.0316,0.00319847,300,3,20,5,0.3
1994-09-01,Other_excess,-0.0458,0.00272407,300,5,20,5,0.3
1994-10-01,NoDur_excess,0.0182,-0.00045343,300,3,10,5,0.3
1994-10-01,Durbl_excess,-0.0212,-0.00211924,300,3,20,5,0.3
1994-10-01,Manuf_excess,0.0019,-5.498e-05,300,10,20,5,0.3
1994-10-01,Enrgy_excess,0.0702,-0.00320019,300,5,20,5,0.3
1994-10-01,HiTec_excess,0.0669,-0.00098931,300,10,20,5,0.3
1994-10-01,Telcm_excess,-0.0051,0.00283582,500,3,2,20,sqrt
1994-10-01,Shops_excess,0.0092,-0.00982774,300,10,20,20,0.3
1994-10-01,Hlth_excess,0.0053,0.00343891,300,3,5,10,0.3
1994-10-01,Utils_excess,0.0121,0.002815,300,3,20,5,0.3
1994-10-01,Other_excess,-0.0032,-0.00384323,300,5,20,5,0.3
1994-11-01,NoDur_excess,-0.0204,-0.00049541,300,3,10,5,0.3
1994-11-01,Durbl_excess,-0.0544,0.00640615,300,3,20,5,0.3
1994-11-01,Manuf_excess,-0.0571,0.00825027,300,10,20,5,0.3
1994-11-01,Enrgy_excess,-0.0523,0.00998317,300,5,20,5,0.3
1994-11-01,HiTec_excess,-0.0246,0.01257932,300,10,20,5,0.3
1994-11-01,Telcm_excess,-0.0579,0.00521261,500,3,2,20,sqrt
1994-11-01,Shops_excess,-0.0379,-0.00416112,300,10,20,20,0.3
1994-11-01,Hlth_excess,0.0006,0.00437164,300,3,5,10,0.3
1994-11-01,Utils_excess,-0.0009,0.00449619,300,3,20,5,0.3
1994-11-01,Other_excess,-0.0555,0.00576328,300,5,20,5,0.3
1994-12-01,NoDur_excess,0.0089,0.00325394,300,3,10,5,0.3
1994-12-01,Durbl_excess,0.0344,0.00452912,300,3,20,5,0.3
1994-12-01,Manuf_excess,0.0356,0.00424699,300,10,20,5,0.3
1994-12-01,Enrgy_excess,-0.0143,0.00804889,300,5,20,5,0.3
1994-12-01,HiTec_excess,0.0202,0.00944284,300,10,20,5,0.3
1994-12-01,Telcm_excess,0.0042,0.00530752,500,3,2,20,sqrt
1994-12-01,Shops_excess,-0.0314,-0.00156811,300,10,20,20,0.3
1994-12-01,Hlth_excess,0.0013,0.00545996,300,3,5,10,0.3
1994-12-01,Utils_excess,-0.0009,0.0057191,300,3,20,5,0.3
1994-12-01,Other_excess,0.0096,0.00589799,300,5,20,5,0.3
1995-01-01,NoDur_excess,0.0139,0.00542507,500,10,10,5,0.3
1995-01-01,Durbl_excess,-0.0617,0.00654772,800,3,20,10,0.3
1995-01-01,Manuf_excess,-0.0082,0.0083743,800,10,20,5,0.3
1995-01-01,Enrgy_excess,-0.0005,0.00794328,500,3,20,5,0.3
1995-01-01,HiTec_excess,-0.0122,0.01073471,500,3,20,5,0.3
1995-01-01,Telcm_excess,0.0374,0.00522509,300,3,2,5,0.3
1995-01-01,Shops_excess,0.0117,0.00278435,500,10,20,5,0.3
1995-01-01,Hlth_excess,0.0564,0.00735334,500,7,5,20,0.3
1995-01-01,Utils_excess,0.058,0.00698461,500,3,20,5,0.3
1995-01-01,Other_excess,0.0426,0.00769611,500,5,20,20,0.3
1995-02-01,NoDur_excess,0.0254,0.00048249,500,10,10,5,0.3
1995-02-01,Durbl_excess,0.0472,0.00093623,800,3,20,10,0.3
1995-02-01,Manuf_excess,0.0514,0.0010061,800,10,20,5,0.3
1995-02-01,Enrgy_excess,0.041,0.00594171,500,3,20,5,0.3
1995-02-01,HiTec_excess,0.0626,0.0058619,500,3,20,5,0.3
1995-02-01,Telcm_excess,0.0111,0.00517137,300,3,2,5,0.3
1995-02-01,Shops_excess,0.0226,-0.00378569,500,10,20,5,0.3
1995-02-01,Hlth_excess,0.0192,0.00495525,500,7,5,20,0.3
1995-02-01,Utils_excess,0.0042,0.00646071,500,3,20,5,0.3
1995-02-01,Other_excess,0.0446,0.00233515,500,5,20,20,0.3
1995-03-01,NoDur_excess,0.023,-0.00124516,500,10,10,5,0.3
1995-03-01,Durbl_excess,0.0097,0.00189825,800,3,20,10,0.3
1995-03-01,Manuf_excess,0.0305,0.00365849,800,10,20,5,0.3
1995-03-01,Enrgy_excess,0.0482,0.00620813,500,3,20,5,0.3
1995-03-01,HiTec_excess,0.0408,0.00788493,500,3,20,5,0.3
1995-03-01,Telcm_excess,-0.0022,0.00835673,300,3,2,5,0.3
1995-03-01,Shops_excess,0.0316,-0.00264416,500,10,20,5,0.3
1995-03-01,Hlth_excess,0.0231,0.00281921,500,7,5,20,0.3
1995-03-01,Utils_excess,-0.0221,0.00657429,500,3,20,5,0.3
1995-03-01,Other_excess,0.0144,0.00404996,500,5,20,20,0.3
1995-04-01,NoDur_excess,0.0146,0.00206728,500,10,10,5,0.3
1995-04-01,Durbl_excess,0.01,0.00351557,800,3,20,10,0.3
1995-04-01,Manuf_excess,0.0251,0.0062461,800,10,20,5,0.3
1995-04-01,Enrgy_excess,0.0178,0.00634811,500,3,20,5,0.3
1995-04-01,HiTec_excess,0.0779,0.00960283,500,3,20,5,0.3
1995-04-01,Telcm_excess,0.0118,0.00248212,300,3,2,5,0.3
1995-04-01,Shops_excess,-0.0216,0.00096508,500,10,20,5,0.3
1995-04-01,Hlth_excess,0.0256,0.00411493,500,7,5,20,0.3
1995-04-01,Utils_excess,0.0194,0.00579413,500,3,20,5,0.3
1995-04-01,Other_excess,0.0133,0.00485558,500,5,20,20,0.3
1995-05-01,NoDur_excess,0.0421,0.00418644,500,10,10,5,0.3
1995-05-01,Durbl_excess,0.0426,0.00232922,800,3,20,10,0.3
1995-05-01,Manuf_excess,0.0267,0.00696072,800,10,20,5,0.3
1995-05-01,Enrgy_excess,0.0354,0.00655864,500,3,20,5,0.3
1995-05-01,HiTec_excess,0.0238,0.0105277,500,3,20,5,0.3
1995-05-01,Telcm_excess,0.0037,0.00337334,300,3,2,5,0.3
1995-05-01,Shops_excess,0.0213,-0.00072331,500,10,20,5,0.3
1995-05-01,Hlth_excess,0.0109,0.00573216,500,7,5,20,0.3
1995-05-01,Utils_excess,0.055,0.00613882,500,3,20,5,0.3
1995-05-01,Other_excess,0.0392,0.0049781,500,5,20,20,0.3
1995-06-01,NoDur_excess,0.0121,0.00336425,500,10,10,5,0.3
1995-06-01,Durbl_excess,0.0028,0.00295616,800,3,20,10,0.3
1995-06-01,Manuf_excess,0.0163,0.00759616,800,10,20,5,0.3
1995-06-01,Enrgy_excess,-0.0354,0.00675125,500,3,20,5,0.3
1995-06-01,HiTec_excess,0.0923,0.01006099,500,3,20,5,0.3
1995-06-01,Telcm_excess,0.034,0.00313153,300,3,2,5,0.3
1995-06-01,Shops_excess,0.0447,-2.884e-05,500,10,20,5,0.3
1995-06-01,Hlth_excess,0.0401,0.00519204,500,7,5,20,0.3
1995-06-01,Utils_excess,-0.0093,0.00669903,500,3,20,5,0.3
1995-06-01,Other_excess,0.0175,0.0050708,500,5,20,20,0.3
1995-07-01,NoDur_excess,0.007,0.0039864,500,10,10,5,0.3
1995-07-01,Durbl_excess,0.0201,0.00270378,800,3,20,10,0.3
1995-07-01,Manuf_excess,0.0318,0.00818939,800,10,20,5,0.3
1995-07-01,Enrgy_excess,0.0184,0.00666081,500,3,20,5,0.3
1995-07-01,HiTec_excess,0.0726,0.01262596,500,3,20,5,0.3
1995-07-01,Telcm_excess,0.0462,0.00510111,300,3,2,5,0.3
1995-07-01,Shops_excess,0.0312,0.00228352,500,10,20,5,0.3
1995-07-01,Hlth_excess,0.0502,0.00624327,500,7,5,20,0.3
1995-07-01,Utils_excess,-0.0082,0.0062057,500,3,20,5,0.3
1995-07-01,Other_excess,0.043,0.00490103,500,5,20,20,0.3
1995-08-01,NoDur_excess,0.0017,0.00356887,500,10,10,5,0.3
1995-08-01,Durbl_excess,0.0032,0.00257058,800,3,20,10,0.3
1995-08-01,Manuf_excess,-0.0069,0.00933505,800,10,20,5,0.3
1995-08-01,Enrgy_excess,-0.0205,0.00704969,500,3,20,5,0.3
1995-08-01,HiTec_excess,-0.0042,0.01343121,500,3,20,5,0.3
1995-08-01,Telcm_excess,0.0391,0.00841464,300,3,2,5,0.3
1995-08-01,Shops_excess,-0.0318,-0.00066633,500,10,20,5,0.3
1995-08-01,Hlth_excess,0.0056,0.00868949,500,7,5,20,0.3
1995-08-01,Utils_excess,0.0052,0.00606057,500,3,20,5,0.3
1995-08-01,Other_excess,0.0325,0.00710188,500,5,20,20,0.3
1995-09-01,NoDur_excess,0.063,0.00515485,500,10,10,5,0.3
1995-09-01,Durbl_excess,-0.0107,0.00221676,800,3,20,10,0.3
1995-09-01,Manuf_excess,0.0179,0.00903821,800,10,20,5,0.3
1995-09-01,Enrgy_excess,0.0086,0.00630104,500,3,20,5,0.3
1995-09-01,HiTec_excess,0.0084,0.01278659,500,3,20,5,0.3
1995-09-01,Telcm_excess,0.0532,0.00814867,300,3,2,5,0.3
1995-09-01,Shops_excess,0.0246,0.00256594,500,10,20,5,0.3
1995-09-01,Hlth_excess,0.0695,0.00944209,500,7,5,20,0.3
1995-09-01,Utils_excess,0.0587,0.00569691,500,3,20,5,0.3
1995-09-01,Other_excess,0.0404,0.00662853,500,5,20,20,0.3
1995-10-01,NoDur_excess,0.0007,0.01077619,500,10,10,5,0.3
1995-10-01,Durbl_excess,-0.0537,0.00203688,800,3,20,10,0.3
1995-10-01,Manuf_excess,-0.0312,0.0089754,800,10,20,5,0.3
1995-10-01,Enrgy_excess,-0.0073,0.00662612,500,3,20,5,0.3
1995-10-01,HiTec_excess,0.01,0.0129396,500,3,20,5,0.3
1995-10-01,Telcm_excess,-0.0032,0.00889226,300,3,2,5,0.3
1995-10-01,Shops_excess,-0.0595,0.00434947,500,10,20,5,0.3
1995-10-01,Hlth_excess,0.0056,0.01132267,500,7,5,20,0.3
1995-10-01,Utils_excess,0.0101,0.00690633,500,3,20,5,0.3
1995-10-01,Other_excess,-0.0246,0.00803849,500,5,20,20,0.3
1995-11-01,NoDur_excess,0.041,0.00742753,500,10,10,5,0.3
1995-11-01,Durbl_excess,0.0508,0.00061055,800,3,20,10,0.3
1995-11-01,Manuf_excess,0.06,0.00531208,800,10,20,5,0.3
1995-11-01,Enrgy_excess,0.0437,0.0061153,500,3,20,5,0.3
1995-11-01,HiTec_excess,-0.0086,0.01240415,500,3,20,5,0.3
1995-11-01,Telcm_excess,0.0237,0.00770417,300,3,2,5,0.3
1995-11-01,Shops_excess,0.0572,-1.918e-05,500,10,20,5,0.3
1995-11-01,Hlth_excess,0.0451,0.01060282,500,7,5,20,0.3
1995-11-01,Utils_excess,0.0116,0.00690448,500,3,20,5,0.3
1995-11-01,Other_excess,0.0569,0.00495761,500,5,20,20,0.3
1995-12-01,NoDur_excess,0.0102,0.00608597,500,10,10,5,0.3
1995-12-01,Durbl_excess,0.0257,0.00144015,800,3,20,10,0.3
1995-12-01,Manuf_excess,0.01,0.00549989,800,10,20,5,0.3
1995-12-01,Enrgy_excess,0.0531,0.00692136,500,3,20,5,0.3
1995-12-01,HiTec_excess,-0.0459,0.0115537,500,3,20,5,0.3
1995-12-01,Telcm_excess,0.0363,0.0095707,300,3,2,5,0.3
1995-12-01,Shops_excess,-0.0133,0.0008831,500,10,20,5,0.3
1995-12-01,Hlth_excess,0.054,0.00542006,500,7,5,20,0.3
1995-12-01,Utils_excess,0.0461,0.00630536,500,3,20,5,0.3
1995-12-01,Other_excess,0.0056,0.00667223,500,5,20,20,0.3
1996-01-01,NoDur_excess,0.0218,0.00454344,500,10,10,5,0.3
1996-01-01,Durbl_excess,0.0304,0.00116754,800,3,20,10,0.3
1996-01-01,Manuf_excess,0.0288,0.00421265,800,10,20,5,0.3
1996-01-01,Enrgy_excess,-0.0084,0.00706256,500,3,20,5,0.3
1996-01-01,HiTec_excess,0.0158,0.0095466,500,3,20,5,0.3
1996-01-01,Telcm_excess,0.0185,0.00979823,300,3,2,5,0.3
1996-01-01,Shops_excess,-0.0073,-0.0012449,500,10,20,5,0.3
1996-01-01,Hlth_excess,0.0562,0.00716437,500,7,5,20,0.3
1996-01-01,Utils_excess,0.0143,0.00600735,500,3,20,5,0.3
1996-01-01,Other_excess,0.0305,0.00512163,500,5,20,20,0.3
1996-02-01,NoDur_excess,0.0283,-0.00169104,500,10,10,5,0.3
1996-02-01,Durbl_excess,0.0164,-0.00136899,800,3,20,10,0.3
1996-02-01,Manuf_excess,0.0051,0.0003921,800,10,20,5,0.3
1996-02-01,Enrgy_excess,0.0063,0.00439985,500,3,20,5,0.3
1996-02-01,HiTec_excess,0.0597,0.00551503,500,3,20,5,0.3
1996-02-01,Telcm_excess,-0.0277,0.00328182,300,3,2,5,0.3
1996-02-01,Shops_excess,0.0402,-0.00605124,500,10,20,5,0.3
1996-02-01,Hlth_excess,-0.0151,0.0070229,500,7,5,20,0.3
1996-02-01,Utils_excess,-0.0306,0.00054805,500,3,20,5,0.3
1996-02-01,Other_excess,0.0175,0.00180183,500,5,20,20,0.3
1996-03-01,NoDur_excess,-0.0123,-0.00541787,500,10,10,5,0.3
1996-03-01,Durbl_excess,0.0395,-0.00347957,800,3,20,10,0.3
1996-03-01,Manuf_excess,0.0304,-0.00462877,800,10,20,5,0.3
1996-03-01,Enrgy_excess,0.0462,0.00085226,500,3,20,5,0.3
1996-03-01,HiTec_excess,-0.0372,-0.00101448,500,3,20,5,0.3
1996-03-01,Telcm_excess,-0.024,-0.00038875,300,3,2,5,0.3
1996-03-01,Shops_excess,0.0558,-0.00772379,500,10,20,5,0.3
1996-03-01,Hlth_excess,-0.0018,0.00224399,500,7,5,20,0.3
1996-03-01,Utils_excess,-0.0091,-0.00059727,500,3,20,5,0.3
1996-03-01,Other_excess,0.0142,-0.00392643,500,5,20,20,0.3
1996-04-01,NoDur_excess,-0.0029,-0.00532233,500,10,10,5,0.3
1996-04-01,Durbl_excess,0.0314,4.744e-05,800,3,20,10,0.3
1996-04-01,Manuf_excess,0.012,0.00209175,800,10,20,5,0.3
1996-04-01,Enrgy_excess,0.0299,0.00425586,500,3,20,5,0.3
1996-04-01,HiTec_excess,0.0922,0.00205697,500,3,20,5,0.3
1996-04-01,Telcm_excess,0.0242,0.00057442,300,3,2,5,0.3
1996-04-01,Shops_excess,0.0381,-0.00328178,500,10,20,5,0.3
1996-04-01,Hlth_excess,-0.0107,-0.00336802,500,7,5,20,0.3
1996-04-01,Utils_excess,-0.0312,-0.00262029,500,3,20,5,0.3
1996-04-01,Other_excess,-0.0024,0.00075667,500,5,20,20,0.3
1996-05-01,NoDur_excess,0.0613,0.00012332,500,10,10,5,0.3
1996-05-01,Durbl_excess,0.0182,0.0018664,800,3,20,10,0.3
1996-05-01,Manuf_excess,0.0186,0.00272134,800,10,20,5,0.3
1996-05-01,Enrgy_excess,0.001,0.00493794,500,3,20,5,0.3
1996-05-01,HiTec_excess,0.0347,0.00406749,500,3,20,5,0.3
1996-05-01,Telcm_excess,-0.0044,0.00346326,300,3,2,5,0.3
1996-05-01,Shops_excess,0.0397,-0.00230608,500,10,20,5,0.3
1996-05-01,Hlth_excess,0.0349,0.00044324,500,7,5,20,0.3
1996-05-01,Utils_excess,0.009,-0.00034912,500,3,20,5,0.3
1996-05-01,Other_excess,0.0108,0.00255157,500,5,20,20,0.3
1996-06-01,NoDur_excess,0.028,0.00215177,500,10,10,5,0.3
1996-06-01,Durbl_excess,-0.0523,0.00320751,800,3,20,10,0.3
1996-06-01,Manuf_excess,-0.0083,0.00235601,800,10,20,5,0.3
1996-06-01,Enrgy_excess,0.0057,0.00519897,500,3,20,5,0.3
1996-06-01,HiTec_excess,-0.0515,0.0061924,500,3,20,5,0.3
1996-06-01,Telcm_excess,0.0015,0.00474049,300,3,2,5,0.3
1996-06-01,Shops_excess,-0.0211,-0.00064704,500,10,20,5,0.3
1996-06-01,Hlth_excess,-0.0065,0.00469293,500,7,5,20,0.3
1996-06-01,Utils_excess,0.0487,-0.00086506,500,3,20,5,0.3
1996-06-01,Other_excess,-0.0064,0.00281562,500,5,20,20,0.3
1996-07-01,NoDur_excess,-0.045,0.00577634,500,10,10,5,0.3
1996-07-01,Durbl_excess,-0.0499,0.00415758,800,3,20,10,0.3
1996-07-01,Manuf_excess,-0.0446,9.293e-05,800,10,20,5,0.3
1996-07-01,Enrgy_excess,-0.0508,0.00597438,500,3,20,5,0.3
1996-07-01,HiTec_excess,-0.0785,0.0048417,500,3,20,5,0.3
1996-07-01,Telcm_excess,-0.0894,0.00507031,300,3,2,5,0.3
1996-07-01,Shops_excess,-0.0807,-0.00025563,500,10,20,5,0.3
1996-07-01,Hlth_excess,-0.067,0.00457835,500,7,5,20,0.3
1996-07-01,Utils_excess,-0.0626,0.00239678,500,3,20,5,0.3
1996-07-01,Other_excess,-0.0469,0.00393677,500,5,20,20,0.3
1996-08-01,NoDur_excess,-0.0122,0.00234412,500,10,10,5,0.3
1996-08-01,Durbl_excess,0.026,0.00109574,800,3,20,10,0.3
1996-08-01,Manuf_excess,0.0275,0.00325712,800,10,20,5,0.3
1996-08-01,Enrgy_excess,0.0253,0.00509836,500,3,20,5,0.3
1996-08-01,HiTec_excess,0.0399,0.00861253,500,3,20,5,0.3
1996-08-01,Telcm_excess,-0.0173,0.00057819,300,3,2,5,0.3
1996-08-01,Shops_excess,0.0566,-0.00252546,500,10,20,5,0.3
1996-08-01,Hlth_excess,0.039,0.00447269,500,7,5,20,0.3
1996-08-01,Utils_excess,0.0248,0.00107509,500,3,20,5,0.3
1996-08-01,Other_excess,0.035,0.0024907,500,5,20,20,0.3
1996-09-01,NoDur_excess,0.0331,-0.00083899,500,10,10,5,0.3
1996-09-01,Durbl_excess,0.0093,0.00238759,800,3,20,10,0.3
1996-09-01,Manuf_excess,0.057,0.00438883,800,10,20,5,0.3
1996-09-01,Enrgy_excess,0.0357,0.00512388,500,3,20,5,0.3
1996-09-01,HiTec_excess,0.1021,0.01032628,500,3,20,5,0.3
1996-09-01,Telcm_excess,0.0118,0.0018934,300,3,2,5,0.3
1996-09-01,Shops_excess,0.0324,-0.00200914,500,10,20,5,0.3
1996-09-01,Hlth_excess,0.0692,0.00411594,500,7,5,20,0.3
1996-09-01,Utils_excess,0.0024,-0.00015762,500,3,20,5,0.3
1996-09-01,Other_excess,0.0465,0.00296387,500,5,20,20,0.3
1996-10-01,NoDur_excess,0.0113,0.00221693,500,10,10,5,0.3
1996-10-01,Durbl_excess,0.028,0.00182996,800,3,20,10,0.3
1996-10-01,Manuf_excess,0.0122,0.00132415,800,10,20,5,0.3
1996-10-01,Enrgy_excess,0.0554,0.00542301,500,3,20,5,0.3
1996-10-01,HiTec_excess,-0.0234,0.00435678,500,3,20,5,0.3
1996-10-01,Telcm_excess,-0.0073,0.00152277,300,3,2,5,0.3
1996-10-01,Shops_excess,-0.0271,-0.00118613,500,10,20,5,0.3
1996-10-01,Hlth_excess,-0.0127,0.00294957,500,7,5,20,0.3
1996-10-01,Utils_excess,0.0319,0.00119166,500,3,20,5,0.3
1996-10-01,Other_excess,0.0352,0.00213478,500,5,20,20,0.3
1996-11-01,NoDur_excess,0.0475,0.0069039,500,10,10,5,0.3
1996-11-01,Durbl_excess,0.0563,0.00240878,800,3,20,10,0.3
1996-11-01,Manuf_excess,0.0567,0.0025069,800,10,20,5,0.3
1996-11-01,Enrgy_excess,0.0513,0.00588893,500,3,20,5,0.3
1996-11-01,HiTec_excess,0.1152,0.00329852,500,3,20,5,0.3
1996-11-01,Telcm_excess,0.0508,0.00216421,300,3,2,5,0.3
1996-11-01,Shops_excess,0.027,0.00081326,500,10,20,5,0.3
1996-11-01,Hlth_excess,0.062,0.00252168,500,7,5,20,0.3
1996-11-01,Utils_excess,0.0219,0.00197676,500,3,20,5,0.3
1996-11-01,Other_excess,0.0704,0.00392905,500,5,20,20,0.3
1996-12-01,NoDur_excess,0.0004,0.00728983,500,10,10,5,0.3
1996-12-01,Durbl_excess,-0.0272,0.00322124,800,3,20,10,0.3
1996-12-01,Manuf_excess,-0.0082,0.00344036,800,10,20,5,0.3
1996-12-01,Enrgy_excess,0.0033,0.00642125,500,3,20,5,0.3
1996-12-01,HiTec_excess,-0.032,0.00505008,500,3,20,5,0.3
1996-12-01,Telcm_excess,0.0244,0.00440054,300,3,2,5,0.3
1996-12-01,Shops_excess,-0.0389,0.0015649,500,10,20,5,0.3
1996-12-01,Hlth_excess,-0.0308,0.00458167,500,7,5,20,0.3
1996-12-01,Utils_excess,-0.0033,0.0025825,500,3,20,5,0.3
1996-12-01,Other_excess,-0.0227,0.00591737,500,5,20,20,0.3
1997-01-01,NoDur_excess,0.053,0.00031022,500,10,10,5,0.3
1997-01-01,Durbl_excess,0.0254,0.00286649,800,3,20,10,0.3
1997-01-01,Manuf_excess,0.0373,0.00405374,800,10,20,5,0.3
1997-01-01,Enrgy_excess,0.039,0.00627784,500,3,20,5,0.3
1997-01-01,HiTec_excess,0.0885,0.00488123,500,3,20,5,0.3
1997-01-01,Telcm_excess,0.0184,0.0031413,300,3,2,5,0.3
1997-01-01,Shops_excess,-0.0035,-0.00295988,500,10,20,5,0.3
1997-01-01,Hlth_excess,0.0912,0.0036564,500,7,5,20,0.3
1997-01-01,Utils_excess,0.0047,-0.00212133,500,3,20,5,0.3
1997-01-01,Other_excess,0.0555,0.00204213,500,5,20,20,0.3
1997-02-01,NoDur_excess,0.0376,0.00814292,500,10,10,5,0.3
1997-02-01,Durbl_excess,0.0016,0.00230878,800,3,20,10,0.3
1997-02-01,Manuf_excess,0.0028,0.00580349,800,10,20,5,0.3
1997-02-01,Enrgy_excess,-0.0613,0.00616867,500,3,20,5,0.3
1997-02-01,HiTec_excess,-0.0781,0.00646372,500,3,20,5,0.3
1997-02-01,Telcm_excess,0.0218,0.00474389,300,3,2,5,0.3
1997-02-01,Shops_excess,0.0277,-0.00158192,500,10,20,5,0.3
1997-02-01,Hlth_excess,0.0054,0.00635823,500,7,5,20,0.3
1997-02-01,Utils_excess,-0.0096,5.193e-05,500,3,20,5,0.3
1997-02-01,Other_excess,0.0218,0.00556756,500,5,20,20,0.3
1997-03-01,NoDur_excess,-0.0567,0.00948142,500,10,10,5,0.3
1997-03-01,Durbl_excess,-0.0375,0.00298101,800,3,20,10,0.3
1997-03-01,Manuf_excess,-0.0407,0.00508189,800,10,20,5,0.3
1997-03-01,Enrgy_excess,0.048,0.00564115,500,3,20,5,0.3
1997-03-01,HiTec_excess,-0.0609,0.0042628,500,3,20,5,0.3
1997-03-01,Telcm_excess,-0.0826,0.00492754,300,3,2,5,0.3
1997-03-01,Shops_excess,-0.0188,0.00197526,500,10,20,5,0.3
1997-03-01,Hlth_excess,-0.0791,0.0072823,500,7,5,20,0.3
1997-03-01,Utils_excess,-0.0322,0.00023604,500,3,20,5,0.3
1997-03-01,Other_excess,-0.0625,0.00656181,500,5,20,20,0.3
1997-04-01,NoDur_excess,0.0488,0.00501762,500,10,10,5,0.3
1997-04-01,Durbl_excess,0.0338,0.00135043,800,3,20,10,0.3
1997-04-01,Manuf_excess,0.0494,0.00609286,800,10,20,5,0.3
1997-04-01,Enrgy_excess,-0.004,0.00575762,500,3,20,5,0.3
1997-04-01,HiTec_excess,0.0725,0.00416638,500,3,20,5,0.3
1997-04-01,Telcm_excess,0.0206,0.00138584,300,3,2,5,0.3
1997-04-01,Shops_excess,0.0168,0.00120292,500,10,20,5,0.3
1997-04-01,Hlth_excess,0.0564,0.00801172,500,7,5,20,0.3
1997-04-01,Utils_excess,-0.0182,-0.00258726,500,3,20,5,0.3
1997-04-01,Other_excess,0.0467,0.0038843,500,5,20,20,0.3
1997-05-01,NoDur_excess,0.0544,0.00255984,500,10,10,5,0.3
1997-05-01,Durbl_excess,0.0581,0.0019153,800,3,20,10,0.3
1997-05-01,Manuf_excess,0.0733,0.00090403,800,10,20,5,0.3
1997-05-01,Enrgy_excess,0.0683,0.00542342,500,3,20,5,0.3
1997-05-01,HiTec_excess,0.0969,0.00175345,500,3,20,5,0.3
1997-05-01,Telcm_excess,0.0607,0.00361639,300,3,2,5,0.3
1997-05-01,Shops_excess,0.0554,-0.00161614,500,10,20,5,0.3
1997-05-01,Hlth_excess,0.0652,0.0008113,500,7,5,20,0.3
1997-05-01,Utils_excess,0.0314,-0.0005609,500,3,20,5,0.3
1997-05-01,Other_excess,0.0554,0.00677745,500,5,20,20,0.3
1997-06-01,NoDur_excess,0.0321,0.00960732,500,10,10,5,0.3
1997-06-01,Durbl_excess,0.0298,0.00534814,800,3,20,10,0.3
1997-06-01,Manuf_excess,0.0483,0.00817404,800,10,20,5,0.3
1997-06-01,Enrgy_excess,0.0091,0.0072271,500,3,20,5,0.3
1997-06-01,HiTec_excess,0.0106,0.00570968,500,3,20,5,0.3
1997-06-01,Telcm_excess,0.0309,0.00503733,300,3,2,5,0.3
1997-06-01,Shops_excess,0.0473,0.0045278,500,10,20,5,0.3
1997-06-01,Hlth_excess,0.085,0.00763149,500,7,5,20,0.3
