date,asset_i,asset_j,inverse_covariance
1995-08-01,Shops_excess,Hlth_excess,156.9226227442
1995-08-01,Shops_excess,Utils_excess,254.4802312408
1995-08-01,Shops_excess,Other_excess,-582.5051635698
1995-08-01,Hlth_excess,NoDur_excess,-920.2678782277
1995-08-01,Hlth_excess,Durbl_excess,259.0244942833
1995-08-01,Hlth_excess,Manuf_excess,-424.8790886685
1995-08-01,Hlth_excess,Enrgy_excess,-29.2568880317
1995-08-01,Hlth_excess,HiTec_excess,-374.8525520585
1995-08-01,Hlth_excess,Telcm_excess,-40.3743565588
1995-08-01,Hlth_excess,Shops_excess,156.9226227442
1995-08-01,Hlth_excess,Hlth_excess,1259.4589100012
1995-08-01,Hlth_excess,Utils_excess,78.0028453258
1995-08-01,Hlth_excess,Other_excess,82.0593719668
1995-08-01,Utils_excess,NoDur_excess,-791.6062713352
1995-08-01,Utils_excess,Durbl_excess,-33.1147332773
1995-08-01,Utils_excess,Manuf_excess,393.6968568199
1995-08-01,Utils_excess,Enrgy_excess,-339.8021891399
1995-08-01,Utils_excess,HiTec_excess,148.3896443471
1995-08-01,Utils_excess,Telcm_excess,-562.1432672209
1995-08-01,Utils_excess,Shops_excess,254.4802312408
1995-08-01,Utils_excess,Hlth_excess,78.0028453258
1995-08-01,Utils_excess,Utils_excess,1868.1151732026
1995-08-01,Utils_excess,Other_excess,-582.1106104394
1995-08-01,Other_excess,NoDur_excess,-575.870608341
1995-08-01,Other_excess,Durbl_excess,-54.915759413
1995-08-01,Other_excess,Manuf_excess,-1622.8142955009
1995-08-01,Other_excess,Enrgy_excess,-269.0264547071
1995-08-01,Other_excess,HiTec_excess,-133.6973950849
1995-08-01,Other_excess,Telcm_excess,-52.7668575412
1995-08-01,Other_excess,Shops_excess,-582.5051635698
1995-08-01,Other_excess,Hlth_excess,82.0593719668
1995-08-01,Other_excess,Utils_excess,-582.1106104394
1995-08-01,Other_excess,Other_excess,3344.1404820671
1995-09-01,NoDur_excess,NoDur_excess,4740.6314230442
1995-09-01,NoDur_excess,Durbl_excess,167.2492634057
1995-09-01,NoDur_excess,Manuf_excess,-883.6901918178
1995-09-01,NoDur_excess,Enrgy_excess,192.7402862758
1995-09-01,NoDur_excess,HiTec_excess,443.7914331864
1995-09-01,NoDur_excess,Telcm_excess,-226.34204458
1995-09-01,NoDur_excess,Shops_excess,-1904.3922830306
1995-09-01,NoDur_excess,Hlth_excess,-916.9727198852
1995-09-01,NoDur_excess,Utils_excess,-798.1917224753
1995-09-01,NoDur_excess,Other_excess,-577.4325358799
1995-09-01,Durbl_excess,NoDur_excess,167.2492634057
1995-09-01,Durbl_excess,Durbl_excess,1284.2025001242
1995-09-01,Durbl_excess,Manuf_excess,-1006.8478173278
1995-09-01,Durbl_excess,Enrgy_excess,44.2810018336
1995-09-01,Durbl_excess,HiTec_excess,-86.5205153663
1995-09-01,Durbl_excess,Telcm_excess,-32.3204419449
1995-09-01,Durbl_excess,Shops_excess,-430.1239380312
1995-09-01,Durbl_excess,Hlth_excess,262.1421964743
1995-09-01,Durbl_excess,Utils_excess,-39.4652554318
1995-09-01,Durbl_excess,Other_excess,-55.6697709903
1995-09-01,Manuf_excess,NoDur_excess,-883.6901918178
1995-09-01,Manuf_excess,Durbl_excess,-1006.8478173278
1995-09-01,Manuf_excess,Manuf_excess,5217.0349592507
1995-09-01,Manuf_excess,Enrgy_excess,-499.712552217
1995-09-01,Manuf_excess,HiTec_excess,-1075.4903124803
1995-09-01,Manuf_excess,Telcm_excess,-27.512638167
1995-09-01,Manuf_excess,Shops_excess,29.2502592148
1995-09-01,Manuf_excess,Hlth_excess,-431.1321556969
1995-09-01,Manuf_excess,Utils_excess,405.0598010399
1995-09-01,Manuf_excess,Other_excess,-1612.9947224147
1995-09-01,Enrgy_excess,NoDur_excess,192.7402862758
1995-09-01,Enrgy_excess,Durbl_excess,44.2810018336
1995-09-01,Enrgy_excess,Manuf_excess,-499.712552217
1995-09-01,Enrgy_excess,Enrgy_excess,782.9724317496
1995-09-01,Enrgy_excess,HiTec_excess,13.1357945645
1995-09-01,Enrgy_excess,Telcm_excess,28.3584730083
1995-09-01,Enrgy_excess,Shops_excess,208.8875811316
1995-09-01,Enrgy_excess,Hlth_excess,-27.8856835101
1995-09-01,Enrgy_excess,Utils_excess,-344.3955602266
1995-09-01,Enrgy_excess,Other_excess,-258.4737894527
1995-09-01,HiTec_excess,NoDur_excess,443.7914331865
1995-09-01,HiTec_excess,Durbl_excess,-86.5205153663
1995-09-01,HiTec_excess,Manuf_excess,-1075.4903124803
1995-09-01,HiTec_excess,Enrgy_excess,13.1357945645
1995-09-01,HiTec_excess,HiTec_excess,1444.4788998853
1995-09-01,HiTec_excess,Telcm_excess,-30.437079295
1995-09-01,HiTec_excess,Shops_excess,-313.1686287848
1995-09-01,HiTec_excess,Hlth_excess,-373.9461898516
1995-09-01,HiTec_excess,Utils_excess,146.4102862299
1995-09-01,HiTec_excess,Other_excess,-133.1115064009
1995-09-01,Telcm_excess,NoDur_excess,-226.34204458
1995-09-01,Telcm_excess,Durbl_excess,-32.3204419449
1995-09-01,Telcm_excess,Manuf_excess,-27.512638167
1995-09-01,Telcm_excess,Enrgy_excess,28.3584730083
1995-09-01,Telcm_excess,HiTec_excess,-30.437079295
1995-09-01,Telcm_excess,Telcm_excess,1384.6738206433
1995-09-01,Telcm_excess,Shops_excess,-106.221010358
1995-09-01,Telcm_excess,Hlth_excess,-39.6617968034
1995-09-01,Telcm_excess,Utils_excess,-561.5847327182
1995-09-01,Telcm_excess,Other_excess,-65.0908571794
1995-09-01,Shops_excess,NoDur_excess,-1904.3922830306
1995-09-01,Shops_excess,Durbl_excess,-430.1239380312
1995-09-01,Shops_excess,Manuf_excess,29.2502592148
1995-09-01,Shops_excess,Enrgy_excess,208.8875811316
1995-09-01,Shops_excess,HiTec_excess,-313.1686287848
1995-09-01,Shops_excess,Telcm_excess,-106.221010358
1995-09-01,Shops_excess,Shops_excess,2579.7256965925
1995-09-01,Shops_excess,Hlth_excess,155.7893986427
1995-09-01,Shops_excess,Utils_excess,252.2170621965
1995-09-01,Shops_excess,Other_excess,-554.5933589337
1995-09-01,Hlth_excess,NoDur_excess,-916.9727198852
1995-09-01,Hlth_excess,Durbl_excess,262.1421964743
1995-09-01,Hlth_excess,Manuf_excess,-431.1321556969
1995-09-01,Hlth_excess,Enrgy_excess,-27.8856835101
1995-09-01,Hlth_excess,HiTec_excess,-373.9461898516
1995-09-01,Hlth_excess,Telcm_excess,-39.6617968034
1995-09-01,Hlth_excess,Shops_excess,155.7893986427
1995-09-01,Hlth_excess,Hlth_excess,1259.9965658814
1995-09-01,Hlth_excess,Utils_excess,77.0085869259
1995-09-01,Hlth_excess,Other_excess,81.319293695
1995-09-01,Utils_excess,NoDur_excess,-798.1917224753
1995-09-01,Utils_excess,Durbl_excess,-39.4652554318
1995-09-01,Utils_excess,Manuf_excess,405.0598010399
1995-09-01,Utils_excess,Enrgy_excess,-344.3955602266
1995-09-01,Utils_excess,HiTec_excess,146.4102862299
1995-09-01,Utils_excess,Telcm_excess,-561.5847327182
1995-09-01,Utils_excess,Shops_excess,252.2170621965
1995-09-01,Utils_excess,Hlth_excess,77.0085869259
1995-09-01,Utils_excess,Utils_excess,1868.8620386306
1995-09-01,Utils_excess,Other_excess,-574.1415332872
1995-09-01,Other_excess,NoDur_excess,-577.4325358799
1995-09-01,Other_excess,Durbl_excess,-55.6697709903
1995-09-01,Other_excess,Manuf_excess,-1612.9947224147
1995-09-01,Other_excess,Enrgy_excess,-258.4737894527
1995-09-01,Other_excess,HiTec_excess,-133.1115064009
1995-09-01,Other_excess,Telcm_excess,-65.0908571794
1995-09-01,Other_excess,Shops_excess,-554.5933589337
1995-09-01,Other_excess,Hlth_excess,81.319293695
1995-09-01,Other_excess,Utils_excess,-574.1415332872
1995-09-01,Other_excess,Other_excess,3305.2545272953
1995-10-01,NoDur_excess,NoDur_excess,4739.648251846
1995-10-01,NoDur_excess,Durbl_excess,152.6201868612
1995-10-01,NoDur_excess,Manuf_excess,-875.498899094
1995-10-01,NoDur_excess,Enrgy_excess,191.9547742915
1995-10-01,NoDur_excess,HiTec_excess,458.0504826991
1995-10-01,NoDur_excess,Telcm_excess,-234.315280158
1995-10-01,NoDur_excess,Shops_excess,-1911.5439343822
1995-10-01,NoDur_excess,Hlth_excess,-924.0595365215
1995-10-01,NoDur_excess,Utils_excess,-796.9095758123
1995-10-01,NoDur_excess,Other_excess,-568.8447406798
1995-10-01,Durbl_excess,NoDur_excess,152.6201868612
1995-10-01,Durbl_excess,Durbl_excess,1306.9500254165
1995-10-01,Durbl_excess,Manuf_excess,-1011.9568323832
1995-10-01,Durbl_excess,Enrgy_excess,48.7173491085
1995-10-01,Durbl_excess,HiTec_excess,-102.71066305
1995-10-01,Durbl_excess,Telcm_excess,-25.0216351381
1995-10-01,Durbl_excess,Shops_excess,-411.0967541242
1995-10-01,Durbl_excess,Hlth_excess,266.9588853231
1995-10-01,Durbl_excess,Utils_excess,-45.7273738878
1995-10-01,Durbl_excess,Other_excess,-70.7761759957
1995-10-01,Manuf_excess,NoDur_excess,-875.498899094
1995-10-01,Manuf_excess,Durbl_excess,-1011.9568323832
1995-10-01,Manuf_excess,Manuf_excess,5215.8664877869
1995-10-01,Manuf_excess,Enrgy_excess,-501.6850131319
1995-10-01,Manuf_excess,HiTec_excess,-1073.6702444858
1995-10-01,Manuf_excess,Telcm_excess,-27.6037680783
1995-10-01,Manuf_excess,Shops_excess,22.5762831459
1995-10-01,Manuf_excess,Hlth_excess,-430.33069485
1995-10-01,Manuf_excess,Utils_excess,407.7621830354
1995-10-01,Manuf_excess,Other_excess,-1609.0697163282
1995-10-01,Enrgy_excess,NoDur_excess,191.9547742915
1995-10-01,Enrgy_excess,Durbl_excess,48.7173491085
1995-10-01,Enrgy_excess,Manuf_excess,-501.6850131319
1995-10-01,Enrgy_excess,Enrgy_excess,783.4262580617
1995-10-01,Enrgy_excess,HiTec_excess,9.2128567477
1995-10-01,Enrgy_excess,Telcm_excess,30.4344107196
1995-10-01,Enrgy_excess,Shops_excess,211.5866395644
1995-10-01,Enrgy_excess,Hlth_excess,-26.1525845963
1995-10-01,Enrgy_excess,Utils_excess,-345.0706509602
1995-10-01,Enrgy_excess,Other_excess,-261.1956399302
1995-10-01,HiTec_excess,NoDur_excess,458.0504826991
1995-10-01,HiTec_excess,Durbl_excess,-102.71066305
1995-10-01,HiTec_excess,Manuf_excess,-1073.6702444858
1995-10-01,HiTec_excess,Enrgy_excess,9.2128567477
1995-10-01,HiTec_excess,HiTec_excess,1454.5776810088
1995-10-01,HiTec_excess,Telcm_excess,-34.4177951171
1995-10-01,HiTec_excess,Shops_excess,-328.5934151693
1995-10-01,HiTec_excess,Hlth_excess,-375.8975010488
1995-10-01,HiTec_excess,Utils_excess,151.8835212091
1995-10-01,HiTec_excess,Other_excess,-121.9424651414
1995-10-01,Telcm_excess,NoDur_excess,-234.315280158
1995-10-01,Telcm_excess,Durbl_excess,-25.0216351381
1995-10-01,Telcm_excess,Manuf_excess,-27.6037680782
1995-10-01,Telcm_excess,Enrgy_excess,30.4344107196
1995-10-01,Telcm_excess,HiTec_excess,-34.4177951171
1995-10-01,Telcm_excess,Telcm_excess,1385.9808167297
1995-10-01,Telcm_excess,Shops_excess,-98.5112092538
1995-10-01,Telcm_excess,Hlth_excess,-39.3752348716
1995-10-01,Telcm_excess,Utils_excess,-564.4603094871
1995-10-01,Telcm_excess,Other_excess,-70.2936600309
1995-10-01,Shops_excess,NoDur_excess,-1911.5439343822
1995-10-01,Shops_excess,Durbl_excess,-411.0967541242
1995-10-01,Shops_excess,Manuf_excess,22.5762831459
1995-10-01,Shops_excess,Enrgy_excess,211.5866395644
1995-10-01,Shops_excess,HiTec_excess,-328.5934151693
1995-10-01,Shops_excess,Telcm_excess,-98.5112092538
1995-10-01,Shops_excess,Shops_excess,2593.1527729808
1995-10-01,Shops_excess,Hlth_excess,161.770387441
1995-10-01,Shops_excess,Utils_excess,248.3223794178
1995-10-01,Shops_excess,Other_excess,-566.6775230796
1995-10-01,Hlth_excess,NoDur_excess,-924.0595365215
1995-10-01,Hlth_excess,Durbl_excess,266.9588853231
1995-10-01,Hlth_excess,Manuf_excess,-430.33069485
1995-10-01,Hlth_excess,Enrgy_excess,-26.1525845963
1995-10-01,Hlth_excess,HiTec_excess,-375.8975010488
1995-10-01,Hlth_excess,Telcm_excess,-39.3752348716
1995-10-01,Hlth_excess,Shops_excess,161.770387441
1995-10-01,Hlth_excess,Hlth_excess,1259.4850411764
1995-10-01,Hlth_excess,Utils_excess,74.6287861744
1995-10-01,Hlth_excess,Other_excess,77.6878372358
1995-10-01,Utils_excess,NoDur_excess,-796.9095758123
1995-10-01,Utils_excess,Durbl_excess,-45.7273738878
1995-10-01,Utils_excess,Manuf_excess,407.7621830354
1995-10-01,Utils_excess,Enrgy_excess,-345.0706509602
1995-10-01,Utils_excess,HiTec_excess,151.8835212091
1995-10-01,Utils_excess,Telcm_excess,-564.4603094871
1995-10-01,Utils_excess,Shops_excess,248.3223794178
1995-10-01,Utils_excess,Hlth_excess,74.6287861744
1995-10-01,Utils_excess,Utils_excess,1869.8607581365
1995-10-01,Utils_excess,Other_excess,-570.2807041183
1995-10-01,Other_excess,NoDur_excess,-568.8447406798
1995-10-01,Other_excess,Durbl_excess,-70.7761759957
1995-10-01,Other_excess,Manuf_excess,-1609.0697163282
1995-10-01,Other_excess,Enrgy_excess,-261.1956399302
1995-10-01,Other_excess,HiTec_excess,-121.9424651414
1995-10-01,Other_excess,Telcm_excess,-70.2936600309
1995-10-01,Other_excess,Shops_excess,-566.6775230796
1995-10-01,Other_excess,Hlth_excess,77.6878372358
1995-10-01,Other_excess,Utils_excess,-570.2807041183
1995-10-01,Other_excess,Other_excess,3315.1642598188
1995-11-01,NoDur_excess,NoDur_excess,4703.6341606134
1995-11-01,NoDur_excess,Durbl_excess,155.9218663883
1995-11-01,NoDur_excess,Manuf_excess,-856.82017381
1995-11-01,NoDur_excess,Enrgy_excess,193.3096391049
1995-11-01,NoDur_excess,HiTec_excess,436.9539481719
1995-11-01,NoDur_excess,Telcm_excess,-233.4608022668
1995-11-01,NoDur_excess,Shops_excess,-1878.8454287654
1995-11-01,NoDur_excess,Hlth_excess,-920.4180926591
1995-11-01,NoDur_excess,Utils_excess,-801.1469909532
1995-11-01,NoDur_excess,Other_excess,-569.5866562357
1995-11-01,Durbl_excess,NoDur_excess,155.9218663883
1995-11-01,Durbl_excess,Durbl_excess,1307.1250504539
1995-11-01,Durbl_excess,Manuf_excess,-1013.8905111141
1995-11-01,Durbl_excess,Enrgy_excess,48.4232803479
1995-11-01,Durbl_excess,HiTec_excess,-99.4219543955
1995-11-01,Durbl_excess,Telcm_excess,-24.9858251374
1995-11-01,Durbl_excess,Shops_excess,-414.4957565321
1995-11-01,Durbl_excess,Hlth_excess,265.6640449695
1995-11-01,Durbl_excess,Utils_excess,-44.9983341558
1995-11-01,Durbl_excess,Other_excess,-70.7770171671
1995-11-01,Manuf_excess,NoDur_excess,-856.82017381
1995-11-01,Manuf_excess,Durbl_excess,-1013.8905111141
1995-11-01,Manuf_excess,Manuf_excess,5206.2812387705
1995-11-01,Manuf_excess,Enrgy_excess,-502.3090418593
1995-11-01,Manuf_excess,HiTec_excess,-1063.3559365655
1995-11-01,Manuf_excess,Telcm_excess,-28.0998121322
1995-11-01,Manuf_excess,Shops_excess,5.80305048
1995-11-01,Manuf_excess,Hlth_excess,-431.7742279858
1995-11-01,Manuf_excess,Utils_excess,409.8021825695
1995-11-01,Manuf_excess,Other_excess,-1608.6530287586
1995-11-01,Enrgy_excess,NoDur_excess,193.3096391049
1995-11-01,Enrgy_excess,Durbl_excess,48.4232803479
1995-11-01,Enrgy_excess,Manuf_excess,-502.3090418593
1995-11-01,Enrgy_excess,Enrgy_excess,783.435683013
1995-11-01,Enrgy_excess,HiTec_excess,9.5248580714
1995-11-01,Enrgy_excess,Telcm_excess,30.3616785506
1995-11-01,Enrgy_excess,Shops_excess,210.4991918529
1995-11-01,Enrgy_excess,Hlth_excess,-25.947879176
1995-11-01,Enrgy_excess,Utils_excess,-345.0323302003
1995-11-01,Enrgy_excess,Other_excess,-261.1432452881
1995-11-01,HiTec_excess,NoDur_excess,436.9539481719
1995-11-01,HiTec_excess,Durbl_excess,-99.4219543955
1995-11-01,HiTec_excess,Manuf_excess,-1063.3559365655
1995-11-01,HiTec_excess,Enrgy_excess,9.5248580714
1995-11-01,HiTec_excess,HiTec_excess,1446.0609027516
1995-11-01,HiTec_excess,Telcm_excess,-33.593574944
1995-11-01,HiTec_excess,Shops_excess,-310.5770140668
1995-11-01,HiTec_excess,Hlth_excess,-376.489463913
1995-11-01,HiTec_excess,Utils_excess,150.3670268581
1995-11-01,HiTec_excess,Other_excess,-122.5723261679
1995-11-01,Telcm_excess,NoDur_excess,-233.4608022668
1995-11-01,Telcm_excess,Durbl_excess,-24.9858251374
1995-11-01,Telcm_excess,Manuf_excess,-28.0998121322
1995-11-01,Telcm_excess,Enrgy_excess,30.3616785506
1995-11-01,Telcm_excess,HiTec_excess,-33.593574944
1995-11-01,Telcm_excess,Telcm_excess,1385.9878176283
1995-11-01,Telcm_excess,Shops_excess,-99.3829054757
1995-11-01,Telcm_excess,Hlth_excess,-39.6912568499
1995-11-01,Telcm_excess,Utils_excess,-564.2783963576
1995-11-01,Telcm_excess,Other_excess,-70.2925103149
1995-11-01,Shops_excess,NoDur_excess,-1878.8454287654
1995-11-01,Shops_excess,Durbl_excess,-414.4957565321
1995-11-01,Shops_excess,Manuf_excess,5.80305048
1995-11-01,Shops_excess,Enrgy_excess,210.4991918529
1995-11-01,Shops_excess,HiTec_excess,-310.5770140668
1995-11-01,Shops_excess,Telcm_excess,-99.3829054757
1995-11-01,Shops_excess,Shops_excess,2563.8016955722
1995-11-01,Shops_excess,Hlth_excess,159.2714438345
1995-11-01,Shops_excess,Utils_excess,251.883603915
1995-11-01,Shops_excess,Other_excess,-565.9460691058
1995-11-01,Hlth_excess,NoDur_excess,-920.4180926591
1995-11-01,Hlth_excess,Durbl_excess,265.6640449695
1995-11-01,Hlth_excess,Manuf_excess,-431.7742279858
1995-11-01,Hlth_excess,Enrgy_excess,-25.947879176
1995-11-01,Hlth_excess,HiTec_excess,-376.489463913
1995-11-01,Hlth_excess,Telcm_excess,-39.6912568499
1995-11-01,Hlth_excess,Shops_excess,159.2714438345
1995-11-01,Hlth_excess,Hlth_excess,1261.0500641039
1995-11-01,Hlth_excess,Utils_excess,74.3721363902
1995-11-01,Hlth_excess,Other_excess,77.9013730079
1995-11-01,Utils_excess,NoDur_excess,-801.1469909532
1995-11-01,Utils_excess,Durbl_excess,-44.9983341559
1995-11-01,Utils_excess,Manuf_excess,409.8021825695
1995-11-01,Utils_excess,Enrgy_excess,-345.0323302003
1995-11-01,Utils_excess,HiTec_excess,150.3670268581
1995-11-01,Utils_excess,Telcm_excess,-564.2783963576
1995-11-01,Utils_excess,Shops_excess,251.883603915
1995-11-01,Utils_excess,Hlth_excess,74.3721363902
1995-11-01,Utils_excess,Utils_excess,1869.6049737449
1995-11-01,Utils_excess,Other_excess,-570.4170870161
1995-11-01,Other_excess,NoDur_excess,-569.5866562356
1995-11-01,Other_excess,Durbl_excess,-70.7770171671
1995-11-01,Other_excess,Manuf_excess,-1608.6530287586
1995-11-01,Other_excess,Enrgy_excess,-261.1432452881
1995-11-01,Other_excess,HiTec_excess,-122.5723261679
1995-11-01,Other_excess,Telcm_excess,-70.2925103149
1995-11-01,Other_excess,Shops_excess,-565.9460691058
1995-11-01,Other_excess,Hlth_excess,77.9013730079
1995-11-01,Other_excess,Utils_excess,-570.4170870161
1995-11-01,Other_excess,Other_excess,3315.1589010873
1995-12-01,NoDur_excess,NoDur_excess,4714.2007755583
1995-12-01,NoDur_excess,Durbl_excess,152.032955983
1995-12-01,NoDur_excess,Manuf_excess,-845.8705606248
1995-12-01,NoDur_excess,Enrgy_excess,191.0981784697
1995-12-01,NoDur_excess,HiTec_excess,422.7812816813
1995-12-01,NoDur_excess,Telcm_excess,-228.333190229
1995-12-01,NoDur_excess,Shops_excess,-1876.6044459484
1995-12-01,NoDur_excess,Hlth_excess,-920.530226036
1995-12-01,NoDur_excess,Utils_excess,-806.8172630966
1995-12-01,NoDur_excess,Other_excess,-574.804800374
1995-12-01,Durbl_excess,NoDur_excess,152.032955983
1995-12-01,Durbl_excess,Durbl_excess,1307.9314616573
1995-12-01,Durbl_excess,Manuf_excess,-1013.0592433665
1995-12-01,Durbl_excess,Enrgy_excess,49.076636963
1995-12-01,Durbl_excess,HiTec_excess,-99.2645884561
1995-12-01,Durbl_excess,Telcm_excess,-26.1129382929
1995-12-01,Durbl_excess,Shops_excess,-413.8970109664
1995-12-01,Durbl_excess,Hlth_excess,266.2861930264
1995-12-01,Durbl_excess,Utils_excess,-44.6410610748
1995-12-01,Durbl_excess,Other_excess,-69.0131724526
1995-12-01,Manuf_excess,NoDur_excess,-845.8705606248
1995-12-01,Manuf_excess,Durbl_excess,-1013.0592433665
1995-12-01,Manuf_excess,Manuf_excess,5179.8098473636
1995-12-01,Manuf_excess,Enrgy_excess,-503.3516863551
1995-12-01,Manuf_excess,HiTec_excess,-1038.6873922409
1995-12-01,Manuf_excess,Telcm_excess,-28.6991838578
1995-12-01,Manuf_excess,Shops_excess,-2.9491443591
1995-12-01,Manuf_excess,Hlth_excess,-436.4094532383
1995-12-01,Manuf_excess,Utils_excess,417.3820470885
1995-12-01,Manuf_excess,Other_excess,-1612.841801192
1995-12-01,Enrgy_excess,NoDur_excess,191.0981784697
1995-12-01,Enrgy_excess,Durbl_excess,49.076636963
1995-12-01,Enrgy_excess,Manuf_excess,-503.3516863551
1995-12-01,Enrgy_excess,Enrgy_excess,783.8572655651
1995-12-01,Enrgy_excess,HiTec_excess,11.1912854961
1995-12-01,Enrgy_excess,Telcm_excess,29.4838106923
1995-12-01,Enrgy_excess,Shops_excess,210.3959252296
1995-12-01,Enrgy_excess,Hlth_excess,-25.7751657272
1995-12-01,Enrgy_excess,Utils_excess,-344.2899994847
1995-12-01,Enrgy_excess,Other_excess,-260.0913952996
1995-12-01,HiTec_excess,NoDur_excess,422.7812816813
1995-12-01,HiTec_excess,Durbl_excess,-99.2645884561
1995-12-01,HiTec_excess,Manuf_excess,-1038.6873922409
1995-12-01,HiTec_excess,Enrgy_excess,11.1912854961
1995-12-01,HiTec_excess,HiTec_excess,1424.1158393212
1995-12-01,HiTec_excess,Telcm_excess,-34.3179242325
1995-12-01,HiTec_excess,Shops_excess,-302.0582728623
1995-12-01,HiTec_excess,Hlth_excess,-371.6363690116
1995-12-01,HiTec_excess,Utils_excess,143.9698444822
1995-12-01,HiTec_excess,Other_excess,-116.8414271113
1995-12-01,Telcm_excess,NoDur_excess,-228.333190229
1995-12-01,Telcm_excess,Durbl_excess,-26.1129382929
1995-12-01,Telcm_excess,Manuf_excess,-28.6991838578
1995-12-01,Telcm_excess,Enrgy_excess,29.4838106923
1995-12-01,Telcm_excess,HiTec_excess,-34.3179242325
1995-12-01,Telcm_excess,Telcm_excess,1387.551595521
1995-12-01,Telcm_excess,Shops_excess,-100.0269211865
1995-12-01,Telcm_excess,Hlth_excess,-40.4522228175
1995-12-01,Telcm_excess,Utils_excess,-564.9261855075
1995-12-01,Telcm_excess,Other_excess,-72.6341805321
1995-12-01,Shops_excess,NoDur_excess,-1876.6044459484
1995-12-01,Shops_excess,Durbl_excess,-413.8970109664
1995-12-01,Shops_excess,Manuf_excess,-2.9491443591
1995-12-01,Shops_excess,Enrgy_excess,210.3959252296
1995-12-01,Shops_excess,HiTec_excess,-302.0582728623
1995-12-01,Shops_excess,Telcm_excess,-100.0269211865
1995-12-01,Shops_excess,Shops_excess,2561.0339919769
1995-12-01,Shops_excess,Hlth_excess,157.9243325234
1995-12-01,Shops_excess,Utils_excess,254.6213346517
1995-12-01,Shops_excess,Other_excess,-566.6959183918
1995-12-01,Hlth_excess,NoDur_excess,-920.530226036
1995-12-01,Hlth_excess,Durbl_excess,266.2861930264
1995-12-01,Hlth_excess,Manuf_excess,-436.4094532383
1995-12-01,Hlth_excess,Enrgy_excess,-25.7751657272
1995-12-01,Hlth_excess,HiTec_excess,-371.6363690116
1995-12-01,Hlth_excess,Telcm_excess,-40.4522228175
1995-12-01,Hlth_excess,Shops_excess,157.9243325234
1995-12-01,Hlth_excess,Hlth_excess,1260.5112553513
1995-12-01,Hlth_excess,Utils_excess,76.0401865022
1995-12-01,Hlth_excess,Other_excess,78.1023532359
1995-12-01,Utils_excess,NoDur_excess,-806.8172630966
1995-12-01,Utils_excess,Durbl_excess,-44.6410610748
1995-12-01,Utils_excess,Manuf_excess,417.3820470885
1995-12-01,Utils_excess,Enrgy_excess,-344.2899994847
1995-12-01,Utils_excess,HiTec_excess,143.9698444822
1995-12-01,Utils_excess,Telcm_excess,-564.9261855075
1995-12-01,Utils_excess,Shops_excess,254.6213346517
1995-12-01,Utils_excess,Hlth_excess,76.0401865022
1995-12-01,Utils_excess,Utils_excess,1867.8602181897
1995-12-01,Utils_excess,Other_excess,-568.0504663336
1995-12-01,Other_excess,NoDur_excess,-574.804800374
1995-12-01,Other_excess,Durbl_excess,-69.0131724526
1995-12-01,Other_excess,Manuf_excess,-1612.841801192
1995-12-01,Other_excess,Enrgy_excess,-260.0913952996
1995-12-01,Other_excess,HiTec_excess,-116.8414271113
1995-12-01,Other_excess,Telcm_excess,-72.6341805321
1995-12-01,Other_excess,Shops_excess,-566.6959183918
1995-12-01,Other_excess,Hlth_excess,78.1023532359
1995-12-01,Other_excess,Utils_excess,-568.0504663336
1995-12-01,Other_excess,Other_excess,3317.6965324519
1996-01-01,NoDur_excess,NoDur_excess,4709.7935034131
1996-01-01,NoDur_excess,Durbl_excess,155.873972347
1996-01-01,NoDur_excess,Manuf_excess,-841.8170430968
1996-01-01,NoDur_excess,Enrgy_excess,192.8167258563
1996-01-01,NoDur_excess,HiTec_excess,414.8714198599
1996-01-01,NoDur_excess,Telcm_excess,-226.3065398715
1996-01-01,NoDur_excess,Shops_excess,-1879.0717875195
1996-01-01,NoDur_excess,Hlth_excess,-913.146006748
1996-01-01,NoDur_excess,Utils_excess,-803.5714446665
1996-01-01,NoDur_excess,Other_excess,-578.4003726074
1996-01-01,Durbl_excess,NoDur_excess,155.873972347
1996-01-01,Durbl_excess,Durbl_excess,1312.2910550553
1996-01-01,Durbl_excess,Manuf_excess,-1030.1209830209
1996-01-01,Durbl_excess,Enrgy_excess,45.7938140064
1996-01-01,Durbl_excess,HiTec_excess,-94.6597564814
1996-01-01,Durbl_excess,Telcm_excess,-28.883297078
1996-01-01,Durbl_excess,Shops_excess,-409.0786792577
1996-01-01,Durbl_excess,Hlth_excess,256.136102569
1996-01-01,Durbl_excess,Utils_excess,-47.7408871453
1996-01-01,Durbl_excess,Other_excess,-55.6105967864
1996-01-01,Manuf_excess,NoDur_excess,-841.8170430968
1996-01-01,Manuf_excess,Durbl_excess,-1030.1209830209
1996-01-01,Manuf_excess,Manuf_excess,5199.8304905518
1996-01-01,Manuf_excess,Enrgy_excess,-501.7987732883
1996-01-01,Manuf_excess,HiTec_excess,-1027.3947547933
1996-01-01,Manuf_excess,Telcm_excess,-28.8005752461
1996-01-01,Manuf_excess,Shops_excess,-5.3632425499
1996-01-01,Manuf_excess,Hlth_excess,-436.6803554265
1996-01-01,Manuf_excess,Utils_excess,414.8725358115
1996-01-01,Manuf_excess,Other_excess,-1627.5609417875
1996-01-01,Enrgy_excess,NoDur_excess,192.8167258563
1996-01-01,Enrgy_excess,Durbl_excess,45.7938140064
